0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9
0.1781187815	0.0	1.59801457	1.28074459	0.1226916631	-0.5903177153	-0.7561553826999999	0.0100302537	1.280044892	0.1902302304	-0.2733004446
0.1776759502	0.0	1.295452741	1.100904545	-0.07817074716	-0.2299272783	-2.253134004	-0.9203194273	2.105483904	-0.333966154	0.5781350364
0.1767913884	0.0	1.129265076	0.9370990508	-0.5515563318	-1.384613452	-1.956463147	-2.137146493	0.4549035719	-1.92524945	-1.334772889
0.1754672954	0.0	1.169882529	-0.1899624738	-1.15400475	-2.339940449	-0.1544354623	-1.387236474	0.232252363	-2.249358731	-0.1018738906
0.1737069631	0.0	1.071919291	-1.466791603	-1.660532035	-1.669293854	-0.8144327305	0.06063983157	0.3504269445	-1.074108989	0.7028713381999999
0.17151476780000002	0.0	0.8952178073999999	-2.114997327	-0.8868824634	-0.8925507382	-1.47029248	-0.2179410786	0.15082847189999998	-0.004441181059	-0.5943112879
0.16889615989999998	0.0	1.019430135	-1.334903572	0.8055133053	-1.805278503	-0.1607731453	-1.754535638	0.1885463737	0.09728473068	-2.222604627
0.1658576494	0.0	1.24837536	-0.1430439654	1.345591038	-2.055670265	0.7815620938	-1.784684115	0.4640169164	0.09885977285	0.6453261569
0.1624067907	0.0	0.9530879079	0.07978931198	0.5797382957	-1.4426599169999998	-1.270339866	-0.3512592769	-0.5826163611	0.8171101516	1.392119319
0.1585521632	0.0	1.062088158	-0.1006549169	0.7970957828	-1.69915619	-0.2263343156	0.7820619000000001	0.01378561299	0.8048096887999999	-0.1962361633
0.15430335	0.0	1.433868254	0.3451940916	0.4210523119	-0.4235202994	0.1618440552	-0.276878226	-0.5971607806	1.128871114	0.6679917821
0.14967091429999999	0.0	1.137587513	0.5379940947	-0.3029661827	-0.2597546795	-1.13024296	-0.6228323484	-1.900500714	1.056512782	0.6390632622
0.1446663732	0.0	0.9044208448	0.6162577497	0.05450973875	-0.4201705215	-1.244552098	0.4537103706	-1.585337349	0.3681476278	-0.1822591516
0.1393021686	0.0	0.9553941849	1.030048286	0.2289014139	-1.23080561	0.0001260715444	1.204828542	-1.256489541	0.1146908603	-1.604552259
0.13359163699999999	0.0	0.8807747838	1.103745279	-0.027996146180000004	-0.6801431641	-0.5608121274	0.1953501955	0.4972507851	0.6342965489	-0.5775231842
0.1275489755	0.0	0.8640823653	0.8419593595	-0.6204721206	0.16928406769999998	-1.20428803	-0.5293129951	1.3528460759999998	0.5196670997999999	0.03013472861
0.12118920710000004	0.0	0.9768224222	0.8665960273000001	-0.5135030147999999	0.9274624796	-1.147879422	-0.158582745	1.156963166	-0.1839858564	-1.283390199
0.1145281432	0.0	1.074382275	1.294106909	-1.03045556	-0.794691128	0.03794238369	0.1033229456	0.8434374283	-0.9021523223	-1.2993569390000002
0.10758234439999999	0.0	0.8583917963	-0.4693883613	-1.272599945	-0.3815960281	-0.5190520021	0.205563821	0.7024491656999999	-1.567669542	1.029119914
0.1003690789	0.0	0.5609847161	-1.782218467	-0.5257560807	0.2065221975	-1.178954817	-0.7941673365999999	0.4045972487	0.1217977053	-0.4680099676
0.09290628	0.0	0.5515006032	-1.361409392	0.1563037873	-0.757754743	-0.05935662825	0.007347211535	0.4918878693	0.3648505049	-1.706335772
0.08521250150000001	0.0	0.6620732645	-1.298063053	-0.3131789056	-0.9341219184	0.3673372647	1.577672985	1.01312102	0.8077602918000001	-0.8402781876000001
0.0773068713	0.0	0.4493456420000001	-1.63830825	-0.6176694796	-0.5406956167	-0.7915113427	2.636348686	0.4407025413	0.6784669479000001	-0.04972673817
0.069209044	0.0	0.5909146161	-0.7859905723	2.439487022	-0.13938440130000002	-0.6298398813	2.06623963	0.09938870278	-0.4906630098	0.2823348154
0.0609391522	0.0	0.7351455796999999	0.4110476273	0.8145706373	-0.1662983269	0.5172680538000001	0.06423373945000001	-1.7159965680000002	-0.1561350252	-0.6374067513
0.052517756	0.0	0.4464938324	0.9807880482	-0.7458704070000001	-0.5330129026	-0.200671226	0.3152368168	-1.224212628	0.6262252068	-0.1970398597
0.0439657924	0.0	0.3535549382	1.25606156	-0.6429274359	0.2771209826	-1.749651672	0.6284538156	1.195144805	-0.07573971472	0.973426587
0.0353045229	0.0	0.1547204637	1.133497375	-1.022310247	-0.6249313816	-0.6503522219	0.5403777501	0.4167724161	-0.763805913	-1.457189372
0.0265554808	0.0	0.3969762833	0.17326769879999998	-1.139655225	-0.6318256793	0.5255420142	0.4105976975	0.3983980364	-1.798326249	0.3282986281
0.0177404176	0.0	0.4016593102	-1.62982502	-0.9947784996	0.8369134597	-0.5434896856	-0.006910862977	-0.09133114151	-0.6637795264	0.4103535881
0.0088812489	0.0	0.3389536936	-1.686732579	-0.2379029607	0.386178619	-0.6876093105	0.2708185905	-0.1058229408	-0.175086679	-0.632852139
0.0	0.0	0.3666675579	-0.5133409327	1.582526695	-0.6930625470999999	0.5047104339999999	0.3588158292	0.5414971351	-0.5220549616	-0.6908457334
-0.0088812489	0.0	0.3350958613	0.2059752153	0.7861193558	-0.7178157437	0.5554251947	-0.1486594614	0.2445252867	0.175981897	1.316979038
-0.0177404176	0.0	0.2709982684	0.2917699683	0.4059850958	0.059263111020000016	-0.4351670589	-0.9751615232	-0.34423258590000005	0.9382655993	1.61232606
-0.0265554808	0.0	0.3899502475	0.2689432296	1.036134201	0.8064739051	-0.2984433814	-0.7934453468000001	-0.5556251088	0.04986458634	0.7909821222
-0.0353045229	0.0	0.7568164338	0.5903748735000001	0.4992871323	1.0470250209999998	1.242276372	-0.2399285705	-1.124431171	-0.15686837550000002	0.6950185940000001
-0.0439657924	0.0	0.7104275345000001	0.4467886997	-0.35911835560000005	1.956009819	2.286240969	0.2903573987	-2.766243762	0.1338166493	1.091869919
-0.052517756	0.0	-1.16156755	0.8030476812999999	2.65283358	1.308841186	-0.4254159991	-0.1340450787	-0.5718159154	-0.9182579768	-0.6921680411
-0.0609391522	0.0	-0.6252461632	-0.0405643305	0.6883847257	0.7468422898	2.121666314	0.5383099635	1.66729222	1.230374815	-1.443025711
-0.069209044	0.0	-0.9726956737	-1.2351378240000002	-0.6613779985	1.264935499	0.08674441015	0.1682665721	0.6339173409000001	1.659237585	-0.6686881531000001
-0.0773068713	0.0	-0.7708241709	-1.70028225	0.09759437276	0.9426417625	-0.5522193090999999	-0.08889180646	0.3701056414	0.6727237593000001	-1.113526353
-0.08521250150000001	0.0	-0.6517958049	-1.498471295	0.4749184253	0.7838174434	0.6680149458	0.144437135	0.6073113624	0.975667588	-2.121629215
-0.09290628	0.0	-0.55768939	-1.166112158	-0.1156982649	0.960450148	1.5191123990000002	-0.02335715354	0.8636526154999999	0.5296496424	-0.9967842226
-0.1003690789	0.0	-0.8118517262	-0.4571741857	2.3292050580000003	0.6839682611	0.3016478932	-0.6170333713	0.7190212601	-0.4853880989	1.96422771
-0.10758234439999999	0.0	-1.021124193	0.1326015928	1.282119046	0.2505594343	0.2063772298	-1.77203541	-1.5773162280000002	-0.8438469162000001	0.3889045909
-0.1145281432	0.0	-0.8632410477	0.8313019245000001	0.1138273196	-0.8133836856000001	1.848978983	-1.782678445	-0.9236844679	-0.2905722826	0.9329026444
-0.12118920710000004	0.0	-0.918248341	0.7188571101000001	-0.6280253204	-0.02437199445	0.7065482166	-1.407111412	-1.074557197	1.159655824	1.5268158719999998
-0.1275489755	0.0	-1.12281446	0.7827322697	-0.006980924784	1.271211262	0.7312656651	-0.06140803606	-1.336736809	0.9380870082	-0.9857179796
-0.13359163699999999	0.0	-0.6944981414	1.155338572	0.397411924	1.906617023	1.957089019	-0.5663992201	1.363230023	0.2792216175	-0.2088362897
-0.1393021686	0.0	-1.321369901	1.357703244	-0.8681472251000001	0.3205940054	0.596322431	-1.704531358	0.8167031748	-0.7193955984999999	0.1126680891
-0.1446663732	0.0	-1.44989528	-0.14355913480000002	-1.063472868	0.2897875531	-0.52529718	-0.9276363964	-0.1191336421	-2.000112862	1.3828093259999998
-0.14967091429999999	0.0	-1.38458682	-0.43327122	-0.8946682236	-0.08924544552000001	0.2370688905	0.6351008093	-0.5019259004	-2.17720841	0.2543054293
-0.15430335	0.0	-1.145173634	-0.8798081109	-1.4498018869999998	0.35277674020000005	1.768452818	0.9537394173	0.07046297799	-2.153755265	0.6696741874000001
-0.1585521632	0.0	-1.096734387	-1.774109826	-0.7241819840000001	1.6252484180000002	0.8413134671	-0.2556084465	0.4202665503	-0.3383884705	0.1228776547
-0.1624067907	0.0	-1.530353364	-0.7396485247	2.619786007	0.6911721129	-0.2676295326	-0.6683243879	0.33116865510000004	-0.4186243434	0.8246634582
-0.1658576494	0.0	-1.32436853	-0.09802240201	1.446591116	-0.3701697689	0.9626511538	0.9156505392	0.1766182677	0.43769398	0.9856361655
-0.16889615989999998	0.0	-1.298179305	0.4451038387	-0.01140650943	-0.5396146710999999	0.5853449819	1.040907256	-0.7152107061	2.41616154	1.426456276
-0.17151476780000002	0.0	-1.599440412	0.4941561461	-0.2201469054	0.2642865212	-0.3969461769	0.4124043095	-1.344235057	2.064758721	1.149355854
-0.1737069631	0.0	-1.280890552	0.4808050365	0.2495430819	0.7475844509	0.00852225092	1.300734946	-2.024047325	0.48812771	-0.7046312312999999
-0.1754672954	0.0	-1.28929902	1.011681016	-0.2340017152	0.5023960015	1.687728261	2.141953316	-1.270295357	0.4747219269	-0.8859191964
-0.1767913884	0.0	-1.281756781	1.206753323	-0.5541161565999999	1.478415048	0.9129752032	1.982005535	1.187057085	0.9762700154	0.9355640155
-0.1776759502	0.0	-1.419740156	0.7691556657999999	-1.212829336	1.601346634	-0.5413856718	0.7635274823	0.6588360212	0.1312722549	0.6875591508
-0.1781187815	0.0	-1.407352057	0.6996007347	-1.084559921	1.210033162	0.07502882691	-0.07098284973999999	0.3840453289	-0.7721920808	-0.3799793629
