0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14	0.0.15
0.12450533039999999	0.124477639	0.1244314912	0.0	1.837386035	2.200756472	-1.829659579	-1.186270923	-0.2451595533	0.8726542902	0.9543898315	0.7019554969	1.381259935	-0.6195812423	0.355307788	-0.3552209105	-1.32822416
0.1244314912	0.1241823917	0.12376759529999999	0.0	1.434594629	2.6767672	-1.521755737	-1.786299006	-0.2475246172	0.1578335353	0.9525743994	0.01460498364	1.539690837	-0.322274147	-0.6271935365	-0.9405616592	0.02200541739
0.1242838566	0.12359259759999999	0.1224433458	0.0	2.166599793	1.650428982	-1.103083024	-2.059724315	-0.5628450924	-1.387615827	1.514963475	-1.221520255	-0.2547907364	-0.9084247023	-0.6672638644	-1.200874571	0.4742047134
0.1240625143	0.1227096555	0.1204658081	0.0	1.830857946	1.465329005	-1.680372962	-1.656590042	-1.528725955	-1.820143182	0.4190018338	-0.9537380556	-0.6676960581	-1.814427695	0.5791671454999999	0.4305551475	0.1004537675
0.12376759529999999	0.1215356597	0.11784553310000001	0.0	1.5287064519999998	2.056348025	-1.31448885	-1.826437019	-1.345169125	-1.492660619	-1.37027372	0.337774102	-0.1008474693	-1.318230497	0.5660996445	0.3639454257	-0.4065760331
0.1233992748	0.1200733947	0.11459650130000001	0.0	1.6379760369999998	1.977436892	-1.147561172	-1.515505339	-0.2218937449	-0.7316070306	-1.88360418	0.25072607420000004	0.06858830357000001	-0.2568908927	-1.653590343	-0.6692709399	1.315067988
0.122957771	0.1183263288	0.1107360475	0.0	2.163860773	1.4096071630000002	-1.3579414769999998	-1.141830011	1.405693875	-0.5373392989	-0.7838129393000001	-1.243399742	0.2600252944	-1.291371223	-2.108569751	-1.193864782	1.693850419
0.1224433458	0.116298606	0.106284769	0.0	1.365251964	1.710856356	-1.794388093	-0.5405188572999999	0.8803777594	0.2027261963	-0.3394274912	-1.503189075	-0.7594327512000001	-3.08964334	0.4585213379	0.4887718986	0.26491288550000003
0.12185630439999999	0.1139950357	0.1012664153	0.0	1.206240965	2.0358735830000003	-1.445193381	-1.408486995	0.34590411880000005	0.5423942033	-0.1879310196	0.0782838398	-1.180140485	-1.895746069	1.3492879009999998	-1.13027879	0.3590968096
0.1211969948	0.1114210819	0.09570776140000001	0.0	1.761809103	1.456556504	-1.3491110169999998	-1.315316721	0.7845296699	0.2231776053	-0.06326711565000001	0.9618757054	-0.3825673982	-2.901858295	-0.671753295	-1.393102772	0.02088048446
0.1204658081	0.1085828495	0.08963846519999999	0.0	1.696972374	1.753598754	-1.388299037	0.03898616647	0.2040979752	1.231535873	0.290978695	0.310197679	-1.530831036	-1.183249665	-1.630364212	0.4286487279	-0.3950916285
0.11966317789999999	0.10548707060000001	0.083090909	0.0	1.300723573	2.296568705	-1.742206402	-0.2966226551	-0.2722724013	0.9056419792	0.6865367018	-0.45531226	-1.4241170440000002	-0.2192833729	0.9049150041	-0.3517858139	-0.4218993034
0.1187895802	0.102141088	0.0761000269	0.0	1.81054755	1.562909425	-1.009366802	-1.272592005	0.3388542065	0.148100375	0.8093609431000001	0.7185259890000001	-1.4513730180000002	-0.3652667076	1.51417311	-1.4760315780000002	-1.298541653
0.11784553310000001	0.098552838	0.0687031182	0.0	1.686040414	1.308925779	-1.471432875	-1.370495897	0.2911027524	0.5705805923	1.090680389	1.119789702	-0.07471091788999999	-0.8106908090999999	-0.481924985	-0.1603013626	-1.652338826
0.11683159650000001	0.0947308316	0.0609396486	0.0	1.291346322	1.645606276	-1.6892821340000002	-1.010791765	-0.4450155757	1.240708879	0.6480468768	0.2278985354	1.218415905	-0.555570723	-0.9375108995	0.03983829871	-0.6992631306
0.1157483718	0.09068413410000001	0.0528510396	0.0	1.222219408	2.037632616	-1.109865336	-1.301605387	-0.9563640196	0.5042428067	0.4924340899	-0.2257865764	1.305686456	-0.1369101583	0.3909321541	-0.8382753345999999	-0.08047612147000001
0.11459650130000001	0.0864223439	0.0444804475	0.0	1.781743902	1.447956795	-0.9909423519	-0.7561045619	-0.6777235748	-0.09390044477	0.7472265314000001	0.1161948009	1.278353058	-0.3035423378	0.4301844447	-1.875155014	-0.3159089667
0.11337666810000001	0.0819555694	0.035872533	0.0	1.717068101	1.24636693	-1.46019689	-0.29602635050000004	-1.25413736	-0.9609580252	1.3824503469999998	0.1786959818	0.1313174974	-1.552362948	-1.179710594	-0.632348276	0.02819021416
0.1120895957	0.0772944054	0.0270732229	0.0	0.9966560502	1.859551949	-1.648277117	-0.5361232549	-0.8064471686	-2.08204931	-0.634698408	0.6786055084999999	-0.346254736	-0.09080657571	-1.290089363	0.4329345972	-0.5812314673
0.1107360475	0.0724499076	0.0181294655	0.0	1.6559211	1.359165511	-0.6418400125	-1.187278882	-0.17433312120000002	-0.9421588343	-1.717049465	-0.5660709637	0.2265671585	0.05468764012	-0.6123173849	-0.9800991885	0.6381744779999999
0.1093168261	0.06743356660000001	0.0090889796	0.0	1.922075022	0.6600432384	-0.7669980223999999	-1.544092491	0.2552922629	-0.04547840971	-1.598340355	0.0429136904	0.8749564133	-0.5195500085	1.160030479	-0.5491742195	0.7563195758
0.10783277320000001	0.0622572806	0.0	0.0	1.497062311	0.9246794527	-0.89318947	-1.490222512	-0.9768654953	0.1392463129	-2.190176376	1.837282059	0.5760954314	-1.408512772	2.321302304	0.2995476462	-0.3620074918
0.106284769	0.0569333273	-0.0090889796	0.0	0.7308663903	1.647775726	-1.358781728	-1.211827624	0.7288337587	-0.8169649526	-1.781731081	3.009812967	0.9854020661	-0.8014998083	1.636465546	-0.1685027509	0.1916346349
0.1046737315	0.0514743344	-0.0181294655	0.0	1.366049286	1.269909535	-0.7893419162	-1.125495681	1.867927657	-0.1386456094	-0.3508133359	2.660135363	-0.7867069213	-0.9425735302	-0.03784131812	-1.42356629	1.113727512
0.10300061619999999	0.04589325	-0.0270732229	0.0	1.586097921	0.8645718563	-0.5754953454	-0.3626204096	0.1893081766	0.6164169052	0.1011592352	0.8581582117000001	-1.995911604	-0.4341266238	-0.35181428439999995	-0.0692464423	-1.808024171
0.1012664153	0.0402033119	-0.035872533	0.0	0.9762937212	1.189120394	-1.097589112	-1.010243449	-0.723516273	1.253437647	0.4773617488	0.2506232329	0.2847618762	-0.5458205377	1.382623604	0.7885022387	-1.624067594
0.0994721573	0.0344180161	-0.0444804475	0.0	0.6997450122	1.5047527630000002	-0.8392204567	-1.7978208169999998	-0.5952424544	0.4211967982	0.9829300905	0.9831377899	1.082121604	-0.3373366642	0.8254028195	-1.244094226	-0.08694033099
