0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8
0.0501581901	0.0	-0.628223228	-0.1993873751	-0.4249827124	-2.194286424	-0.21439420190000005	0.1456082812	2.0795243780000003	-0.6898036753
0.041978744500000005	0.0	-1.1001313	0.7942108044	-0.9039049091	-0.9087279064	-0.8068828345	-0.2778434218	0.1876616726	-0.295286888
0.0337012556	0.0	0.5095981992999999	1.225418926	-1.033472054	-0.1034556153	-0.7281045664	0.991615957	-0.8312030009999999	0.4957857021
0.0253450559	0.0	1.216980294	1.3976863080000002	-1.705052565	0.03740604704	-0.1163751475	0.8810732717	0.7506636376000001	0.2501586846
0.016929661699999998	0.0	-0.2282291444	0.1015510946	-1.142859235	-0.08120247056	1.463142189	-1.313968086	0.2974085029	-0.8685465566
0.0084747274	0.0	-0.8085831834	-1.38987634	-0.2031076031	0.4282543748	-0.09022565311	-0.8634505207	-0.7215288792	0.2338962581
0.0	0.0	0.8463361282999999	-1.429765874	0.2225340278	0.4829247046	-0.8439934234	1.446022064	0.2436592797	0.979737862
-0.0084747274	0.0	1.10958209	-1.495244396	-0.1190112119	0.5697196274	-0.699420369	0.2473567228	1.445119876	0.0860486025
-0.016929661699999998	0.0	-0.5349998678	-1.179186167	-0.2233305037	0.6587157557	-1.461731514	-1.237769959	0.1060147252	-0.2711188886
-0.0253450559	0.0	0.262427644	-0.1159985403	0.07296185567999999	0.9031376395	-1.968185703	-0.3213788955	-1.077554003	-0.2951969914
-0.0337012556	0.0	1.114941211	1.07674372	0.9040630557	0.7960087571	-0.6015230124000001	1.775949345	0.474982897	-1.129218131
-0.041978744500000005	0.0	-0.2222441797	1.04211707	1.498243758	-0.2082703238	0.7813720578	0.02328287361	1.323529699	-0.9891953536
-0.0501581901	0.0	-1.599971224	0.061100634070000014	1.3303601109999998	-1.015999484	0.9156879028	-1.6967994780000002	0.033689235	0.05509030005
-0.0582204889	0.0	0.1307264766	-0.6124057702000001	0.4737466049	-1.980019497	0.00948472852	0.2544681473	-1.363167675	0.6701876255
-0.066146811	0.0	0.889742061	-0.06604405477000001	-0.5727677158	-2.117043064	-0.8810993655	1.214490247	0.6900763616	-0.0004034412293
-0.0739186442	0.0	-0.2722964753	0.6512883528	-1.761540765	-1.395728935	-1.137711403	-0.3507501561	0.3924046593	-1.347598847
-0.081517837	0.0	-1.486289357	1.324644713	-1.207504053	-0.2004774054	-0.3572871171	-0.5581142514999999	-1.669324976	0.1385841725
-0.0889266411	0.0	0.5734890889	0.927592693	-1.173668631	0.06376312373	0.5316334077	1.438135635	-0.7028467548	0.6520267586
-0.09612775289999999	0.0	1.233351021	0.4585713486	-1.228500496	0.03611940177	1.130285093	0.2308445729	1.380315907	-0.1565454446
-0.1031043538	0.0	0.2338594045	0.1121883313	-0.9346403879	-0.01020263625	2.035009558	-1.265537479	-0.4151824714	-0.8345130668999999
-0.10984014980000001	0.0	0.646961338	-0.7610131222	-0.4954778451	0.3478340907	1.956850913	0.8650430288	-1.631003339	-0.1982093535
-0.116319409	0.0	1.373782688	-0.9352799363	-0.418143223	0.3600864918	1.331336143	1.754091874	-0.6616972745	-0.014680339309999997
-0.1225269989	0.0	0.0772001968	-1.441136374	-0.4206264	0.6247430074	1.002955103	0.5049377855	0.7681808904999999	-1.075426171
-0.1284484213	0.0	0.6341715760000001	-1.211312163	-0.199460357	0.9062149202	-0.6162609456	-0.5293154100999999	-0.9000928632999999	-0.4352044281
-0.1340698464	0.0	1.261215669	-0.7904826072	0.5750203434000001	0.8559449692000001	-1.44681968	0.8787012891	-1.446874191	0.486750381
-0.1393781452	0.0	-0.6211216177000001	0.6867632358	0.7941051323999999	1.220936906	-1.074091999	1.680424676	-0.6612419689	-0.8142090665999999
-0.1443609199	0.0	0.5349948894	0.4269949602000001	1.087897925	0.7402624462	0.3886707095	-0.4212427746	-0.07765388343	-2.638284042
-0.1490065329	0.0	1.244576445	0.6675473551	1.727740921	0.03613781372	0.1610398649	-1.725312321	-0.993807023	-0.7834199173
-0.1533041343	0.0	-0.8940975766	0.1908715082	1.830738895	-1.231417215	1.033068308	0.5726551509000001	-1.556113879	0.7377766670999999
-0.1572436868	0.0	-2.026015886	-0.819264636	0.5112438978	-2.45234969	0.8221970154000001	0.7873802934999999	-1.27763516	-0.1437936885
-0.1608159894	0.0	-0.6901730281	-0.7838021572	-1.13047431	-2.409886649	-0.03285140638	-0.4893687323	-0.4965621433	-1.943635426
-0.1640126988	0.0	1.020703409	0.8977799584	-1.623642147	-1.108506239	-1.017189317	-0.732892265	-1.903998447	-0.6673313983
-0.1668263489	0.0	1.2911880690000002	1.7866685759999998	-1.023141982	0.06101590981000001	0.31767304350000003	0.4807417113	-1.3246338009999998	0.9589711219
-0.16925036829999998	0.0	-0.3959114648	-0.04292316527	-0.4260395815	-0.062076731789999985	1.847110123	1.4067327319999998	-0.3632778521	0.1435852669
-0.1712790957	0.0	-1.5253671290000002	-1.821883345	-0.6780951776	0.3884806245	1.2577782240000002	-0.3831243756	-0.0605268149	-0.8170386056000001
-0.17290779280000002	0.0	-1.455614477	-1.987157606	0.3049979289	0.778285854	0.1204453707	-0.6045743370000001	-1.371238503	-0.05651779409
-0.17413265579999998	0.0	0.5519182099000001	-2.074137223	-0.3647633163	0.3497057657	-0.3904997732	1.662716363	-1.378093772	0.1696092639
-0.1749508238	0.0	0.6075959555	-1.482077244	-0.7094269149	0.4277196964	-0.4917194689	1.063693207	-0.3114087663	-0.5714452293
-0.1753603861	0.0	-0.6551349356	-1.093955601	0.0412947367	0.7437588518000001	-1.036484735	-0.5201239005	-0.523850177	-0.4205358191
