0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14	0.0.15	0.0.16
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.1264811192	0.1264511592	0.126401231	0.0	0.0	0.0	0.0	0.0	1.506515183	-0.2130108485	-0.3681748542	-0.2761670765	-1.381413918	-0.7411117353	-2.348703677	0.2873296137	0.2123350239	-0.9532284038
0.126401231	0.1261317326	0.125682994	0.0	0.0	0.0	0.0	0.0	1.938759355	-0.2930297987	-1.252546517	-0.2349122847	0.2156379018	-1.516136045	-0.7297961663	-1.42224297	-1.6956592069999998	-1.075684037
0.12624150509999998	0.12549368630000002	0.12425060119999999	0.0	0.0	0.0	0.0	0.0	1.993701877	1.295312379	-1.567054185	0.3838878159	-1.689977755	-1.0325840240000002	-0.9361811506	-0.08642832773	0.3441743277000001	0.395633112
0.1260020423	0.124538632	0.1221121916	0.0	0.0	0.0	0.0	0.0	2.138029601	0.05031858619	0.3194451944	0.18213964850000006	0.5884540517	-1.435643255	-0.6758212153	-0.7438730701	-0.5566173772	-1.328308571
0.125682994	0.1232689824	0.11927991619999999	0.0	0.0	0.0	0.0	0.0	2.154668918	1.798362105	-1.766972216	0.2454639481	-1.834391435	0.1462953226	0.2765671958	-0.4336933289	-0.323926015	1.013916197
0.1252845616	0.12168794460000001	0.11576986859999999	0.0	0.0	0.0	0.0	0.0	1.88764859	0.2332859715	-1.042731561	0.3696656839	0.8302788496	-1.285048577	-0.3624993292	-0.7235882697	1.029570253	-1.128985686
0.1248069968	0.1197995125	0.1116019934	0.0	0.0	0.0	0.0	0.0	2.025729594	1.556851358	0.2909374974	-0.06328175063	-1.787604834	-1.445865219	1.4428779530000002	-0.6665527425	-0.5917783631	1.312670346
0.12425060119999999	0.1176084564	0.10679997349999999	0.0	0.0	0.0	0.0	0.0	1.761260386	-0.7013664826999999	-1.76589053	0.2307675519	0.8654591608	-0.6096990904	-0.4844397391	1.471959863	-0.8016787676	-0.8026000146
0.1236157262	0.11512031119999999	0.1013910948	0.0	0.0	0.0	0.0	0.0	1.381975512	0.8787693676999999	-0.5682172217	-0.991289378	-1.4140694580000002	-0.2876038682	1.6670676	-0.5355523585	1.484433727	0.8594981411
0.12290277289999996	0.11234136210000001	0.0954060917	0.0	0.0	0.0	0.0	0.0	1.6042264519999998	-0.2948357492	0.6105489257	0.14855436689999998	0.4736900185	-1.501085657	-0.6184587958	1.081198518	0.02063626912	0.2466951745
