0.1240256802	0.1239985182	0.1239532527	-0.2373544329	-0.9905293506999999	-1.661926276	-0.1094850359	-2.6861586969999998	0.47406158229999995	-2.285420558	1.2074331740000002	1.307018202	0.1887426486	-0.1063622724	0.758137708	0.048459899339999994	0.027685785860000003	1.18873893	1.7638479219999998	-0.7246881965	-3.7124684789999995	-1.153156109	-0.2767596106
0.1239532527	0.12370891390000001	0.1233020394	-0.188149853	-0.9076540432	-0.7457814803	-0.7684054653	-1.627372868	0.8491159271	-1.979875176	0.8554384262000001	0.8342346012999999	-1.3184132240000002	-0.03057922963	0.4047979054	-0.0005764216026000001	0.3297589524	0.5317469432	1.374276703	-1.242369385	-1.6738838180000002	0.2842426655	-1.383934761
0.1238084399	0.1231303817	0.1220030341	-0.2900262437	-0.1576910361	-1.069251824	-0.5020639029999999	-1.680076654	0.6411504325999999	-1.386116277	0.8551060187999999	0.9294533781	-1.023409875	-0.2297702785	0.9285698833	-0.08399686823	0.1877979167	0.1210648826	0.8120310481	-1.095318146	-2.863888457	-0.8918840765	0.2054035713
0.1235913266	0.12226427279999999	0.1200630614	-0.2205516876	-0.6062115781	-0.8576365026999999	-1.043748194	-1.938039274	0.1270279823	-1.668769976	1.19696947	-0.4568083061	-0.3414699184	-0.404510852	-0.0758668749	-0.30969627850000003	0.6615207974	-0.2194104711	1.11817641	-1.048225022	-1.485673426	0.9086724058	-1.159456194
0.1233020394	0.1211126101	0.1174923133	-0.242285959	-0.1826960795	-1.162439013	-0.7048203340000001	-1.72611809	0.6235382522	-1.117006885	0.6343033796	-0.00933254715	0.2228018984	-0.4550374657	1.425280505	-0.05257342655	0.2954834288	0.3879436903	1.653866946	-1.96969041	-0.5890565896	-1.25990174	-0.05592626675
0.1229407472	0.11967808320000001	0.1143042958	-0.035965075939999994	-0.06012824424	-0.8343315662	-0.6261665576	-1.214699337	0.7904549781	-0.7115942406	0.3474186887	-0.08027626695000001	0.5464125066	-0.4017616055	1.089273897	0.1298408489	0.4363756892	0.5643124039999999	1.008905828	-0.7270438178	0.7049136173	0.7867228940000001	-1.03575656
0.12250766119999999	0.1179640426	0.1105157577	-0.01506082233	0.5459869160999999	-0.7837342201	-0.01527300892	-0.5651838525999999	1.4745219669999998	0.1123415526	0.06571474595	0.4677493766	1.08675654	-0.4038450798	1.750240325	1.253850956	0.13395977550000002	0.5747351117	0.9940216695	-1.25469892	-0.9030479649	-0.7812876028	-0.4635587821
0.1220030341	0.1159744915	0.106146603	-0.023344936569999995	0.1612353703	-0.8307380084	-0.6429183118999999	-0.9234948053	1.288263323	0.4165368614	0.3375685462	-0.0134463958	1.384484043	-0.5808318519	0.33290452800000003	1.019007789	0.8444406049	0.3592208197	0.882923059	-0.1364757278	-0.07601373403	1.220677837	-0.7210130898
0.12142716070000001	0.1137140766	0.10121978570000001	0.06504687818	0.26247440780000003	-0.6978922036	-0.3664587638	-0.1513558232	1.814096361	0.3874607624000001	0.4114221572	0.14514247519999998	1.369142386	-0.7224119281	1.049492609	0.9872512616	0.549291505	0.8359523495000001	1.673691803	-1.100923772	0.09923632505	-1.076328115	0.2766509653
0.12078037720000001	0.11118807720000001	0.09576119	0.1064333989	-0.1151179186	-0.9096614041	-0.2998524286	-0.8055395001000001	1.6935834159999998	-0.05010832998	0.2378245608	0.3986084131	0.6337467249000001	-0.5186864207999999	1.164548072	0.3160427568	0.9717368321	0.446196758	0.9211607886	-0.4157267369	0.5811494008	1.534758452	-0.06794384531
