0.1240256802	0.1239985182	0.1239532527	-0.7796133581	2.10890408	-0.2194083169	1.045597518	-1.7695703459999998	-2.070705151	-0.2662296943	0.973465444	0.1748405395	0.2050501961	0.5220207888	0.8750557036	-1.812436975	-2.139407097	-2.62050183	-1.834953875	-1.5668711309999999	0.12108122060000001	-3.517703521	3.634544535	0.5908732648
0.1239532527	0.12370891390000001	0.1233020394	-1.169450255	2.4067354990000003	0.2829636404	0.5892928742	-0.9407199626	0.4658403283	-0.6985012875	0.2673208461	-1.231040908	0.7440171805	-0.9799188144	0.8668347792000001	-0.6006980818	2.185726538	5.855634941	-2.147720982	-3.744964917	-0.4089338085	0.8268419387	3.099745273	1.848147583
0.1238084399	0.1231303817	0.1220030341	-1.395615048	2.052202166	1.029923936	-0.662489145	-1.385988485	0.07091685164	-0.6996799415999999	0.5318182679	-1.346370742	1.232181916	0.1602505503	0.3641876451	0.906333749	1.273682861	2.566807197	0.9139637527	-0.26232701070000003	-1.951072457	-4.846616806	0.847540544	-0.35558761549999995
0.1235913266	0.12226427279999999	0.1200630614	-1.1014099590000002	2.132058143	0.5026932318	-0.03316273217	-1.686077333	-0.7423912179000001	-0.6940812264	0.2669835743	-0.9814071009	1.032053104	0.6649474276	-1.051701547	-0.1733030822	0.1729888929	1.382614072	0.6913372391	0.3464396934	0.8517996959999999	-0.362746668	-0.3154593861	-0.7591237461
0.1233020394	0.1211126101	0.1174923133	-1.400799334	1.975373524	0.6906863684000001	-0.4634132033	-1.435801816	-0.9615080983	-0.527418135	-1.091828617	-2.187304416	0.01039228933	-0.5667301839	-0.8444834297	-0.8534847403	0.110565169	2.448202528	-1.180752305	-1.687529738	-0.5624887141	-2.106436557	0.6303527446	0.003261287483
0.1229407472	0.11967808320000001	0.1143042958	-1.30258436	1.836343953	0.5752639063	-0.25099261850000004	-1.438278125	-1.497678853	-1.152070205	-1.435262298	-2.794637594	-0.1028508152	-2.808710002	-1.341551203	0.2667811637	-0.1183013504	-0.03332296108	-0.107306593	-0.06714276241	-0.8359924031	-0.456022751	1.081880811	-0.2291894972
0.12250766119999999	0.1179640426	0.1105157577	-1.119839609	1.855941095	0.4534503199	-0.257018517	-1.717619085	-1.807140943	-1.01632428	-0.553812552	-2.659509333	-2.307888676	-1.888110497	-1.727214085	-0.06664716524	0.3877268218	1.104815989	1.10538552	0.4754418733	-0.5575347265	-0.5197770073	-1.174709357	-0.2399238309
0.1220030341	0.1159744915	0.106146603	-1.220297886	2.080403252	0.3881389484	-0.01037038753	-0.4529469907	-1.304614666	-0.6447091878	-1.4789299669999998	-2.366936581	-1.510972581	-2.067556159	-2.014356488	-0.8690504369	-0.5132939872	0.8914779029000001	0.3709897185	-0.6593479109	0.2943889199	0.5274740343	0.16958986469999998	-0.2136047243
0.12142716070000001	0.1137140766	0.10121978570000001	-1.330279701	2.093588195	0.580860092	-0.4591038139	-1.377925931	-1.318497497	-1.127674127	-1.454761498	-0.8294969673	-1.893680788	-2.649433637	0.344010183	0.05786642554	0.1920428471	1.002053687	1.893882165	0.3104469931	-1.233279897	-1.000816159	0.3887547721	-0.2290199188
0.12078037720000001	0.11118807720000001	0.09576119	-1.293163117	2.437751881	0.5014524579999999	0.04510275787	-1.115466608	-1.295754267	-0.5750472899	-1.38494595	-0.5157058684	-0.8974667187	-0.4490399671	-0.4280939719	-0.4519194839	0.2119690144	0.8081072390999999	0.8532346473000001	0.4713026123	0.7112201799	0.1001184974	-1.215373106	-0.2937157569
0.1200630614	0.10840239300000001	0.0897994937	-1.3032491659999998	2.387332345	0.6537545394	-0.3878844479	-0.7470735483	-1.365599121	-0.8999919011	-1.136939437	-1.485322077	0.2909431763	-0.7457489461	-1.777998234	-0.3154712247	0.4304414986	0.5102004173	1.026860794	-0.8132459485	-1.094607533	-1.105178717	0.9991752772	-0.3304005549
0.11927563210000001	0.1053635299	0.0833660178	-1.153208019	2.393687692	0.4332756674	-0.1661275743	-0.5932425419	-1.960561889	-0.742523171	-0.9181511016	-1.118922936	0.9140952025	-0.8554052690999999	-1.33368177	-0.3702400672	-0.658404295	1.078763554	0.3869253558	2.303236779	0.14173928119999998	1.810903344	-0.6603739167	-0.9422415332
0.1184185493	0.10207858539999999	0.0764945617	-1.155482219	2.267268704	0.4261448672	-0.03589669893	0.05664249690000001	-1.806927822	-0.7890005359000001	-1.525758185	-1.8873731	-1.295851495	-0.6684936418999999	-0.7460784061	-0.15144806060000002	-0.5100091976	1.677463182	-0.2421859619	0.04978667175	-0.3904335192	-0.781624517	-0.7768360455	-0.4173107763
0.1174923133	0.0985552316	0.0692212261	-1.156612688	1.869470274	0.7212226906	-0.1224455977	-1.054393998	-1.57723485	-0.2047271224	-0.9314638117	-0.4792496762	-1.238055096	-1.3529988240000002	1.029139444	0.7041613337	0.8987989418000001	-0.2600553339	1.097302635	0.8018188595	-1.273834396	-1.741888113	-0.3135635463	-0.2358940717
0.1164974652	0.0948016975	0.0615842229	-0.9671162974	1.75986921	0.4957344934	0.1392807142	-0.4975115692	-1.064526069	-0.208340408	-0.1030278777	0.1863840646	0.06730230682999999	1.420201829	-0.3727255812	-0.07714778571	0.6000234186	1.002843155	0.6946098552	-0.6233419929	0.572578224	1.255931982	-0.4840959197	-0.7470769274
