0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14	0.0.15	0.0.16	0.0.17	0.0.18	0.0.19	0.0.20	0.0.21	0.0.22	0.0.23	0.0.24	0.0.25	0.0.26
0.0975575004	0.026192285	-0.056833455199999994	0.0	0.0	0.0	0.14706164619999998	0.28007931210000003	0.3313099745	-1.457498728	0.9916946886	0.9947251642	-1.027974967	1.211643325	-0.1016846807	0.3547461243	-0.6341398832999999	1.981594445	0.03075510565	0.772219047	-1.516530395	-1.123899969	0.02482719228	1.098862999	1.240624948	0.5821442762	0.2687725464	0.4342684570000001
0.0955752677	0.0200909139	-0.0649724036	0.0	0.0	0.0	0.5785679519	0.8502972758	0.439525774	-0.02182485422	-0.6841247814	0.4219705489	-0.8574904125	-0.6867502333	-0.4313150141	0.4843466341	1.190649455	0.005324238157	0.3834548473	-1.349578784	0.09446022512	-0.5935637443999999	-0.6707600374	-1.285526476	-0.2184812229	0.3624780923	0.8464818611	-0.7219453046
0.093534554	0.013940377	-0.0727536969	0.0	0.0	0.0	-0.2241680351	0.1733093688	-0.2615400228	-0.8843437773	-0.8454118745	-0.4952858766	-0.4350583941	-1.117565081	-0.058787726520000014	0.8111329622	-1.543207639	0.3827020691	-0.9474015832	0.7360956998999999	-1.366207737	0.01767329075	0.8895100598000001	1.382022151	0.9374651153	0.666352719	0.135161278	0.2316048996
0.0914366079	0.007755725600000002	-0.0801345012	0.0	0.0	0.0	-0.5165786392	-0.2343680346	1.225084712	-1.198179175	0.1524583695	0.4766598895	-0.4478677353	0.4254005416	0.8942080246999999	-1.043960801	1.111536502	0.3858078468	-0.8930244668999999	-1.375210099	0.13198360539999998	0.02884923089	1.006877525	0.6925645912999999	-0.5759618835	-0.3277302625	-1.400732307	-0.9585884302
0.08928271300000001	0.0015520947	-0.08707418730000001	0.0	0.0	0.0	-0.1852719844	0.5999864054	1.2501059959999998	-0.4997868968	0.3968183997	-1.109735534	-0.8354383089	0.8397704084000001	0.4801864281	0.2926576654	-1.180374708	-0.9084024553	0.7714457183	-0.4831166902	0.07433601296	-0.350215699	-0.6435641679	0.8250364440000001	-0.6744254618000001	0.002081653003	0.8876209203000001	-0.5370426513000001
0.08707418730000001	-0.0046553344	-0.093534554	0.0	0.0	0.0	-0.5467835724	-0.3052746408	0.2415925549	-1.312525775	0.7792732328	1.305007876	-1.125229842	-0.2307651596	0.6678229259	-0.6830449515000001	0.045928845530000005	0.7788560290000001	0.6618452866	-0.1952914516	-1.053996435	0.1456000289	0.5470667922	1.143510186	1.215517884	1.73587293	-0.7405076676000001	-0.6166958768
0.08481238210000001	-0.010851371200000001	-0.099480039	0.0	0.0	0.0	-0.6339899855	0.2946717966	0.6480510249	-0.4363725626	0.1439788253	0.6443442195	-1.021850598	0.4564663142	0.928544273	0.726491181	1.10136888	-0.5070418731	-0.1995609194	-1.145894974	0.5717302248	-0.5948203524	-1.379754151	-0.9297959006	1.274513215	0.2293057808	1.34325501	-1.37449202
0.0824986815	-0.0170208529	-0.10487791380000001	0.0	0.0	0.0	-0.265118281	0.301472849	0.1173997287	-0.6793160446	-0.7777913338	-0.2064186388	-1.138112753	0.7470399662999999	-0.7245207014	0.02218990336	-0.8572066554000001	0.8796750395	0.3793018038	-0.2124404809	0.3004352204	-1.010930022	1.5583633469999998	0.2392262624	0.6351682195	0.439076386	-0.3881732908	-0.8768786311
0.0801345012	-0.023148681600000002	-0.1096984648	0.0	0.0	0.0	-0.6538921119	-0.7535708622	0.735158199	-1.902305602	1.576854281	1.6089944319999998	-0.4748853885	-0.5360761271	0.8191966306	-0.245021078	1.938609832	-0.6110544464	0.3636443825	0.2035697425	-1.160845099	0.2879845915	-0.6339579518999999	0.3102028861	-0.4652564362	1.263820368	-0.1237823693	-0.14055883519999998
0.0777212877	-0.0292198617	-0.11391515599999999	0.0	0.0	0.0	-0.01851210243	-0.2962170974	0.8740814498999999	-0.8798290904	-1.021747418	-0.296471775	-0.9439050914	-1.874344931	0.9517317634	0.4176965561	-0.004096122835	-1.027009294	-0.6444178072	-1.1816648440000002	0.583200124	-1.164464525	-0.492897407	0.08739722523	0.7283569731	-0.8460171975	0.7676084598999999	-0.1811590439
0.0752605177	-0.0352195359	-0.1175047759	0.0	0.0	0.0	0.5748130259	0.5263683283	0.245373497	-0.009933741084	-0.6249905927	-0.03675252535	-0.5471016546	0.3455764546	-1.320120175	-1.108730135	0.5373001916	-0.753772332	-0.1949985437	0.01527888448	-0.028903979689999994	-1.472875549	-0.3857894722	1.021819446	0.252061042	0.3568705751	-2.147869785	-1.043008405
0.0727536969	-0.041133022000000005	-0.12044756449999999	0.0	0.0	0.0	-0.07817652796	-0.1576491673	-0.4059264548	-0.6873630395999999	0.1437014673	-1.176805325	-0.9221941228	1.2329167840000002	0.1016737162	-0.7801547623	0.6008272886	-1.540067359	0.08309296746	-0.4827513686	-0.1367215792	0.3580031755	0.5558908453	-1.264590563	0.6582431253000001	0.4354064573	0.9900125368	-1.3851345330000002
0.0702023591	-0.046945848600000006	-0.1227273226	0.0	0.0	0.0	0.1304842572	-0.3437964466	-0.1356551468	-0.7578516339	-0.1126303946	-0.3121570084	-1.23583442	-0.1812576444	-0.6543312202	1.244832282	-1.343544757	0.7136622601	0.5040397095	0.31093485120000003	-1.00506343	-0.3819347769	-0.09265552596	1.436744938	-1.253624206	-0.4670250934	0.8232334156000001	0.5217351593
0.0676080655	-0.0526437909	-0.1243315007	0.0	0.0	0.0	0.8581461982999999	0.3249169299	-0.655283496	0.26780895600000004	-0.4682219774	-0.3356669073	-1.223375356	-1.089021442	-1.237511211	0.09913703516	1.059586804	-0.5296865196	-0.4528317969	-0.2879699011	0.3278571679	-1.000293022	-0.888243138	0.5529698662	-0.3739718413000001	0.0016735090340000002	-1.771939715	-0.01132993235
0.0649724036	-0.0582129051	-0.1252512683	0.0	0.0	0.0	0.5256624189	-0.261240119	-0.15189187980000002	-0.3061951013	-0.1442195176	-1.92933801	-0.3708168619	1.147510225	0.1426947674	0.3095737739	-1.212860395	-0.6020893685	-0.7870826961	-0.6068896084000001	0.09608735683	0.5767491961	1.521868094	1.635626799	0.3993904923	1.303803519	0.454751561	0.4270794975
0.0622969859	-0.0636395625	-0.1254815624	0.0	0.0	0.0	0.4834559317	-0.2569317598	0.1009337141	-0.9618840056	1.784824864	1.862359153	-0.9163536772	1.183693453	0.3262235748	0.6458861785	0.1370989747	0.8822880984999999	0.7605651290000001	0.4812268794	0.5297336645	0.1287379503	-0.4079316645	0.6911862912000001	0.9935855308	1.510600359	-1.51641426	1.153698662
0.0595834497	-0.0689104832	-0.1250211152	0.0	0.0	0.0	0.8910033426999999	0.956689904	-0.5041343412	0.4456962582	-0.034315567539999994	-0.3281869387	-0.7581203325	-0.6706675684000001	0.02527543581	0.9926330427	0.3561252719	-0.2599356554	0.005437031397000001	-0.3008908114	0.09672794864	-0.9435673396	-0.4802857182	-1.013955932	1.802326857	-0.336314358	0.5359105645000001	0.2452931961
0.056833455199999994	-0.0740127684	-0.12387246130000001	0.0	0.0	0.0	0.8064865508	0.2907971773	-0.4864551667	-0.02333377016	0.02241877222	0.2280898595	-0.4541667766	0.4886436882	0.3610270914	-0.2175736376	-0.8534950512	-0.04345134969	-0.7607694328	-0.01453915925	0.2007529667	-0.008650573428	1.537357161	1.4506939630000002	2.518679589	0.2280386796	-1.332700022	-0.1404358901
0.0540486851	-0.078933932	-0.1220419239	0.0	0.0	0.0	0.6291281149	-0.2652059677	-0.9802757491	-0.9074262669	1.3265190340000002	-0.0005203010302	-1.0447663390000002	2.053083678	0.3330769939	-0.383652321	1.408831304	-0.2945914819	-0.1264477252	0.4310066007	-0.8110343228	1.4635884680000002	0.04775741162	-0.100442519	0.8499524461	0.898977041	1.123832095	0.048351943160000015
0.0512308434	-0.083661931	-0.1195395794	0.0	0.0	0.0	0.7370032453	0.1929826866	0.09941844454	0.4282769905	-1.292922902	-0.508575894	-0.7551319906999999	0.06278889791	1.540486994	1.450822421	0.6542062784	0.8305147187999999	-0.8342383992	-0.872846972	-0.1861764227	0.7307873775	0.07079346546	1.147849403	0.2346042193	-1.773553961	0.8414058790000001	0.6333822627000001
0.0483816544	-0.08818519529999999	-0.1163792026	0.0	0.0	0.0	1.03151732	1.009155836	-0.6609614433	0.5485143988000001	-0.7403597548999999	-0.4838249794	-0.6830199618	0.6511218538	-1.5988406730000002	-0.1428931565	0.055379328079999984	0.1049455001	-0.4565294913	-0.015536249430000003	1.991876464	-0.5498703467	1.491617399	0.401263176	0.7878013645	-1.014614056	-1.266094349	0.8596259384
0.0455028612	-0.0924926556	-0.11257819050000001	0.0	0.0	0.0	0.5568881788000001	-0.01468718885	-1.334462541	-1.06570777	0.2548764824	-1.574426827	-0.2432012778	1.410254885	-0.385776385	2.944057575	-0.8915302418000001	-0.7770699442	-1.312702027	1.149029637	-1.056409567	2.610220725	0.6038083377000001	0.5721985615999999	0.5373537704	0.7331542781999999	0.179160702	-0.05491416344
0.042596225599999996	-0.0965737708	-0.1081574666	0.0	0.0	0.0	0.5114179650999999	-0.1044615759	-0.3677329843	-1.301960243	0.280226392	1.373891021	-1.0878116759999998	-0.2329941525	-0.02814796152	0.525005944	-0.09453971522	1.732344495	0.3338923344	-0.046053756050000005	-0.5079206029	-0.1513240684	0.581680396	1.075882142	0.2209060134	-0.018041691090000003	-0.2063886033	1.7016260319999998
0.039663525899999996	-0.10041855390000001	-0.1031413658	0.0	0.0	0.0	1.031487903	0.5026946934000001	-1.035297152	0.3129654461	-1.184295076	-0.6111749347	-1.132433498	0.2710824293	-1.546718194	0.4652149526	0.4444881954	-0.8914297577	-0.1305424604	-0.08035172051	0.7810758792	0.2378767842	-0.7739223962999999	-0.7850582603	-0.2270010419	-0.8693868540999999	-0.1770574133	-0.736111875
0.0367065567	-0.10401759599999999	-0.0975575004	0.0	0.0	0.0	0.8978295895999999	-0.1001814956	-1.532403089	-0.6160174081	-0.7357739566	-0.6144153199	-0.5747120881000001	0.5925187182	-0.4389694108	0.5902138576	-1.574890095	0.01054740191	-1.997726629	0.5277240891	-0.5846767412	0.3644677311	0.6524381171	1.227112483	0.0406611741	0.2705709203	0.9081179806	0.7542804303
0.0337271273	-0.1073620895	-0.0914366079	0.0	0.0	0.0	0.7048554675	-0.1418167301	0.4322951682	-0.4681977315	0.2500315252	0.2420074659	-0.3212606982	-0.9615673871	1.254101511	0.7241877654000001	0.8188064570999999	0.34313871090000003	-1.821588901	-0.7584847326	0.2197944947	0.6867944579999999	-0.9329803629	-0.35704135740000004	-0.2313302871	0.5268844464	-1.4266002759999998	-1.199667135
0.0307270607	-0.1104438501	-0.08481238210000001	0.0	0.0	0.0	0.5527160069	0.07051432342	-0.2576946747	-0.1731001673	-0.5669412425	-0.4803242292	-0.3486509378	-0.9846029718	0.5046586005	1.143338509	-1.099254831	-1.569352335	0.04173657559	0.4879962187	2.00682937	0.6473882379	1.55179	1.054032514	0.07318873347999999	-0.9636010789	0.2979275272	0.2603063185
0.0277081927	-0.113255336	-0.0777212877	0.0	0.0	0.0	0.4918180633	-0.09842924564	-1.190022403	-0.6416345431	-0.5700796781	-0.09366398396	-0.4704421029	-0.1046346366	-1.124441567	2.43674133	-0.5668775341	-0.2407783539	0.4478039736	0.6983165929	-2.185725373	0.4959027181	1.418862286	-0.3543301819	-0.5948678329	0.2230993102	0.01024578888	0.1500849433
0.0246723705	-0.11578966710000001	-0.0702023591	0.0	0.0	0.0	0.5869156077000001	0.7484981048999999	-0.2253082615	0.1878813264	-1.766496191	0.8329833825	-0.5289739735	-0.4567911606	-1.334963902	-0.1775143454	-0.7325509260999999	-0.3138884417	-0.1036360231	-0.6594153983	0.9122796585	-0.6150651592	-0.3891205195	-0.7578216059	-0.5075107931	-1.474888121	-0.09412649242	1.279832833
0.0216214516	-0.1180406416	-0.0622969859	0.0	0.0	0.0	0.6886330457	-0.3345577622	-1.35690984	-0.324955941	-0.1599620884	-0.8418719286	-0.8073752752	1.023624316	-1.631078116	-1.629699402	-0.5911748149	-1.180039586	-2.653770007	1.26652606	-0.03564623859	-0.2619322241	-0.1459610515	0.2106843559	1.306554576	0.7943830814	0.6789439059000001	0.7796010945
0.0185573028	-0.1200027508	-0.0540486851	0.0	0.0	0.0	0.7771502762000001	0.15603076789999998	0.4615762299	0.1155218506	-0.3634610875	-0.600671057	-0.009099919992	0.04171484774	1.172781759	1.708682414	0.7280414615	0.3010615948	-0.7013793948	-0.2229376939	-0.4599558404	1.088350308	2.3251255	-2.010483847	-0.349612735	-0.500686128	0.3021708085	-0.0842383333
0.015481799099999999	-0.1216711931	-0.0455028612	0.0	0.0	0.0	0.5840803291	-0.1261178377	-0.4027370482	0.09218760195	-1.699207764	0.9693450654	-0.8204366911	-1.58813176	-0.7263569070999999	2.53737896	-0.4889110667	0.4778681327000001	-0.6683297093	-0.1094179478	-0.1748815479	-0.01985247993	0.5962696882999999	0.8216944725	-0.2101707731	0.15654250220000002	-0.06309436579	1.665053303
0.0123968223	-0.1230418857	-0.0367065567	0.0	0.0	0.0	0.3179105538	0.09831089536	-1.24514814	-0.1448815917	-0.6495770008	-0.3292341216	-0.265078421	-1.021175778	-2.021677654	1.903981613	-0.7854875053	-1.7913762999999998	-1.017952784	-0.9291425148	-1.746451987	-0.01064500822	0.9597478051	-1.440896586	-2.340373107	1.048926314	0.4940396824	-0.6523296465999999
0.0093042601	-0.12411147410000001	-0.0277081927	0.0	0.0	0.0	0.4217447394	0.1052692179	-0.179915574	0.01905572929	-1.473427081	-0.1950413873	-0.377986692	-0.6670678335	-1.6373000869999998	-0.01581859353	-1.7211614519999998	-1.318700847	-0.9158441399	-2.041079152	-0.5617594539	0.4499345913	-2.686120346	-1.176866761	-1.244910131	-0.6273987749000001	-0.154857317	1.703068373
0.0062060047	-0.124877341	-0.0185573028	0.0	0.0	0.0	0.6614571136	-0.08377911226	-1.354103829	0.108676016	-0.5826874907	-0.5466635697	-0.3027591658	0.2356648059	-0.916387254	-2.451406385	-1.968794682	-2.3404766880000003	-1.624117155	-0.02103025113	1.3513472009999998	-0.3164276202	-0.2756877337	0.1615176815	0.7710275319	-0.7811201309	-2.116895784	0.1491670673
0.003103952	-0.1253376121	-0.0093042601	0.0	0.0	0.0	0.9935589378	-0.4286122853	-1.268116747	-0.17626304980000002	0.3643091681	2.361625599	0.009834131596	0.2747469336	-0.1767859401	-0.6831520501	1.721752033	-0.7502746873	-0.2409599053	0.4414294751	-1.190745328	1.604486179	1.11316667	-0.4928421794	0.3694871801	0.01957576652	1.261625599	0.2373566777
0.0	-0.125491161	-0.0	0.0	0.0	0.0	1.064342067	0.5327187592	-0.6444112560999999	0.7502398548	-0.9328818296	1.086204304	0.2467192953	-1.935395476	-0.6785427942	1.621707377	1.326663973	0.304940057	-0.9356922345	-0.03665713407	0.6023468368	-0.142824429	-1.486640207	-1.3787767430000002	-0.5326248637	-0.132485326	0.2857175889	0.3298901405
-0.003103952	-0.1253376121	0.0093042601	0.0	0.0	0.0	0.3960673969	-0.4538062522	-1.055100235	-0.06227009143	-1.261567335	-0.7336835375	-0.4037214987	-0.554357797	-0.4691478063	0.8803834051999999	-1.103472642	-1.5849577190000002	-1.071338027	-1.142634912	0.6731940323000001	0.8016645162999999	1.860506947	-1.242680926	-1.042440956	-0.5377681584	0.3510772107	0.3838711551
-0.0062060047	-0.124877341	0.0185573028	0.0	0.0	0.0	0.2199919136	-0.3905381664	0.2038765179	-0.6899076967000001	0.6597013618	-0.2430050628	0.07850139182	-0.0001918912481	-1.46885512	0.771608939	-1.165308929	-0.7943476051999999	-0.1112185329	-0.8989449184999999	-1.417285496	0.3705998046	0.04109124699	0.3388626228	-2.185414126	-0.4414026694	0.2665079986	1.860728062
-0.0093042601	-0.12411147410000001	0.0277081927	0.0	0.0	0.0	0.7817963448999999	0.3279452207	-0.5281219322	0.570010592	-1.434434445	0.6160634014	-0.4423778634	-0.7710899915999999	-0.8374329604999999	-0.8855588645999999	-0.7910148192	-0.8041949476000001	-0.7255741935	-1.319350236	-0.7060310445	-0.009506421967	-2.176991633	-0.809272439	0.2149842116	-0.4543254844	-1.042088616	-0.2264247393
