0.1240256802	0.1239985182	0.1239532527	-0.2825241807	-1.537188675	0.006793024042	-0.7221731484	0.4183858281	-0.5472542420000001	-1.835121015	1.9368704769999998	0.9342035128	0.38291644280000003	0.3699350817	0.6280622531000001	0.4208617904	-1.9242359480000002	1.248369292	-0.8236304011	0.4861136715	-3.753915161	2.2661130259999998	-1.269276945	0.5591885578	-3.2296353260000004	1.690224509	-0.9992657103	-0.04570541864
0.1239532527	0.12370891390000001	0.1233020394	-0.08512179305999999	-0.7165560964	0.2978245733	-1.768706083	0.33876043409999995	0.7866099591	0.7664482866	2.264373514	1.088494732	-0.6312641249000001	0.7183277102	0.8387856091	0.5483951187	-1.694346771	1.0848901000000002	-2.128211971	0.4861793284000001	-1.3115357090000002	1.197201095	0.884416488	-0.9895421432	-0.7993060278	0.942498561	-4.777254429	0.5344124905
0.1238084399	0.1231303817	0.1220030341	-0.6476673298	0.3818484517	0.4075942243	2.477026026	-0.8635003358	0.1557589428	-0.183371689	-0.2274429655	1.86747263	0.8500494506	-1.5320640559999998	-0.5521953857	0.5617321265999999	-1.025769464	-0.2669996471	1.522780434	2.926944382	0.4684939216	0.5634736178	0.03997211448	-0.1155383752	-1.38483675	0.4812934807	-1.487172944	-0.3059658273
0.1235913266	0.12226427279999999	0.1200630614	-0.4386870696	2.113680104	0.5090275972999999	2.280176523	-0.4310786283	-1.1013557859999998	-1.070968285	-1.963979308	2.24408286	0.5208846188	-0.8894491267	-0.9318310291	-1.385065657	-0.7146828828	-0.1544825472	-1.062191215	1.428493429	-0.8398184448999999	-1.002762883	-1.370023711	2.424821493	-1.928412507	1.931339447	0.5417989375	-1.022070084
0.1233020394	0.1211126101	0.1174923133	0.06679239334999999	0.7484459157	-0.5518484592	1.694716564	0.07231201544	0.053169857810000005	-0.2589063958	-0.1989243105	-0.1171918975	-0.1221786303	-0.3147045174	-0.4722600429	1.256688106	0.3014308124	0.4241008972	-0.2083996477	0.8107709994	0.8487787279000001	-0.5355056094	-0.2650727594	0.6711523310999999	1.089087545	0.9431724454	-1.743959994	0.6743312641
0.1229407472	0.11967808320000001	0.1143042958	-0.4205152323	1.41305427	-0.5555030897	0.8908091939	-0.5167096422999999	-0.5958667672	-0.821703163	-0.0888044139	0.2708029768	0.17281912510000005	-1.277147246	-1.008546714	-0.6035954382000001	1.372460344	1.194709518	-0.7676979986	1.27307271	-0.4150119805	-0.9566953161	-0.4005769901	1.38388744	-0.08400808448	0.195722178	0.2047585765	0.4569281075
0.12250766119999999	0.1179640426	0.1105157577	-0.2715200433	0.5791076328	-1.13656419	0.8504477965999999	-0.02701389827	-0.4577702674	0.3447641813	0.3699535208	-0.2793016199	0.4697937501	-0.7993211533	-0.2456393125	-0.302128045	0.5284187814	-1.7238618280000002	-0.1127199089	0.337365618	0.4109843363	0.08387349497	-1.461484644	-0.005177778735	-0.9147396847	-1.529529056	0.04343121765	0.6135446008
0.1220030341	0.1159744915	0.106146603	-0.1010926484	0.8505594766	-1.294833971	0.8037855587	0.1196250332	-0.5772308226	-0.9095708662	-0.4876467151	0.4429592593	-0.2326946462	0.1722791298	-1.045373509	-0.9974702265	-0.7584540969	0.8451469318000001	0.6000069246999999	0.9334635755	0.566920622	-0.07122017627999999	-1.658662172	-0.1313274843	-0.06693230618	-0.4742712533	0.1337502197	-1.299656849
0.12142716070000001	0.1137140766	0.10121978570000001	-0.032164143010000014	0.3830012421	-0.8929820743000001	0.8165370864	0.2183616243	-0.6620344669	0.3367062773	0.5080309731	-0.7422436519	0.1615541592	-0.3864291614	-1.128892507	-1.201402277	-0.03256677575	-0.5878622875	-1.096538061	0.1879879926	0.555266194	-0.5205503543	-0.5006033716	-0.3203768335	-0.07844149944	-0.6689839991	-0.7911177404	0.6232559399
0.12078037720000001	0.11118807720000001	0.09576119	-0.13078582560000002	0.7721863737000001	-1.005753566	0.8106376518	0.048680442189999985	0.07042944493	-0.6905532368999999	1.109511148	-0.4058663284	0.2695554082	-0.5310911743	-0.6597229084	-0.7796452587999999	0.6791513066	-0.01548776335	0.2274750568	0.723562206	0.5112732474	-0.1294536472	-1.136234643	-0.7933966827	-1.28816732	-0.3441731569	-0.6405750395	-0.034792173710000006
