0.1740283562	1.432517843	-1.0217540170000001	0.6893905264	0.6151624734000001	-0.8545191319	1.627831835	-0.528674557
0.17363412600000006	1.241118048	0.5671882136999999	1.918742277	0.01289249923	0.9829848722	-1.547384479	0.6180238237
0.1728465587	1.311420282	-0.7173242947	0.1538104048	-1.312759475	1.012252004	-0.1898032133	0.3557872026
0.17166743829999995	1.356514285	-1.184805739	1.363699068	-0.1915409346	1.088089302	-0.3891163177000001	0.4490008379
0.17009943600000002	1.1897258999999998	0.3910359147	1.251456723	-1.547091361	-0.0375519752	-0.8849552006	-0.4393093848
0.16814610370000002	0.6837163482999999	-0.9727759161	-0.2241865998	-1.775745382	-1.124246195	0.6751414065000001	1.305290801
0.1658118664	0.2618303495	-1.579104096	0.7677642959000001	-0.1091654853	0.14643032779999998	1.5964186880000002	-2.488209803
0.16310201189999998	0.6703553507	-0.008977783151	1.68519137	-0.4531288384	-0.05448025244	-1.246726308	0.09717766976
0.1600226789	0.7191958803	-0.7360528166	-0.2745616815	-1.377905329	1.065653328	-1.582431416	-0.9665172395
0.156580843	0.2578633674	-1.934667745	0.5127285471999999	-0.4207829227	1.039689687	-0.08038570965	-0.1194235788
0.1527843012	-0.03810008187	-0.232136288	1.578372225	-2.17985676	-1.476605876	-0.4109030201	-0.7984677043999999
0.1486416538	0.705425683	-1.026553721	0.5947146689	-1.415207338	-2.237991225	0.6154076085	1.712240329
0.1441622852	0.7055075226	-1.903939552	1.04191656	-0.02472317563	-0.6452560018	-0.2122049638	-0.3802947504
0.1393563427	0.4716619479	0.3768946891	1.7905795409999998	-1.729856459	-1.075467211	0.7930482772	-2.144345997
0.1342347133	0.2726416086	-1.727829909	0.3891679518	-0.2979536716	-0.7611752198999999	-0.7563970769	-0.4922198591
0.128808999	1.15574572	0.03236534808	1.377003878	-0.4951138596	1.025167803	-0.4194796059000001	-0.5239916858
0.123091491	1.173676087	-0.4073822028	0.228319428	-1.638823131	0.5555639943	-0.001185773342	0.2595322636
