0.1740283562	-0.5791238766	1.25724379	0.6664214057	-1.018011206	0.008346154538999999	0.3713000756	-0.001996145557	0.6225820103
0.17363412600000006	-1.160080156	-0.7351046021	-0.1131931941	-0.7476870154999999	0.2254878609	0.5433142287	0.5822201858	2.380253938
0.1728465587	-0.2275513244	0.05739649832	0.5060695085	-0.8537031426	0.2351493396	0.8745786039	2.125616094	0.9401297608
0.17166743829999995	0.7789030534999999	1.314011499	0.8626443256999999	-0.652224692	1.489761116	0.7092302513	0.555896628	0.8025557136
0.17009943600000002	0.07307930886	-0.805439597	0.30237634690000004	-0.6313207721999999	0.5188410675	0.7848851919	-0.9605398933	1.202430689
0.16814610370000002	0.3854370134	-1.683041409	0.7014339014000001	0.01465014659	-1.348272641	0.9768217534	-0.6797492654	-0.8281559928
0.1658118664	-0.8109478420999999	0.33602370060000003	-0.08074143378	0.9153305403	-2.038334955	1.086359051	-1.262604428	-1.827559275
0.16310201189999998	0.1700217797	0.7030348237	-1.403201893	0.3079542502	-2.014712881	0.5207516415	-1.970898756	-0.2644750975
0.1600226789	-0.8503728556999999	-1.52408894	-1.935609528	-0.7339681589	-0.587028751	1.3691647319999998	-1.4356017580000002	0.2193523194
0.156580843	-0.8820052259000001	0.4116553564	0.01719455585	-0.7212895212	-0.6353309757	1.906173026	0.1725080454	0.437956619
0.1527843012	0.3717117686	1.462662118	0.3348155698	0.22395020280000005	0.2103273355	0.9878189167	0.02399340161	1.4538322119999998
0.1486416538	0.8471985345	-0.0514209012	-0.5041511596	1.4935550080000002	-0.7354489843	1.179191551	-0.3878334401	1.31024624
0.1441622852	0.5099719081	-0.6724840395	0.1200562122	-0.5981143196	-2.216691158	0.1062222354	-0.3851812971	1.048891568
0.1393563427	-0.5796164914999999	0.5469780959	2.516364111	0.819356352	-1.414056528	0.6022638463000001	-1.521189738	-0.4827475928
0.1342347133	-0.6591899864	0.4326048778	-0.9090348266	-1.132053912	-1.098241417	0.02224046708	-2.362572639	0.4663853035
0.128808999	-1.57937515	-1.4165365980000002	1.068285763	-0.1211829725	-1.470374865	0.7367373384999999	-0.6641834453000001	-0.1437787024
0.123091491	-0.9405430274	1.006133101	-1.665176811	-1.04964423	-0.2086127216	1.330394276	-0.1127513166	-0.5578726822
0.1170951411	0.03931750569	0.1163757601	0.08540092594000001	0.7078554903000001	0.5099693985	1.654617032	-0.985270715	0.6011789922
0.1108335331	0.2511840113	-0.8285897147	-1.57819827	-0.8836190755	-1.421943221	0.1937753512	-0.1500257025	0.8894958578000001
