0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12
-0.0353045229	0.0	0.2836996802	-0.02595727289	-0.227674933	0.6065355698	0.3237867223	0.1644154364	0.06445646966	0.8005435581999999	-0.007781277563999998	-0.3447277413	0.1824482908	-1.76408949
-0.0439657924	0.0	-1.207472108	0.09991759962	-0.7823300120000001	0.09910903478	0.4223522102	0.1316420452	-1.068776297	0.3667148675	-0.6462504973	-0.9730538634	0.6218978412	0.3946765179
-0.052517756	0.0	-0.3339664478	0.1995024282	-0.4419024487	0.6676368117	0.4844345153	1.530997579	-0.7449878642000001	-0.8779984148000001	-0.6408492912	0.4450287495	0.6252619875	0.7146871934000001
-0.0609391522	0.0	0.423144528	0.03344513476	-0.01410827321	0.8456911618	0.1943599215	0.5923347884000001	-0.02522370736	-1.054753173	0.7921714242	0.2289444118	-0.2911821152	0.363744689
-0.069209044	0.0	1.035629061	-0.07209002555999999	-0.1560930123	0.4761881633	0.3390323641	-0.9187742368	-0.2331192982	-0.214534023	0.5935487248	0.60193955	-0.9659740772	0.04327534482
-0.0773068713	0.0	1.279347365	-0.15162969369999998	-0.5014393275	0.3092662875	0.2512741629	-1.119042965	-0.3103317009	0.768542313	-1.216622228	0.9006994281	-0.2361064398	-0.5205920584
-0.08521250150000001	0.0	1.227644937	-0.09577851238	-0.3565751884	0.6419079997	0.09341236214	0.4180506779	-0.5600330048	0.8720984829	-0.6320388526	-1.669720879	-0.2042248416	0.4306545672
-0.09290628	0.0	1.4007060059999998	-0.1539452193	0.006674003815	0.765199568	0.35924282090000004	1.257808445	0.1710534794	-0.7192306509	-0.1590697639	0.03498019399	-0.2006554233	0.3709852454
-0.1003690789	0.0	1.52691083	-0.1146170031	0.06504020379	0.5194940751	0.3789130016	-0.9330860753	-0.166097949	-0.08663477475999999	0.9874372555	0.9129275513	0.1566473616	0.2195880332
-0.10758234439999999	0.0	1.514425589	-0.07645885523	-0.07499456192000001	0.1830032203	0.7384419217	-0.1852226538	-0.32367649460000003	1.138411061	-0.2675026223	0.7173844014	1.316032539	-0.4387274721
-0.1145281432	0.0	1.176499731	0.05075442419	-0.5623140873	0.1491362026	0.31404207170000004	1.782086276	-0.3596249481	0.2713687321	-0.7017961382	-0.051333966380000005	0.3084298732	1.041800255
-0.12118920710000004	0.0	0.1836661204	0.20715465	-0.4194963135	0.3389067666	0.01136444332	0.09339941511	-0.7654045347	-0.5486647559000001	0.9163195723	0.2506064223	-1.012730723	0.3407012819
-0.1275489755	0.0	0.2557914379	0.4383933645000001	-0.466729425	0.5110037554	-0.3824483023	-0.6619358369	-0.2251308928	0.02869438666	0.1049237741	0.8431041231	-0.2364091686	-1.52038058
-0.13359163699999999	0.0	-0.2480551776	0.3807836886	-0.9463860175	-0.5228240443	-0.645737475	-0.5205098570000001	-0.8980555456	0.6680815155	0.712939276	-0.6098718611	2.055223335	-0.8348315798999999
-0.1393021686	0.0	0.09075551729	0.3822212456	-1.01044535	-0.5852426381	-0.7699475344	1.383076716	-0.5029614535	-0.7467752203	0.454108501	0.03940402211	1.6878947919999998	0.130099792
-0.1446663732	0.0	1.648519854	0.105656352	-0.4788794518	-0.164008859	-1.055014615	-0.3688709683	0.16988547	-0.5618198726	2.08593239	-0.3030855238	0.04769540911	0.2264514031
-0.14967091429999999	0.0	1.691810262	-0.047140699060000006	-0.4344906689	-0.17848626199999998	-0.5068583193	-1.037252063	0.36414993	0.5496341301	1.345734285	-0.7622126348999999	1.631862849	-1.3505999359999998
-0.15430335	0.0	1.700482447	-0.0427677967	-0.3808320691	-0.6292221421	-0.4937058620000001	1.212414472	-0.09140429016	0.05521828075	1.223989113	0.9134630173	2.198214431	1.064910836
-0.1585521632	0.0	1.559714016	0.08924069780999999	-0.3191718515	-0.7318363378	-1.26869746	0.3194738115	-0.2977251936	0.9439565365	2.055810166	1.81589262	1.216186274	1.28006872
-0.1624067907	0.0	1.391350535	0.02065711964	-0.7264063416	-0.6951983866	-1.437059216	1.111179165	0.1985675748	2.029994336	1.3614770180000002	0.6592100264999999	0.4584600685	-1.3562498230000002
-0.1658576494	0.0	1.119251972	-0.09889126372	-0.9212524541	-0.4046204368	-1.092295159	1.630966066	0.183549827	1.023349033	1.634387906	-1.716024541	0.06809149719	-0.4288720436
-0.16889615989999998	0.0	1.056351545	-0.1119976612	-1.39926676	-0.6624078021	-1.090703607	-0.9131964679	0.2357775455	-0.3607616522	0.9494641525	0.8067904470999999	0.1975705073	1.832695886
-0.17151476780000002	0.0	1.199744853	0.2088589979	-1.255864506	-0.95009459	-1.198810102	-1.5119494880000002	-0.2209499666	0.4343507744	-0.2418894093	0.8285102987999999	0.05097178749	0.3242074894
-0.1737069631	0.0	1.047667186	0.2078225219	-0.9161163026	-0.4924174459	-1.231089247	-0.02300827554	-0.393751712	0.845351845	0.2569549423	-1.660134377	1.011293557	0.3598786678
-0.1754672954	0.0	0.9403021342	0.1172750484	-0.8126187162	-0.12422506	-1.185028832	0.2845093744	-0.06939281828	-0.8625015486	1.137091985	0.7539478206	0.9717568027	0.6064101342
-0.1767913884	0.0	1.199021633	0.1440803019	-0.6366391251	-0.7346658173	-1.064583572	-0.7380530281000001	0.06868168592	0.3995975447	1.4805730190000002	0.9099446556	1.29130938	-1.461863341
-0.1776759502	0.0	1.013780809	0.05967136833	-0.8156803719	-0.9988255797	-1.380803816	0.3972698724	-0.31480844620000004	1.4026248730000002	1.373521107	-0.4531029994	1.4355092109999998	-0.6429399829
-0.1781187815	0.0	1.14677884	0.2569111079	-1.145602941	-0.9591897749	-1.691505211	2.056180121	-0.2257649736	0.4242071318	0.9117572229	-0.7124483462000001	0.07959013952999999	0.4409993922
