0.1240256802	0.1239985182	0.1239532527	2.7747032430000003	1.301319438	-2.41527774	2.7446534	0.5815463737	-0.09221877106000001	0.7433357997	-0.5133653973	0.6389344866	0.06307130725	-0.2678375872	2.0348014130000003	0.7867615864	1.5950922930000002	1.0494624890000002	1.15379594
0.1239532527	0.12370891390000001	0.1233020394	2.503008461	1.94285343	-2.842990829	1.420296227	0.2248126682	0.8822694506000001	1.813510135	0.8866364546	1.53888335	-0.3846575199	1.269484407	1.300367867	1.370360272	-0.4490686855	1.181730053	-0.05272487742
0.1238084399	0.1231303817	0.1220030341	1.800657729	0.6371746217	-1.922651816	0.06295937209	2.161728552	1.876007985	2.181518278	-0.2132720772	0.6820412818000001	0.9582284302	-0.7665725273999999	-0.2926417327	1.406182195	-0.5191051722	0.07625874459	1.6520469759999998
0.1235913266	0.12226427279999999	0.1200630614	1.302208057	2.066228475	-2.578660852	1.954027322	0.991221111	0.8382276345999999	2.855213985	-0.2077316563	0.07646071462000001	-1.514763071	0.5532837935	1.085349697	1.062402615	-0.07931704728	-1.26986551	1.850055119
0.1233020394	0.1211126101	0.1174923133	1.925784338	0.3345522424	-1.752389435	-0.04716467106	1.401743233	0.3165752386	3.480173657	0.2018881444	1.590614134	-0.2229723842	-0.3174592469	-1.256601632	0.2613717133	-0.2510043957	1.238947999	0.4926964375
0.1229407472	0.11967808320000001	0.1143042958	1.090713333	1.096445292	-1.649465411	1.861723576	1.7541837809999998	1.176829845	2.886502237	-0.4327133753	0.8901576828	-0.2114517962	-1.771534961	-0.3582510458	1.550964089	2.052463246	-0.3517387102	0.8478894907
0.12250766119999999	0.1179640426	0.1105157577	0.9979548881	1.3290102540000002	-2.182003767	0.8125200559	-0.8073386067	2.643990321	1.720610837	1.924431354	0.7947591343000001	-0.8082809191	0.5103256874000001	-0.4287661551	0.5353458307	-0.1811043418	1.202501522	0.641465331
0.1220030341	0.1159744915	0.106146603	1.607826619	0.5436829504999999	-2.364082701	0.1153051274	0.7507434552	2.111908456	0.32329604230000003	-0.7637639682999999	-0.0752552421	1.93743128	-1.123577723	0.4385635602	-0.6785304426000001	1.05363434	0.2789723186	2.451294214
0.12142716070000001	0.1137140766	0.10121978570000001	0.9951446546	2.08261324	-2.516128723	1.780831532	0.01362144904	1.2915914309999998	1.328328968	1.096097511	0.7504781016	-1.35695626	0.652940592	0.7496838463	1.080382429	0.6194518165999999	-0.5827242435	0.0290143585
0.12078037720000001	0.11118807720000001	0.09576119	1.877615621	-0.4166699364	-2.110708216	-0.8704240611	-0.3921900072	0.8476884370000001	1.522928574	-0.5349437714999999	1.055846213	-0.137355148	-0.08316115563	-1.824064608	1.414117148	-0.4540628495	0.8256940545999999	-0.1375464013
