0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14	0.0.15	0.0.16	0.0.17	0.0.18
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.12499058769999999	0.12496235230000001	0.1249152981	0.0	0.0	1.7460829269999998	0.008189981253	0.026441094390000003	0.15453777259999998	1.6531316109999998	1.3795470669999998	-0.7084971935	-0.8157213575	1.281812697	0.5657922998	-0.09249749231	0.4332496169	-0.8969870845	1.270168308	0.9234679453
0.1249152981	0.12466130710000001	0.12423837130000001	0.0	0.0	1.852157952	-0.3079922802	-0.6859723073	-0.2458242696	1.226675215	0.3482645255	1.60245795	1.463832478	-0.696789542	-1.241432295	0.4572215746	-0.08764849481	0.1505615269	0.3953504527	0.9736852448
0.1247647641	0.1240599418	0.1228881859	0.0	0.0	1.489641074	-0.5839102072	1.061903657	0.4020525121	-0.7139999854000001	-0.01267547875	-0.7645811390999999	-0.7240268073999999	-1.666605249	-0.1953425301	0.7315576846999999	1.5177209230000002	-0.5238286177	-0.8847763327	1.169776284
0.1245390765	0.12315970529999999	0.12087205890000001	0.0	0.0	1.742286169	-0.4781479683	-0.1557524707	-0.4863587105	1.073859449	0.9122566851	-0.7653187292	-0.2023013593	1.6462040759999998	0.6343675202	-0.6339503965	-1.645594329	-1.016488269	-0.6352660263000001	-0.3278430195
0.12423837130000001	0.12196276630000001	0.1182009157	0.0	0.0	1.703728418	-0.4867273648	-0.7932878662999999	-0.3931276982	-1.165778371	0.16707445210000002	1.230694703	-0.1940848332	-0.5206853751	-0.5078279936	0.2515888354	-0.7314420604999999	-0.3657458701	-1.002286734	0.2004822112
0.1238628294	0.12047200820000001	0.11488923150000001	0.0	0.0	1.546322349	-0.3889145001	-0.8280465387999999	0.3066335211	-0.1103032494	-0.008937360541	-1.061568734	0.5733665344	0.1859056676	0.4205517606000001	-0.827326637	0.2239852991	-1.460695822	1.475431	-1.500646392
0.12341267730000001	0.1186910226	0.1109549526	0.0	0.0	1.2079277940000002	-0.149353026	0.7005170181999999	0.9248577346	1.246811168	-0.2456316952	0.2697321743	-0.3930175304	-0.862623824	-1.3963042680000002	-1.155402795	-1.44694857	-0.6779841273999999	-0.5831964774	1.312337534
0.1228881859	0.1166240999	0.1064193991	0.0	0.0	1.4743889	-0.2567379224	0.9049001534	0.3854212646	-1.81576585	1.04578677	0.5977436199	-0.7278579302	-1.125880248	-1.154201635	-0.8106640753000001	0.06565189472	-1.4764209519999998	-0.8162559295999999	-0.07197100129
0.12228967130000001	0.1142762195	0.10130714980000001	0.0	0.0	1.2136905059999998	-0.017443887419999998	-0.490346221	0.03110626127	0.03359804182	0.8842133395	-1.975093697	-1.576187267	0.1711892252	-0.1139532201	0.2702975243	0.9580446068	-1.332475139	0.2231204284	-1.163011389
0.121617494	0.1116530376	0.0956459082	0.0	0.0	1.422602364	0.04760650664	-0.33592133700000004	0.7650139695	1.332048733	-0.6250426691	0.7791911367000001	0.1651158368	1.140020902	-1.676528152	-0.2962736	1.180130619	-0.04711744309	-1.048790896	1.7778194930000002
0.12087205890000001	0.1087608739	0.0894663532	0.0	0.0	1.838802417	-0.5291305025	0.606388175	0.2424628802	0.5397144804999999	-0.0369604403	-0.2678024225	-1.112394772	-0.5323443328999999	0.4087352667	1.060077198	0.9019063193	-0.8484089681	-1.264638247	0.398151823
0.1200538149	0.1056066957	0.0828019722	0.0	0.0	1.02043132	-0.266007025	-0.232025749	-0.256555563	1.681155934	0.8870890339	0.2001062851	-0.2863519961	1.247411015	-0.8613880195999999	-1.226149041	0.6471338775	1.156020918	-0.8226816698999999	-1.428204773
0.119163255	0.10219810160000001	0.07568888019999999	0.0	0.0	1.053858315	-0.35730292810000003	-0.2513972311	-0.4879100216	-2.275970256	-0.07202965801	-0.6441320268	0.1217140003	-1.862431344	-1.55081134	-0.6012450685	-0.36942754	-0.01723162975	-0.1047410228	0.4792258996
0.1182009157	0.0985433035	0.0681656236	0.0	0.0	0.5295891013	-0.2453886566	-0.536623221	0.4337003168	0.1161614232	-0.6692936891	-1.423655535	0.3002062535	1.550638534	-0.1047830531	-1.271889072	-1.56631422	-1.184488219	-0.4425046885	-0.07194323212999999
0.1171673765	0.0946511058	0.0602729715	0.0	0.0	1.352283238	-0.2086286723	-0.1530617769	0.472060902	0.3838155011	-0.09953531047	1.90013382	-1.488738813	0.8548377262000001	-0.015383717	1.311580132	-0.9693711617	-0.4137204044	-0.6852931986	1.010056258
0.1160632601	0.0905308854	0.052053695	0.0	0.0	0.865383583	-0.5770024331	-0.276057034	-0.2188442984	0.7447670689	1.122505046	0.25219537010000004	-0.00035912957310000004	1.829899199	0.2685300358	0.4081259136	0.8923180159	0.2438019196	-1.035495553	0.7403744912000001
