0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14	0.0.15
0.12450533039999999	0.124477639	0.1244314912	0.0	1.739258428	-0.4237946167	0.8315618054999999	-1.866990769	0.034006469510000005	-0.01894819296	2.567771047	-1.870558343	-1.125144456	1.500186225	0.9915993256	-1.6576337719999998	-0.7750865069
0.1244314912	0.1241823917	0.12376759529999999	0.0	1.74940978	-0.5850249468	0.6827022561	1.315689605	-0.9095367978	0.4407381529	2.064510063	-1.347384716	-0.6760699088	1.963946022	0.6402184331	1.311396376	-0.6121809024
0.1242838566	0.12359259759999999	0.1224433458	0.0	0.7949502742	-1.277369532	2.188730419	-0.5909298735	0.1605559497	1.116757229	1.211826503	1.085445458	0.0906286672	0.6916072112999999	0.5676632146	1.224037489	0.08589905071000001
0.1240625143	0.1227096555	0.1204658081	0.0	1.483612316	0.712903417	1.718214735	-1.266296147	0.09468552595	1.309847984	1.676722607	-0.2080613538	-0.5810710009000001	-0.4437593108	0.4212842708	-2.793145475	-0.002471760746
0.12376759529999999	0.1215356597	0.11784553310000001	0.0	1.913324871	-0.02936409987	0.8442249232	-0.7779329667	-0.4258758055	0.794096968	1.515382209	-1.769166266	-1.09182416	-1.719955158	0.4131483043	-1.060761971	-0.9126567924
0.1233992748	0.1200733947	0.11459650130000001	0.0	1.825666019	-0.9463387871	1.068952395	0.08374914916000001	-1.009696939	0.6263890965	1.193439546	-0.4831436337	-0.2910971389	-1.87262044	0.1543180959	0.5189006356	0.0726755137
0.122957771	0.1183263288	0.1107360475	0.0	1.192996705	-1.034649927	1.823334013	-0.2434434123	-0.35486766909999995	0.9877483188	1.386851731	0.321537998	1.419170613	-1.84249353	0.1521217312	0.4900883658	1.954437988
0.1224433458	0.116298606	0.106284769	0.0	0.9661343608	0.08609047953	1.379338821	-0.8304956171	-0.8744408259	1.393541405	1.650828362	-0.1586981564	0.8060930248999999	-1.357958533	-0.3151853368	-1.437972602	0.5590410985
0.12185630439999999	0.1139950357	0.1012664153	0.0	1.749250824	0.3077152101	0.5072335075	-0.701041865	0.404881863	1.053356205	0.6881477262000001	-1.758771569	-0.6421879945000001	-0.8817606921	1.635912558	-0.14569697410000002	-0.8912296208
0.1211969948	0.1114210819	0.09570776140000001	0.0	1.013272657	-1.684365274	1.070343406	-0.3906055674	0.3561196688	-0.4103655456000001	-0.424218821	0.8305459166	-0.6529093009	-0.7529550016	1.255897518	0.3108089262	-1.016176168
