0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14	0.0.15	0.0.16	0.0.17	0.0.18
0.12450533039999999	0.124477639	0.1244314912	0.0	-2.357605445	-0.2726253504	3.154146251	0.180736051	-1.241668483	0.4800273729	-0.2755724551	-0.6024229617	1.728938789	2.0305620230000003	-1.691577867	-0.1415504363	1.173883528	0.6313142154	2.700583683	1.225417007
0.1244314912	0.1241823917	0.12376759529999999	0.0	-1.5050405880000002	1.450520605	2.143623683	1.190052548	0.952787231	-0.2643284909	0.4078023287	1.924772178	1.860142381	3.083514562	-1.183386027	1.39912093	0.5682511401	0.08314372946000001	1.5426515440000002	0.4720324539
0.1242838566	0.12359259759999999	0.1224433458	0.0	-1.430938092	1.472425275	1.91723481	1.7192946880000002	-0.9104767991	-1.715424489	1.316566172	3.702511021	0.31635168280000003	1.273726326	-1.317139408	0.5138825638000001	-2.310796059	-0.671147212	1.167196129	-1.022755206
0.1240625143	0.1227096555	0.1204658081	0.0	-0.5884698166	1.854662941	2.032931277	0.7643771978	0.8273732418	-1.379251386	1.207467512	2.208421535	0.3254338787	-0.06864915846	0.6248627207999999	-0.7241846156999999	-0.7454713923999999	-1.790686936	0.031892986469999995	-1.27109078
0.12376759529999999	0.1215356597	0.11784553310000001	0.0	-1.943546407	1.097763355	1.669373355	-0.2609840763	1.434716085	-1.377131031	0.7726058549	0.3773605920000001	1.002738932	0.7612874206999999	1.012893408	-0.994565106	-0.03222106607	-1.209742358	0.2601467881	-0.8755794795
0.1233992748	0.1200733947	0.11459650130000001	0.0	-1.487909584	1.252276964	1.499308927	-0.1595561067	0.4687766083	-0.07940496903	0.1976486181	-0.7136727937	0.05182001631	1.4657444519999998	0.9471976861	-2.047169147	-0.5062209299	-0.261775859	0.8757903251000001	0.1628728096
0.122957771	0.1183263288	0.1107360475	0.0	-1.160705585	1.225071669	1.112914163	1.026112921	-0.6821325623000001	-1.471486604	0.3553923018	0.3420075604	0.3312533486	2.388489412	0.6366572719	-1.537554185	-1.481112385	-0.7047331023000001	0.3326625949	-0.7378748801999999
0.1224433458	0.116298606	0.106284769	0.0	-0.5863708792	1.48903442	1.38226181	0.2582289431	0.05462749926	-1.906479917	0.9684362059	0.4041263524	0.2787453345	0.2242002619	0.4907321931000001	-1.581387486	-0.44111964	-1.471738285	0.6955439297	-1.7891754219999998
0.12185630439999999	0.1139950357	0.1012664153	0.0	-1.842164276	0.8780355609999999	1.421055028	-1.207723988	1.5514783909999998	-1.85840791	0.6271257705	-1.048741315	-1.031573266	-0.0390963797	-0.3766900737	-1.5729039930000002	0.4625324554	-1.029821457	0.8759281590000001	0.1291511471
0.1211969948	0.1114210819	0.09570776140000001	0.0	-1.241475077	0.9294685327	1.368619402	-1.320067215	-0.1921806391	-0.7365973312	-0.202660183	-1.5270114419999998	-1.925995875	1.135119594	0.5287655104	-1.948254262	-0.3067214558	0.3369905958	1.115467658	-0.3748183557
0.1204658081	0.1085828495	0.08963846519999999	0.0	-0.902044884	1.43327688	0.7387954442	-0.3729110646	-0.5354384332	-1.160134256	-1.3836846369999998	-0.7696746293000001	-0.3160197819	1.98954399	0.9585396353	-1.898475615	-1.550808889	-0.1025053569	0.2192533265	-0.7631714251999999
0.11966317789999999	0.10548707060000001	0.083090909	0.0	-0.2287429515	1.602601146	1.5408359390000002	0.0076989823919999985	-0.7440330051999999	-1.269471594	-1.056273495	0.5017443114	0.2529327857	0.6079313268	0.3819221248	-1.594438113	-1.5207121259999998	-0.4033004205	0.1515659559	-1.028530413
0.1187895802	0.102141088	0.0761000269	0.0	-0.8696891196	1.896880778	1.178440016	-0.3556811642	1.289449147	-0.4547754085	-1.120380217	0.1225331923	-0.8121972423999999	0.3669578468	-0.5278811365999999	-0.4503010578	-0.8585414070999999	-1.082332029	0.3347273542	0.5943771536
0.11784553310000001	0.098552838	0.0687031182	0.0	-1.2131792609999998	0.9027903261	1.686083808	0.5821069986999999	0.9880417069	0.5577768103	-0.06700067124	0.3177549658	-2.0676749080000003	0.5758212594	-1.604553554	-0.9106313017	-1.579337597	-0.5431581047999999	1.004465768	-0.1391637396
0.11683159650000001	0.0947308316	0.0609396486	0.0	-1.014725523	1.305004867	0.9067872741	0.8787668447	-1.037435473	-0.006776091588	-0.06146308675	0.4817582135	-1.350726273	2.04314391	-1.398558365	-0.3267520035	-1.147125873	-0.949081646	1.328671805	-0.9256770655
0.1157483718	0.09068413410000001	0.0528510396	0.0	-0.2131168901	1.664559216	0.9456678324	0.7297705226000001	-0.6001245754	-1.134260569	-0.6493420203	-0.01655100898	0.3581296151	-0.383082076	-1.788760622	0.162437699	0.3084847369	-1.429201049	0.9943308039	-2.277556761
0.11459650130000001	0.0864223439	0.0444804475	0.0	-1.653419436	0.9174047609	1.334652154	0.9222377119	1.945656863	-0.5013987209	-0.5915485265	-0.9662206074	0.8939292415000001	-0.07308803937000001	-0.7945654403	-0.06492021543	0.5233908505	-0.7297917673000001	-0.7874328470999999	-1.6731745619999998
0.11337666810000001	0.0819555694	0.035872533	0.0	-1.765192146	1.058963077	0.6180910286	1.7070200009999998	-0.9903072124	-0.9760316834	0.2093902575	-1.948535133	0.2070064618	1.773363291	-0.09074227506000003	-0.1162676584	-0.1183337919	-0.3971135731	0.4910337604	0.04346325762
0.1120895957	0.0772944054	0.0270732229	0.0	-0.5506597247999999	1.317051023	1.5462333380000002	1.3730740330000002	-0.3356319548	-2.212481909	0.1449318397	-1.6517363180000002	-1.117353702	-0.32149558100000003	0.2097371411	0.6447237045	-0.8235458809999999	0.0504359255	1.845380973	-0.3865991474
0.1107360475	0.0724499076	0.0181294655	0.0	-0.5939249209	1.253861301	1.926831727	0.2876511932	1.961398038	-0.8078508604000001	0.3966539396	-1.316363096	-0.3699585424	-0.388081088	0.5288321358	0.17641886350000002	-2.456537521	-0.6871886802	0.8754868353	-1.109872553
0.1093168261	0.06743356660000001	0.0090889796	0.0	-1.498463509	1.109946332	1.025733181	-1.4342749609999998	1.023370122	-1.292005014	0.8045119395	-0.7409089066	1.708549783	0.6595202125	-1.200421731	0.28421477300000003	-1.51653662	-0.4354846628	0.2236504106	0.0008408079445
0.10783277320000001	0.0622572806	0.0	0.0	-1.839918602	1.028557939	0.5540127114	-0.7719853143000001	-0.4500648953	-0.8639493318000001	1.152610637	-0.6990151131	0.9540887961	1.246758745	-0.5397142429	-0.5855040007	-0.2514218984	0.8275970747	0.4001026713000001	-0.6436445467
0.106284769	0.0569333273	-0.0090889796	0.0	-0.7357980372	1.357247504	0.3586299435	0.6830216973000001	-0.6079807099	-1.651962486	0.6636797831	0.03523785037	-1.482980968	1.41732872	0.8631875722	-1.575581427	-1.13493437	0.1056138618	0.9854136592	-0.818541075
0.1046737315	0.0514743344	-0.0181294655	0.0	-0.446153928	1.324133915	1.953555657	0.1221869806	-0.9297170866	-1.230755945	-0.7056441582999999	-0.03309521289	-1.99308579	-0.1137837823	-0.3423284048	-0.6296689595	-0.8407928415000001	-0.04844184746	1.7790659009999998	-1.279518862
0.10300061619999999	0.04589325	-0.0270732229	0.0	-0.6021652978	1.745116225	0.9207942365	0.3248767725	2.371856597	-1.013924986	-0.8466448391	-0.8290453715	-0.3482566005	0.2181900289	-1.255265665	0.05447250895	1.492549327	-0.5070004936	2.076642537	-0.2707255238
0.1012664153	0.0402033119	-0.035872533	0.0	-2.078439425	-0.023569845930000003	1.363920498	0.3823996197	2.301041742	-0.9850591156	-0.7621637356000001	-0.9893585194	1.11057937	0.9985576493	1.144276838	0.8442437203000001	-0.02272699779	0.4969477995	2.159299056	-1.474558703
0.0994721573	0.0344180161	-0.0444804475	0.0	-1.873389838	0.27403116710000003	1.211826025	0.665868153	-0.5675126448	0.08496446687999999	0.8055885233	-0.1008328625	1.325442938	1.836834921	0.8571100417	1.890988455	-2.069722345	0.6954390453	1.732909253	-1.47126737
0.0976189063	0.0285510844	-0.0528510396	0.0	-0.7222383078	1.538452885	0.6140914092	0.7415211173	-0.7647561901000001	-1.750776298	0.8811227137000001	-0.7585578395999999	-0.6757397419	1.011466654	-0.2788024948	1.631398295	-2.134936773	-1.247134389	0.130236484	-0.1454981377
0.09570776140000001	0.0226164328	-0.0609396486	0.0	-0.7290177065000001	1.101679437	1.716084209	-1.129639806	-1.5252524369999998	-2.231910422	0.6474519949	-1.197677029	-1.4050669269999998	0.09912677705	-1.548424461	0.4046815709	-1.135632232	-0.0585716386	0.6839521910999999	-0.1017993401
0.093739856	0.0166281375	-0.0687031182	0.0	-0.4815090343	1.601003837	1.211405446	-1.244209519	0.5658393463	-1.58065472	0.1591173617	-0.7604269011	0.6973205995	-0.1724186175	0.7399229317	-0.9967308354	0.3187568321	0.7013220585	1.681521614	-1.436066644
0.09171635730000001	0.0106004021	-0.0761000269	0.0	-1.908103034	1.020722825	0.7129635123	-1.158237258	1.27689133	-1.354078528	0.6652232719	0.3909209362	0.9925660766	0.01370778557	0.6593647667	-0.27199762980000003	-0.2836607052	0.1402058204	1.220947411	-0.9873811126
0.08963846519999999	0.0045475237	-0.083090909	0.0	-1.6882106019999998	1.002684503	0.602272472	-0.7201063777	-0.5849047578000001	-0.3353298543	1.438071349	-0.5730916862	-0.8107102659000001	1.180365831	-0.2209724402	-0.5507669474	0.01402728109	-0.5541622283	0.83152203	-0.1144208889
0.08750741210000001	-0.0015161409	-0.08963846519999999	0.0	-0.9218922396	1.344664831	0.04962902839	-0.8776919323000001	-1.768617012	-2.1314996	0.6648755997	-1.137247887	-0.4824385203	1.012628297	-0.3815924361	-1.361036276	-0.28253702350000004	-1.13047193	-0.08049735651	-0.585098921
0.0853244618	-0.007576209499999998	-0.09570776140000001	0.0	-0.2277648981	1.214518524	0.9393829659	-1.692006691	-0.8741502977	-1.935460874	-0.2120142541	-1.069518961	0.25505561050000003	-0.8430082284999999	0.5616758785	-1.496941651	0.5611299862	-0.1286601358	1.6114401269999998	-1.884994623
0.083090909	-0.013618308	-0.1012664153	0.0	-0.9969722734	1.351362084	0.1629727295	-1.6796581309999998	1.101640657	-1.433646165	-0.1192193219	-0.5712809216	-0.2247766243	-0.5220741142	0.7267561439	-0.8104776181000001	0.3056615818	0.3202318397	0.7066477396999999	0.11628738539999997
0.0808080783	-0.0196281055	-0.106284769	0.0	-1.408403647	0.5599993976	0.257171334	-1.59695304	0.5463852528	-0.2467883916	0.2930933997	-0.4193217259000001	-1.684773555	-0.8301552058	0.9631414653	-1.098573462	0.08259177186000001	0.6166660040999999	1.0290751459999998	-0.053158294969999985
0.0784773235	-0.025591347200000003	-0.1107360475	0.0	-0.6934627264	0.6879113368	-0.4123486929	-1.612233449	-1.91144196	-0.3274588409	0.4271268149	-0.5071660785000001	-0.9818913357	1.21049647	0.4213895298	-0.4538296402000001	-0.06478600902000001	-0.13801056550000002	0.466524751	-0.7611747668000001
0.0761000269	-0.0314938891	-0.11459650130000001	0.0	0.06818472129	0.4552590389	-0.1059122304	-1.918434696	-0.05084318606	-0.6548163057999999	0.2246782525	-0.6800501059	-0.1288453416	-0.6721301704000001	-0.5174957701	0.4424904967	-0.03593793627	-1.06786035	0.3191119106	-1.259039438
0.0736775984	-0.037321731000000004	-0.11784553310000001	0.0	-0.59394199	0.009138281688	-0.03868137418	-2.236315074	1.658190927	0.7235906984	-0.146811923	-1.5014805169999998	-0.2376277824	-0.4374054633	-0.3895321614	0.9561237479	-0.9749154571	-1.374291633	0.2054214381	-0.08045045449
0.0712114746	-0.0430610499	-0.1204658081	0.0	-0.6163338684	-0.02104647927	0.373958493	-1.652244886	-0.5293999862	2.235303278	0.6041049355	-1.841883707	-0.5023835554	0.34029753090000003	-0.9706143618	0.1104639877	-1.292111878	0.146776817	0.2196339065	-0.459480552
0.0687031182	-0.048698232699999996	-0.1224433458	0.0	0.3131078694	0.7026994697	-0.4116673899	-0.6503670094	-0.4116084848	1.200178633	1.710339314	-0.5591183899000001	0.5099464684	1.357711446	-1.310658636	-0.01562382349	-1.29348514	0.07026784869	-0.5271820085	0.2971568657
0.0661540166	-0.0542199087	-0.12376759529999999	0.0	0.4428049386	0.7867575628	0.04644384791	-0.7339296109000001	-0.5092316773	-0.1269236285	1.742703509	0.1386687694	1.280420374	-1.200761302	-1.70694332	-0.2512649401	-0.8344997639	0.3721008636	-0.8637804326999999	0.2691620108
0.0635656818	-0.059612980999999995	-0.1244314912	0.0	-0.1260655105	0.6386490886	-0.4207970506	-1.111581531	2.180433819	0.1195094725	1.428112985	-0.01133374347	0.7741369111	-1.132580623	-0.9000139785	-0.7242018498999999	0.390861503	-0.1102538989	-1.559324058	0.9687212311
0.0609396486	-0.0648646579	-0.1244314912	0.0	-0.6546123832	-0.008404427895	0.2313679365	-0.7626235034000001	0.1130107214	0.8366259081	1.104779672	-0.2251450678	0.6465133975	-1.103646628	1.335590991	-1.412636889	0.7094930989	0.4470920783	-0.7798240072	0.2653707391
0.0582774746	-0.0699624831	-0.12376759529999999	0.0	-0.02161569003	0.633738415	-0.2433963613	0.5479649964	-0.025223682110000003	1.444048831	0.9197487687	0.8926506945999999	1.365658009	1.003262388	1.937928333	-1.335030315	-0.5621021913	1.346388217	0.3343780196	-0.2161412594
0.0555807385	-0.0748943649	-0.1224433458	0.0	0.3276205626	0.5909394626	0.3557593612	1.974657816	-0.7799606260999999	-0.1703091322	1.091723182	2.515815199	0.3333351699	0.12893570599999998	0.9372439826	-0.4092045384	-0.9510928062	-0.2179357367	0.34935552340000003	0.976692408
0.0528510396	-0.07964860559999999	-0.1204658081	0.0	0.105074914	0.7890731039	0.4912264717	0.7528910911	1.058115647	0.3408224308	-0.1509956362	1.666988643	0.3827748333	-0.2789629005	-0.5924914715	0.9565949641	-0.1603889657	-0.6911771156000001	-0.04239365475	-0.29816550420000004
0.050089997000000004	-0.08421392859999999	-0.11784553310000001	0.0	-0.8773020090000001	0.4051452634	-0.09607979592	1.450984646	0.7969989942	0.7365797423	-0.4891914076	0.35686381920000004	0.5672605013	-0.3992003169	-1.227104105	0.1620892383	0.05029196172	0.4867897672	-1.022823447	-2.080162336
0.0472992479	-0.0885795055	-0.11459650130000001	0.0	-0.6802434062999999	0.1693922857	-0.2128745061	1.333779095	-0.1416208571	1.22427641	-0.5567642868	0.03523232675	-0.6543597267	0.983606128	-1.3456749280000002	0.5812797552000001	0.04384007532	0.1871424695	0.1473608514	-1.4914166619999998
0.0444804475	-0.0927349816	-0.1107360475	0.0	0.5734585819	0.6453569847	-0.6740180686	0.9905081182	-1.16796525	-0.4500568007	-0.5977231171	0.5501547149	0.2158739722	-0.4738904774	-1.109347132	0.2402691024	-0.4970750165	-1.34082719	0.2060106138	-0.7760984862
0.0416352676	-0.0966705005	-0.106284769	0.0	-0.2803268568	0.1263162535	0.1819059243	-0.2329759398	0.3481508616	-0.07559282687999999	-1.7967377619999998	-0.1202129132	0.8512054512	-1.453986889	0.06083104749	-0.1596188313	-0.5732470167	-2.224665461	-0.4812585973	-0.2271492145
0.0387653954	-0.1003767277	-0.1012664153	0.0	-0.8606641695999999	-0.1852620208	-0.6819722475	0.1007268155	-0.5837333444	1.411388609	-1.227273054	-0.9020546277	0.03005652085	-0.17189998480000002	0.4083257999	-1.527398794	-1.055452689	-1.096435778	0.300939224	0.2151878367
0.035872533	-0.1038448724	-0.09570776140000001	0.0	0.5678818596999999	0.4248046901	-0.9109919534	-0.189213398	-1.807995533	-0.2486908712	-1.471037181	-0.1767422423	-1.468345795	-0.2276265389	0.7106183697	-1.402535378	-1.199526187	-0.7714491876	1.094874398	0.7781273215000001
0.032958396	-0.1070667085	-0.08963846519999999	0.0	0.4665331312	0.3338713093	-0.028676375930000005	0.12601726800000002	-1.223093357	-0.5190055756	-1.496916796	0.04913118031	-0.6835879967	-1.574693357	-0.06065368329	-0.7560993484999999	-0.4976611468	-0.3997853457	1.38471803	1.854721756
0.0300247127	-0.1100345942	-0.083090909	0.0	-0.325321985	0.3414400869	-0.0348618192	-0.157159093	1.027917193	0.1174777429	-1.245056086	0.3887757548	1.522769044	-1.286073782	-1.198998161	0.7469348962000001	0.1336814972	-0.8896082831000001	0.7345373359999999	1.126789021
0.0270732229	-0.11274149	-0.0761000269	0.0	-1.125913351	-0.1819940259	-0.8062573065	2.269650129	0.2891051399	0.8673139759999999	-0.04111613346	-0.09319842302	2.165510528	-0.4419199976	-0.9102735198	-0.190593469	-0.04600235581	0.8794211965000001	-0.6794931679999999	0.2516919638
0.0241056771	-0.1151809755	-0.0687031182	0.0	0.4578579233	0.7206316681	1.119874871	2.329799246	-0.8455711690000001	1.073657757	1.189267216	-0.965447926	0.4102927053	0.9488258368	2.670170901	-0.1164600249	0.6687693903	0.4224902765	-0.060319160539999986	3.661312494
0.0211238352	-0.1173472644	-0.0609396486	0.0	-0.4269697611	0.2772210453	1.4306332730000002	-0.08089869642999999	1.127274434	-0.04292250119	-0.2700479255	-0.026508881780000004	-1.028887707	0.7011581434	1.427420765	1.420488591	-0.3872235281000001	1.991429734	-2.294964561	1.732752986
0.0181294655	-0.1192352186	-0.0528510396	0.0	-0.4392276887	0.3239346674	-0.07448219356	0.9505116674	-1.120866507	-0.3946448061	-1.004675959	-0.007337404523	-0.3668986746	0.2840055644	-0.8018127277	1.239962355	0.7956715934999999	2.23882142	-1.6033228869999998	-0.5555016249
