0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.17954766219999999	0.0	0.0	-0.5944217157	-1.976798084	7.553286066	0.6007093362	0.478736339	0.2625220441	0.29401199510000003	-0.3910364119	3.61021764
0.179086766	0.0	0.0	-7.536580532	-1.757602899	0.2858522694	-1.127433449	-5.618719582000001	-0.02747463034	-0.07502335067	0.5024400636	-0.1937003905
0.17816615649999998	0.0	0.0	1.609577807	-6.928756975	-1.537208329	3.388455313	0.2633569707	-5.877953069	-2.202632135	0.7157921962999999	1.441468606
0.17678819710000002	0.0	0.0	0.4276124374	0.2303073618	-0.1819319109	2.831651688	0.315512264	-1.2420827840000002	-1.647506167	-2.963746565	-0.3987129168
0.174956425	0.0	0.0	0.3067402025	-0.09752037765	-0.2081791956	2.16392079	-0.01607275732	0.7928806313	0.02592316172	0.7273342540000001	0.1992138053
0.17267554219999998	0.0	0.0	0.06974184766	0.3764243018	-0.2539319298	0.6254853617	0.6484283246	-0.02395709185	1.190815448	-0.5108387189	-0.6931286568
0.1699514037	0.0	0.0	0.05013444665	0.053182792239999985	-0.06651444012	0.3797273305	1.178174914	-0.09194156586	2.646056187	1.346114909	-1.077886685
0.1667910025	0.0	0.0	0.05410656334	0.4123150194	-0.08332222648	-0.7142493598999999	1.58570024	0.2965127993	-0.1167573288	0.2055694279	-1.065861438
0.1632024511	0.0	0.0	-0.003809660846	0.1713988654	-0.24871258920000006	-1.113521031	0.3356989465	0.6953814846999999	1.865083662	1.071757437	-1.375275664
0.1591949614	0.0	0.0	0.005111335511	0.6066205049	0.008639624904999999	-1.701715846	-0.5694134203	-0.5260486051	0.6594648061999999	1.112699186	-1.292103998
0.1547788205	0.0	0.0	0.05384516583	0.4890622701	0.03919495346	-1.4713492730000002	-0.5604511102	-0.5947323578	0.8899326892	-0.6684851354	-1.326373419
0.1499653646	0.0	0.0	-0.01680558032	0.3255443779	-0.01947348214	-1.594955701	-0.2361568865	-0.299439552	-0.04472965568	1.359666546	-1.132813127
0.1447669497	0.0	0.0	-0.032902787430000004	0.3446504045	-0.1680613811	-1.555827019	-0.6398946489	-0.09861425947	0.912945525	-0.7457928537999999	-0.7258648736
0.1391969202	0.0	0.0	-0.06504693496	0.4509378702	0.0062922697710000005	-1.4888341269999998	-0.9325855297	-0.4978960124	0.4539518968	0.8032937468000001	0.08953279508999999
0.1332695741	0.0	0.0	-0.02002799469	0.3681532841	-0.1617875286	-1.250394646	-0.9937141739	-0.6017840207	1.505520489	-0.8323019453	-0.2711768627
0.127000127	0.0	0.0	-0.1194562113	0.6645591574	-0.2414630574	-1.317343616	0.01269615548	-0.6836666847	0.6878570251	0.708539538	1.942506718
0.1204046724	0.0	0.0	0.07454169894	0.5012647959000001	-0.1693978562	-1.220037344	-0.7316051844	-0.7992651087	1.299788635	-0.3982810056	-0.2444184406
0.1135001407	0.0	0.0	0.04212180446	0.4628911094	-0.1162017652	-1.362419864	-0.1851692857	-0.9479798081	-0.398431685	0.5081300458	-0.4478619513
0.1063042558	0.0	0.0	0.04963812967	0.02886414376	-0.06378437122000001	-1.132119648	-0.003630914086	-0.6522325690999999	0.531058616	0.1302020101	-1.099821746
