0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.1254815624	0.12545276789999998	0.125404782	0.0	0.0	0.0	1.835503296	-1.208269759	-2.061286477	0.5179664017	0.35172843	-0.2837651186	-0.257935056	-2.060845664	-0.7791258395
0.125404782	0.125145764	0.1247144634	0.0	0.0	0.0	1.171224687	-1.175172485	-1.678739855	0.2411712221	0.006503338161000001	0.1299005246	-0.31631625420000004	-2.246063016	-0.5878509368
0.1252512683	0.1245325074	0.1233376262	0.0	0.0	0.0	1.393127386	-0.9976320313	-1.266882052	-0.02009348714	0.2840711315	-0.2261001499	-0.6521633936	-2.2002585580000003	-0.2027143257
0.1250211152	0.12361449890000001	0.1212818495	0.0	0.0	0.0	1.015587414	-1.322265453	-0.7533857787	0.3661623653	0.9323221371	0.5091168105	-0.33284907420000004	-2.621537572	0.4168218375
0.1247144634	0.1223939849	0.11855844970000001	0.0	0.0	0.0	0.661653256	-1.157864967	-0.7028335864	0.1246111638	0.7138561937000001	0.315267393	0.3188076503	-0.7315726526	1.228169701
0.1243315007	0.1208739525	0.1151824185	0.0	0.0	0.0	0.6618377334000001	-0.9572333168	-0.3926332445	-0.2948600581	0.2055232315	0.3901032912	0.1706919845	0.2020270836	1.789070705
0.12387246130000001	0.1190581211	0.11117234	0.0	0.0	0.0	0.7658361929999999	-1.416428475	-0.2670689991	-0.04719347831	0.2136190242	0.4166393452	0.1122990661	0.3240857267	1.298306108
0.1233376262	0.11695093460000001	0.10655028849999999	0.0	0.0	0.0	0.7667780354000001	-0.9324081633	-0.4488711722	-0.056991228939999986	0.3983528299	0.3095363185	-0.1130727526	1.5704863340000002	0.8699940689
0.1227273226	0.1145575496	0.10134170710000001	0.0	0.0	0.0	0.5241132817	-1.050547522	-0.5358015254999999	-0.4806710546	0.2847164494	0.2961059628	0.119114138	1.25561856	1.162095721
0.1220419239	0.1118838231	0.0955752677	0.0	0.0	0.0	0.7500914720999999	-1.272101175	-0.09976910957	-0.2836873858	0.2701155367	0.5810006319	-0.02602273156	0.1953613111	-0.3342329781
0.1212818495	0.10893629810000001	0.08928271300000001	0.0	0.0	0.0	0.7749392837000001	-0.9187553678	-0.5058502460000001	-0.3310495005	0.4507832451	0.7586618246	0.2807431216	-1.440612184	-1.681868512
0.12044756449999999	0.1057221877	0.0824986815	0.0	0.0	0.0	0.5355394498	-0.5660097248	-0.8088085215	-0.4102875683	0.5992033241	0.5825315759	0.6244928715	0.3687568646	1.138435207
