0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11
0.0582204889	0.0	-0.07604191907	1.426321093	1.433010639	-0.4502734623	-0.31380462800000003	-0.1882606946	-0.4229333688	0.4229355403	0.34836756560000004	-1.506265901	0.015876476509999998
0.0501581901	0.0	1.7122927609999998	0.7530131551000001	0.6634888193	0.1542669245	-1.04996625	-0.2572110529	0.3555647563	0.3066134172	1.076537095	1.861529133	0.112288544
0.041978744500000005	0.0	0.9330850904	-1.710203687	0.4895219191	-0.1410896858	-0.6030833205	-0.1306511666	1.67760721	-0.1317629578	0.9152244391	0.2186088196	-0.971014112
0.0337012556	0.0	-0.4880727602	-0.5692170981	0.2809238025	0.7018142295	1.068819073	-1.5574081030000002	1.338008203	1.366291526	-0.6744464531000001	0.2494962205	-1.49128266
0.0253450559	0.0	-1.493387286	0.2172736819	0.4515830175	-0.8393176211	-0.9815123433	-1.5266206430000002	-0.470735725	0.6783334643000001	-1.06784216	-0.8878992590000001	0.7987401962
0.016929661699999998	0.0	1.18547026	0.9406302466	0.1483414859	0.2075135123	-1.2799610609999998	-0.9488310977	-0.4672200479	0.4596710163	1.526620884	-0.17096568899999998	2.127720215
0.0084747274	0.0	0.9652162085	-1.764394671	-0.25744043920000004	-0.3700344911	-0.9080605012	1.031372505	0.6494820829	1.119778269	1.1989177359999998	-0.1010956276	-0.2300820205
0.0	0.0	-0.1508887815	-0.7081679026000001	0.2138048546	1.348755818	1.4154308009999998	-0.7497224619	1.57943694	-0.312890483	-1.421692979	0.5876640953	0.0274184566
-0.0084747274	0.0	-1.490469882	0.17788969429999998	0.05795785316	-0.2939687869	0.2434541547	0.4612665104	0.5794805693	-0.5409653577	0.6053327123	1.069308055	-0.4069464442
-0.016929661699999998	0.0	-0.6167201483	0.8022351469	-0.0116961964	-0.8771553248999999	-0.7190250159	-0.5733306825	0.489137554	1.148165207	-0.32292773140000003	-1.6529922730000002	0.3008042061
-0.0253450559	0.0	1.628859324	1.043803808	-0.02810276769	0.1709963661	-1.231536872	-0.5965078948	-1.127016807	-0.04526830349	0.1873989498	0.8358521291	-0.1443667032
-0.0337012556	0.0	0.9759190121	-1.629874649	0.02221476569	-0.1811361721	0.7878709669	-0.4448464895000001	0.3094620097	-0.8831147086	1.564487724	-1.071797339	-0.8609984951999999
-0.041978744500000005	0.0	-0.493092968	-0.4323425514	-0.05248400683	0.7932433637999999	1.381242775	-0.0785285077	1.24321208	2.125145936	-0.3597663895	0.4005630957	-1.06649296
-0.0501581901	0.0	-1.62384311	0.1819764454	-0.31200344420000004	-0.790688477	-0.8796303168999999	-0.1795745533	-0.359818222	-0.7794401713	-1.624761335	0.3603995715	-0.6717141462999999
-0.0582204889	0.0	0.4830789849	1.2718959909999998	-1.256739475	-0.1569163125	-0.9652061742	-0.8649159727	-1.144669104	-0.665645914	-0.6766939317	-1.7043992730000002	-1.176706107
-0.066146811	0.0	1.080972336	-1.3557940590000002	-0.68752442	-0.9823329202	-0.8480557566	-0.1234993732	-1.11377514	0.6747467865000001	-0.3993262118	0.6999608675	-1.109683372
-0.0739186442	0.0	0.2071730148	-1.252947699	-0.2567218438	0.6453551418	1.009361619	0.3570150229	1.297750463	-1.0164455490000002	0.2020449338	-0.9070256987	0.03980741717
-0.081517837	0.0	-1.215311947	-0.05980772891	-0.9047984409	1.108759766	0.5709932792	0.05515907953	0.0242269716	1.017446689	-0.9319379045	-0.02983974351	-1.028701093
-0.0889266411	0.0	-1.48285473	0.9480722447	-0.4852853775	-0.5023245889	-0.5832798934000001	0.5384647223	-1.141314989	-1.124753508	-1.815125023	0.005100859455	-1.7317915000000002
-0.09612775289999999	0.0	1.285090754	1.3422883490000002	0.09691237517	0.1359921641	-0.769016459	-0.34477060060000003	-0.5605228876	-0.8976231076000001	0.423918167	-0.1261287486	-0.7504609811
-0.1031043538	0.0	1.089033414	-0.8199764001000001	0.1257274165	-0.1016534894	-1.158063114	0.4279555255	-0.5072036887	0.927918933	0.3558709418	0.8492887677	-0.03350769411
-0.10984014980000001	0.0	0.1565375589	-1.564266055	-0.4276978669	0.7502443736	-0.9670282379	0.3754549382	0.7626606447	-1.217161574	-0.02244065039	-0.3979555106	-1.1037663
-0.116319409	0.0	-0.4240608366	-0.4808293494	-0.3637264633	1.412924146	1.834320122	-0.6212674781	0.4057950076	-0.8282657201000001	-1.912287889	0.4058524614	-0.4564247606
-0.1225269989	0.0	-0.9206556878	0.9172508454	-0.4493455359	1.0720495	0.9371212406	1.07448586	-0.5838228622	0.8993953476000001	-0.17746070649999998	-0.0131389518	-1.488493337
-0.1284484213	0.0	-1.042399744	0.8691648047	-0.7422544704999999	-0.4356102832	0.2731436634	1.164190251	-0.9723644337	-1.239714333	0.7998551708	0.8668883831	-2.019920886
-0.1340698464	0.0	0.3476973743	1.033845092	-1.273930985	-1.556237937	0.8502164442	0.2427371167	0.6588764115	-0.4280050908	0.626741456	-0.6634284908	-1.33109545
-0.1393781452	0.0	1.473595318	0.2089608272	-1.293492536	-0.7207199783	-0.2234754155	-0.4095200815	-0.058987437710000014	0.5871321388	-0.6121483017	2.2477433980000003	-0.05888733676
-0.1443609199	0.0	0.7216883003	-0.8617697687	-1.261106789	0.587456499	1.756191714	-0.5596773629	-0.1487766517	-2.411836355	-0.2951699207	-0.4737084132	-0.1000177494
-0.1490065329	0.0	-0.5940102268	0.5305863402000001	-1.332496318	1.514621397	1.473284628	0.6588005872	-1.967963032	-0.26072852280000003	1.219517055	0.53453149	-1.242825237
-0.1533041343	0.0	-1.918446773	-0.01881479081	-1.388450613	-0.6387679083	-0.1826114304	0.1737325364	0.4989158567	-0.4419581353	1.220096728	0.8632918819	1.978608643
-0.1572436868	0.0	-0.8320212854000001	1.132376247	-1.479066549	0.002952519978	0.1414814321	1.171961728	-1.017066346	-0.2389808139	1.566299947	1.000582166	1.504994919
-0.1608159894	0.0	0.30190576	0.9806431894	-1.5601255580000002	-1.02935436	0.474542675	0.03917590018	0.02523467341	0.7731098601999999	1.1149017209999998	-0.6750706157999999	0.2441158293
-0.1640126988	0.0	1.071131371	-0.1499727377	-0.9728611611	-0.5219582171	-1.120560419	-0.3845028421	-0.8179254965999999	0.797331195	-0.9821720787	1.2544554209999998	0.3711205669
-0.1668263489	0.0	-0.1716752953	-0.9525370051	0.16963077559999998	0.8301396764	0.6028533984000001	-0.9804539385	-0.2743935375	-2.258608205	0.5471001893	-1.750613748	1.383999899
-0.16925036829999998	0.0	-0.9711774481	0.4456688343	0.6826503040999999	2.115204578	0.7437590569	0.3623224109000001	-0.8535101042000001	1.5238733780000002	0.9511974892	-1.147838944	0.7841550159999999
-0.1712790957	0.0	-1.517529354	0.2401562377	1.764205138	-0.3029902493	-0.4662899674	0.5357288413	-0.6923355326999999	0.6179220932	0.8902687512999999	0.5349759322	0.5200730632
-0.17290779280000002	0.0	1.263219354	0.5659267542	2.3167932380000003	-0.5178143077	-0.7610591259999999	-0.404332393	-0.1310612366	-0.6318270841	-0.8892220418000001	1.896349791	0.330697934
-0.17413265579999998	0.0	0.5945743482	-0.6697163295	2.531978206	0.7807983776999999	1.222835947	0.06342740149000001	0.08040131146000001	-2.80852156	-1.21163265	-0.9114977477	-0.4336162576
-0.1749508238	0.0	-0.8800746356	0.3841476019	1.921753839	0.630194345	0.1093682663	1.233020849	-0.4904398355	-0.5967045409	1.817292043	0.04830602635	-0.17462031809999998
-0.1753603861	0.0	0.1073213201	0.9488230356	1.218376021	-0.9138106549	-0.6222948275	0.9822039967	1.755306328	0.08775846716	1.629575525	-1.778710171	1.185052751
