0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14
0.12450533039999999	0.124477639	0.1244314912	0.0	1.398037468	-0.8383576881	0.08848879139	-1.114557863	0.6242926567	0.06551300106	1.290771582	-0.5381278849000001	0.8427485224	-0.03218985153	1.0086557040000002	0.9019705257
0.1244314912	0.1241823917	0.12376759529999999	0.0	0.6928795076	0.5705935188	0.4797652652	-0.8431553072	0.1179330886	1.339720945	-1.173257584	-1.171229041	1.184600556	-1.999869763	1.926849624	-0.8070831433
0.1242838566	0.12359259759999999	0.1224433458	0.0	1.247902067	0.5073554616	-0.2490082525	-1.585919563	-0.1769133452	-0.0965679363	-0.0831240305	-0.9847883488	0.2181735696	-0.6008530592	0.7291754139	-0.9350799185
0.1240625143	0.1227096555	0.1204658081	0.0	1.236733474	-0.964351257	0.111725338	-1.257702484	1.200104865	0.8727076078	0.7735500783	-1.203785736	-0.1139431036	-0.2397868486	-1.3817106069999998	-0.8633820498
0.12376759529999999	0.1215356597	0.11784553310000001	0.0	0.4306035771	-1.778301636	-0.1453394268	-1.395064232	1.167583254	0.3981850106	-0.120608259	-1.644477096	0.5038945129	-0.1605407889	1.049183034	-0.8916091957
0.1233992748	0.1200733947	0.11459650130000001	0.0	0.3236135964	-2.212501968	-0.2978831445	-1.5443525619999998	-0.4402997732	-0.1661761765	-1.145339895	0.1031737788	0.7485054475	-0.8467170262	0.6976135403	-1.546109411
0.122957771	0.1183263288	0.1107360475	0.0	-0.1690832997	-2.012397331	0.4686064664	-1.379756086	-1.176245694	0.3420686942	-1.07179836	0.2858648244	0.2989182224	-0.5530393659	1.044135355	-0.5788594537
0.1224433458	0.116298606	0.106284769	0.0	-0.7397285673999999	-0.2206751716	1.687990154	-1.6708982069999998	0.6914935967	0.1737722412	-0.1789311586	-0.2765449121	0.3682453459	-1.059574573	0.351227038	0.003918735593
0.12185630439999999	0.1139950357	0.1012664153	0.0	-0.9765470583	0.4418937495	-0.5177442116	-1.662395184	0.4664477721	0.07191808623	1.242863251	-0.7064561081999999	1.1505918	0.33660005159999995	0.7754233681999999	-0.6872694059000001
0.1211969948	0.1114210819	0.09570776140000001	0.0	0.4186218356000001	1.060987487	-1.212612245	-1.713679667	-1.426206785	-0.7155123128	-0.4470707487	0.8300721612999999	-0.02737173109	-2.512782773	-0.7783295383	0.0260064042
0.1204658081	0.1085828495	0.08963846519999999	0.0	1.358002649	0.5309371375999999	-0.1108862301	-1.787422739	-2.077671069	0.6363892238000001	-0.193071514	-1.361206929	-1.215888662	0.7244213904000001	-0.9852731742	-1.329288376
0.11966317789999999	0.10548707060000001	0.083090909	0.0	0.3888936286	-2.156470042	-0.26624602140000003	-1.5076659680000002	0.009567448903	0.7317469342	0.194186705	-0.5314746383	-1.223603612	-0.6358741873	-0.4607232218	-0.30615549579999995
0.1187895802	0.102141088	0.0761000269	0.0	-0.8487309476999999	-0.4262666299	1.325435768	-1.560741554	1.3513649330000002	0.4263717253	-1.6396328430000002	-0.1060449108	-0.4941811946	-0.2664030364	0.5857372432	-0.2144416033
0.11784553310000001	0.098552838	0.0687031182	0.0	-1.306877378	0.3084114373	0.755917961	-1.055412148	-0.5537210559	-0.8407907278	0.460682044	-0.817343835	0.6494219774000001	-0.17115341899999995	1.01984366	0.9237738409
0.11683159650000001	0.0947308316	0.0609396486	0.0	-1.415676158	0.1002649929	-0.7224927673	-0.2080156122	-2.164849312	-0.9439809751	0.8897081145	-1.0803812940000002	-0.1207450049	0.1454112845	-0.1182296826	-0.2042890417
0.1157483718	0.09068413410000001	0.0528510396	0.0	-0.1171503032	0.5324214707	-1.602972901	-0.6580088663	0.5959378706	-0.7332469376999999	-0.7714909078	0.2632187085	-0.08120869879999999	-1.272692528	-1.662204496	0.6938672681999999
0.11459650130000001	0.0864223439	0.0444804475	0.0	2.0382406090000003	1.292504064	0.3757316177	-1.06607283	1.162518502	-0.1063780675	0.3353196909	-1.27460612	-0.06486972133999999	0.3679994452000001	-0.7729711295999999	-0.7816409567
0.11337666810000001	0.0819555694	0.035872533	0.0	0.7248248734	-2.103979316	-0.6615191435	-1.725402975	-1.3569333769999998	-0.5800330652000001	0.1004849019	-0.17641201329999998	-0.5404513232	0.06415077255	0.7277652795999999	-0.1997311032
0.1120895957	0.0772944054	0.0270732229	0.0	0.5495912657	-0.5849914826	1.555955383	-1.181919388	-1.479534029	-1.149857942	-2.232649415	0.727732345	-0.7116230861	-0.5003245089	0.06121210229	-1.7377954759999998
0.1107360475	0.0724499076	0.0181294655	0.0	-1.739341079	-0.4961236675	0.18688712010000005	-1.633909129	-0.6386102215999999	-0.7885147652	1.229325818	-0.6234415208	0.419783181	0.8564163476000001	-0.502941588	-0.2147065536
0.1093168261	0.06743356660000001	0.0090889796	0.0	0.09448613601	1.1457484409999998	-1.682113756	-1.4565253740000002	-0.5602290002	-1.141403369	-0.6695281179	-0.8540908299	-0.4611023149	-2.226194938	0.6013874229	0.1714848772
0.10783277320000001	0.0622572806	0.0	0.0	1.516328676	-0.2894498577	0.35711469310000005	-1.4348730319999998	-0.8296675837999999	-1.071239	0.4844685485	-0.6546901277	-1.286493685	-1.164891508	-0.2798671399	-1.154412215
0.106284769	0.0569333273	-0.0090889796	0.0	-0.9168709552	-0.48028571	1.267255085	-1.271645999	-0.824513005	-0.6385457741	-0.2242953489	-0.5551575665999999	-0.07825752955	-2.065956983	-0.6438530339	-0.7981738128
0.1046737315	0.0514743344	-0.0181294655	0.0	-2.054892267	-0.03725799263	-1.271030443	-0.8452123569	0.2735488976	-0.6710253911999999	1.169739296	-1.831703119	-0.5525316397	-0.2063666798	0.2874682517	-1.020419614
0.10300061619999999	0.04589325	-0.0270732229	0.0	-0.6708753976	0.6084023518	-1.451444644	-0.2380053328	0.7524287045	-0.7953498241	-1.088019111	0.02005413972	-0.3227598997	-1.668245114	0.2135137696	1.4212647180000002
0.1012664153	0.0402033119	-0.035872533	0.0	1.563252368	0.6095210797	0.1546343535	-0.8488828291	-0.3657459077	-0.3189161562	0.2254948916	-1.62981729	0.1221620627	1.078491776	-1.008183951	-0.2857013453
0.0994721573	0.0344180161	-0.0444804475	0.0	0.5357607256	-1.7986863519999998	-0.007098434151	-0.5987546508	-0.9322648179	-0.1476730391	-0.8303485934999999	-0.06469656648	0.5050631913	1.67588132	-0.1268670564	0.1015558223
0.0976189063	0.0285510844	-0.0528510396	0.0	-0.4120559298	0.2633980538	1.641828733	-1.236199875	0.6132930685	-1.457901965	0.0005674008209	-0.4108953483	-0.01028703447	-1.414552591	1.104586249	0.5975115811
0.09570776140000001	0.0226164328	-0.0609396486	0.0	-1.315801684	0.2569069173	-0.9419032195	-0.4850819999	1.537922286	-1.102241686	0.5492806452000001	-0.3761660551	0.7709761869	1.144659625	0.5989938539	-1.562935515
0.093739856	0.0166281375	-0.0687031182	0.0	0.8345084414	1.204493085	-0.943042878	-0.7076516426	0.9991808551	-1.713304676	-0.05195621312	1.175618053	0.2552444886	-0.4483564265	-1.364694927	1.340892127
0.09171635730000001	0.0106004021	-0.0761000269	0.0	1.5039036680000002	0.05422643532000001	0.5595600359	-0.7089757645	-0.4373509825	-0.397307581	0.7916903339	-1.501357485	-0.5703507183	0.5004408507	-1.65630014	-0.2590333349
0.08963846519999999	0.0045475237	-0.083090909	0.0	0.3376491475	-1.867523954	-0.3024974548	-0.5780352228	-1.569993175	-0.3942997701	-0.2083617957	-1.966450606	0.4929368534	-0.1037232955	1.170005961	-0.4631187321
0.08750741210000001	-0.0015161409	-0.08963846519999999	0.0	0.2651228512	-0.7414431662000001	1.219619935	-0.8925746154	-0.4105028991	-1.590898676	-2.492883651	-0.05964970038	0.9025194944	-0.3745673973	-0.4007188808	-1.173326733
0.0853244618	-0.007576209499999998	-0.09570776140000001	0.0	-1.234053114	0.04268196806	0.9021354158	-0.6763272905	0.1354725783	-1.338855109	1.625139356	-0.3810744387	-0.2633767214	0.3655559377000001	-0.5496317240999999	0.3027799575
0.083090909	-0.013618308	-0.1012664153	0.0	-0.3254834575	1.057003113	-1.187238351	-1.18158155	0.6207599701	0.2713743906	-1.001653887	0.4253064685	0.1096832375	-2.515228271	-0.6659767662	0.1921703806
0.0808080783	-0.0196281055	-0.106284769	0.0	1.38768091	0.9225716634	0.01460176766	-1.5449382269999998	-0.7648237517	-0.05335655563	0.2887655517	-2.044056085	-0.7541240677	0.9965041707	0.1923065379	-0.6291724289
0.0784773235	-0.025591347200000003	-0.1107360475	0.0	0.2828552916	-2.021564659	-0.27251848170000004	-0.1884913462	-1.929705213	-1.4957405869999998	-0.9066994504	-0.2454369685	0.3302008738	0.9693469624	-0.1532861298	0.6510582206000001
0.0761000269	-0.0314938891	-0.11459650130000001	0.0	-0.7036634104	0.1596356967	2.210213712	-0.786959686	-0.12803809130000002	-1.357536941	-0.7265711918000001	-0.3110872539	1.232282387	-1.4089024330000002	-0.9281820157	0.1363838161
0.0736775984	-0.037321731000000004	-0.11784553310000001	0.0	-1.550002881	0.1537136664	-1.11777042	-0.7475365354000001	0.994694122	-0.6658467605	0.6753424970999999	0.05720365372	1.47346477	1.035947565	-1.593562958	-2.274092831
0.0712114746	-0.0430610499	-0.1204658081	0.0	0.4073168811	1.5029957880000002	-1.069693012	-0.5281013265	-0.35886379840000004	-0.4329613202000001	-1.477084295	-0.7712798311	-0.5846829753	0.1149556554	-0.1047647567	0.9596261071
0.0687031182	-0.048698232699999996	-0.1224433458	0.0	1.339914578	-0.1890279295	0.2385551855	-0.4336189565	0.09109726297	-0.1561055866	0.7519168835	-2.214836403	-2.058878865	-0.2330493422	-0.03160212351	0.3024413083
0.0661540166	-0.0542199087	-0.12376759529999999	0.0	0.14234671289999998	-1.798147164	-0.1056786215	-0.2704220658	1.229013332	-1.044811467	-1.267583834	0.1114187216	-0.2750638336	0.7447916579	-0.03900238985	-0.45146058
0.0635656818	-0.059612980999999995	-0.1244314912	0.0	-0.2568791914	-0.5291398070000001	1.747229657	-0.6402099907	-0.2158463894	-0.8064750023	-2.082087195	0.6876397856	-0.1736931336	-0.1349284849	-1.0380459	0.4880290975
0.0609396486	-0.0648646579	-0.1244314912	0.0	-1.6307723769999998	0.04610078396000001	1.058388107	-0.2179995129	-0.4268304948	-0.9717283019	1.12307288	-0.4117954554	-0.6138082181	0.9468204071	-1.124109485	1.091665842
0.0582774746	-0.0699624831	-0.12376759529999999	0.0	-0.285914119	1.0130666	-1.292340724	0.034834658039999994	0.9766581887	-0.6476477127	-0.876248887	0.06764997351	-0.8967124577	-1.983019484	-0.4341733708	0.9460900731
0.0555807385	-0.0748943649	-0.1224433458	0.0	1.899182296	1.183892665	0.1884295435	-0.09620161841	-0.6675051589	-1.039059832	0.2850894603	-1.457077565	-1.475007687	0.8102481167	0.3417629576	-1.391154784
0.0528510396	-0.07964860559999999	-0.1204658081	0.0	0.6842314656	-2.0827776680000003	-0.2497099744	-0.3062303238	-1.697264408	-0.9688087503	0.06966912285	0.04760677248	-1.973767809	-0.221399	-1.028986249	0.64207918
0.050089997000000004	-0.08421392859999999	-0.11784553310000001	0.0	-0.4924962679	0.03986610499	2.228645886	-0.9163026709	-0.5619629871	-1.369198393	-1.237235496	-0.09001541525000001	-0.9949032036	-0.5880159768	-2.073342812	-0.7160886805
0.0472992479	-0.0885795055	-0.11459650130000001	0.0	-1.798710943	0.005285390879	-0.5932069313	-0.1290462116	0.4148907301	-1.6224635	1.316917561	-0.8992155632	-0.160227291	1.204935239	-0.8685150709999999	-0.3353042096
0.0444804475	-0.0927349816	-0.1107360475	0.0	0.0146746964	1.7431533119999998	-0.9416745268	-0.6193410331	0.9845909949	-1.437646245	-0.6235860337	0.4693343911	0.02937127628	-1.32737893	-0.246217348	1.6300879069999998
0.0416352676	-0.0966705005	-0.106284769	0.0	1.880013593	0.4998412031	0.09223315235	-0.7045874787	-0.6502952589	-1.003950023	0.1335825862	-0.8418051195999999	-0.9916223651	0.479042402	-0.1796230514	-0.9491381815
0.0387653954	-0.1003767277	-0.1012664153	0.0	0.1302978202	-1.048700281	0.9972610527	-0.08368769723	-1.454731887	-1.51151116	-0.05641563463	0.4147599836	-1.143467718	2.032962338	-0.7568018972	-1.3147264909999998
0.035872533	-0.1038448724	-0.09570776140000001	0.0	-0.704320178	1.18238786	-0.1408653103	-0.1852774096	-0.6257875857999999	-1.66023313	-0.6322223382	0.269965399	-0.9944452589	-1.007989342	-0.618086935	0.5439139259
0.032958396	-0.1070667085	-0.08963846519999999	0.0	0.8418023077	0.4905122035	-0.06390838268999999	-0.2587726797	0.8426924781999999	-0.8031009214	-0.1947670058	-1.81091932	-0.9958672219	1.55939503	0.02841484941	-0.2207868621
0.0300247127	-0.1100345942	-0.083090909	0.0	-0.3579803918	-2.014544414	-0.253108553	0.8942463376	1.368711715	-1.4712229959999998	-0.5177614924	-0.9045308031	0.6336235666	1.245176025	1.128479056	1.120705687
0.0270732229	-0.11274149	-0.0761000269	0.0	-0.14849905289999998	0.027482255130000004	1.899770455	0.8222767391	-0.1975812193	-1.124434098	-1.041608406	0.1107361548	1.308435172	-1.336798972	0.561325837	0.1832683489
0.0241056771	-0.1151809755	-0.0687031182	0.0	-1.361591694	0.2637609306	-0.06960422964	0.8428102551000001	-1.328508798	-1.1580888740000002	1.787140987	-0.07350603521	0.1718658721	1.295307326	-0.2447608709	-0.1780226114
0.0211238352	-0.1173472644	-0.0609396486	0.0	0.41789828	0.9737409112	-1.286038852	-0.007715343405000002	0.3674328803	-0.5227767045	-0.8074731886	1.383074231	-0.6711191781	-0.6335862897	-1.7811531230000002	1.829218154
0.0181294655	-0.1192352186	-0.0528510396	0.0	1.711950879	0.8782878926000001	0.6434963991	0.05447654975	0.3155339217	0.2304720758	1.039254466	-1.073168695	-1.332895133	1.18121339	-1.178018888	-0.2285312781
0.015124344	-0.12084036	-0.0444804475	0.0	0.4462916208	-1.032208369	0.5320207901	-0.1575593217	-1.025525207	0.2259483675	-0.5717352504	-0.02823317503	-0.9568272081	1.844625361	-0.8950447646999999	0.549817421
0.0121102529	-0.1221588814	-0.035872533	0.0	-1.315922653	0.1383562838	1.129666807	-0.4668798041	0.197096823	-1.16576447	0.1484426218	-0.2116569305	-0.8166122301000001	-0.4317146379	0.6797396102	1.7137667230000002
0.0090889796	-0.12318765539999996	-0.0270732229	0.0	-0.7769279376999999	0.5056684079	-1.015312216	0.2512151738	0.9231997217	-1.805416662	0.4468013561	0.6959464475	-1.660254614	0.6070968263000001	-1.833779412	-1.787685117
0.006062316	-0.12392424199999999	-0.0181294655	0.0	-1.121362537	0.6628487586999999	-1.049766998	-0.8804242945	0.05115840231	-0.01246560975	-2.703003008	0.09775344423	-1.244382461	1.148469448	-0.3151340713	0.6197071852
0.0030320571000000004	-0.12436689390000001	-0.0090889796	0.0	-0.2064640021	-0.009474087737	-1.422319867	0.004259048336	-0.806771639	-0.8914756645	-0.9956079184	-1.649331898	-1.107745305	2.31314188	0.01829182629	1.065363902
0.0	-0.1245145613	-0.0	0.0	0.7756412124	-1.049744602	0.9208113983	0.9837066562	0.7964570084	-0.6825569961	-0.05284547843	-0.5923754936	0.7577049065000001	1.528643779	-1.5930935080000002	0.9067146332
-0.0030320571000000004	-0.12436689390000001	0.0090889796	0.0	-0.6504013395	0.379600647	-0.08160497507	0.6381259835	1.120051217	-2.188000389	0.28894171890000003	0.7188042484999999	2.327348343	1.5371093130000002	-0.4514402716	-0.4663966398
-0.006062316	-0.12392424199999999	0.0181294655	0.0	1.180848254	1.543971289	-0.6385405523	0.5950709963	-0.5884757277	0.2856234937	-0.2521674908	0.3999575524	1.997463338	0.8612229365	-2.259917672	2.234561569
-0.0090889796	-0.12318765539999996	0.0270732229	0.0	0.2902068425	0.9744574166	0.3769395027	1.265910877	0.1585137753	0.5364360364999999	-0.7899683171999999	-1.008920393	-2.376741692	-0.05594615409	-0.5155979581	2.141756903
-0.0121102529	-0.1221588814	0.035872533	0.0	0.1117217611	0.7427024386	-0.08889307162999999	1.077912894	0.5448199296	-1.395519117	-1.187842982	-0.06201807995	-1.797870695	-0.3840289165	-0.7230758898999999	-0.4898785756
-0.015124344	-0.12084036	0.0444804475	0.0	-0.4566608806	0.8513107178	-0.4971562012	1.275629392	1.314241932	0.1916412737	-1.762935574	-1.700188428	-0.9287828279	0.3009902766	0.28727506010000003	0.8979881140000001
-0.0181294655	-0.1192352186	0.0528510396	0.0	0.638592809	0.3693217257	-0.1554853489	1.578169676	1.632664203	-1.91827016	-0.05514019083	-1.424205994	-1.127011652	0.6104530067	0.324130847	0.2006040432
-0.0211238352	-0.1173472644	0.0609396486	0.0	0.4612163268	-0.6196813306	0.1372794808	1.089249585	1.464154138	-0.4072212108	0.4708559935	-0.9611152503	0.2445506017	0.5804523846999999	-2.231656665	1.551785718
-0.0241056771	-0.1151809755	0.0687031182	0.0	0.5922065676	-0.6275106236	0.5435451361	1.569278028	0.3822522876	0.6080140801	0.4914544976	-1.656969069	0.3338477116	0.5497248874	-2.557427071	1.843381622
-0.0270732229	-0.11274149	0.0761000269	0.0	0.35038951560000003	-1.306534147	0.2537186304	0.6657997738	0.9344622007	0.1236962007	0.4240683961	-0.8546787938	1.064343087	1.97182199	0.3342944033	2.764731644
-0.0300247127	-0.1100345942	0.083090909	0.0	0.6259777084	-1.541650579	0.3332880138	1.58772788	0.5874693939	-0.83308144	-0.8737443622	0.9661444499	1.490078613	0.1309393277	0.6411426362	0.17170033010000002
-0.032958396	-0.1070667085	0.08963846519999999	0.0	0.02718615086	-0.9888563332	1.351695164	1.257455069	-1.509739971	-0.676106092	-1.255852082	0.9022579996	1.000550653	-0.6641039455	-0.1064592284	-0.3258116245
-0.035872533	-0.1038448724	0.09570776140000001	0.0	-0.5038527462	0.2251858083	1.982696456	0.4477878407	0.1528289037	-0.003210950492	-0.1236738537	0.807663515	-0.2614032661	-0.1143594307	-0.4308817086	0.3334931781
-0.0387653954	-0.1003767277	0.1012664153	0.0	-1.117820061	0.4625774829	-0.02898005723	0.19771899420000005	1.527286125	-0.3527526039	1.332598621	0.5584546143	0.00204151326	0.9199413063	0.09852654733	0.9698962598
-0.0416352676	-0.0966705005	0.106284769	0.0	-0.8972131006	0.6951037798999999	-1.224221854	0.2368847762	-0.6251067306	-0.4348656688000001	1.0111217	0.8852172073000001	-0.8578896265000001	-0.2841548358	-0.2573546743	-1.471155154
-0.0444804475	-0.0927349816	0.1107360475	0.0	-0.5112464607	0.5538445818	-0.9276049719	0.8691328996	-1.979074843	-0.7118852851	0.4233172315	0.6863793078	-1.013098388	-0.25687479350000003	-1.154408528	-1.441234303
-0.0472992479	-0.0885795055	0.11459650130000001	0.0	-0.8325466825	0.4154293486	-1.528064151	0.827351906	-1.357892665	0.6933646731	-1.383154904	0.4231144404	0.7581299306999999	-0.4668787874	-1.943436525	-1.388560543
-0.050089997000000004	-0.08421392859999999	0.11784553310000001	0.0	-0.09784419005	1.310712192	-1.293467976	0.4240110255	0.1144741027	0.8913068724	-1.5807654830000002	0.03000699019	0.8306113502	0.3896994012	-0.924746186	0.3168747692
-0.0528510396	-0.07964860559999999	0.1204658081	0.0	0.6007687559	1.5172257569999998	-0.4990803259	0.35082335299999995	1.513965077	0.5085724529	-0.8342808191	0.3299833512	-0.5583377801	0.124159418	0.08104171144	0.55107013
-0.0555807385	-0.0748943649	0.1224433458	0.0	1.334706763	0.6355993886	0.1519138549	0.560933085	0.9170242993	0.6596082892	1.193315433	-1.18361321	-0.0328123988	0.373174506	1.169486383	0.2684194368
-0.0582774746	-0.0699624831	0.12376759529999999	0.0	0.9817203628	-1.3809781630000002	0.032779864160000005	0.7077823431	-1.235685812	0.6376603779	1.159007072	0.058131893220000015	0.4248899586	0.05971907693	0.316886075	-0.6630918887
-0.0609396486	-0.0648646579	0.1244314912	0.0	0.3290813418	-1.168956588	0.951456128	0.8687120955	-1.471555431	0.5735254602000001	-0.6738960912	0.9163842305	1.862363421	-0.08733045702	0.248919253	-1.37775692
