0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12
0.1490065329	0.0	0.7862158364	-1.373613247	-1.269248911	-0.9488396538	0.1925809725	-1.403121783	0.6652636627	-0.2555155513	-1.125265129	-0.08896774616	0.1388665913	1.648131445
0.1443609199	0.0	-0.1855511045	-0.7346526697	0.9454313386	-0.8705622576000001	1.227852233	-0.6452657074	-2.256657647	-1.060042317	-0.5893587171	-0.4092366693	1.039169708	2.155809033
0.1393781452	0.0	-1.220947474	0.5774426124	1.051237804	-1.386131943	-0.6027089304	-0.580388819	0.02772553613	-1.270498505	-0.1701397171	1.459109399	0.3607284068	0.2436185118
0.1340698464	0.0	-1.240103078	0.4513941705	-0.4676182205	-1.078115727	-1.52017739	0.1077153958	1.623770198	-0.17122930809999998	0.8604138925	-1.7523392530000002	0.940085365	-0.8706610133
0.1284484213	0.0	-1.173022367	0.5307564575	-0.8165003104	1.932556425	0.7433425835999999	-0.6841087397	0.1568145731	0.2218257518	0.7493565707	-0.7948443006	1.039276346	-0.2321496195
0.1225269989	0.0	1.415791228	1.913454157	0.2670169088	0.5760435027	1.163451769	-0.2003000141	0.1154339798	0.01924037926	-0.7947687609999999	-0.2703751144	1.252992625	0.4317659094
0.116319409	0.0	1.062200438	-0.9040548454	-0.9532912223	-0.538853617	-1.351645771	-0.9272530486	0.3092953601	-0.9033175065	-1.538995609	0.9000062132	0.5810146299	-1.344373671
0.10984014980000001	0.0	0.7367863172	-1.488003627	0.7791928845999999	-0.6390839149	-1.441220006	-0.6180798176	-2.128757815	0.196336008	0.3091740376	-1.5891019380000002	0.3368130381	-0.6460168928
0.1031043538	0.0	-0.6841849898000001	-0.1377036893	1.291462053	-0.5797562088	-0.8936969328000001	-0.7553320421999999	1.848592199	-0.5389423881000001	-0.4544099682	-0.3096443317	-0.7922495265	0.1999111352
0.09612775289999999	0.0	-1.575607689	0.5066520052	-1.278431455	1.257399131	-1.170322532	0.2670176784	-0.4891071095	0.01492730113	-1.594520864	-0.17324888510000006	-0.8884471022	-0.4669185146
0.0889266411	0.0	1.4348246930000002	0.8545706134000001	-0.9368494037	-0.7573101879999999	-0.5474707189	-0.3250911256	-0.4718264646	0.5212378672	-1.104391955	-0.0281455242	-0.031471404460000005	-0.6543601015
0.081517837	0.0	0.06958559367	-0.6043231221	1.938080118	-0.8256198301000001	-0.6616602445	0.1565358347	-0.3434444141	1.18914592	-2.291544889	0.09837263221	1.079131985	-0.6727859214
0.0739186442	0.0	-1.703303079	0.3033384851	-1.019165766	-1.5419730390000002	0.5663225699000001	0.2262775758	0.7966134302	-0.2702046663	-0.8639637312	-1.149852643	1.362991209	-0.397763559
0.066146811	0.0	-1.792919475	0.5835470689	-1.502998008	0.929343295	0.8801991479000001	-0.1241993468	-0.7216028041	0.9042841728	-0.9630838899	0.6496585707	1.196897346	-0.6528129596
0.0582204889	0.0	0.8694340054999999	1.656408088	-0.3462901384000001	0.03044637648	-0.218588826	0.1637704298	-0.09057196671	0.8340330854000001	1.066789008	0.1496708455	0.7098641608	1.207682042
0.0501581901	0.0	1.134495997	-1.198064544	-0.04856527251	-0.374772659	-1.099991578	0.4585695106	0.7363476579000001	-0.4606482089	0.6407682196	1.260468067	2.073637494	0.1519910928
0.041978744500000005	0.0	-0.06738831313999999	-0.29441324620000003	1.6450852809999998	-0.4161047091	0.5497887946	0.001977546581	-0.8665905990999999	0.09702980231	-0.619561279	1.335119432	1.4559346130000002	-0.30994240230000003
0.0337012556	0.0	-1.058666831	0.5944733261999999	-0.1083057977	-0.009961250883	1.525667717	-0.8897027498000001	0.7292893045000001	-1.7403282530000002	1.547940074	-0.3881541667	0.008860188055	-0.09005293076
0.0253450559	0.0	-0.6279638815999999	0.6881955954000001	-0.6527126278000001	1.372105448	0.7254732505	-1.979015615	-0.6769241325	0.6199254139	-0.17580476829999994	1.704035054	-1.098119836	-0.4941290891
0.016929661699999998	0.0	1.487247499	0.8813905713	-0.1535303915	-0.4757671654	0.252367995	-0.1855207184	1.014134743	2.523977324	-0.6056577092000001	0.117130861	-1.050132204	0.1072361598
0.0084747274	0.0	0.6689781166	-1.127115496	-0.9016180445	-0.5151626795	-0.8802780353	1.6930447080000002	0.8633266336	-0.8827670895999999	-1.433528854	-0.1215145133	-1.410600803	-0.5667042451
0.0	0.0	0.3906889705	-1.159106718	1.286510674	-0.1612920666	-0.3370208608	0.4432176007	-1.819206014	-0.7079785762999999	0.8535010864	-0.9309907692	-1.877926495	-1.785380919
-0.0084747274	0.0	-0.5359503792	-0.2576818843	1.664572778	-0.1073414615	0.6575401683	-0.8172879446	1.846375017	-0.4067933992	0.1624338069	0.02257114376	-2.476671113	0.13705138390000002
-0.016929661699999998	0.0	-1.107320338	0.06105651042	-0.35355778600000004	2.486362506	0.1260447619	-0.5594573103	0.5474300427000001	0.1407930357	-2.006719117	-0.5104040495000001	-1.004349599	1.096795
-0.0253450559	0.0	0.7557536365	1.873599748	-0.5829219503	-0.06308688158	-0.6164608903000001	-0.3156607182	-0.6055045509	-0.6955298146	-0.2612791528	0.3835301719	-1.281082389	0.1404342486
-0.0337012556	0.0	0.8071814297	-1.375455246	-1.004365775	-0.4796318267	-1.601928461	0.5859370656	-0.2484270415	-1.3631970269999998	0.3094963434	1.627073838	-0.8746208608	-0.6552126683
-0.041978744500000005	0.0	-0.1308988029	-0.6668187902	1.992640221	-0.1962291668	0.5764982608	0.07977575914	-0.8862991822	0.2917880737	-0.5220081702	0.1601999261	-0.5952736345	0.2445288968
-0.0501581901	0.0	-1.206606778	0.2139948114	0.1026349486	0.3303666077	0.7356122581	-0.4326805747	1.5593900040000002	-0.2516875568	1.175571401	-1.782214838	-0.4704987125	-0.146539907
-0.0582204889	0.0	-0.9503735844	0.8315750776999999	-0.6624925664	0.7610089954000001	-0.6411514486	0.7115619669	-0.5354012764	0.4817857348	-0.2897511854	0.3053821651	-0.6626192203	0.417735013
-0.066146811	0.0	1.153159683	1.12746512	-0.6089101432999999	-0.1763162467	1.240312314	1.283739742	0.28275036940000003	-0.2715474059	-0.54104886	0.27636798100000004	0.2505904993	-0.2072651768
-0.0739186442	0.0	0.5617836881	-1.436086736	-0.7611591219	-0.51736038	1.407241894	-0.1316894802	-1.027542177	-1.801740194	0.6840118626999999	0.5543894645	0.2914645817	-0.2856542903
-0.081517837	0.0	0.03150490248	-0.8972333452	1.293954867	-1.00959995	0.1946904958	-0.7539850492	-2.346648645	0.5298540438	0.8075684039	-0.2560035553	0.7340874270000001	0.07260386062
-0.0889266411	0.0	-0.8717929333	-0.1242040503	1.651016736	-0.8592239212999999	0.4297860827	-0.109567511	1.696568937	0.8190404287	-0.002843109525	0.4380897285	0.4473238821	0.03741238254
-0.09612775289999999	0.0	-1.4478118290000002	0.4341383727000001	-0.6768587607	1.726467299	0.857115078	0.4932040504	-0.07480167053999999	0.2326107531	-0.6374924367	0.09391007763	0.8005856838	-0.6170309228
-0.1031043538	0.0	1.247501151	1.941384985	-0.2588043651	-0.2239340451	-0.3754313687	0.5755162305	-0.26610425530000004	0.4863961686	-0.2246259581	-0.006884496483999999	0.1429723347	-1.563213332
-0.10984014980000001	0.0	1.151916408	-1.196025329	-0.881394662	-0.7595691281	-1.377515599	-0.2031047843	0.5554075302	0.5048028856	-0.5195191794	0.7747237019	-0.3957386312	-1.203456321
-0.116319409	0.0	0.1322237843	-0.695051358	1.96328232	-0.8839038167000001	-0.4164372289	0.09308830241	-1.604647864	0.9440208176	-0.04137313878	0.469980834	-0.1349567262	-0.3882244852
-0.1225269989	0.0	-1.179147889	0.5310431848	0.2023966728	-0.4971095384000001	0.7762021804000001	0.1308817839	1.376230049	-1.129788223	0.8222545216	-0.1012946116	0.5080384782999999	-0.052204670880000005
-0.1284484213	0.0	-1.21621094	0.8431987684000001	-0.5152497522999999	2.333195669	0.6141637976	0.6022303089	-0.4259532763	0.2666679636	-1.3463257169999998	0.783154342	-0.5610908203	-0.2069701705
-0.1340698464	0.0	1.345609347	1.733443699	-0.3028613113	-0.2283533429	-0.3976191869	0.3203739384	-0.1495851367	0.9429035367	0.189633176	-0.3947750305	-1.456110715	-1.934699477
-0.1393781452	0.0	1.069865366	-1.016628105	0.8933536189	-0.2293071338	-1.779984269	1.389859713	-0.2684023995	0.1655206224	1.618006234	0.464377098	0.121248377	-1.7226988680000002
-0.1443609199	0.0	-1.012857386	0.13701055439999998	0.4328704424	1.339763485	-1.404716824	1.505402724	0.1935719962	1.034771075	0.1621685077	0.0588208705	0.3275030365	-0.1176093776
-0.1490065329	0.0	0.2699120196	1.507266085	-1.027266933	-0.8527902819	0.9756726107	1.541173686	-1.347398839	0.4807684004	0.9348254574	1.180048282	-0.3384627126	0.7501687923999999
-0.1533041343	0.0	0.1940387901	-1.107643766	-1.302956026	-1.062780331	1.569190546	2.688970615	-0.2489609967	-0.5569988728	0.4689140149	1.83835187	0.07475408339	-0.01832113825
-0.1572436868	0.0	-0.1209607807	-0.3528566997	1.941124119	-0.5479724376	0.3402472106	1.87201021	-0.6855557981999999	1.322515003	-0.3740033370000001	0.2149103611	0.1640884371	-1.092531078
-0.1608159894	0.0	-0.7127817702	0.5641151288	0.6698797290999999	-0.3679906235	-0.8704397934	0.8788645545	2.023261918	-0.2704005523	1.536707856	-1.275194641	-0.1776638878	-1.00393532
-0.1640126988	0.0	-0.9525311884	0.2992960692	-0.6936154478000001	1.746755518	0.1625161987	-0.4194947605	-0.09902225221	0.6568235854	0.5303103416	0.4849132165	-0.44771408	0.103616056
-0.1668263489	0.0	1.579272898	1.456684172	0.345752423	0.3410249144	0.8460383523	0.2946445351	0.3302199626	0.8953767868000001	0.4077781826	-0.6613294808	-0.196834188	0.3791750698
-0.16925036829999998	0.0	0.9349835717	-0.9458598203	0.1288986915	-0.004796942596	-0.7979211739000001	0.9384874678	0.440649721	-1.666609882	0.2707511419	0.9685923091	-0.6788934259999999	0.4607720211
-0.1712790957	0.0	-0.6211317959	-0.3027904268	1.644446377	-0.4760222345	0.5413858436	0.3287844828	0.08153241107999999	-0.5916732865	-0.1314497681	1.517250626	-1.376183137	-0.6991414867
-0.17290779280000002	0.0	-1.394510355	0.2568812044	-0.6926601441	-0.008223013493	0.6201235681	-0.06699168119	0.391016066	0.9925964374	0.9717120361	-0.7597039459999999	-1.253481309	-1.261189371
-0.17413265579999998	0.0	-0.6338352636	0.365050594	-0.5747925189	0.17596050600000002	-1.20749088	2.46217066	-0.7499796483	2.358221084	0.5488926946	0.4142683644	-0.8547323275	3.294577716
-0.1749508238	0.0	-1.408628576	0.5348457518999999	-1.458232211	-0.3885126235	-0.3337595661	0.6771226534	-1.01954226	1.283071952	2.751539877	1.973609734	-1.113972586	-0.3515809562
-0.1753603861	0.0	0.910347208	-1.204569798	-0.3268226375	-0.100531424	1.249725361	1.217501411	0.2153220984	-1.077655966	1.032053604	1.59006295	0.5312810546	-1.23675197
