0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14	0.0.15	0.0.16	0.0.17	0.0.18	0.0.19
0.12450533039999999	0.124477639	0.1244314912	0.0	0.6762710123000001	-1.591611135	0.8076163654999999	0.0381926618	1.4122118	-1.7716859180000002	-1.334664485	-0.7247620812000001	0.5311913899	-2.076953001	-1.086203515	-1.082808393	3.690273657	-1.269650993	0.3617120982	-0.7201590512	-0.30903684940000004
0.1244314912	0.1241823917	0.12376759529999999	0.0	-0.08919534747999999	-1.7813877619999998	0.8041321486	-0.5041184567	2.135100562	-1.087174313	-0.5841971876	0.9396146223	0.9519022141	-0.2303973905	-0.8319077064	-1.222584839	0.5231139965	1.623143609	0.3612150175	0.7879459412	0.0655662559
0.1242838566	0.12359259759999999	0.1224433458	0.0	0.07637933766	-1.51744405	0.9612270019	0.2361873978	1.070584459	-0.9460468224	-1.510863792	3.076342958	0.6977442855	-0.8145180516	-0.36023092240000004	0.3226320722	-0.1411197611	0.4955407564	1.160128357	0.9972986049	-0.630085451
0.1240625143	0.1227096555	0.1204658081	0.0	-0.1384294174	-0.20489614670000006	1.262572367	1.10523864	1.3534340480000002	-0.7921701111	-1.932776488	-0.02668017106	0.3822885551	0.517593887	-0.4070879852000001	1.950949662	0.2094205509	-0.35594478490000003	2.075670011	0.02199535313	-0.4112397263000001
0.12376759529999999	0.1215356597	0.11784553310000001	0.0	0.2215875771	0.4770019531	0.8273384075	1.300319386	0.4994303294	-0.7625556820999999	-0.625922502	0.9353649754	-1.119080326	0.7339917639	-1.222632693	3.289474144	-1.86197322	-1.555306888	0.9531745936	0.2746307582	0.9430118882
0.1233992748	0.1200733947	0.11459650130000001	0.0	-0.8013087256	0.4889256929	0.1279632698	0.5608307624000001	-1.373631611	-0.2560752386	-1.812493443	1.024045452	-2.230187957	0.2162639603	-1.946879906	1.4170916619999998	0.3734497206	-1.610977146	-0.9897651286	1.112780896	1.236293014
0.122957771	0.1183263288	0.1107360475	0.0	-1.529312	0.01835999604	-1.724959673	-0.33887195159999994	-0.8066877886	0.244975507	-2.354061941	1.176348341	-0.9892696656	-0.02090745063	-0.3769974464	-0.1325797178	-0.3543237869	-1.646288222	-0.2914480799	-0.5595155447	-1.384519719
0.1224433458	0.116298606	0.106284769	0.0	-1.068364854	0.8651524855	-1.923156747	-0.5129218209	-0.2750343584	0.539295125	-0.7406072001999999	-0.6825915061	-0.07561420261	-0.6581817687	-2.065793813	0.17545855780000005	-0.670393315	-1.427618289	1.193630219	-0.6533513416	-1.353004564
0.12185630439999999	0.1139950357	0.1012664153	0.0	-0.6402738843	0.5246314345	-1.3834921999999998	-0.9529189454	-0.8699712022	0.723739349	0.03834299581	1.08061467	1.065372863	-1.5824221230000002	-2.033830675	0.3499644303	-0.3057627549	-1.99198089	0.8807729106000001	0.5210995748	0.2684107566
0.1211969948	0.1114210819	0.09570776140000001	0.0	-0.654505417	0.34508445950000005	-1.7235790000000002	-0.3082821679	-0.34173080310000004	0.2644071672	-0.7168298147	1.936946614	1.754940949	-1.517416773	-0.5404935971	0.5104770174000001	-0.01396278959	-1.188893522	0.5171923871999999	0.8986214690000001	1.126719143
0.1204658081	0.1085828495	0.08963846519999999	0.0	-1.46076724	0.2037476939	-2.09598296	-0.1721373634	0.5085577929	0.392536276	-1.115462585	1.213410344	1.7795354719999998	-1.143978174	0.6157449725	-0.3481911751	-1.531115513	-0.6710130236999999	1.010339843	0.1561495209	-0.06797618154
0.11966317789999999	0.10548707060000001	0.083090909	0.0	-0.5550832845	0.9589349016	-1.73605973	0.4844559117	1.71749431	0.809616931	-0.3823648393	0.2046937054	0.9961383779	-0.5544509704	-1.114947668	-0.09820710385	-1.149605584	0.3849017146	1.676641916	0.4996967951	-0.3100987088
0.1187895802	0.102141088	0.0761000269	0.0	0.6382335586	1.155683606	-0.8813440912999999	0.3834320297	-0.4376785462	0.5643984032	-0.09918098468	0.9693347808	1.302701076	0.2407312405	-2.1538647330000003	1.263296916	0.21398249	1.199308529	1.180259645	-0.1840806665	0.670951727
0.11784553310000001	0.098552838	0.0687031182	0.0	1.3781996	1.058028509	-0.2436813221	-0.1077517951	-1.072034235	0.7318802386	-1.156476865	2.424336891	1.012535982	0.141456974	-1.119105597	1.060313505	-0.29112340600000003	0.03652372012	-0.15697907449999998	-1.634527579	-0.1874728225
