0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10
0.1753603861	0.0	1.471913355	0.8165690615000001	-0.2248291522	0.6949289989	-0.8740071608	-0.8653139579000001	0.3947280558	0.8576407818	0.541468132	-0.008215596566
0.1749508238	0.0	1.011847958	1.363711669	1.064451647	-0.8987415709000001	0.3232263863	0.5004631927000001	0.6760271390000001	-0.5116125149	-0.1875917441	1.084291293
0.17413265579999998	0.0	-1.228938552	1.089942375	0.7468193465	0.653421386	0.3719895661	-0.5330238506	0.6048032461	-0.059576351339999986	1.094088666	1.088110265
0.17290779280000002	0.0	-0.2710693731	1.66186877	1.001394485	0.8063286198	-1.568241791	-0.07985530472	0.2535499712	0.1396400005	0.6969038995	0.5658973013
0.1712790957	0.0	-0.5243088198	1.35656934	1.607034817	-0.8244629687	0.4592129348	0.4272268335	0.1409408345	-0.8955006851999999	-0.3468220897	0.5796268697
0.16925036829999998	0.0	-0.7044781153	0.1818676511	1.4720375719999998	1.043753805	-0.8053814740999999	-0.4883179070000001	1.783023882	1.24562237	0.08910754119999999	-0.1411955239
0.1668263489	0.0	1.549246713	1.406336393	2.102252066	-0.6529902327	0.6832144109999999	-1.3685538519999998	1.066058595	-1.037055729	-0.26566965940000004	-0.6790695447
0.1640126988	0.0	-0.4919532859	-0.2017072206	1.164152174	0.0769840527	-1.991267723	-4.6950261730000005	-0.04360501897	0.5001513087	-1.307747334	-0.09937528287999997
0.1608159894	0.0	0.09500543548	-1.552748381	1.745840449	0.4355508014	0.5469765049	-0.9107401151	-0.7995384195	1.132727161	0.4490260165	1.38541075
0.1572436868	0.0	1.98779152	-0.4657735703	0.447569068	-0.034753298700000004	-0.3023657054	-1.014038158	2.148601716	-1.43636192	0.9442481483	0.435951745
0.1533041343	0.0	-0.9605660952	0.8105996357999999	1.016947342	0.4472697569	-1.870775544	-1.483296467	-0.46044365	-0.08082075501	-0.04440904872	0.4998061109
0.1490065329	0.0	1.36448554	1.029353438	3.205175802	-0.1143130141	-0.4548026936	-0.6794652060999999	-0.17692763390000002	-2.246416749	0.4297719036	1.433878718
0.1443609199	0.0	-1.417239225	-0.8476104245	1.7865758390000002	0.4923987547	-0.9659046848	-0.4746380589	0.1149185018	0.5350258675	0.5674124587	1.378415486
0.1393781452	0.0	1.533802211	-1.260730353	0.7027513964000001	-0.2041641099	-0.7513513340000001	-1.049845364	1.1273738009999998	-0.02253758616	0.8101727626999999	-0.1246653585
0.1340698464	0.0	-0.3227974241	-0.4496861213	1.364484359	-0.5448904827000001	0.4252749404	-1.541474084	-0.7116856252	-0.5272875067	1.157757732	-0.3559061547
0.1284484213	0.0	-0.7611700772	0.7844279934999999	1.363205819	0.5937237783	-1.760628779	-0.9880100581	0.03813698356	0.4437036577	-0.7152756038	-0.2274541421
0.1225269989	0.0	1.737524497	0.9386155743	0.6947666919	0.3249762593	-0.09076032263	-0.9970456885	-0.1722535661	-0.2433450456	0.4195041946	0.06723509882
0.116319409	0.0	0.131887661	-0.9003346546	1.358037085	-1.965667786	0.4125181691	0.9167587662	-0.9602074826	-0.7720647212999999	-1.343010685	1.688076719
0.10984014980000001	0.0	-1.127602786	-1.811857001	0.1523728309	-0.7683374590000001	0.662370615	0.054463145	-0.3063192846	-0.04049278432	1.566877031	0.2412304685
0.1031043538	0.0	-0.8385623223	-1.256332815	-0.9872891135	0.9954093312	1.181591884	-0.643345352	1.4489266980000002	-0.695109373	-0.06510100316	-0.6230272144
0.09612775289999999	0.0	0.1278502347	-0.8826254977	-1.081836709	0.5714909262	-1.380403921	0.04574160219	0.6770412537	-0.8530919856	-2.787866477	1.245973802
0.0889266411	0.0	0.4713755028	-0.2407279437	0.8590404334	0.9254486238	-1.427681068	0.9090064677	-2.394544106	0.8853099412000001	-0.04965105032	1.01808622
0.081517837	0.0	0.7175052279999999	0.2247623373	0.4340290366	0.8251391281999999	-1.231129386	1.083105927	-2.037293558	1.597170761	0.9981366003	-0.1651716313
0.0739186442	0.0	0.8884812066	1.109823452	-0.5180623292000001	0.4980744456	-1.364965425	0.09729311844	-2.535017202	0.229418323	1.0486068709999998	-1.050866221
0.066146811	0.0	1.183420517	1.01321729	-0.3609802857	0.6176565773	-0.9521399727	-0.5852423254	-2.035781934	-0.4208844188000001	0.6271184297	-1.066065048
0.0582204889	0.0	1.313072988	-0.5181626072	0.16058221960000002	0.5966860279	-0.5413189947	0.1637819186	-1.814271727	0.03320281969	0.8221400820999999	-1.094470121
0.0501581901	0.0	1.075678537	-1.170894555	0.9888208756	-0.3611947155	-0.2794969551	1.032692483	-0.06682085989	1.492410529	0.1537408444	-1.351211533
0.041978744500000005	0.0	0.7720048006	-0.5361129036	-0.2085554599	-1.295568933	-0.14562603970000002	0.745152342	0.9392344715	1.269744162	-0.255145658	-0.1872046469
