0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10
0.1753603861	0.0	2.512162436	1.498027313	1.256932034	1.296018665	-0.4640992195000001	0.15631333109999998	-0.6035386392000001	0.3984000372	0.6131137388	1.271262163
0.1749508238	0.0	3.001712869	0.06596834845999999	1.762105003	-0.7019801878	-0.139278034	0.09205938518	1.659504235	0.8466359853000001	0.8928028453	-0.9533484019
0.17413265579999998	0.0	2.455184637	-0.6146720816	-1.358040464	-0.08741105576	1.303248712	0.05396518724	0.03923169629	0.3099932008	0.9386687884	1.084763176
0.17290779280000002	0.0	2.084491334	1.064593899	0.4799974907	0.5665347106	-0.6320791499	0.145819864	2.018855082	0.8371983170999999	1.823819804	-0.8811811747
0.1712790957	0.0	1.170246925	-0.3787989993	-0.04665886131	-0.9331775752	1.452839183	0.6128261888000001	-0.141188772	0.5284711986999999	0.6471211740999999	1.026607805
0.16925036829999998	0.0	1.028133518	0.2625248142	0.03483105343	1.4025415419999998	2.411584535	-0.05654928917	0.3880269455	0.7775240895000001	-1.035777021	-1.390849014
0.1668263489	0.0	0.05423485814	0.631468743	1.782810806	2.055870069	0.4594160485	0.00579201368	-1.2251336659999998	-0.4539697567	-1.84502849	1.893232135
0.1640126988	0.0	0.2824738042	0.691347507	0.1244015909	0.2108168718	-1.58422322	-0.1886123151	-0.5938456242	-1.002310503	-1.6745616559999998	0.7989692609000001
0.1608159894	0.0	0.2318610107	-0.7519631084	0.4697856943	-1.401545711	-1.431396298	-0.5786195336	0.08729712058	-0.2481842671	-0.9479693369	-1.929074522
0.1572436868	0.0	0.08094897196	-1.097628792	-1.5809378980000002	-0.3313171045	-0.1646217107	0.1419566089	-1.5481690259999998	0.4060931399	-1.808465291	0.5956993914000001
0.1533041343	0.0	0.8797035876	0.2121836511	-0.2347873669	1.7298020180000002	0.4028488087	-0.8757641302	-0.2832015116	0.5723789781	-1.760859144	0.3620725808
0.1490065329	0.0	1.078280046	-0.7393514568999999	1.562230771	-0.2304379204	-0.4761084144	0.4746368161	1.114722674	0.472897391	0.8836754454000001	-0.2579753757
0.1443609199	0.0	1.278296867	-1.03346143	-1.542457522	0.0653560495	0.7983587812999999	-0.6448193168	-0.33715283189999995	-0.22741517100000005	-1.672817105	0.7775599078000001
0.1393781452	0.0	0.946470798	1.783516395	0.7068565088	1.893344576	0.1255454584	-0.3697332820000001	0.1805959451	0.9852348681	0.4338589338	-0.7122907314
0.1340698464	0.0	0.15069253130000002	-1.01544248	0.08862855174	-1.455590835	-0.0008928587892	-0.249184409	-1.4115713630000002	0.1642438434	-0.1395752682	0.8643472797
0.1284484213	0.0	0.2368917747	1.816756101	-0.6610676307	1.025802193	-0.4383765187	-0.3762034576	-0.5223892455	1.115489805	0.1941398458	-1.073524853
0.1225269989	0.0	-0.27415682760000004	-0.3074396358	0.564598409	-0.8960294518999999	1.08064911	0.09090797157	-0.9233677413	0.7355007047	0.3848911616	1.413916849
0.116319409	0.0	-0.1107508368	2.400614386	-0.1173461328	1.1794879459999998	0.2198070585	-1.247130194	-0.06286133736	0.6695872883	-0.7318567487000001	-0.2527461026
0.10984014980000001	0.0	-0.4722979570000001	-0.1421337137	1.661016154	-0.6015695214	0.9647776125	-0.06160085019	-0.7068124847	0.5773762928	0.3585963837	0.1648532178
0.1031043538	0.0	-1.236118212	-0.640227208	-0.7028054613	0.015857671230000002	0.8186939628000001	-0.3866595307	-0.6732377789	-0.4676101624	-1.983390934	0.5532803664
0.09612775289999999	0.0	-1.837627535	0.3743155739	-0.2424614568	0.8708147177	-0.6346617586	-0.2726053943	-1.667833137	-0.9241482487	-1.636583919	-0.999270894
0.0889266411	0.0	-2.142361725	-1.391300026	0.1406411465	-2.109023681	-2.135489726	-0.2974122886	-0.977737784	-0.6025866299	-1.236277898	-0.5400559321
0.081517837	0.0	-1.4349246080000002	-1.303448594	-1.5006971569999998	-0.6603280578	0.003921366812	-0.8217604222	-0.6765013095	0.5298517036	-1.830965333	-0.6805878759
0.0739186442	0.0	-1.114752587	0.5278346415	0.2148607359	1.297780964	-1.326865867	0.2163259322	0.6716883201999999	0.8556257501000001	1.247269023	-0.7381528164
0.066146811	0.0	-1.246713613	-1.4874479269999998	-1.2645248059999998	-1.118257562	-0.1788577331	-0.1064941614	-1.419072289	0.4888503246	0.01704892509	1.017044398
0.0582204889	0.0	-0.4178699962	1.812509376	-0.3904939134000001	1.439241056	-0.1537133206	-0.6348644915	0.04751965922	1.751013384	0.2463952408	-0.9297692756
0.0501581901	0.0	-0.2395733264	-0.4441438689	1.341358756	-1.202755075	0.3869890095	-0.1969184955	-0.1335092921	1.143282895	0.9219190976	0.222082876
0.041978744500000005	0.0	-0.5290594568	-0.6646768579	-0.8433883367	0.3203913269	1.249683825	-0.9447932125	0.3917075876	0.7289495387999999	-1.121577863	-0.03756590129
0.0337012556	0.0	-1.227793583	0.7525385381	0.6548104241	1.598940728	-0.931030752	-0.3400473947	0.2322130468	0.6271083993	0.5567914451	0.01349662334
0.0253450559	0.0	-1.111672023	-1.653773233	-1.479334106	-1.3679844840000002	-0.6848668959	-0.7848241343000001	-1.548303461	0.4947083869	-0.6105629768	0.926348289
0.016929661699999998	0.0	0.2468504544	-0.6301305048	-0.129062236	0.007614916935	-1.543442687	-0.5743963214	1.059983141	0.7572178702	0.8152778026	-0.997944099
0.0084747274	0.0	0.1958027579	-0.566387945	-1.190132531	0.007147288517	1.069546	0.1515297868	-0.7501090481999999	0.5261620853	0.30959656690000004	1.1183366609999998
0.0	0.0	0.1141574324	0.5866751300999999	0.8541815706999999	0.1055087543	-0.4683206471	-1.005331258	1.418878454	-0.4100790252000001	-0.02174888068	0.9923607514
-0.0084747274	0.0	-0.9187249891	-0.2898722369	-0.5949694792	0.450380874	1.039911697	0.7169806991	-0.7787692756999999	-0.21709578850000005	0.6022248739	0.7578131917
-0.016929661699999998	0.0	-0.9666023828	-0.7114804402	0.4617087965	-1.149718793	-0.8815857901	-0.589073457	0.32165286600000004	0.02418321276	-0.53241228	0.3546413332
-0.0253450559	0.0	-0.2880830217	1.629803619	-0.7138860243999999	0.681428815	0.1805278424	-0.16839171170000006	0.1227617855	0.7302565529	-0.1832605459	-0.4283028172
-0.0337012556	0.0	-0.2330646078	-0.9777767948	0.4632103875	-1.185038728	0.2642728968	-0.5517210858	-0.9120393594	-0.3481844134000001	-0.14736041	0.7552879388
-0.041978744500000005	0.0	-0.005312617023	-0.1435387823	-0.5028624261	1.036123313	-1.256160355	-0.09173501385	0.5247932104999999	0.050613642080000014	0.4312885351	-0.6248330541
-0.0501581901	0.0	-0.5018577539	-1.020194268	-1.447706358	-0.5613328771	0.6417570865	-0.0008516788562999999	-1.151152074	-0.4597059618	-0.34239145670000004	0.8572943533
