0.17672345350000002	-1.496803794	0.17221009510000002	1.770476207	0.4151977421	2.612362509	0.3393702291	1.458869524	-0.7540516017	-0.1612792508	1.654297395
0.1762977112	-2.440368373	-0.4409979698	1.941455542	0.7418144284999999	-0.4681906369	-0.1523784154	-0.4016791043	-0.4455434148	-0.5152194585000001	-0.117616468
0.1754472523	-2.1056864980000003	-1.870840795	0.17965335100000002	1.174062123	0.08439904564999999	-0.4154969447	-0.3696979578	-0.8494666048999999	0.9005915094	-0.7541052662000001
0.17417412559999998	-0.4762162696	-0.9912066831	2.578340133	1.077869054	-0.9091680252	-0.9267093452	0.5857334781	-1.238643278	0.952299415	-0.6570308131
0.1724813981	-0.8675347157	-0.1979070204	1.282121039	1.160829799	-0.139067093	-0.7071333497	-0.6735673137	-1.747018278	-0.5000888079	1.161904941
0.1703731479	-0.6347811315	0.002994848204	1.587323674	0.4828005477	1.765894474	0.453828879	1.657293167	2.3207203830000003	-0.7836656715000001	1.183252469
0.1678544539	-1.469225716	0.6811635845999999	1.262384518	0.2041140037	0.5934972487	-0.50636758	0.8939739209	0.4152307675	-1.032383797	1.444698684
0.1649313837	-1.1480978590000002	0.2099049342	1.420399035	-0.133966	2.223305057	1.932132392	2.280342384	0.6379587368	-0.2549765646	0.1439414365
0.1616109794	-2.234442202	-0.6217501677	1.5950014019999998	-0.165147415	-0.7206523418	-0.2144791522	-0.2577884507	-0.2023101396	-0.4323807482	-1.3090259640000002
0.1579012401	-1.955798465	-1.3981869269999998	1.222120333	-2.321112658	0.8131036212999999	0.3595203519	-0.5246324429	-1.511695259	-0.570714651	-1.7939675919999998
0.1538111029	-1.979185862	-0.5903046575	1.173862844	-2.15228631	-0.9672358934	-1.393646757	0.2786771038	-1.29992378	-1.582198466	-0.952866529
0.1493504213	-1.227737339	-0.8468081005	1.675334609	-1.366908288	-0.02731033284	0.8629244906999999	-0.4768294198	-1.734327717	-0.6550790416	0.3507602154
0.1445299414	-1.4331982559999998	-1.3496783	0.2606557665	0.3751367687	-0.128477322	-0.6531135538	-1.065621616	-0.311828218	-0.9057907496	-0.5571860383
0.1393612762	-0.444680835	-0.301017275	1.625730877	0.434676244	-0.3076398615	-0.8862681297	0.9903222506	-0.3101122358	-0.5645867635	-0.7522719512999999
0.1338568775	-0.9461738516	0.3458640175	0.5324961636	0.5516028549	-0.1718286438	-0.4409204204	-0.6887256303	-1.130222226	-1.639860326	1.145797185
0.1280300059	0.1091642057	0.343380429	1.557261511	0.2499758359	1.7890653930000002	0.8837010874	0.4496801478	0.5378028729	-0.4459501361	1.1832706709999998
0.1218946988	-1.086587107	-0.5998297596	0.295593492	0.7961971756	0.6551008962	-0.7091983031999999	1.05807113	0.5952423699	-0.9385801162	-0.7340919425
0.11546573660000001	-0.6869933912	0.8262157424	1.383492939	0.0004129845078	-0.1038727435	-0.04538179837	0.7349698188	0.09107612663	-1.268138846	0.2940417274
0.1087586074	-0.8749244072	0.1670049286	0.2375743944	-0.3385607319	0.02458218791	1.232764363	-0.2302269479	-0.6836163005	-1.3852277380000002	1.213672626
0.1017894692	-0.3003599444	-0.1620758811	1.001936517	-0.08674903450999999	1.380483921	0.2226308394	0.4656570283	0.8620252118	-0.9511095596	0.893409983
0.09457511119999999	-1.546356865	0.2304781858	-0.1223443614	0.4482233538	-0.7295504979999999	-1.08425804	-0.09024219518	-0.1693394876	-0.6344042853	-0.3259333788
0.08713291349999999	-0.5557394331000001	-0.7504595470000001	-2.723912177	-3.93600236	0.24581889420000005	0.6378538721	-0.8715077192	-0.3706309271	3.533074292	-0.2744920811
0.079480805	0.9988149654	-1.649299167	0.2548340986	-3.435905338	-0.9721913259	0.3913772858	-2.440480751	1.683269892	-1.167080572	-1.31935732
0.0716372203	0.7131105161	0.06281116451	-0.02267123593	-1.41969783	-0.8379403252	-1.448514018	0.1170339042	-0.6607871199	-2.8623117660000004	0.3348172801
0.0636210552	0.9106899341	0.1513867277	-0.7132787367	-0.5693177447	2.248906251	1.114179378	1.715603157	0.1285426172	-2.164949256	0.5661945121
0.0554516214	0.4456075343	1.306206286	-0.5276463886	0.433969326	1.1591227709999998	-0.2559215718	1.559793146	1.116031598	-0.2415204255	1.687510204
0.047148599900000004	0.02048006128	0.3846508804	-0.8906634871	-0.26914720000000003	0.8547885872	1.832507305	0.4093994042	0.8075778158	0.3764014384	-2.369231486
0.038731993199999995	0.2231346364	-0.8725797761	-0.6127839515	-1.416247868	-1.563870445	-1.443007456	1.063407157	-0.2406595831	1.733798973	-1.4660138
0.0302220777	-0.02615255079	-1.983688612	-0.7088729026	-0.9484207666	-1.844487861	-0.2669220277	-0.6568170874	-1.914996915	0.5240754532	0.6296210343
0.0216393546	-0.1156839847	-2.080152079	-1.197756716	-0.8778994512	-1.426225677	-0.6407938721	1.109638336	-0.2662763962	1.080927151	-1.401538042
0.0130045004	-0.03909219894	-2.361293707	-0.4303233818	-0.7776233547	-0.8016049156999999	0.9998291024	-0.9620717077	-1.821023959	0.9276518761	-0.644404271
0.0043383173	-0.4193004444	-1.449938256	-1.044863086	-0.6034730273	-2.158068173	-1.354855445	-0.4503693292	-1.277462597	0.3341451821	-0.8062169213
-0.0043383173	0.5059641502000001	-1.580667601	0.004717485814999999	-0.2951165553	-0.9815754442	0.31695118170000003	-1.723226616	-1.580552727	0.6386894758	-0.017727967030000003
-0.0130045004	0.4759764681000001	-1.219872253	-1.202373244	0.07889058469	-0.3706510178	-0.948470089	0.7613431637000001	0.4614475322	0.1322195567	-0.4527915365
-0.0216393546	1.064490064	0.5608617857	-0.1003834994	0.31126621390000003	-0.19794764	0.2039153545	-0.3852144931	0.1233464688	0.2112509282	2.437608
-0.0302220777	0.1857528757	0.9233154937	-0.4280563723	0.2685620393	-0.2847180546	-0.1177832648	-0.2833068642	1.359571805	0.2382481312	2.135939521
-0.038731993199999995	0.1760894086	0.2938127275	-0.7967034983	-0.4986571943	-1.194764728	0.0361074307	0.9905619567	1.4018820769999998	1.406846097	0.02619044621
-0.047148599900000004	0.7602456479	-0.8174940533	-0.05399393175	-0.1935729103	-0.9877543544	0.7453818868000001	-1.89468416	-1.209682574	0.5639757634	0.6168361018999999
-0.0554516214	0.7755674749	0.518344571	-0.8114568234999999	0.326981489	-0.6802321169	-0.7325530214	0.7850785359	0.2622752113	-0.2522306319	-0.1341080314
-0.0636210552	1.295750413	0.7591274641	0.120405036	0.6003017538000001	0.7117032998	1.5709524190000002	-0.6109483216	-0.04594151416	0.06212394919	0.3613793638
-0.0716372203	0.6539027622	0.7332994815	-1.006856585	0.3580662727	0.27148761	-0.6977575182	1.574452825	1.107579932	0.1901568859	-0.4515056714
-0.079480805	1.155383796	1.242395295	-0.3430649120000001	0.4662000125	-0.6005694013	1.482137619	-0.307599975	0.3519483205	0.2551485706	0.4438700936
-0.08713291349999999	1.01023967	0.3731474838	-0.4890451668	0.3439821287	1.3810944230000002	-0.1220079484	-0.8415566496	-0.16895177309999998	0.08048007556	-0.7144562526999999
-0.09457511119999999	0.5906334194	1.733117496	-1.111644049	0.4795429361	-0.2760763213	-0.8165460356	0.8686574897	0.8860520501000001	0.05553633869	0.4183737065
-0.1017894692	0.8605843597	0.6987816151999999	-0.3560204703	0.6124076495	0.491571494	2.170365684	-0.4232787119	0.2116904886	0.2957846063	0.4540450724
-0.1087586074	0.09322027847	0.9217617366	-0.4813647807	0.7374775855	-0.6675190194	-0.6828296466	0.002803031742	0.8334120996	0.3662052682	-0.258182999
-0.11546573660000001	0.4274141072	-0.1388440263	-0.8534393795999999	0.4910013319	0.34920874490000003	0.8526037535	-0.933085178	-0.2817435901	2.051618236	-0.5609139884000001
