0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12
0.1781187815	0.0	-2.155338812	-0.009742062343	0.5410191009	-0.2294218609	-0.03038871215	1.268127077	-1.03642753	2.253838967	1.098059717	0.6226423852	1.840589726	1.694897638
0.1776759502	0.0	-2.272851422	-0.9693845105	0.08015336575	-0.2053118673	-0.1756151434	0.5894412675	0.003731219923	0.7890209454000001	1.597027227	1.840227346	0.2215807839	-1.060144547
0.1767913884	0.0	-2.389586551	1.459868124	1.092639217	-0.6558409578	-0.17240026190000002	-0.1172264235	-0.7937351351999999	-0.5556695424	1.330954815	0.9232880587	1.137315364	-1.058659741
0.1754672954	0.0	-2.278263393	-0.1152451808	-1.811698294	-1.768560316	0.06722298155	0.5894741624000001	-1.080523227	-1.181705248	-0.3687168932	0.2629649907	-0.4370537249	-0.9576680175
0.1737069631	0.0	-2.105288223	-1.218015062	-0.5653759974	-0.8343425598	1.07977063	0.7383471522	-1.178919089	-1.525618691	-0.6795030928	-0.3271379406	0.3654277755	0.3014657561
0.17151476780000002	0.0	-1.605027981	0.4717262972	-0.8010569436	0.1726687921	2.269405791	-0.226974081	0.2206708986	-0.7104733276999999	1.018896182	-0.4402527158	-0.6874037654	1.090084744
0.16889615989999998	0.0	-1.784593268	-1.123759261	-0.2018852151	0.8564366911	0.9452593563	-0.3405014502000001	0.1995467937	-0.4654300791	0.3005723018	0.5844426457999999	0.03176704715	0.6118161989
0.1658576494	0.0	-1.473546984	0.9671618047	-1.865336117	0.6539834668	1.908524861	0.01210162926	0.4289283539	0.6857709483	0.2882689137	-0.4739728008	-0.044669107069999985	0.09185680579
0.1624067907	0.0	-1.260941079	-1.223801108	-2.154950321	0.1789453909	-1.4038219280000002	0.1619926457	-0.4499098327	0.4216477314	2.188876739	-0.5296992197	2.720643064	0.4282816259
0.1585521632	0.0	-1.07456809	-0.03554229339	-0.1855527544	0.1789150647	-0.7440601416	0.6862058273	-1.7944761059999998	-0.161172887	2.863252055	0.6341587792	0.7271747345999999	0.313880829
0.15430335	0.0	-1.057124757	1.295057177	-0.08765293721	-0.4784640352	-0.3211477676	0.5347544312	-1.709628931	0.6985655209999999	2.0314026430000003	1.220262501	0.793238036	-0.4069939625
