0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14	0.0.15	0.0.16	0.0.17	0.0.18	0.0.19	0.0.20
0.1187895802	0.102141088	0.0761000269	0.0	0.8201061237	0.8740955509	0.5062408453	-0.1318854646	-1.063884711	1.178352724	0.8245575	-1.425618957	-0.5877116399	-1.482053517	0.9874489367	1.018091216	0.3480970818	0.7375491083	-0.6784372941	0.02422976217	0.7186951989	-0.3467298877
0.11784553310000001	0.098552838	0.0687031182	0.0	0.002440187491	1.4191842630000002	0.4121747182	-1.145419333	0.410743659	1.208947473	0.6258033521999999	-0.535083296	1.226359486	-1.25000255	0.5126674596999999	1.016650267	0.874656236	0.2581888333	-0.4307597097	-2.744274957	-0.3059318096	0.7567736522
0.11683159650000001	0.0947308316	0.0609396486	0.0	-1.513875887	1.037076253	-0.8692858440000001	0.6464356923	-0.317428508	0.6921811826000001	-0.8821689681	-0.5534831593	1.114361337	-0.2041916866	0.8378426951000001	0.170960853	0.3148826754	0.8260560286	0.8677606227	-1.726969055	0.8443562455	-0.1826360496
0.1157483718	0.09068413410000001	0.0528510396	0.0	-0.2906344326	1.067976469	-0.3387727044	0.4629755051	-1.071533927	-0.004063654361	-0.5814392817	-1.743232664	-0.4749218534	0.0783336721	-0.1895982539	-0.8455980020999999	0.4645580685	0.7270627131	0.5560764052	-1.883153755	-1.988149957	-0.3499875733
0.11459650130000001	0.0864223439	0.0444804475	0.0	0.326942883	0.7005512626	-0.9888860058	-0.7297404412999999	-1.391962352	-0.08153664875	-0.8373433714	-1.843585951	-1.512846234	-0.7345104701	1.224911619	-1.071977065	-0.2863334149	0.331750547	0.6155213673	-0.3915203167	-0.7259537976999999	-0.6297748994
0.11337666810000001	0.0819555694	0.035872533	0.0	-0.08104031425	1.088244621	0.6107718035	-0.6123096101	-0.7665422754000001	0.2266831519	0.4245241064	0.447326037	-1.623693228	-0.7159409231999999	1.919020932	-0.654262095	0.17615875	0.6057550043	-1.115613946	0.2565557904	-0.5217122135	-0.1648397601
0.1120895957	0.0772944054	0.0270732229	0.0	-0.2364791003	0.5234787405	-2.711776441	0.7347912024	0.2742657193	0.7903552659	-0.4466000358	2.045318641	-0.2779962367	-0.522257404	0.1157692615	0.7014438861	1.140396115	0.8125289806	-1.027661219	0.06035746582	-0.2830762582	1.834232078
0.1107360475	0.0724499076	0.0181294655	0.0	1.465314222	0.6400522259	-0.9029312587	-0.3045170526	-1.7376013259999998	1.132455444	0.1014393087	-0.34162962700000005	0.3891668112	-0.7811491627	1.351816039	1.903677894	0.4328883339	-0.6561800787	-0.5036916859	1.571807506	-0.556457946	-0.7420216773999999
0.1093168261	0.06743356660000001	0.0090889796	0.0	-0.1877306008	0.4982074303	0.2877739739	-1.417838149	-0.3590392983	0.9418875421	0.5039752625	-2.146227659	-0.3090044036	-0.37028618	0.3701565024	0.719906994	0.05187645551	0.4545911313	-1.246681207	-1.204146273	-0.9625043409	0.8221038344
0.10783277320000001	0.0622572806	0.0	0.0	-0.09091243138	0.7944549332999999	0.008348143409	-0.9863439163	0.13366161869999998	-0.02724864425	-0.4208860206	-1.486128212	-0.4111204284	-0.5393360984000001	0.4952580276	-0.795535447	-0.3238880476	-0.2965775522	1.362476987	-1.730161108	-0.9854417325	-0.6133042805
0.106284769	0.0569333273	-0.0090889796	0.0	-0.8254306793	0.5110414936	0.6601453943	-0.6226401003	0.5998298304999999	-0.1148668323	-0.3792374969	0.4626283467	-1.724778775	-0.4876374118	1.397222711	-0.4932762702	-0.6816963956000001	1.176937703	-0.3349161137	-0.007267195363	0.7487994720000001	-2.974314506
0.1046737315	0.0514743344	-0.0181294655	0.0	-1.061242925	0.5057230174	-0.2012110648	1.274362328	0.1313822994	-0.2002272584	-0.3563294127	0.3061221022	-1.840650127	-0.5286146258	-1.066633026	-0.6980579453	1.035503956	1.81119951	-0.7696704304	-1.057890164	0.3759367412	0.7039190801
0.10300061619999999	0.04589325	-0.0270732229	0.0	0.6607572681	1.540006495	-0.1552943863	1.018225578	-0.4739939642	-0.1707008442	0.230380289	0.7939454361	0.4291090006	0.580924248	-0.17464369170000002	0.3628775162	0.2389847354	0.5191019918	-0.3394753818	0.1560055517	0.9595783159	1.298745416
0.1012664153	0.0402033119	-0.035872533	0.0	0.6166139118999999	0.6188299972	0.09919790267	-0.1676338976	-1.91206216	0.1957154634	-0.09765857795	-0.4135630918	0.2839902173	0.5226816269	0.2073488464	-0.9820477811	-0.8285668318000001	0.2105101537	-1.35914048	0.8294691420999999	0.7858731599	0.1546116263
0.0994721573	0.0344180161	-0.0444804475	0.0	0.2492998173	0.5696819668	0.7033098408	-0.16751689220000002	-1.038788556	0.2233207156	0.2013270943	-0.3836114473	-1.396862885	-0.6034091112	0.1718562333	-0.9859464869	-0.4164862213	0.2549320285	-1.853678756	0.2581943047	0.7477954584000001	-0.4748854259000001
0.0976189063	0.0285510844	-0.0528510396	0.0	-0.3240996891	1.265197763	0.4678782299	-0.3642868206	0.420342602	0.3131414606	1.215450221	0.5027502542	-1.510959994	-1.186967995	-1.389690418	-0.5540302704	-0.1980466494	0.08085888995	-0.6440602244	-0.5117350696	-0.8291457931	0.006210645568
0.09570776140000001	0.0226164328	-0.0609396486	0.0	-0.5255870824000001	1.886365991	0.641470828	0.5277385963	0.3162461776	0.6908855679000001	1.145345819	1.623499602	0.5165058097	0.04383120385	-0.521335808	0.3516502179	-0.2312689662	-0.2111145755	0.3952598071	0.1349730365	-0.9192507025	0.6762719081999999
0.093739856	0.0166281375	-0.0687031182	0.0	-0.1907245633	1.352438101	0.09073698972	0.02837367317	0.7369678989	0.1575011662	0.5686451853	1.431981756	1.4207416869999998	1.146303551	0.04115572295	0.2422501079	-0.34335778310000004	-0.1537111953	-1.81584669	0.5798457659	-0.7158653311	0.1985062213
0.09171635730000001	0.0106004021	-0.0761000269	0.0	-1.36877556	0.4389877464	-0.6710692095	-0.09063989269	-0.1128790984	-0.17454267199999998	-0.2974589386	0.09853549994	-0.07763669157	0.2465935336	-1.5125408669999998	-0.3059613348	-0.49819828	0.6442207115999999	-1.921539273	0.2394822459	0.2678734079	-0.9732247028
0.08963846519999999	0.0045475237	-0.083090909	0.0	-0.7448370174	1.103863693	-0.3311018376	0.9609419244	-0.9965963421	0.1126108034	0.02221522778	0.02067517947	-1.721156025	-0.354428677	-1.200987697	-0.4820832058	-0.8087690748	0.04264120368	0.7966140868000001	0.9711391598	1.116832712	1.119641904
0.08750741210000001	-0.0015161409	-0.08963846519999999	0.0	-0.0261001896	1.210867609	0.1341179258	0.3900178942	-1.4088603030000002	0.04599507559	0.3997202714	0.6744039564000001	-0.8091861907	-0.3945735369	-0.3854547988000001	0.5064595966	-1.0889316759999998	-1.061760312	0.7871594829	0.9941040999	0.4206148961	-1.569291592
0.0853244618	-0.007576209499999998	-0.09570776140000001	0.0	0.199231933	0.6752191303	0.5485320368	-0.09647210237	-1.236732904	0.8091138817	0.3687884968	0.6302927220000001	-0.5192921262	-0.9629041686	-0.2084543381	1.358958451	-1.057756223	-0.5895011397	0.08204548741	0.7540299457999999	0.5237491105	-0.3414825922
0.083090909	-0.013618308	-0.1012664153	0.0	-0.3597327125	1.131679699	1.047595894	-0.2551858197	-0.2094277454	0.06343962463	0.9766090247	1.447987061	0.1999785955	-0.4828065957	-0.7279702799	0.4387632949	-1.063133295	-0.7224278617000001	0.4581304769	0.3578762591	-1.5596905419999998	-0.1423055072
0.0808080783	-0.0196281055	-0.106284769	0.0	-1.547509927	1.016287649	0.3139387383	0.481047586	-0.4689489667	-0.3564317465	-0.17983709039999998	0.7920015362999999	-1.104002775	-0.9343405427	-1.05559581	0.07230231693	-1.163611753	-0.21439819920000006	0.3810922751	0.02027757936	-0.3125602818	0.03185461299
0.0784773235	-0.025591347200000003	-0.1107360475	0.0	-1.105459251	0.7705100689	0.320203089	1.210188874	-0.5363708159	0.2586689024	0.02833853894	-0.446907041	-2.020569525	-0.874103546	0.006119227132	1.4707859090000002	-1.048004621	0.5461050796	0.8437781509000001	1.222412137	1.686001016	-0.2656287534
0.0761000269	-0.0314938891	-0.11459650130000001	0.0	0.8493514906999999	1.175426768	-0.1864219746	0.7845717922	-1.00393649	-0.1215800881	0.4572746357	-0.5002777955	-0.1371770344	0.5349297842	1.065899062	1.6715017630000002	-0.6835854693000001	0.1843860588	-0.1089310452	-0.2019451271	-0.2281760249	-1.807568302
0.0736775984	-0.037321731000000004	-0.11784553310000001	0.0	0.3302134053	0.5735161267000001	0.3987703224	0.6786287256999999	-1.386186168	0.5026745944	0.3934046697	-0.3634744966	1.192024075	-0.07256456958	1.196144267	1.3769508819999998	-0.9759736922	-0.1981789342	-0.8721358714	-0.5350565546	-0.4137455258	-1.075439017
0.0712114746	-0.0430610499	-0.1204658081	0.0	0.16841023079999998	0.6832021253	0.7175400028	0.6336203345	-0.9567035083	-0.1510844174	0.2484873126	-0.5482997051	0.7600481729999999	-0.3791563815	1.258168979	1.250161771	-1.130293429	0.1116513394	-0.716895245	-1.204185373	-0.6857980386	-0.1044977403
0.0687031182	-0.048698232699999996	-0.1224433458	0.0	-0.2665312784	0.4281001935	0.9372378487	0.7031613329999999	-1.540946498	0.2674905442	0.2028118138	-0.9960862947	-0.4737291849	-0.9326173973	0.9441506515	0.7434863117	-1.235539894	0.09314481966	-1.057778845	-1.02369781	-0.817268436	-0.6843994614
0.0661540166	-0.0542199087	-0.12376759529999999	0.0	0.05218261017	0.592246551	0.9832369071	-0.17722810190000002	-0.4831198422	-0.08142809022999999	0.9042124103	-1.488198139	-0.3517381918	-0.8273367051999999	1.161446622	0.8665559006	-0.5975860927000001	-0.2388444711	-0.8528649281999999	-1.307203999	-0.8244998259999999	0.421526018
0.0635656818	-0.059612980999999995	-0.1244314912	0.0	-1.292611899	0.7032196177	0.1644639285	0.6981915890000001	0.02629227034	-0.567085155	-0.09922719126	-1.161249113	0.2237163007	-0.7478588285	0.8910887520999999	0.6594647981	-1.006681739	0.6239074561	-0.2311209296	-1.481451716	-0.3354543427	0.7140367970999999
0.0609396486	-0.0648646579	-0.1244314912	0.0	-1.3025093909999998	0.9014985808	-0.2635816933	1.131839837	-0.7745290264	-0.6949628543999999	-0.1239661332	-1.62016333	-0.389786056	-0.1764378573	0.1865789392	-0.2661797969	-0.4753927692	-0.2578075588	0.5366714660999999	-1.500583616	-1.019898508	0.4657660220000001
0.0582774746	-0.0699624831	-0.12376759529999999	0.0	0.08455474732000001	0.7825974912	0.07532838637	0.6463928189	-1.324785029	-0.3545119886	-0.18126551780000005	-1.421051656	-0.7364125774	-0.4137067141	0.5098419411999999	-1.310129762	-0.5924264779	-0.35355003420000003	1.040734084	-1.209075994	-1.129080211	-0.5528600185
0.0555807385	-0.0748943649	-0.1224433458	0.0	-0.2985586273	0.9278958414	0.5704884043	0.7270650551000001	-1.023815773	-0.1224405839	0.4486334543	-0.5326455459	0.1204619808	-0.1813371693	1.749859513	-1.231884105	-0.4193816009	-0.05168895893	0.5970595185	0.07803437167	-0.1128935349	-0.5594376199000001
0.0528510396	-0.07964860559999999	-0.1204658081	0.0	-0.04927587542	1.010642474	1.2512958	0.6200111358	-0.6845975123	0.6901702283	0.6766125034999999	-0.13457034869999998	-0.193322628	0.08248367927	2.084933041	-1.263212724	-0.4783184966	0.259766652	-0.6427905713000001	0.7380039226999999	0.8453059006999999	-0.5922887596
0.050089997000000004	-0.08421392859999999	-0.11784553310000001	0.0	-0.3656306239	1.107750131	1.4138714769999998	0.4327876946	0.3834250416	-0.205916163	0.9910930059	1.135661805	0.29982712510000004	0.1165317773	0.3641539892	-0.5970230621	0.4345518506	0.1823248948	-1.6156635730000002	-0.26077243440000003	0.222261819	-0.9708476435
0.0472992479	-0.0885795055	-0.11459650130000001	0.0	-0.5070276152000001	1.039760889	0.6490115367	1.156012629	0.2216393598	-0.2241399426	0.531124291	0.6084237831	0.3871924327	0.5236305158	-1.830936691	-0.3823245320000001	-0.07781200373	0.8221888945999999	-1.58680151	-0.7986961401999999	-0.3476264105	-0.40072614
0.0444804475	-0.0927349816	-0.1107360475	0.0	0.1568934864	0.9587680765	-1.925129088	0.6588926961	-0.3268996749	0.9391597508	0.9543981703	0.5398420477	-0.345005184	-0.6934903354999999	-0.1245379979	0.1835164159	0.33672131130000005	0.16511333960000002	0.3539224695	1.039332645	1.166399861	2.613813631
0.0416352676	-0.0966705005	-0.106284769	0.0	0.6679825172	0.6760524481999999	0.4739592152	-0.2058690343	-1.203230473	0.7843728301	1.36701945	-0.3790024655	-0.08526200751	-0.3985502528	0.1318610926	1.514390053	0.3219474084	-0.17440764420000002	0.7938973973000001	0.5223814686	0.9853566721	-1.481903699
0.0387653954	-0.1003767277	-0.1012664153	0.0	0.5605686107	0.528490158	1.48132586	-0.09442573925	1.194269323	0.2294550162	1.017777026	-1.642547309	1.3827738930000002	-0.9916599997	0.3422472433	0.8583843344	-0.8558577389	-1.06629317	0.05697855754	-1.2610586190000002	0.2251193753	0.3745086889
0.035872533	-0.1038448724	-0.09570776140000001	0.0	-1.295056947	1.3211351059999998	0.3181008164	0.7153334459999999	0.7694468384	-0.6121386102	0.31416079550000003	-1.004839136	1.573892871	-0.1325649988	0.4836087519	0.02733732616	-1.15092467	-0.2284674135	1.034908207	-2.028011223	-0.3565295507	0.1227619692
0.032958396	-0.1070667085	-0.08963846519999999	0.0	-1.450156549	0.7317041885	0.3739486816	1.630583261	0.06323741846	-0.5701474877	-0.5438322836	-1.6840659130000002	-0.02715389167	-0.210805337	-0.006944732216	-1.058314052	-1.525407375	0.5087606285	1.6167906419999998	-1.2032835590000002	-0.5950453997	-0.1991507657
0.0300247127	-0.1100345942	-0.083090909	0.0	-0.494586466	0.9550915243	1.383453991	1.961289998	-0.4395774233	-0.6311371915	-0.04819426165	-0.8486205843000001	-1.233212782	0.5406255650999999	0.9150794152	-1.227249902	-1.008536004	1.327208336	1.932970491	0.2274576813	-0.3847560661	-0.3150662348
0.0270732229	-0.11274149	-0.0761000269	0.0	0.34837964520000003	0.8745402939	0.9005909315	1.7033096280000002	-0.8570779445000001	-0.5835587064	0.3079477317	-0.5920957338	0.4655695084000001	0.8595212054000001	0.4775986963	-1.451829031	-0.6758729892	0.4464563611	0.2683580889	-0.4300282962	1.097335405	-0.1712895264
0.0241056771	-0.1151809755	-0.0687031182	0.0	0.5070786378000001	0.5811058444	1.554083309	0.599470154	-0.6588391573	0.7162039787000001	0.7218253922	0.6936413185	1.4175732719999998	0.4862331546	1.113485307	-1.193319127	-1.282771138	-0.4643649546	-0.9999131377	-0.3316090753	1.378151935	0.3566550585
0.0211238352	-0.1173472644	-0.0609396486	0.0	-0.4669424226	0.5856183959000001	1.357522821	0.9178062016	1.000782903	-0.8614648655	0.6374667082	1.5550652319999998	1.140599816	-0.1989606302	-0.4887812459000001	-0.2445551221	-0.788241552	-0.9055435847	-1.552502789	-0.8401493913	0.1025701223	-1.219920877
0.0181294655	-0.1192352186	-0.0528510396	0.0	-1.5185979280000002	0.7633003517	0.5523408638	1.56080345	-0.3991031262	-0.3815823369	-0.4983907549	1.010436725	0.006444490985	-0.4581713394	-1.940124253	-0.6901116101000001	-1.342464008	0.3505952097	0.4252686774	0.2914787222	-1.92469689	0.5983760139000001
0.015124344	-0.12084036	-0.0444804475	0.0	0.253314671	0.8623747034	0.3653095188	1.281998634	-0.7673760491	-0.1584504574	-0.3921550779	0.6079733293999999	-0.1249356634	0.031349364049999995	-0.3180873672	0.5678151813	-1.017273791	-1.19492048	1.5045678690000002	1.384666501	0.9628775166	0.7517031248999999
0.0121102529	-0.1221588814	-0.035872533	0.0	0.2403269497	0.6025558887	0.7377791351	0.3987416162	-0.9003902159999999	-0.2594887937	-0.2320990866	1.122513572	0.1642411598	-0.3366891334000001	-0.8069806421	0.17297833210000002	-1.932920288	-0.5873377934	1.010044919	0.7879129320999999	-0.8774666392	-0.5218730125
0.0090889796	-0.12318765539999996	-0.0270732229	0.0	0.5487145658	0.5432852189999999	1.896996805	0.7128115313	0.08125431961	-0.9679767588	0.5243634175	-0.1476615717	-0.4900553373	-0.8208852225	-0.416116555	1.282181421	-2.0950422090000003	-1.4718013980000002	0.9394445084	0.5050772722	0.9501466169	0.6139876596
0.006062316	-0.12392424199999999	-0.0181294655	0.0	-1.467097577	0.8745551983	1.558386497	0.4693371896	0.3864152684	-0.9116224099	1.091487594	1.174337855	-0.187508069	-0.007128112177	-0.3965796351	1.323964516	-2.192817407	-0.6873424424	0.9696923613	-0.4828751006000001	-1.160321148	0.6872038293000001
0.0030320571000000004	-0.12436689390000001	-0.0090889796	0.0	0.2117969156	-0.8732190970999999	1.612509221	2.016571468	-0.3847402657	-1.437891821	-5.640658612	1.804247538	0.6906143298999999	0.5873712424	0.2249500888	2.45964312	0.9494324019	-3.540231317	0.3723383255	0.5511269425	-0.5371557053	1.197092436
0.0	-0.1245145613	-0.0	0.0	5.522414529	-1.431629969	0.776731353	0.8523325236	2.921199219	-0.6624786394	-4.74721254	-1.448789562	1.334829319	-3.366645012	0.15931001179999998	0.6771504362	-2.677142496	1.4947874230000002	-0.7993607664	1.845541858	0.3834660855	0.1160227835
-0.0030320571000000004	-0.12436689390000001	0.0090889796	0.0	-0.07174284525	-0.1235316422	2.493320981	0.07541367127000001	2.979654856	-0.6191884084	-3.150580285	-2.49069675	0.9120393546	-2.234109879	-0.1218934152	-0.4422889076	0.5154325809	-4.88137044	-0.09725400626	-0.6463972257	-0.6635019981	0.8816290258
-0.006062316	-0.12392424199999999	0.0181294655	0.0	1.548796031	-2.113517382	-2.896045205	0.6637278281	3.94027652	5.089829942	-0.1557077811	-2.567533339	-0.3661561777	4.447302683999999	0.1118526634	0.1234743269	2.924180937	-3.268370561	0.09683147805	-0.7023056378	-1.761759022	-0.7866583033
-0.0090889796	-0.12318765539999996	0.0270732229	0.0	3.565867747	-1.695903191	-2.792543955	-3.708042425	2.942939314	4.669623183	1.756840735	-0.4236618787	0.9242985604	3.305795562	0.6557343519	0.25525655	1.508480868	1.492505274	1.838011514	-2.1138425080000003	0.2095339189	-1.165917954
-0.0121102529	-0.1221588814	0.035872533	0.0	-0.2772219603	-0.7830440048	-2.026518958	-3.05016021	1.368180067	0.5142369031	-0.9810022513	0.6429130504999999	0.9959563624	1.846749143	1.4094408880000002	0.5871865276	0.9103976497	-1.275454069	1.138717037	-1.183824217	2.329469905	-2.79665959
-0.015124344	-0.12084036	0.0444804475	0.0	0.1223807167	-1.196756939	-1.98432912	-2.667063697	1.28977309	1.72228697	-1.281356422	-0.07771092131	-1.127619945	2.131197154	0.7007278451000001	-1.204065066	-1.994194159	1.364440604	-0.866176889	-0.0503553193	0.3325119857	-1.619039336
-0.0181294655	-0.1192352186	0.0528510396	0.0	-0.2009923925	-0.8369193487000001	-1.722555096	-1.7608350680000002	1.052896493	1.02718433	-1.706045408	-0.4754046587	-1.7379399569999998	1.46488675	-0.285985461	-1.203701767	-1.221058408	0.1422766354	-1.895717744	-1.030519848	1.268178177	0.2902215081
-0.0211238352	-0.1173472644	0.0609396486	0.0	-0.1810376887	-0.8168496803	-0.9940180712	-0.5987913746	0.6974835973000001	0.7690474618	-0.3923658409	-0.07630399402	-0.7049261018	2.076918145	-0.17935889289999998	-1.127538389	-0.9099547437	1.578278499	-1.031253248	-0.3985577554	1.656608951	0.8918802586
-0.0241056771	-0.1151809755	0.0687031182	0.0	0.6425780363	-0.4182145196	-1.163092138	-0.07440453956	0.3599262364	-0.6620783276	-0.8751772493000001	0.4731637929	-0.0009040725252	2.197095867	-0.12500748679999998	-0.6736844015000001	-0.0954204274	-0.2009090333	-0.9516077866	-0.7772103889	1.500030839	0.9793102214
-0.0270732229	-0.11274149	0.0761000269	0.0	1.91556046	-0.7384669957	-0.9795487588	-1.218097697	-0.3938928052	0.0281449225	-0.314277452	0.9424192641	0.4673216003	0.9162259558	-0.4581828431	-0.4157943683	-0.7784996901000001	-0.4260840896	-1.19537932	-0.3711190489	0.7212374528000001	0.34316035310000004
-0.0300247127	-0.1100345942	0.083090909	0.0	0.08072468127	-0.4179525832	0.4825545695	-0.9082301219	0.3975208639	0.1015785896	-1.14461757	0.6146438563000001	-0.4465445805	-0.6265740169	-1.215847428	-0.5467251592	-1.083626572	0.02366924749	-1.245066627	-0.4072835496	-0.4817502241	0.7253879554000001
-0.032958396	-0.1070667085	0.08963846519999999	0.0	0.003083723212	-0.2086005531	-0.322826924	-0.99011651	1.147826855	0.1075286717	-0.6114973572	0.9886635543	-0.4504418175	0.033537965260000004	-1.827153842	-0.3276631293	-0.8025809418000001	0.4721110083	-0.4447155044	0.002961696233	-1.721337041	0.4209722039
-0.035872533	-0.1038448724	0.09570776140000001	0.0	-0.8718493843999999	-0.8161194524	-0.447044192	-0.7005219279000001	0.7919339133	-0.4056678834	-1.7116381980000002	0.8148387233	0.08529797534	-0.03372364909	-1.444591201	0.0985575179	-0.5632244728	-0.01360342383	-0.048987185830000016	0.619027369	-0.3871344847	0.07843633649000001
-0.0387653954	-0.1003767277	0.1012664153	0.0	0.050829562630000005	-0.5761523775	-0.7648206168	0.7217863872	0.3662514805	-0.08406968321000001	-0.1809420249	0.303145549	-0.7575535764	0.6839172593999999	1.01103447	2.796557291	0.0746849066	1.121458647	1.160722513	0.6488124262	2.403607159	0.2535106423
-0.0416352676	-0.0966705005	0.106284769	0.0	1.042724772	-0.9136598462	-0.6247634778	0.4057788016	-0.1333502805	-0.1822221538	-2.331834759	0.06187917244	0.4879037782	-0.06380315356	0.4120546566	1.192634493	-0.9910358406	1.052205755	-0.02641639305	0.01603353035	-1.974560593	-3.5121208310000003
-0.0444804475	-0.0927349816	0.1107360475	0.0	0.9075231577	-2.4398197230000003	-2.321004979	-0.785453108	-0.1805840827	1.862890189	2.31252165	-0.4567876316	0.2302499307	-0.6238143536	1.025562212	1.90126613	-1.019449622	-0.9063988423	-1.199478235	-0.1251574141	-0.6990113956999999	-0.053599707530000006
-0.0472992479	-0.0885795055	0.11459650130000001	0.0	1.249979333	-1.22243225	-0.9964106255	-2.729558319	-1.613185456	0.2950102357	1.195301048	-1.558800592	-0.3473226977	0.7300797069	0.3936477937	-0.07381686021	1.167398132	-0.5472348835999999	0.2774097596	-0.6769319054	-1.398301316	2.153977758
-0.050089997000000004	-0.08421392859999999	0.11784553310000001	0.0	0.2537935623	-0.4888041478	0.5582289217999999	-1.001206469	0.6777349361	0.3769472481	0.09219493193	-0.03140653702	-0.3563860247	0.5093107024	2.1172167180000003	-0.9416300263	-0.6862523886	0.8589666731000001	-0.3202907149	1.016274951	0.029124927810000006	0.2658646424
-0.0528510396	-0.07964860559999999	0.1204658081	0.0	-0.6335606797	-0.3717427401	-0.1276505914	-0.8643761641	0.835081338	-0.9950670984	0.6460997219	1.239688447	0.3916771519	1.109070993	-0.5703876372	0.3326317904	0.6046382343	-0.1544198023	-1.5808112680000002	-0.8707659237	-0.2208221183	-0.1729349501
-0.0555807385	-0.0748943649	0.1224433458	0.0	-1.191704637	-0.8342700002	-0.08526407421	0.1047518031	-0.3840729845000001	-0.9384378515	-0.8903795506000001	-0.4124605454	-0.1881943186	0.6323475165	-0.007065213750999998	-0.967649959	-0.3132252815	0.9506592583	-0.2722271322	1.321690586	0.5722176035000001	-0.7840967587000001
-0.0582774746	-0.0699624831	0.12376759529999999	0.0	0.4342341198	-0.3473175753	-0.7045391115	-0.6049735447	-0.8863936593	-1.279741553	-0.2148213836	-1.139001935	-1.846746154	0.859086047	0.5041648585	-1.441245699	-0.1820987414	0.2428448204	0.08709383478	0.3488659429	1.224463494	0.469595193
