0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10
0.1781187815	0.0	0.8503213228000001	-0.1073549865	-2.468285089	1.832275692	3.258931314	0.4528968414	1.6126872069999998	-1.671546737	1.20806834	1.009346736
0.1776759502	0.0	0.9054591198	-1.448865977	-2.160473343	-0.2107082205	2.639647975	0.2403083864	0.9531201077	-1.6111732069999998	0.3804094412	-0.4890125149
0.1767913884	0.0	0.7403580233	-0.6541393954	-0.8572297317	0.3087311704	1.351363404	1.669417863	-1.384005612	0.5709151715999999	0.6767454843	-0.59213085
0.1754672954	0.0	-0.7429050981	-1.217266253	0.8576669031999999	1.749861336	0.5083563267	2.25861773	-0.2119364115	0.9266560397	-0.3865503127	-0.9048580878
0.1737069631	0.0	-2.222160409	-0.8552909843000001	-0.8475029951	0.5497705197	-0.2374837945	0.1771062984	0.7382235695999999	-1.175253107	0.03231110129	0.2313091042
0.17151476780000002	0.0	-1.082843339	-0.8683464005	-0.6285885948	0.2548500288	0.5608693740999999	-1.209253807	0.3152800469	-0.01810604736	1.937804143	-0.1969467993
0.16889615989999998	0.0	-0.680227557	-1.208779634	-0.1626043446	1.037630921	0.569492459	-1.142973457	0.4922561877	0.5470472485	1.496719521	-1.270728031
0.1658576494	0.0	-0.1763186905	-0.8704012348000001	-1.017212775	1.064675033	0.8022109856	-1.79023933	-0.8006319581	1.917247564	0.8983342413	-1.080145485
0.1624067907	0.0	0.04885108039	-0.4138113857	-1.3981433230000002	0.2868759756	1.239946458	-1.041017577	-1.033408756	0.9100074226	-1.454125378	0.01608718613
0.1585521632	0.0	0.9412539611	-0.792691313	-0.05102305153	-0.8449667437999999	1.422595156	-0.7022965227	-0.4289680389	-1.968101268	-0.8945393440999999	-0.16177692300000002
0.15430335	0.0	0.9748844997	-1.14994274	1.118620427	0.8170151292	-0.01416743334	-0.02598712553	0.2416460344	-1.014833235	0.1417119239	1.933438926
0.14967091429999999	0.0	1.175568698	-0.958866221	-0.3957743665	1.017356858	-1.412985261	0.176632125	-0.2776868763	-0.1750784181	0.6937271506999999	-1.1059811000000002
0.1446663732	0.0	-0.624586778	0.4583155987	-1.074619346	1.277678913	-1.090764165	1.030732059	-1.0030928609999998	0.8124092994	-0.3553894868	0.3188855903
