0.17672345350000002	2.1100151680000003	-1.7713883940000001	-1.1485354840000002	3.1431616460000003	0.43705173909999995	1.8594835090000001	-0.1640949118	-0.7203616815999999	-0.1744966175	1.5473343609999999	-0.18990303120000002
0.1762977112	1.252482966	-1.421538348	-0.4669465405	2.640909055	0.239891458	0.5807407434	0.4256125764	-1.835768926	-1.824012907	-1.639578323	0.1763754048
0.1754472523	0.147134996	-0.6233273091	0.14071594240000002	0.6652027024	-0.7217211418	1.936251735	-0.2410344284	1.516083752	-2.3382503530000003	-1.64899875	-0.2564942035
0.17417412559999998	-0.923861183	-0.9977184339	-0.142373442	0.8878821440000001	-0.7384746903	0.7557918876	-1.723382345	-0.556440226	-1.727265695	-0.6059282369	-0.4420834754
0.1724813981	-1.457472127	-0.4943379358	0.6441114893	1.769300279	-1.288242514	0.2256806015	-0.55378556	-0.9110332805	-0.1859253976	-1.652766074	0.6799505693000001
0.1703731479	-0.8327355375	0.9961964527	1.256573313	2.110354489	-1.862044653	-0.2825906699	0.7783939655	-0.1017961385	-0.3398603132	0.7267609434000001	-1.3888186969999998
0.1678544539	0.8267768073	1.129329691	0.2578920283	0.5854040783	0.4285236664	1.555136633	1.3955118619999998	-0.9036818544	0.4488731105	1.954557336	0.1649494699
0.1649313837	1.457684824	-0.1005290692	-0.7472834290000001	0.2829574702	0.7142606415999999	0.7986198667000001	-1.627858601	0.8020064272	1.674241094	-0.9279374227	0.203084786
0.1616109794	-0.8876055211	-0.6843855604000001	0.6109950938	1.154285805	0.7933276359999999	0.5405373688	-1.356219483	-0.5378588605	0.6781006513	0.1298817262	0.6425021733
0.1579012401	-0.889227999	0.7190250451000001	0.9693128608	1.994125799	-0.400524468	-0.1859754478	0.2564975081	0.607175271	1.597939548	0.7708720089	-0.7234520044
0.1538111029	1.070058549	1.013146967	-0.2977122177	1.312615713	0.5266163983	1.259082958	0.6256815363	-0.1236239636	0.2069090168	2.270049607	-0.5642124629999999
0.1493504213	1.880981143	-0.4536377099	-0.9935075178	0.6647771292	0.33796475740000004	1.066999055	-0.07951738606	-1.094102525	0.5357431342	-0.9132768001	0.3569506417
0.1445299414	0.09681381835	-1.016199013	0.72798239	0.5200460774	-1.5317124430000002	1.649173786	-1.095233348	0.9755499891	-0.9781276358	0.02017743358	-0.1122347016
0.1393612762	-0.9401667538	0.5583927484000001	0.575145114	0.6967474865000001	-2.690155538	0.4350201375	-2.723241379	-1.748291441	0.1265969821	0.1127344247	1.245687383
0.1338568775	-0.2492310566	0.8483870260999999	-1.113909818	1.164873859	-1.435903463	-0.5986677211	-0.4374198764	0.4158061324	-0.1302863547	1.4665834619999998	-1.150667516
0.1280300059	1.691358216	-0.9788702648	-1.2353527709999998	-0.5297553292	-0.4571136857	-0.5608856512	-0.135217809	-1.4416728840000002	-0.4923597413	1.256590692	-0.5290118568
0.1218946988	-0.08827366326	-1.160243574	0.8251200769	-0.3167739764	-2.303709827	0.5690350909	0.1055456225	0.8863964605	-1.294360549	0.1164217269	0.1755709551
0.11546573660000001	-1.394836284	0.7827770570999999	0.8339074402	-0.7171487146	-1.903423289	0.7602086636	-0.5210562566	-1.306209412	0.3972471417	0.1118529716	1.485082223
0.1087586074	-0.1682473773	1.173257522	-0.9001053179	0.3393441457	-0.6284086763000001	-1.064857375	-0.9545789852	0.2266458588	-0.01759667528	-0.1677700443	-1.744755069
0.1017894692	1.508677913	-0.5969554521	-2.014994659	-0.1262871134	-0.9738273081	-1.975133852	0.5431502113000001	-0.7114819825	-0.143315521	-2.5261024780000003	0.042863540599999986
0.09457511119999999	-0.4970512908	-1.930817332	-1.414048599	-0.993789506	-1.092086058	-0.2869355364	1.009564476	0.08519964442	-1.075866361	-0.6358352748	0.08311122437999999
0.08713291349999999	-1.371182088	-0.9094374663	0.6978985679	-0.4666586322	-1.4347963819999998	0.6283403699	0.892658623	-0.25012092350000004	1.529632278	-0.5502775619	-0.1088245966
0.079480805	0.5518171747999999	0.6563176515	1.746191613	0.7089777854000001	-1.074092652	-1.07353964	-1.31550923	-1.288114287	0.8816280333	-0.1673318809	0.060737511829999986
0.0716372203	0.6190502582	0.9610058385	-0.6283151417	-0.8757947316	-0.2103558081	0.545394358	0.6022366881	2.017713048	-0.9402023138	-0.009137483897	0.8437667040000001
0.0636210552	-0.8741827718999999	-0.5937789425	-2.105729369	-0.6346683244	0.6263877869	-0.7238428035	-1.044965731	-0.9730478492	-0.8133025604999999	-0.5218082453	0.28066474210000003
0.0554516214	-0.8063953296999999	-1.853107641	-1.480085795	0.2833505718	-0.7702789114	-1.76107286	-0.3240974787	0.6421711650999999	1.743967804	-1.5575521019999998	-0.5432843372
0.047148599900000004	0.1821910863	-1.222975641	0.4965594685	-0.16871515899999998	-0.6855615023	0.05748193848	1.334048497	-0.6296799804	-0.9591798818	0.9276817064	-0.9519865007
0.038731993199999995	-0.0007836235442000001	0.8297044678000001	1.126866376	-1.017659584	-1.160407975	1.220839279	0.3492787772	1.218445419	-1.092198319	-0.8189703652	0.3087800522
0.0302220777	-1.275555471	1.18665759	-0.3217120553	-0.004958847243	0.700404285	-0.3253522191	-1.322974748	-1.048586494	-0.6969601826999999	0.6627696761	0.7508381178
0.0216393546	-0.4922353922	-0.4787548443	-1.387769267	0.5718969313000001	1.256437112	-0.8685300028	1.204229433	1.129194026	1.388690286	-0.6485932884000001	0.5669214061
0.0130045004	-0.5204969477	-1.053337214	-1.12085063	-0.4209465808	1.017846263	1.21000739	1.536772456	-0.01279576023	-0.3584196375	0.230870596	-1.908086759
0.0043383173	0.2632941127	-0.5547962304	0.9098044161	-0.4489916688	-0.1074675935	0.2898854985	-0.5624836932	0.6233090535	0.463787803	-1.482018494	-0.29192458050000003
-0.0043383173	-0.4510713106	0.8107809603	1.44152002	0.7510505434999999	1.614530906	-1.469758319	-0.8385248220999999	-0.5481686546	1.831968132	1.839187165	1.857650914
-0.0130045004	0.3481888887	1.162685803	0.4366852117	-0.5167405244	1.63078808	0.7186635301000001	2.152132215	1.167440212	2.034874018	0.2525032674	0.4639624501
-0.0216393546	0.6944823489	-0.20880261670000005	-0.1534016772	-1.719389974	0.7119652087	-0.3151858167	-0.6458088914	-0.9716785736	1.244726381	-0.03935419441	-0.955214873
-0.0302220777	0.4104735532	-0.6569101877	0.736706201	-0.813647462	0.03671152374	-0.04184260947	-1.182364857	1.95766013	0.5790599112	0.004720144715	0.1893685814
-0.038731993199999995	-0.5224554514	1.024164132	1.296111789	0.6142286511	0.3556827825	-1.269825258	-0.4302429392	-0.3832992666	-0.1791964296	1.48933001	1.679881657
-0.047148599900000004	-0.2435761993	1.035548169	-0.2703429317	-0.2517227367	0.5161996918999999	1.0858041859999998	2.121433397	0.4635268870000001	0.6364414640999999	0.16725878619999998	1.197394452
-0.0554516214	-0.3152854973	0.2910630219	0.001499972842	-0.7247819867	0.9932719807	0.7792581586	0.08960760982	-0.3852723923	-0.02452739095	0.9376534668	-0.8378014686
-0.0636210552	1.049265129	0.9051032882	0.7942758615000001	0.3826134228	1.159739551	0.08760053806	-2.017613087	0.4986603313	1.266283767	-0.7333383664	0.978235797
-0.0716372203	0.39013041	0.8311958773999999	-0.1799309102	0.6740466677	0.6783894206000001	-1.294564119	-0.4170117513	1.417967129	-0.6564671324	0.8340787879000001	0.7248965065
-0.079480805	-0.7246129369	0.1254251798	-0.1043393688	-0.004255582232	0.03838965526	-0.7175043581	0.8555148404999999	-0.5389310984000001	-0.35958001450000004	0.079856194	1.328214585
-0.08713291349999999	-1.330885766	0.8339290792	0.4885452598	-0.34659139590000004	-0.8168744007	1.059067719	1.296294312	0.16905583079999995	1.070728711	0.2104140933	-0.7491275118999999
-0.09457511119999999	0.6707543548	0.9399016503	0.05873926262999999	-1.130922553	-0.3922297645	0.1970149604	-0.3777675401	-0.1935666275	0.8764473553000001	1.285228713	-1.349923395
-0.1017894692	1.334698104	-0.441970843	-1.096330905	-0.2857244493	0.6833743952	-1.277013196	-0.3494025098	-0.3354134802	0.1905258212	1.361590795	-1.611775133
-0.1087586074	0.6008681984	-1.86695537	-0.2174085968	-0.9238460926	0.3082916701	-1.356230519	0.7477406340999999	-1.626794145	-0.46741475	-0.1891603729	-0.5810371835
-0.11546573660000001	-0.202515134	-1.159518301	1.570839743	-0.6464361052	-0.3712586635	-0.6892705692000001	1.162327072	1.547134279	-1.52386739	0.9431413571	0.3739433902000001
-0.1218946988	-1.4846501909999998	1.205016466	1.575704189	-1.096864741	0.7820006085	0.7364741954	0.5646847666	-0.5100483	1.42422922	1.004034484	1.979963853
-0.1280300059	-0.04584107649	1.171232649	-0.4647209804	-0.2748439733	1.0160905690000002	-0.4405139115	-0.5084789444	0.8919458720000001	1.051495648	0.4689664333	-1.534848903
