0.1240256802	0.1239985182	0.1239532527	1.6039124230000001	2.112824808	2.142066256	-0.00996616154	1.385206678	0.8060908935	2.713726836	0.7573949262999999	-2.260352595	1.628047005	0.6063783172	1.729500772	1.702601632	-0.2595623832
0.1239532527	0.12370891390000001	0.1233020394	1.516534321	2.386832351	1.108423386	-0.9359719309	0.7302851628	0.2298282794	0.7455686456999999	1.015023695	-2.331341077	0.06750794084	-0.6159875094	-0.08865753582999998	0.0076656068559999985	-0.3188163282
0.1238084399	0.1231303817	0.1220030341	1.979889507	0.6434678152000001	0.9960941337	-0.4305646963000001	-0.6651742979999999	-0.789591805	1.184018894	-0.5010007161	-0.9870178171	1.120429549	0.1990041091	1.4751846869999998	-1.323298305	-1.612258525
0.1235913266	0.12226427279999999	0.1200630614	0.8506766726	1.579888392	0.876466133	0.06273162868	-0.4793109526	-0.9914098826	1.109616357	-1.135641871	-2.000617491	-0.04859463122	-2.025721516	1.465210686	0.2146853258	-0.8739025449
0.1233020394	0.1211126101	0.1174923133	1.0049971359999998	1.721330578	0.1495023	-0.4524478506	-0.9278130367	-0.7114581825	-0.8838326961	0.510703728	-1.70953016	-1.497133923	0.6731230544	1.059753332	0.5939814214	-1.646846922
0.1229407472	0.11967808320000001	0.1143042958	2.044960496	0.978907879	1.591593791	-0.52161241	-0.3226034583	1.528813116	1.514276875	-0.779083313	0.7023790804000001	0.01399250439	-1.022667477	-0.9971278345	0.8431035333	-1.591573043
0.12250766119999999	0.1179640426	0.1105157577	1.05826743	1.811293834	2.179047447	-1.014206065	0.3361851608	1.075218521	-0.2910700138	-1.299376671	-1.658911838	0.2504695445	-1.181897365	-0.04560160904	0.1154325707	-0.03343868335
0.1220030341	0.1159744915	0.106146603	1.211258388	1.7856588	1.487989227	-0.3137541338	1.5828909569999998	-0.6639185391	-0.04621437611	1.036030877	-0.6403069728	1.183196696	1.445207759	1.557517862	-2.419902521	0.5816909234000001
0.12142716070000001	0.1137140766	0.10121978570000001	1.895797228	0.8119277193000001	0.03419923129	-0.7501702120999999	2.587114129	-0.68126419	0.2987967502	0.7895951118000001	0.01001762096	0.9844002509	-1.985986645	0.9131915853	0.4686566233	0.8134997665000001
0.12078037720000001	0.11118807720000001	0.09576119	1.560466741	1.013289708	-0.1349631098	-1.008991672	2.45727757	1.160989608	1.300182546	-1.18943598	-1.479365129	-0.3969336476	-0.7453900876	0.7138070431999999	0.3880339435	0.2518640643
0.1200630614	0.10840239300000001	0.0897994937	1.220203562	1.702903592	1.3416017340000002	-0.4850520321	1.936785698	1.118144145	0.8991752747	-0.6963512747	-0.658100798	-0.8269709607	0.2890447684	0.2458813437	-0.3532334064	0.4753952714
0.11927563210000001	0.1053635299	0.0833660178	1.779017272	1.887770952	1.200521548	-0.4373482281	2.113731344	0.3562770223	0.6864070551000001	0.8703439762999999	1.680179038	-0.1105063915	0.8858799175	0.09641827674	0.4200220673	0.5607217419
