0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.17954766219999999	0.0	0.0	-1.492636986	-2.807436199	-1.829110863	-2.890283007	-1.5836267309999998	-1.53680101	-1.6781363269999998	-1.371978313	-0.005345052596
0.179086766	0.0	0.0	0.4881229135	-2.736049735	-1.373935871	-1.141192673	0.3905632233	0.3325574361	0.9742835321	-0.2468856774	-0.1069363966
0.17816615649999998	0.0	0.0	-1.281258302	-0.6737545594	-2.015575073	0.4458941919	-0.801676285	0.1417895598	0.2134046748	-0.7492790084000001	-0.5648750078
0.17678819710000002	0.0	0.0	0.07851706641	0.606896268	-1.888193633	-2.123674432	-0.01697653461	-0.5393116873	0.154922347	0.3873745418	0.9639198522
0.174956425	0.0	0.0	0.5114940827000001	-0.8062380344	-1.4303065819999998	-0.637967203	1.738049208	0.08515431285	-0.1033520321	-1.714914558	-0.2605606687
0.17267554219999998	0.0	0.0	0.5239841533	-0.8347413481	-1.720487136	0.04990204919	-1.135479504	1.711771326	-1.5048786930000002	0.06593359135	0.09126254198
0.1699514037	0.0	0.0	-0.4254168720000001	-0.6255866176	-1.940457236	-0.890154827	-0.4182606892	-1.148340583	0.2259622977	0.9708068097	-1.440687201
0.1667910025	0.0	0.0	-0.6788679146	-0.8740381865000001	-1.968368766	-1.322306879	0.3953137809	-0.5319950389	-1.369560405	-2.152367542	-0.6966701959
0.1632024511	0.0	0.0	1.772322839	-1.411577551	-1.289229768	-0.3064611272	1.4406515359999998	-0.2934918385	-0.06827993143	-0.3122249043	0.7626705856999999
0.1591949614	0.0	0.0	-0.3949434526	-1.21165126	-0.4989468044	-0.02008434684	-1.16558633	1.747217914	-0.5312146212	-0.3196035986	0.1243485286
0.1547788205	0.0	0.0	-0.5300784896999999	-0.5833512665999999	0.6057284482999999	-0.2386896911	-1.28761781	-1.66942906	0.9859924168	0.6038371028	-1.04420014
0.1499653646	0.0	0.0	-1.343627654	-0.8041644647	1.533759821	-0.7904152634	0.12851982539999998	-0.5789601783	-1.069174378	-1.603810709	0.3875274319
0.1447669497	0.0	0.0	0.9834613927	-0.06147724499	1.022901673	0.7312360414	1.934523736	2.271468191	1.035274792	1.033125193	1.306857116
0.1391969202	0.0	0.0	-9.562056632e-05	0.6851726509999999	0.3407377344	1.032887415	0.6439599026	2.930589529	-0.8148729961	0.4547901853	0.02011174595
0.1332695741	0.0	0.0	0.6061600715	0.4419569561	-0.1468275696	1.278541234	-0.9863789822	-1.056700805	1.113011285	0.1313117033	-0.882037291
0.127000127	0.0	0.0	-1.26635133	-0.03597305685	0.4516222992	-1.600160609	-1.44441109	-0.8087889217	-1.068475608	-0.5532168531	-0.2797112075
0.1204046724	0.0	0.0	0.5142569108	-1.219669903	1.255428106	0.1801230641	-0.4726882734	0.8265341834000001	0.9065433416	0.1739269856	0.35898460479999994
0.1135001407	0.0	0.0	-1.339955417	0.7936499557	1.402248631	2.03442001	-0.844504898	-0.5861842478	-0.5148976607	1.661409982	0.6886284621
0.1063042558	0.0	0.0	1.298459292	2.624856163	0.637430177	-0.3259770267	0.3971866516	-0.2904354366	0.9082948589	1.008598459	0.2910040625
0.0988354893	0.0	0.0	0.4937085185	0.8829504404999999	0.1237969628	0.01362834104	0.7291817551	-0.3269795847	-1.420337062	-1.7976269459999998	-1.097034445
0.0911130136	0.0	0.0	1.866791833	-0.3810816039	0.4140572767	-0.30279624920000003	-0.1506604351	0.7730679776	0.03813023312	0.2623333859	-0.458988373
0.0831566521	0.0	0.0	-1.762273893	-0.2705529524	1.030303889	-0.1738368239	-0.9301703583	-1.414644505	0.7332999246999999	0.9128822693	-0.9001965756
0.07498682870000001	0.0	0.0	-0.8268862526999999	-0.307386909	2.003811265	-0.046594846389999986	0.987051706	0.1398055616	-0.8405249709999999	-0.8442255356999999	1.5740347280000002
0.0666245151	0.0	0.0	0.3540766326	1.224901786	1.366149885	2.0284587380000003	-0.5721447612	0.6370703473	1.69104378	0.1038729218	0.2296694441
0.0580911774	0.0	0.0	-0.7414561948999999	2.083166776	0.8576674315999999	-0.6468435617	0.2464531605	0.1835320175	-0.06685719106	0.35187273	-1.671852321
0.0494087204	0.0	0.0	2.0415388130000003	0.2496953881	0.5185268025	0.729169064	0.4247106025	0.7235846342	-1.530112286	1.215597687	-0.33952880020000004
0.040599432000000005	0.0	0.0	-0.4634964159	1.166663364	0.5135781906	-0.26870914760000003	0.7080743411	-0.2930577681	0.7949719076	1.7730159630000002	0.4616689845000001
0.0316859254	0.0	0.0	0.4798596423	-0.1751902884	0.4769887255	0.7532075062000001	2.7166095830000003	1.12423459	-0.5868467917	0.3018186176	-1.539306899
