0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14	0.0.15	0.0.16	0.0.17	0.0.18	0.0.19	0.0.20	0.0.21	0.0.22
0.1157483718	0.09068413410000001	0.0528510396	0.0	-1.324840993	-1.135289753	1.087403879	-0.9717631144	-1.70269832	1.397603136	1.1394345540000002	-0.0976272158	1.877822932	0.8712208921	1.762546099	0.04648665895	-0.4031979656	0.06286476945	1.153223554	1.142767394	0.07318012900000001	0.5958509733	0.3762686685	0.08902017386
0.11459650130000001	0.0864223439	0.0444804475	0.0	-1.266345521	-1.288976653	0.9663504832	-1.011955724	-0.7919527734	1.192852997	1.089646286	0.1516077464	1.988990049	0.666269475	1.581489648	1.521787735	0.7616871829	1.455967644	-0.1757289473	1.306712275	0.27490161890000003	0.4915837024	-1.61112708	-0.2836911471
0.11337666810000001	0.0819555694	0.035872533	0.0	-1.427775842	-1.261216975	0.6184186195	-1.42589129	-0.9233364208	1.063671713	0.9469946937	0.2562766201	1.122820417	0.4753359381	1.236798659	0.8524476015000001	-0.008589496711	0.05588925069	-1.017475956	0.6051547169	0.3915618883	0.4858599758	0.5278985129	1.063663371
0.1120895957	0.0772944054	0.0270732229	0.0	-1.300807158	-1.408654109	1.005896603	-0.9214548854	-0.8389012315000001	1.034658853	0.7890390032	0.9491574523	0.8396702607	0.8296281543999999	0.3175942934	0.1694126873	-0.4877892871	1.667898792	-0.554877225	-0.2467576411	1.096237123	-0.8786683789	-1.183758532	-0.29616179670000004
0.1107360475	0.0724499076	0.0181294655	0.0	-1.282430494	-1.147538475	0.5032653434000001	-1.190287835	-0.9825792434	0.9818243001	0.945660485	1.058953529	0.6066012905	1.003896649	0.1513876114	-0.3115084721	-1.53721868	0.5332301683	0.1658054365	0.34612479240000005	0.7477553934000001	0.5197441986	0.3594161197	1.423037979
0.1093168261	0.06743356660000001	0.0090889796	0.0	-1.142428293	-1.09389409	0.8295268328000001	-0.8722917368	-1.249985517	1.367864949	0.8633632357	0.8326138823	1.328608215	0.8767653012000001	0.825495448	0.7564580379000001	-0.5925820436	1.847397626	0.08741396315	0.2347415829	0.3909810708	-1.34372318	0.9115783732	-1.338431559
0.10783277320000001	0.0622572806	0.0	0.0	-1.254357745	-0.995288634	0.858973916	-0.9152997368	-0.9971513136	1.083916551	1.5331199880000002	0.9310930388	0.3953615559000001	0.6800406112999999	1.17271094	0.02825294436	0.3235649822	0.4537662415	-0.2509488947	0.6004444886	0.1352426149	1.5883027669999998	-1.00912785	-0.1169412327
0.106284769	0.0569333273	-0.0090889796	0.0	-1.08721924	-1.043027303	0.442985931	-0.8194097578	-1.338282437	1.336302533	1.011084143	1.329505162	2.114849466	1.506726588	1.627689944	-0.9105172378	0.9224567685	1.5746358719999998	0.1252141949	-0.1345606357	0.2419971494	-0.8544758937000001	1.070759791	-0.01077130517
0.1046737315	0.0514743344	-0.0181294655	0.0	-1.178519894	-1.384632461	0.7049895485	-0.8105210678	-0.9014754082	1.222101582	0.7769292329999999	1.834933403	1.816510485	1.874348699	1.085854207	2.205012624	0.017743640980000003	0.0203113736	0.4354030611	0.17189999579999998	-0.7463027108	-0.1168629075	-1.528911825	-0.08677003852
0.10300061619999999	0.04589325	-0.0270732229	0.0	-1.07387804	-1.2176858940000002	0.5072404564999999	-0.8701653844	-1.555043211	1.265967359	0.7059153232	1.6312832330000002	1.081387516	1.295335049	0.8222565888	0.8907194488	-1.713556745	1.300393206	-0.1146261065	-1.598814098	0.33565494560000003	0.32731549260000004	0.2784127299	1.118261684
0.1012664153	0.0402033119	-0.035872533	0.0	-1.22948243	-1.133054095	1.187876511	-0.4455804854	-1.314689455	0.7969373012000001	0.9039899757	1.850055595	0.4209127141	1.684567252	0.6247567458	0.03070597028	-0.5574672797	0.6949291943000001	-0.29533435350000004	0.0009350146697	-0.1077679397	-1.219678998	-0.1137711979	0.1224284627
0.0994721573	0.0344180161	-0.0444804475	0.0	-1.049792938	-0.9447347423	0.5511681820000001	-0.6845331724	-1.2773906940000002	1.366998	1.602290363	1.868756037	0.5890410536	1.529111949	1.655373885	1.09483811	0.545771269	0.9145900027	-0.7538638175	-0.08101982729	0.4099732652000001	1.30133216	-0.1927111502	0.8388255975
0.0976189063	0.0285510844	-0.0528510396	0.0	-1.011970815	-0.9672621959	0.4829091159	-0.9522575142	-1.250796924	1.265287918	1.2230549590000002	1.656849938	2.127075894	1.291035095	1.206344514	-0.3793827412	0.1297400142	1.269591463	-1.448413424	-0.7380208343000001	-0.1378367066	0.3749023976	1.124686758	0.1891471447
0.09570776140000001	0.0226164328	-0.0609396486	0.0	-1.111721427	-1.3900171019999998	0.598773002	-1.14070125	-0.301093806	1.084373202	0.4467514221	1.725881318	1.3744687130000002	1.021041682	0.9702395313	1.072213547	-0.709613837	0.7406351398000001	-0.14645227119999998	-0.8822350570999999	0.4017572257	-0.6710476315	0.495360109	-1.180829821
0.093739856	0.0166281375	-0.0687031182	0.0	-1.085359328	-1.085924231	0.8773003729000001	-0.8001119771999999	-1.530766969	1.019622307	0.9343219196	1.643789963	0.5490971832	0.8966122412	0.7576238986	0.5000487915	-1.964749923	1.371834849	0.5585121969	-1.955430139	-0.3070391181	0.5600753606000001	-0.7607664147	0.01155365767
0.09171635730000001	0.0106004021	-0.0761000269	0.0	-1.102933784	-1.109213917	0.7192567439	-0.5931746705	-1.024594249	1.068765936	0.7690572761	1.787695122	0.477956904	1.369621605	0.3944688662	-0.8126385951	-0.009285008944	1.086495502	0.5991491072999999	-0.3316776144	0.4174515244	-0.7715709625	1.177826026	-0.4984920745000001
0.08963846519999999	0.0045475237	-0.083090909	0.0	-0.9134121785	-0.8885990848	0.718411907	-1.124749813	-1.356369254	1.291674748	1.69671185	1.7078430480000002	0.7889545627	0.7910125315000001	1.403527881	1.908075757	1.09009189	1.221630791	-0.4042084462	-0.6294785393	-0.5050511716	1.512738718	-0.8682026212999999	-0.6702069558
0.08750741210000001	-0.0015161409	-0.08963846519999999	0.0	-0.9587007313	-1.055446136	0.1613238084	-1.062930925	-0.82974819	1.203084239	1.084233873	1.4790247419999998	2.210140478	0.5774143526	1.16439735	-0.966008348	1.21446857	1.4823988380000002	-0.6527908517000001	-0.8255981470999999	0.09199068465	1.135924783	0.9781942908	-0.048232123139999986
0.0853244618	-0.007576209499999998	-0.09570776140000001	0.0	-1.134630183	-1.507217789	0.5915685689	-1.326820323	-0.4349889572	1.014128985	0.4233127934000001	1.538609491	1.251987315	0.3546689511	0.2979997977	1.748283665	-0.1130186242	0.6140158669	-0.440741692	-1.236460067	-0.1353598877	0.01243616172	-0.3740710906	-1.417886652
0.083090909	-0.013618308	-0.1012664153	0.0	-1.092697716	-1.059155067	0.5476282063	-0.9849949649	-1.409563606	1.094625306	0.7903936076000001	1.250532809	0.4427114391	0.6266412456	0.2715393403	0.3044787579	0.2136658283	1.586476697	0.2235330588	-1.979430797	0.157416054	0.9923647225	-0.4777238072	0.5100876105
0.0808080783	-0.0196281055	-0.106284769	0.0	-1.111333854	-1.111624843	0.9656643272	-0.9263766276	-1.143523595	0.9217245006	1.147125359	1.518947865	0.574903214	0.6557884134	0.587677413	-0.2038211294	1.088894071	1.240750315	-0.8215056737	-0.7141983987	0.09334374993999997	-0.751694636	0.9778822833	-1.343112434
0.0784773235	-0.025591347200000003	-0.1107360475	0.0	-1.064148609	-1.088866724	0.4577958661	-1.106883275	-0.5777797579999999	1.23617772	1.305715513	1.866771216	0.3016898604	0.4794326895	1.047307342	-0.0929840093	0.6767678004000001	0.7983420322	0.0503534749	-0.9765670543	0.1742053237	1.7549823	-0.8035368979	-0.6730143533
0.0761000269	-0.0314938891	-0.11459650130000001	0.0	-1.002265362	-1.03222753	0.3773753827	-1.334415508	-1.223722638	0.8628694151999999	1.029734911	1.54763108	1.625520913	0.5455938119	0.7143367464	-0.8434280377	0.2359162058	1.5966387709999998	0.06892654271000001	-1.201500064	-0.2904820858	0.0906006784	0.8436514937	-0.3451952983
0.0736775984	-0.037321731000000004	-0.11784553310000001	0.0	-1.128167279	-1.090885126	0.6374091053000001	-0.8161757356999999	-0.5911420805	1.1685465659999998	0.8945370281999999	1.782692023	0.8571118326	0.8635890818999999	0.2418273657	0.6903046312000001	1.39130442	1.155613545	-0.5566283565	-0.7723632228	0.03718679171	0.107296162	-1.066044305	-1.152485388
0.0712114746	-0.0430610499	-0.1204658081	0.0	-1.039405495	-0.9881988856	0.2946553887	-1.4363627490000002	-1.03085658	0.9509325135	1.32883807	1.760629725	0.7785690706	0.5609952585	0.5660949298	0.7344937849	0.2619129296	1.06251373	-1.224294164	-1.094294246	-0.2824897262	1.2500054109999998	0.6556933388	0.5720973522999999
0.0687031182	-0.048698232699999996	-0.1224433458	0.0	-1.020107968	-1.136518056	0.5869630367	-0.9723381232	-0.6871997777	1.289394098	0.7411928536	1.528576784	1.032258905	0.7034250756999999	0.1095010767	-0.2003347663	0.4786098199	1.665784384	-1.023243741	-1.284305517	0.5594064884000001	-0.7885204736	0.9844324685	-1.547191247
0.0661540166	-0.0542199087	-0.12376759529999999	0.0	-1.02960384	-1.091506181	0.862177923	-1.327519188	-0.8842166648	0.7146739336	1.4529667169999998	1.671484581	0.01029565449	0.3265851566	0.3268208063	0.05277912779	0.2501392091	0.7613587302	-1.545152918	-0.8655243670999999	-0.4826202015	1.167221186	-1.057348078	-0.6389954832
0.0635656818	-0.059612980999999995	-0.1244314912	0.0	-0.8134993743000001	-1.027416621	0.1566148651	-1.288879557	-0.7455774507999999	1.136002959	0.8246821869	1.859706042	1.468295291	0.8623648523999999	0.7475397168000001	-1.19561877	0.020444623390000003	2.186035805	-1.4279543609999998	-1.388047918	1.000751643	0.007384439340999999	1.21314789	0.1348504159
0.0609396486	-0.0648646579	-0.1244314912	0.0	-1.015530882	-1.359317963	1.124701595	-1.233604739	-0.6090064591	0.3835734548	0.5236774492	1.907111083	1.076825993	0.7293230311	-0.2754047927	0.7760487845	-1.708896823	0.9924537307	-1.147804587	-0.2365680423	-0.7394239781	-0.054627430710000015	-1.387966506	-0.8850495745999999
0.0582774746	-0.0699624831	-0.12376759529999999	0.0	-0.9875463465	-1.140862592	0.2975360722	-1.152092953	-0.5748917903999999	1.261302519	0.2957084365	1.958689815	0.4385788889	1.020108905	-0.3196911204	-0.8772573827	-0.4099335167	1.588410326	0.6054196759	-1.380591659	0.918889997	0.2457009409	0.1333790374	0.7456517211
0.0555807385	-0.0748943649	-0.1224433458	0.0	-0.9884788844	-1.148154066	1.209933471	-1.218795565	-1.566752296	0.2811468489	1.166885993	1.932241433	1.160166031	0.6375417282	0.2645644018	1.981508273	-0.3526044887	1.473097991	-0.3858345372	-0.419486575	-0.9620405175	-0.7133348734999999	0.6025518029	-1.735357726
0.0528510396	-0.07964860559999999	-0.1204658081	0.0	-0.952735644	-1.004943718	-0.1496303321	-0.8283529406	-0.007651452123	1.924842304	0.5643247921	1.802739271	0.2820025656	1.198186177	1.088215254	-0.3664564993	1.981149759	1.052583673	0.0855686232	-0.4934945394	1.209588721	2.6157982790000003	-0.6431499750999999	-0.06272194626000001
0.050089997000000004	-0.08421392859999999	-0.11784553310000001	0.0	-0.6404595205	-0.8510320173999999	1.850510112	-2.496510009	-2.610046478	-2.212956517	2.5205380980000003	1.327363865	1.869408349	-0.7699439306	0.8312203467	-0.0738261347	-2.501923524	1.604048694	-2.455043907	-1.2295911940000002	-3.109973495	-0.7641014745999999	1.828980326	-1.481126306
0.0472992479	-0.0885795055	-0.11459650130000001	0.0	-0.5515647724	2.470839764	1.597405611	-1.871736475	0.6653236390999999	-0.5643842802000001	-1.192371138	-0.5867812095	0.1487528466	-2.002951711	-0.5071569383	-0.08241016337	-5.319885292	0.7593955608	-1.648405419	1.375377386	-4.2279458110000006	-0.0757968203	-0.683300714	0.9952891661
0.0444804475	-0.0927349816	-0.1107360475	0.0	0.1076126876	2.879721812	-0.3854455551	0.8748923592	1.5688839730000002	-0.02120329062	-2.099870862	0.8629305305	-0.9750931391	-1.50573272	0.7871132273	-0.17968652850000005	-1.019490303	0.9177135002	2.802954118	1.006330547	1.660080252	-1.7101980019999998	-0.4450309236	0.6353815341
0.0416352676	-0.0966705005	-0.106284769	0.0	-0.1243685831	2.7487648030000003	1.103276862	0.9373283086	-0.5458949862	-1.79317658	-0.5397248673	0.7258658876999999	-0.2702783759	-2.112631616	0.5896618292	0.3815181786	-1.39476905	-0.7890987981	1.082629282	0.7584006915000001	0.3360568467	0.9357325321	-0.1790345573	-0.7057501828
0.0387653954	-0.1003767277	-0.1012664153	0.0	0.359813836	2.279672377	-0.239214407	1.143206764	0.6711438778000001	-0.261966225	-1.868658173	0.01226440199	0.4499869832	-1.340782452	2.312085364	0.7520837526999999	1.351207315	-0.27305551850000004	0.4700746054	1.466237452	-0.7753935770999999	1.709298718	0.2064724834	0.2029703116
0.035872533	-0.1038448724	-0.09570776140000001	0.0	0.8829908189	0.4757939814	0.1000180477	0.8669108206999999	0.33577369240000005	-0.3819611956	-1.208621967	-0.73458568	0.2284200442	-0.9331120041	1.206134767	0.6611772359	-0.7971390845	-0.8906136767	-1.72098579	-0.4266302011	-2.900377379	-0.6095046929	-1.333242448	0.8482181324
0.032958396	-0.1070667085	-0.08963846519999999	0.0	0.6462385857	0.9313129118	0.1099103841	0.9203380181	0.6107509263	-0.8764207059	-1.354690674	-0.2144297906	-1.224908054	-1.159458523	-1.422921749	-1.161828227	-1.169861692	-0.7254478331	0.6698581838000001	-0.7460153142	1.099116079	-0.9015157172	-0.0713570985	1.181326965
0.0300247127	-0.1100345942	-0.083090909	0.0	0.5467953528	0.8246240901	0.243983903	0.6609720472	-0.004510537044	-1.328347614	-1.463206715	-1.018872783	-0.7897252043999999	-0.9680942808	-0.5549386374	2.062183606	-0.8877147773	-0.5666954706	0.1505392301	0.4831882011	-0.8546699228	2.438256871	0.4787493193	0.4681597212
0.0270732229	-0.11274149	-0.0761000269	0.0	0.563021129	0.9268869683	-0.5219394309000001	0.592411285	0.5884902769	-0.6494403492999999	-1.806261987	-1.174873986	0.1963384304	-1.901229961	-0.04706372397	-0.03367473709	1.302719561	-0.6509176186	-0.3249741497	-0.5881987874	-0.3029755155	2.004300063	1.020374389	0.5140195673
0.0241056771	-0.1151809755	-0.0687031182	0.0	0.4008462009000001	0.2235979213	-0.2255217316	0.1673290032	0.9316786642	-1.448474153	-2.21179221	-1.184286622	-0.7650666165000001	-2.3033953080000003	-0.5118028269	2.576204641	0.16831502690000005	-1.585290698	-0.7236331909999999	-0.4995410523	-1.473923581	0.5205302803	0.1238856884	-0.2254077088
0.0211238352	-0.1173472644	-0.0609396486	0.0	0.4303163477000001	0.2858632211	-0.398880879	0.25908479370000004	0.7513598062000001	-1.172791227	-2.305494553	-1.585503505	-2.006819105	-2.603753914	-0.7229949283	0.1459654347	0.6881281799	-1.169729169	0.3660534412	-2.243731201	-1.029835237	1.1042407090000002	0.2133871056	0.7706360755
0.0181294655	-0.1192352186	-0.0528510396	0.0	0.2689574227	0.4092917237	-0.09338160856	0.22077341530000005	0.3055658347	-1.536037029	-2.48659696	-2.091802389	-1.606885419	-2.435726007	-1.649618117	-0.6250745555	1.049899333	-1.293247405	-1.617884145	-1.613110407	-1.6421364180000002	-0.1662367838	1.096464993	1.114256055
0.015124344	-0.12084036	-0.0444804475	0.0	0.2768873573	0.1183362231	-0.07843956767999999	0.1116586498	1.144124463	-1.68200093	-2.733902879	-1.702002641	-2.237715415	-2.068427009	-1.6443575680000002	-0.183649019	-0.2434811133	-0.7194996584000001	-1.573423473	-1.7975983519999998	-0.3307647725	-2.0086038040000003	1.4506663430000002	0.2720964529
0.0121102529	-0.1221588814	-0.035872533	0.0	0.240002851	-0.09148329378	0.1499088487	0.1483024866	0.9736965275	-1.981058319	-2.633256883	-1.469257513	-2.597545861	-2.309755645	-1.868157366	1.292705417	-1.382153474	-1.313752558	-0.517260039	-1.123668465	-1.375090718	-1.039110999	-1.055475466	0.5364965475
0.0090889796	-0.12318765539999996	-0.0270732229	0.0	0.1968346354	0.4558820318	-0.3710625967	0.4434162852	0.6016495779	-1.434468352	-2.20783726	-1.655205154	-3.288465453	-1.368644216	-2.202955685	-1.17614909	0.08173827572	-0.7520864716	0.33388497850000004	-1.027988945	-1.089098269	-0.6128994823	-0.09870059924	2.221294677
0.006062316	-0.12392424199999999	-0.0181294655	0.0	0.3896876026	0.5369035644	-0.04440976836	0.6441097836	0.2804366211	-1.249109647	-1.543523577	-1.230213867	-2.554487608	-1.404991114	-1.533323251	-0.8180719016	0.4941765877000001	-0.5212717446	-0.8081512218000001	-0.5622177358	0.03941036505	-2.542521546	1.286348163	0.4353267885
0.0030320571000000004	-0.12436689390000001	-0.0090889796	0.0	0.5023813306	0.4002073722	-0.1630996592	0.5538779448	1.4272761859999998	-1.094494361	-1.191109483	-0.9095523343	-2.183732261	-1.415520031	-0.9531080154	-0.006328069979	0.4886036372	-0.435435274	0.1173558596	0.06698302584	-0.8962023206	-0.7226764534000001	-0.8844711153	0.3062694338
0.0	-0.1245145613	-0.0	0.0	0.6620828643	0.5885359335	-0.4899613883	0.2025777019	0.5780032436	-1.020358502	-1.00575765	-0.8682260695999999	-1.103126097	-1.256311826	-1.260792342	0.1522294311	-0.2675522222	-0.5312851478	0.6727894762000001	-0.5759683241	-0.044671901669999986	-0.009772486941	0.6476149846	1.700984619
-0.0030320571000000004	-0.12436689390000001	0.0090889796	0.0	0.5875264886	0.4425131321	-0.6229553695000001	0.891143219	1.082731582	-0.844444298	-1.718322712	-1.034201519	-0.7289110518999999	-0.8416015251000001	-1.257704274	-1.01970357	-0.3739449377	-0.3161658643	-0.02893128967	0.6977945292000001	-0.3868065155	-1.387339301	1.045834586	-0.02324271049
-0.006062316	-0.12392424199999999	0.0181294655	0.0	0.6671858071	0.5231996278000001	-0.4007000378	0.2052969413	0.8398934423000001	-1.276623778	-0.7127926158	-0.6399888989	-1.067516349	-1.25467745	-1.151536439	1.112839364	-0.17197467440000005	-0.6454134911	-0.2123134426	0.06380942629	0.07338095432	-0.7678969467	-1.6542871119999998	0.34196667369999995
-0.0090889796	-0.12318765539999996	0.0270732229	0.0	0.5757965176	0.7957938786	-0.7010073619	0.8322511839	0.681739852	-0.7962084023999999	-0.7626178094	-0.8708300182	-1.285621751	-0.5718045422	-1.140091082	-1.4832924230000002	0.8866839356999999	-0.713308976	0.3341769909	1.064539746	0.2404980574	-0.06141869508	0.8196689643	1.592863805
-0.0121102529	-0.1221588814	0.035872533	0.0	0.7399903214	0.6610909388	-0.2774204571	0.5506600093999999	0.7698193543	-0.9362655508	-0.5458845707	-0.8417660261	-0.6166693012	-1.052420505	-0.2925967456	0.2813864962	0.3695364152	-0.367952766	-0.7522231937	-0.238592008	0.7482916411	-1.745981951	1.187631932	-0.2764943852
-0.015124344	-0.12084036	0.0444804475	0.0	0.7154613720999999	0.6772947623000001	-0.1975688498	1.014693892	0.7798956702	-0.7207789804000001	-0.36004233280000003	-0.6607625012	-1.294943892	-0.9300711304	-0.8756227555	-0.8050370667	-0.1283048085	-0.8903217427	-0.4403447583	0.2693716528	0.4147707404	0.5995846879	-1.686515274	0.4273373225
-0.0181294655	-0.1192352186	0.0528510396	0.0	0.8513659767	0.8940637046	-0.6000170997	0.6154558896	0.4715779516	-0.8124662112000001	0.03427556169	-0.5762618573	-0.4683176609	-0.5829962563000001	-0.6245855682	-1.7425803009999998	0.2966361041	-0.09735895968	-0.1165347261	0.433622844	0.8762150728	-0.7865557411	0.715943385	1.371568802
-0.0211238352	-0.1173472644	0.0609396486	0.0	0.8250276286	0.7667747145999999	-0.3677948974	1.038467739	1.000382802	-0.3377239675	0.12615919150000002	-0.282749047	-0.02665278526	-0.3449561131	-0.3027669861	0.5927880552	0.8577770478	-0.7302961648999999	0.2532523918	1.920036611	0.8760175466	-0.9492428237	0.6273145943	-0.8210936386
-0.0241056771	-0.1151809755	0.0687031182	0.0	0.94396395	0.7354903151000001	-0.7827921613	0.7354799688	1.124114611	-0.3715422719	0.2736048821	-0.4371192638000001	-0.2958009408	-0.7978319751	0.27378273579999995	0.5163808044	-0.3350226966	-0.7376603406000001	0.7826871670000001	0.9511067961	-0.3303366352	1.4204917469999998	-0.5697742023	0.7707649215000001
-0.0270732229	-0.11274149	0.0761000269	0.0	0.8572337914	0.762121741	-0.5322484128	0.8948643959	0.6656968949000001	-0.7857448015	-0.4345182713	-0.442740418	0.18926271100000006	-0.5181613904	-0.3491962799	-1.765643689	-0.6017121794	-0.5046468513	1.004391636	0.5957765993999999	0.6611491984000001	-0.9269725689	1.04201152	0.3845787794
-0.0300247127	-0.1100345942	0.083090909	0.0	0.8010177484000001	0.8622432912000001	-0.2612772237	0.9691116136	1.085248711	-0.4319705633	0.2524563557	-0.450661468	-0.7524132984	-0.5959741336	-0.04523091346	-0.1598597312	0.8000284051000001	-0.312748291	0.8330886601	1.088127294	-0.2846926947	-0.6354577195000001	-1.101310128	-0.003117097165
-0.032958396	-0.1070667085	0.08963846519999999	0.0	0.87239128	0.9970852963	-0.8798916664	1.045243396	0.5574908147	-0.04449424421	0.577510701	-0.2023185445	0.037597996460000005	-0.3353687335	-0.1224163174	-1.070829075	1.131916483	-0.9112468638	1.031488686	0.9648399329	0.6979035667	-0.1099452519	0.751465527	1.727607616
-0.035872533	-0.1038448724	0.09570776140000001	0.0	0.8669635956999999	0.6885554962	-0.487385417	1.202274209	1.17112403	-0.1649689132	-0.0002684999494	-0.4070987835	0.2967191671	-0.3414132931	0.4872434214	0.4660401438	0.2767322005	-0.4347029547	1.419106622	1.517567654	-0.3587567682	-0.7643649548999999	0.8804291351000001	-1.504483105
-0.0387653954	-0.1003767277	0.1012664153	0.0	0.9516209543	0.7240463498999999	-0.7195435593	0.9314143086	0.5589496083	-0.3872046365	0.2278638033	-0.2529678298	-0.1200421698	-0.7303204951000001	0.3708351768	0.6439414153999999	-0.8632117224	-0.8160181554000001	2.023938117	-0.0021886569600000003	0.5109701605	1.480595727	-0.8907615528	0.6579845541
