0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13
0.069209044	0.0	-0.6011723013	-0.08191551112	0.1216015642	-0.8614250511	-0.8709005434999999	-0.135462874	0.8899422891	-1.285914115	-0.9764672225	0.9020930931	-0.6887445927	0.4990012188	-0.4188796394
0.0609391522	0.0	-0.6369639234000001	-0.07696146400000001	0.8088967487000001	-0.316236035	-1.402065159	0.09899155756	-0.6583872603	-1.458565836	-0.3509796418	-0.6366834234000001	0.001001382111	0.4112985959	-0.857726057
0.052517756	0.0	-0.3249533111	-0.2403091396	0.08148535079	-0.4965207129	-1.050963464	0.8426426140000001	-1.219578085	-0.9071621172	-0.4770515561	-0.2448616008	-1.178009433	-1.451621089	0.6448122145
0.0439657924	0.0	-0.5860418637	0.1623100951	0.6834322933	-0.8457007699	-0.2320655166	0.4699400468	1.091839755	-0.4473307615	-0.6204670133	-0.9122661286	0.002835642919	-0.2183350303	0.2967675289
0.0353045229	0.0	-0.4934378077	0.009262113706	0.4238555786	-0.1864560508	0.2507689112	0.7353596155	-1.191319343	-1.118283557	-0.5021756808	0.03110033773	-0.4922650602000001	0.08802358239000001	-0.1587752612
0.0265554808	0.0	-0.2103887595	0.1068996992	0.3405957533	-0.9549107105	0.0008652329646	0.4679095029	-0.3694509168	-0.8011735653000001	-0.6311707320000001	-0.236190748	0.7533225548	-1.352886218	-2.009950753
0.0177404176	0.0	-0.526639677	-0.05039100783	0.6973254756999999	-0.2965726058	-0.8004375936	0.1127096861	1.329004728	-0.34826836850000004	-0.154431152	-1.572060171	1.020796997	0.17487198690000005	-0.4795890678
0.0088812489	0.0	-0.1267400388	-1.400695891	-0.173148186	-0.4272413209000001	-0.5191019286	-0.2848830325	-1.114376234	-0.427345758	-0.34150249130000004	-0.6074570239	-1.16140797	-0.08662059758	2.099699879
0.0	0.0	-0.2083062653	-1.420884395	0.5728371413000001	-0.1937993263	0.02695897839	-0.6126761648	1.083956039	-0.5338375019	-0.3948672226	0.1336095949	0.4112849006	-0.3619057647	0.1598448078
-0.0088812489	0.0	-0.3956986766	-1.325998435	-0.1379030464	-0.08511703189	-0.1779706205	0.08137129827	-1.229481443	-1.029343683	-0.2334916016	-0.3321248218	1.237173577	0.7238334524	0.7042296090000001
-0.0177404176	0.0	-0.1360420083	-0.6107545434	0.7166871816	-0.7775686406	-0.5075044893999999	0.1558812024	-0.4285721394	-0.7598727184	0.4715612	-0.2350175031	-1.041790493	-1.085205549	0.1607684596
-0.0265554808	0.0	-0.4496943509	-0.33687918840000003	0.5772406452000001	-0.13138873539999998	-0.1632245172	0.961117305	0.5825872561	-0.1453134894	0.525363685	-0.6314824312	-0.3663962945000001	0.4425187601	-0.1127696536
-0.0353045229	0.0	-0.3786890626	-0.3503366861	0.1856431266	-0.5701133142	-0.1923809511	0.9105349821	-1.677343089	0.2452786204	0.8998340254	-0.29865013690000003	-0.3079468521	1.517165252	-1.23010111
-0.0439657924	0.0	-0.2107066665	-0.3931422824	1.162789344	-0.3289071085	-0.6213880750999999	0.806310083	0.8997069164	0.34117548810000004	1.18913297	-0.1599147262	-0.3015590602	-1.553986154	-0.697006624
-0.052517756	0.0	-0.2919722642	-0.2567259301	0.08329032863	-0.4548018327	-0.5936445297999999	1.311732753	0.5716370261	0.7551626844	0.1459110968	-0.6544577536	-0.4072839312	0.314236807	0.6843679825
-0.0609391522	0.0	-0.284680749	-0.302322367	0.7007206656	-0.3871450332	-0.7112479809000001	0.8993250756000001	-1.4760308869999998	0.498510383	0.1115671918	0.3333637082	-0.9446152489	1.784073897	-0.5813491127
-0.069209044	0.0	-0.1268936935	-0.6406963961	0.9906398259	0.1146602818	-1.052503995	0.8536963857	0.509824277	-0.225502346	-0.3512510252	0.8549227396	-0.486555767	-0.8852552362	-0.8704822554
-0.0773068713	0.0	-0.4087700626	-0.8394108401	-0.1952213769	0.1628114991	-0.6638913171999999	0.9243616538	1.324294123	-0.0404307771	-1.7410831690000002	0.35184316159999995	0.9151374146	0.3848532468	1.025667267
-0.08521250150000001	0.0	-0.4300505835	-0.7498456970999999	0.6586560441	-0.430446699	-0.6470148119	0.01117212048	-0.9614175317	-0.228569371	-1.27807379	-0.3905264431	-0.1686591106	0.6505062101	0.6109966299
-0.09290628	0.0	-0.2438500587	-0.8414550423	0.5229063476	-0.09057455868	-0.5786442952	0.575721181	-0.6128887214000001	-0.8391401303	-0.6821411331	0.2801356222	-1.118810178	-1.5725409	0.3954892336
-0.1003690789	0.0	-0.0137628902	-0.7757408604000001	0.1017509524	-0.7546432294	-0.6409513187	0.2518267782	0.5772231245	-0.6032647079	-1.179971801	-0.4715361234000001	-0.08964413991	-0.5893879584	-1.107763207
-0.10758234439999999	0.0	-0.3466707347	-0.6289180222	0.8581120598	-0.1971207951	-0.6851007473	0.08172909041	0.4921887525	-0.3940207717	-0.53083716	-2.168418945	0.0750157323	0.5327730691	-0.3221258506
-0.1145281432	0.0	-0.2545595828	-0.8401986988	0.2801967952	-0.09044214605	0.2978953743	0.7308415318000001	-1.235509715	-0.3465739036	-0.3172022283	-0.794102392	-1.403686187	0.14887385779999998	0.9615090263
-0.12118920710000004	0.0	-0.059413747720000014	-0.677444773	0.5228227828	-0.9309325878	0.5116421846	0.4053204585	0.1220741626	-0.04080361402	-0.5495179787	-0.4435225413	0.5878899553	-1.481601831	-1.075827182
-0.1275489755	0.0	-0.3426089813	-0.4727189773	0.8284583722	-0.07719878862	-0.06633073722	0.5370070303	1.970846327	-0.5504203403	-0.7753388508	-0.6755300784999999	0.4924901224	0.2013249411	0.6292561035
-0.13359163699999999	0.0	-0.184706648	-0.844177182	0.02736043244	-0.3163213171	-0.2829119055	0.6485842897999999	-1.321681918	-0.9485247669	-0.7838191447	-0.545772909	-0.7918647403	0.9363541375	0.1191723062
-0.1393021686	0.0	-0.1862458854	-0.8597419506999999	0.6201814391	-0.9186977168	-0.4454944378	0.08440825159	-0.02003234278	-0.612443586	-0.2326233289	-0.4162893163000001	-0.05080667994	-1.714471185	-0.7376348948
-0.1446663732	0.0	-0.5416210496	-0.6677950476	0.4360140423	-0.3158687579	-0.05572108919	0.482762554	1.201007007	-0.3706784416	-0.3451299937	-0.8033213595	0.5059082919	0.2563482603	0.7633493798000001
-0.14967091429999999	0.0	-0.3810594269	-0.7937073629000001	0.1157789896	-0.479828731	0.1032257343	0.3248595133	-1.307448163	-0.6807452018000001	-0.4510970684	-0.1617461344	-0.6051769607	1.031011442	-0.2325916982
-0.15430335	0.0	-0.1991038468	-0.8415393179	1.070095731	-0.3236902388	0.2453340543	0.3912473523	0.7763474555	-1.3580818819999998	-0.1375369154	0.04709455525	-0.2986208165	-1.569760656	-1.088278627
-0.1585521632	0.0	-0.3853737756	-0.8370149592	-0.1187649101	-0.5963940032	0.704572722	0.8033247639	0.9196755175	-0.7251331234999999	-1.141247553	-0.9846167356	0.07377600739	0.3702736764	0.02309505414
-0.1624067907	0.0	-0.2872171952	-0.6502705665	0.7564200962000001	-1.008982554	0.605325727	0.2975436699	-1.405336984	0.09348440992	-0.5343989708	-0.9276843265	-1.378967787	0.017803533559999998	0.1043918102
-0.1658576494	0.0	-0.278383884	-0.4474044105	0.5438606532	-0.1776300868	0.4439600247	0.9835185214	-0.1838737872	0.3147233118	-0.5651023146999999	0.3445084431	0.3933049516	-1.485263337	-0.1615053762
-0.16889615989999998	0.0	-0.4109190735	-0.624726647	0.1036480354	-0.4617328014	-0.2209358	0.4122727199	1.350753164	-0.481450914	-0.8366254229000001	1.7245758269999998	0.8271285654	1.04521171	-0.657365205
-0.17151476780000002	0.0	-0.4607380675	-0.6624391318999999	0.8180675547	-0.1188633785	-1.149234175	0.2877361981	-0.1170711849	-1.509673084	-0.3572298847	-0.5305350185000001	0.4556077686	1.03573272	-1.64474583
-0.1737069631	0.0	-0.2638496792	-0.9429536925	-0.02928561087	-0.2431827284	-1.351099393	0.7149285092000001	-1.002287702	-1.147554359	-0.4348224467	-0.9985927384	-1.527905426	0.2883675156	-0.2005186666
-0.1754672954	0.0	-0.1653035341	-0.7124090581	0.7944555370999999	-0.7274010704	-1.050564373	0.3401196375	-0.2843932185	-0.1019027241	0.06447488625	-1.354235041	-0.4016882672	-1.6243364269999998	-1.267039851
-0.1767913884	0.0	-0.624828599	-0.6445189536	0.2060667964	-0.2255562538	-0.1877086177	0.7541211531	0.603333826	-0.1773387845	0.02574049127	0.2007376362	0.1319439668	-0.07280577092	0.5796172542
-0.1776759502	0.0	-0.5306020565	-0.4728234537	0.7150513677	-0.6427408932	0.2838780553	0.4259236221	-1.25409862	-0.3252010963	0.3541396023	-1.076164239	1.332795381	0.7580349134000001	-0.5321857663
-0.1781187815	0.0	-0.3889481347	-0.4041991881000001	0.5022140471000001	0.06175426922000001	0.5354289704999999	1.284770117	-0.6911038609000001	-0.7630009	0.2009150599	-0.8616976219	-0.2626264975	1.078255168	-1.081305896
