0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14	0.0.15	0.0.16	0.0.17	0.0.18	0.0.19
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.12499058769999999	0.12496235230000001	0.1249152981	0.0	0.0	-0.8160251868	0.5151546569	0.8343145959999999	-0.1829405081	-2.374102347	-1.63599496	-2.371686029	0.5914388447	-0.6931742787	-0.2323718753	-2.579152103	1.840061644	-1.570385699	-1.3824066030000002	-0.9406291884	0.5172129254
0.1249152981	0.12466130710000001	0.12423837130000001	0.0	0.0	-0.2127550463	1.029045805	0.8293563167	-0.3746198287	-1.031097786	-2.265017715	-0.6450543331	2.303605889	1.058455864	0.6100582642	-2.392085708	2.127940884	-1.576360106	-0.2739918561	1.099832106	1.102056016
0.1247647641	0.1240599418	0.1228881859	0.0	0.0	-0.08038611736000001	1.659899518	0.2132189361	-0.7059655806999999	-0.6940438738	-0.6100623301	-1.707875679	0.4503971194	1.4914520880000002	-0.6337476710000001	-0.05105012492	1.452246601	-0.4399894804	0.8248183382	-0.15030108539999998	0.5924637456
0.1245390765	0.12315970529999999	0.12087205890000001	0.0	0.0	0.1698575886	0.9244629407	-0.4498361723	0.494444024	-1.528445046	-0.2205129713	-1.555689214	1.779781916	-0.5607193872	-1.3850478119999998	0.5995453553	0.8770173518000001	0.1398062628	0.8460394458	-0.6507570846	1.373914411
0.12423837130000001	0.12196276630000001	0.1182009157	0.0	0.0	0.1219499204	1.321751452	1.860994369	1.418646924	-1.50178121	-0.856074096	-3.127275582	0.5266493376	0.1878989944	0.7684071935	-0.5556047862	1.799859963	0.9477712702	-1.035467892	-1.10613394	-0.2641434247
0.1238628294	0.12047200820000001	0.11488923150000001	0.0	0.0	1.115461073	-0.02991415714	0.6447815109	-0.5629835947999999	-0.3110641063	-2.470881599	0.3797863015	2.449839397	0.1144639552	0.6103830243	-1.927729046	1.900721541	0.06461528508	-1.271265217	0.800601705	-2.296389466
0.12341267730000001	0.1186910226	0.1109549526	0.0	0.0	2.354633648	0.7479868695999999	0.5541830477	-0.014948839130000002	-1.079848375	0.26025155780000003	-0.4913497072	3.43716936	-0.34544682530000004	-1.472647793	-1.612122725	2.73004667	-0.4853616907	-0.6913169667	-1.051493539	-0.7619091340999999
0.1228881859	0.1166240999	0.1064193991	0.0	0.0	-1.4455665640000002	-0.2813867311	1.7155949730000002	0.5643177065999999	-1.392884615	-0.1666482412	-1.283569545	1.703053002	3.169360432	0.6425839502	0.2724030163	2.384329767	2.355916384	0.248843678	0.7675224369	-0.599411373
0.12228967130000001	0.1142762195	0.10130714980000001	0.0	0.0	0.5018010894	1.712926472	0.7659878365999999	-0.1006525274	-0.5444940365	-0.7301704218	0.8915791917	2.274761071	1.351678305	-0.3383474132	2.474596276	0.4191218433	-1.742056274	1.626399577	0.8230156944	-0.08373514147000001
0.121617494	0.1116530376	0.0956459082	0.0	0.0	-0.257757913	1.812347247	0.6504653468	2.181103537	-1.5311993380000002	-0.7009559876000001	-1.313929987	0.6565963463000001	1.139520726	0.1427212253	2.07550707	0.8514864267	-0.1186121066	-0.3321941587	2.258275421	-0.02632311955
0.12087205890000001	0.1087608739	0.0894663532	0.0	0.0	0.1041065447	0.5690869739	-0.2033636905	0.4121480586	-1.135254627	0.08801258585	-0.8110229122	1.467806876	-0.6386400247999999	1.467882021	0.09506910111	0.9711213874	-0.3863084819	0.6835191492	2.156260222	0.3001722376
0.1200538149	0.1056066957	0.0828019722	0.0	0.0	-0.02615903567	0.5215257703	1.4957536	-0.901468961	-0.7917394228	-0.09870780579	-1.071429449	1.337046962	-0.0579099601	-0.05682050254	-0.002022818274	0.2027682297	1.520801814	-0.2275549122	0.8316921192	-0.4743303939
0.119163255	0.10219810160000001	0.07568888019999999	0.0	0.0	-0.4608394385	0.7168632890000001	0.7747861473000001	-0.05612980859	-1.223391957	-1.325583568	0.9625815416	2.212165314	0.8436322253	-1.553650269	0.3906004971	0.4427136714	-0.5480296936	0.5451423659	-0.9191510606	0.03992846068
0.1182009157	0.0985433035	0.0681656236	0.0	0.0	-0.1201458418	1.520668666	0.1267320227	1.704671614	-1.846534242	0.1763650896	-0.3627145596	0.112355206	0.4883757756	0.4849309903	-0.3557209	0.9053695026	0.5812853252	-1.024444561	-0.7642980295	0.4642096697
0.1171673765	0.0946511058	0.0602729715	0.0	0.0	-0.6129013345000001	1.05372674	0.3140235861	-0.07266193046	-0.9813653823	0.8760001784999999	-0.5749030614	2.137842028	-1.097252798	0.9666319217	-0.6160697005	0.5009467548	0.5115322825	0.377782829	1.543204404	0.8335946086
0.1160632601	0.0905308854	0.052053695	0.0	0.0	-0.3099175004	1.514548896	1.998145362	-1.108356595	-0.5057996224	0.7409882909000001	-0.7518785123999999	1.271000744	-0.5399400158	-0.5774959237	0.05880985339	-0.2452272414	0.3998946135	-0.6600570515999999	0.06007178084	-0.1933871131
0.11488923150000001	0.0861925681	0.043552335	0.0	0.0	-0.9558992858	0.1331299638	1.255058364	0.7951360345	-1.06095683	-0.8954986831	0.3640648661	1.732117176	0.2954770747	-1.727961485	0.6734558262	0.4832416802	-1.091551121	0.1889775026	-0.2905060861	0.6133773158
0.11364599789999999	0.0816466054	0.0348149612	0.0	0.0	-0.7864693986	1.593919668	0.7174490651000001	1.312053148	-1.285199294	-0.6886820633	-0.2414045217	0.9994745755	0.3231050053	0.9666469061	0.22814248190000005	0.7745985581	-0.8376664607	-1.089811177	-0.3649413898	0.1550191394
0.1123343082	0.0769039488	0.025888922	0.0	0.0	-0.7169943019	1.276767607	-0.2115006599	-0.7889880257999999	-0.8379851370999999	-0.02339169837	-0.5927393506	1.143734142	-0.3977063886	0.3670850414	-0.4755538682	0.5229559993999999	0.5204033815	-0.3270601529	1.297015892	0.1804221319
0.1109549526	0.07197602389999999	0.0168225886	0.0	0.0	-0.3759848157	0.9681637941	0.8164764781999999	-0.5328142867	-0.7564057478	1.363357536	-0.7687755055	2.564156146	-1.080857257	-1.002642792	1.109984093	-0.1150585184	0.2404735521	0.2016968786	0.01613684142	0.7451511670000001
0.10950876179999999	0.0668747025	0.007665091999999998	0.0	0.0	-0.7592409183	0.6079636420000001	1.780822203	0.7184568245	-1.312837855	-0.7212068971	-0.7292670114	1.61166895	-0.9871922662	-0.9055464014	1.057782476	-0.1563362129	-0.4195732977	0.28888169620000004	-0.3880472943	0.3308565599
