0.1240256802	0.1239985182	0.1239532527	-2.020554216	-1.128330485	1.424078507	0.5113049532	0.5526605300999999	1.8019590280000002	0.6705144257	1.838546911	0.4283799236	-0.4153514872	0.130817452	1.55789414
0.1239532527	0.12370891390000001	0.1233020394	-1.685233868	-1.7624824609999998	0.9072812027	-1.318651169	0.239703004	2.135624458	0.902293073	0.29968665920000004	1.307683681	-0.13952797179999998	0.5767631523	2.553676561
0.1238084399	0.1231303817	0.1220030341	-1.3642416919999998	-2.215801411	2.139072145	0.7128127919	1.067509343	1.122648003	1.668453854	-1.5941461419999998	0.2167391217	-0.846843111	-1.192864535	1.864406908
0.1235913266	0.12226427279999999	0.1200630614	-1.944395902	-1.095183346	1.376934681	0.7389995143000001	1.441450894	0.788394137	-0.7306874834999999	1.10124464	0.7923720631000001	-1.490565842	-0.26699914	2.440521564
0.1233020394	0.1211126101	0.1174923133	-2.166579832	-1.471680123	1.807269391	-1.51233103	-1.431165054	1.7846127369999998	0.07184445866	-0.6417475614	1.302046957	0.4492440857	0.4099966565	-1.7772896809999998
0.1229407472	0.11967808320000001	0.1143042958	-0.409329872	-1.650153741	2.63362604	0.3305430178	-0.6966692639000001	-0.06866833857	-0.6843883456000001	-1.6105220690000002	-0.5945576944	-1.285830923	-0.03028172124	-6.452924416
0.12250766119999999	0.1179640426	0.1105157577	-1.5885388619999998	-0.6728854944	1.71999315	-0.02311825945	1.238154517	0.3122317725	-0.3036037086	-0.6392213877	0.9295657615	0.4354828948	1.379020558	2.557798394
0.1220030341	0.1159744915	0.106146603	-1.227969656	-1.026364518	1.227985508	-0.7110483495000001	-0.9822892737	0.8827116984000001	1.878273819	-1.192514179	1.181136094	-0.9446063215	1.25717137	-1.245643241
0.12142716070000001	0.1137140766	0.10121978570000001	-0.9106201144	-1.897950624	1.033107211	1.733905043	1.310830994	0.17088124440000002	-0.5445473338	0.5540843204	1.60008003	0.16789421420000006	-0.06659923425	0.9440011354
0.12078037720000001	0.11118807720000001	0.09576119	-1.546018492	-1.121706125	1.71045999	-1.327410186	1.038877769	0.2962504751	-0.6639819612	-0.9526166204	-0.1722187118	1.341428925	-0.2059550586	0.9964084416
0.1200630614	0.10840239300000001	0.0897994937	-1.921433065	-0.7868151228	1.216686838	-0.2559888822	0.2916338718	1.041318715	0.9479689669	-1.840526926	-0.8608640925	-1.763336094	1.01418098	1.421503615
0.11927563210000001	0.1053635299	0.0833660178	-0.7414788637	-1.132711809	0.2568226929	0.3971824682	-0.12102175789999997	0.777580523	-0.82528884	0.7488098598	1.027041733	-1.989837896	1.4710883330000002	-0.8391140418999999
0.1184185493	0.10207858539999999	0.0764945617	0.123748916	-1.421320196	0.9866354432	-1.233266462	1.691701383	1.007297677	0.1942291209	-0.6991607208	1.4296348840000002	-0.6648552585	0.8571957240000001	1.290444979
0.1174923133	0.0985552316	0.0692212261	-0.5018758937	-0.2649753328	1.865694147	1.121734497	2.178702408	0.01166429082	0.1109979116	-0.2914278713	1.609099791	-0.9631352801	-0.6375930753	-1.010093855
0.1164974652	0.0948016975	0.0615842229	-1.5595453730000002	0.07527580852000001	0.7196504898999999	0.9153605164	-0.5197441598	0.577148884	1.200869542	1.666211405	1.807132908	1.514910403	1.479642431	0.02507777851
0.1154345858	0.0908267497	0.0536236746	-0.5735836389	-1.646937733	0.758961487	-1.32796895	0.5841301153	1.070815198	2.542025596	-0.1509115765	1.147523547	0.05119212459	0.9260794814	-0.8160913709000001
0.1143042958	0.0866396718	0.0453814036	-0.5595686225	-0.9597365174	0.1859689855	1.947420065	0.9196956892	0.09743333181	0.8647431903	-0.5831186717	0.9266450974	0.531396245	-0.5440759992	-0.8144148095
0.1131072554	0.0822502429	0.0369007123	-1.06197235	-1.073015278	1.150751593	0.34730776090000004	1.246817147	0.2212648593	-0.2611328812	1.548230442	-0.3168829525	0.2193178921	0.1960144063	-0.3149303205
0.1118441635	0.07766871480000001	0.028226155699999998	-1.479285803	-0.4806088925	0.8612418934	-1.6784087630000002	0.4784278614	0.4021577527	0.0754850181	-0.6148612941	-0.04054465404	-0.4756080554	-0.4824590798	0.9725759231
0.1105157577	0.0729057878	0.0194033074	-1.5364407919999998	-1.21016911	0.2857121593	0.246449326	-0.6183226519	0.7038201553	0.6167598867	-1.548476142	0.7269492468000001	-1.298819977	-0.2588043275	0.1318074717
0.1091228139	0.0679725859	0.0104785198	-0.919530064	-1.6340284530000002	0.7369534209999999	0.7449245739	0.2390452086	0.91485082	-0.1155965556	1.686950138	-0.1833809487	0.2612161143	1.771097351	0.07424743364
0.1076661454	0.0628806309	0.0014986813	-0.8698952439000001	-1.336430257	0.8158231073000001	-1.603344195	1.845031769	0.2841150906	1.154662688	-0.816349036	-0.5611334335	-0.8205544284999999	-0.9522316927	0.4462564412
0.106146603	0.0576418153	-0.0074890309	-1.65604145	-0.6559755878	1.039433913	0.9644290339	0.6783904343000001	0.3481917142	-0.773961537	-0.8052107623	0.6751523394	-0.8773563962	-0.2216281542	0.2240030143
0.1045650739	0.0522683746	-0.0164373979	-1.425631916	-0.7184752402	0.3661453717	-0.6784358102	0.2345887555	-0.4295638168	-0.5670750173	-1.104923532	1.132596165	0.6614743257	0.08037080322000001	0.4869870018
0.1029224817	0.0467728586	-0.025299407799999996	-1.15711216	-1.091928829	0.610498848	0.4237515977	0.1297480677	0.4948727195	1.027338935	-1.43569446	2.098560029	-0.755582972	0.002698963629	0.4919885996
0.10121978570000001	0.0411681025	-0.034028502200000005	-0.6459146941	-1.5738880119999998	1.13367166	1.23656903	1.412336546	0.9356744557	0.7540386971999999	1.937033834	0.5379376934000001	1.368322035	0.9798455366	0.7749063758
0.09945798019999999	0.035467196299999997	-0.042578820999999996	-1.234808293	-0.6151832110000001	1.134852093	-1.65536644	1.514283422	0.4039136491	1.255034978	0.245106895	-0.6092709909	0.5087484055	-0.1921118057	0.380063024
0.0976380941	0.029683454900000007	-0.0509054434	-1.658860108	-0.2979433922	0.5446662134	0.6305326564	-0.5686582762	1.05978298	0.9381268719	-1.373870058	-0.4627838229	-0.7556028886	0.8346862420000001	-0.09957323053
0.09576119	0.0238303864	-0.0589646239	-1.216257951	-1.0415008140000002	0.385012124	0.255935665	-0.3936332837	0.559821033	-0.6047849261	0.7991698267	0.1357272673	-1.25783725	1.237615606	0.16896896239999998
0.0938283642	0.0179216609	-0.0667140218	-0.7524973187	-1.47473168	1.551641569	-1.6873978630000002	1.172852845	1.103134776	0.5932290069	-0.4453250818	1.083577578	-0.4357342795	0.6767230257	1.097600293
0.0918407451	0.0119710786	-0.0741129243	-0.9369150525	-1.045432071	0.8698993976999999	1.204907263	2.162431541	0.2636327291	0.8483845683	-1.332659795	-0.02909008244	-1.127096609	-1.848347394	0.4631110429
0.0897994937	0.0059925372	-0.0811224597	-1.493779877	-0.3857980241	0.5869237242	0.5895575801	0.5182368154	0.4851586971	-0.504490501	1.374069068	-0.1574070716	-0.4446625021	-0.3555979059	-0.2248588514
0.08770580189999999	0.0	-0.08770580189999999	-1.329950612	-0.6373850853	0.221529902	-1.440612007	-0.2061400806	1.503148461	0.03206690961	-0.7724411640000001	1.063939414	0.2080319523	0.1594349719	1.153470286
0.0855608924	-0.0059925372	-0.0938283642	-0.6502680123	-1.356704591	0.8500788309999999	0.4530844925	0.2466617678	1.179116126	1.549079803	-1.239600728	0.1755294543	-1.121452838	0.2372122545	-0.08132560117000001
0.0833660178	-0.0119710786	-0.09945798019999999	-0.2968215193	-1.069257724	0.722101153	0.8011205987000001	1.630237722	0.4826808652	-0.8560955653	1.310086775	0.3193777913	-0.8507386604	-0.5142069389	0.4967089698
0.0811224597	-0.0179216609	-0.1045650739	-0.8876389498999999	-0.3262985432	0.9432508897	-1.536102272	1.534532961	0.8065620641	-0.3799376852	-0.3686989378	-0.4938253565	0.5715067284	-1.088733089	0.2965988179
