0.17672345350000002	-0.7712425286	-0.5420863629	-0.9757683131999999	-1.908683862	-0.03265535001
0.1762977112	-1.012678288	-1.330423683	-1.986673558	0.209435426	1.242136661
0.1754472523	-0.5509350682999999	-0.9201873566	-0.780838725	-1.1188519259999998	0.4771541838
0.17417412559999998	0.1560680904	0.3835533119	-1.274374288	0.7271017832	0.01459362905
0.1724813981	0.6750597069	1.43615828	-1.646407271	0.3391052639	0.2418802543
0.1703731479	0.9794234616	1.529950972	-0.2744613145	-0.8008252092	-0.2690932199
0.1678544539	-0.2375269009	0.641928517	-1.618508303	1.005737137	-0.2637191574
0.1649313837	-0.2801689005	-0.4051728948	-0.1148793589	-0.7791441226000001	-0.872459205
0.1616109794	-0.3192228538	-1.928200729	0.08057782758	-0.3695480242	-0.1233666115
0.1579012401	0.9533584613	1.01326935	-1.241620281	0.5228927897	0.7042547423000001
0.1538111029	1.016698761	2.061434755	-1.623450026	-0.6815232004999999	0.2546723258
0.1493504213	0.9145708177	0.9096386745	-1.178771622	-1.38545419	-1.074354971
0.1445299414	0.2944053564	-0.4566484622	-0.9802094102	-1.139087412	-0.5357207779
0.1393612762	-1.09478684	-0.9254046986	-1.233322917	0.8819682234	-0.7600725737999999
0.1338568775	-0.1965556387	-1.098688452	-0.950735854	-0.6396358442	0.5919637188
0.1280300059	-0.3674590824	-0.820661539	-0.6791966009	-1.402589974	-0.9001541113
0.1218946988	-1.384605878	0.1165594025	-0.5772191051	-1.6832225280000002	-0.9289663415
0.11546573660000001	-1.600188811	0.8974972003	-1.121676436	0.06728465977999999	-0.4933096043
0.1087586074	0.2754600865	-0.5392334955	-0.7537795431000001	-0.8645212004	3.962841658
0.1017894692	0.05853074587000001	0.01886014975	-0.9764971937	0.5292409164	0.6731802293000001
0.09457511119999999	0.5830938438000001	-0.3147127971	-0.7502585555	-0.2998393492	-1.904279311
0.08713291349999999	0.9848622119	-0.7208552311	-0.2730423931	-1.454128729	-2.417418605
0.079480805	0.6853540649	-0.9006888081000001	-0.2735281704	-0.2599627378	-1.76234896
0.0716372203	0.08471093388	-1.064663933	-1.06770087	0.4877858707	-0.5322603201
0.0636210552	0.783353709	-1.042669671	0.6176674003	-0.3870041902	-1.7140379980000002
0.0554516214	0.5731731266	-0.9719208472	0.02997931255	1.56223835	-0.4540937525
0.047148599900000004	0.3358237744	0.4241201379	-0.05494106281	0.2950884127	-0.3764104724
0.038731993199999995	2.214240609	1.279166629	0.8990541681	-0.2163085091	0.2379370031
0.0302220777	1.3247076009999998	0.15221546789999998	-1.174146304	1.101038295	0.8297858579999999
0.0216393546	0.3675758571	-0.1932261458	-1.57556721	-0.6538162835	0.4099607028
0.0130045004	-0.5930409536	0.04747488217	-0.9323122224	-1.683685144	-0.4188416978
0.0043383173	0.7548372112	-0.2826675719	0.08661448724	-2.112395561	0.9273663735
-0.0043383173	-0.9596726892	-0.5264533266	-0.7750452992	-0.1981936896	-0.5325888177
-0.0130045004	0.1027965607	-1.94433797	-0.05923584283	-1.119661131	1.859141991
-0.0216393546	-1.645001325	-1.994563431	-0.2703069284	0.3618929094	-0.2865792373
-0.0302220777	-0.9994346622	-2.0124756980000003	0.7528735753	-0.4630212232	0.5603280653
-0.038731993199999995	-1.385488619	-0.4235433654	0.5334609132	0.1984158914	-0.9430146006
-0.047148599900000004	-0.5609247456	0.04805353805	0.4622530245000001	-0.5542671834	1.203633431
-0.0554516214	-0.747715111	-0.01719404534	1.219885082	-0.6604745262	0.6440331521
-0.0636210552	-1.59225076	0.2811846795	0.7264051009	0.7046791348	-0.1373527343
-0.0716372203	-0.8535468131999999	0.2464073317	0.2801804593	0.5667596108	1.872070178
-0.079480805	-0.6652594144	0.5070413038	0.8178426411	-0.1176076542	0.9803625877
-0.08713291349999999	0.6167533184	0.9700431345	0.1880002073	1.290003424	0.8414753809000001
-0.09457511119999999	1.271982678	-0.3802771255	0.6718735402	0.3354326177	0.2636031108
-0.1017894692	0.7778476149	-0.4355284469	1.119267197	0.3141657365	-0.1536724636
-0.1087586074	0.7499048548	0.805785704	0.1095617747	-0.08273556939	-0.3242893586
-0.11546573660000001	0.3847752104	0.7134737266	1.15867589	-0.3168216238	-0.8386098531999999
-0.1218946988	-0.2315472381	-0.2678661491	1.029475235	0.3092104782	-0.8657808958
-0.1280300059	-1.13480862	-1.04999658	0.4851124014	0.8936561525	-0.2583115897
-0.1338568775	-1.067883645	-1.338963526	0.9051684663	-0.5093532736	0.2947099658
-0.1393612762	-1.531670639	-0.196386652	1.48750946	-0.7102460618	-0.2117867234
-0.1445299414	-1.373841572	0.3934868713	1.5986441130000002	-0.5776157296	0.2289445914
-0.1493504213	-1.560913953	0.5130044718	1.875220767	0.5158758815	-0.07675997518
-0.1538111029	-1.249825393	0.2130209115	0.8742166502	2.436888262	1.512405222
-0.1579012401	0.7273529346	0.8368637606999999	2.250655103	1.298983209	1.122570097
-0.1616109794	-0.2042826687	1.504451561	1.247517105	2.015784142	-0.7438452142
-0.1649313837	1.426818942	1.909022249	0.6479337374	1.840389016	0.8223049095999999
-0.1678544539	2.025978075	2.116979798	1.012477095	0.259702819	-0.6083698488
-0.1703731479	1.396011084	1.024840098	0.8627860918000001	0.8972879256999999	-0.9504028739
-0.1724813981	1.321884743	0.2166953181	0.3218978629	1.633522369	0.06240639452000001
-0.17417412559999998	1.727723016	-0.4727506764	1.102286273	0.6635682729	-0.4340953591
-0.1754472523	0.753393978	-0.3195981661	0.9235767693	1.215836096	-0.1422124175
-0.1762977112	-0.9446637774	1.2696665459999998	0.2453901538	0.7812527024	-0.3689726562
-0.17672345350000002	-0.1813880504	1.356199102	0.5704350931000001	-1.111998117	0.8744912415999999
