0.1740283562	0.08955062229	-0.8621988295	0.05584662919	1.1196100390000001	0.7719705597	-1.2439967570000001
0.17363412600000006	0.02288751403	-0.7776743448000001	-1.94023665	0.3034052372	0.03307059999	-1.487543513
0.1728465587	0.03685222612	-0.5364427796	-1.721759174	-1.906262767	-0.4150555779	1.10549171
0.17166743829999995	-1.779378275	0.06034541245	-0.2382622214	-1.3646415980000002	1.352354856	-0.6886916236
0.17009943600000002	1.359803302	-0.08749474017999999	0.00504169551	-1.26392378	1.127311303	0.6972384557
0.16814610370000002	1.807977872	-0.8934111901999999	-0.5784811122	-0.832233316	-0.5145495422999999	0.5963254545000001
0.1658118664	0.0786263925	-1.09136714	1.104257688	-0.871336387	0.6371774416	-0.386692354
0.16310201189999998	-0.8883729229	-0.8964919073000001	-0.1914241372	-1.40872408	-0.2032496065	-0.1670105123
0.1600226789	-1.258009939	-0.5222755697	0.2147229193	-1.023364974	0.5763013927	-0.2348553551
0.156580843	-1.181682757	-0.6557868641	0.259619875	-0.4062990265	0.1022478124	0.2761166247
0.1527843012	-1.313376197	-0.3870242193	-0.2621006483	0.1575579185	-0.5057514716	1.364064066
0.1486416538	-0.1975760528	-0.1215874042	0.06256008785	0.9088466937	0.5741199628	0.2741917475
0.1441622852	0.7646607748	-1.454644354	0.4572509875	1.201996063	0.08368579842	0.4991127599
0.1393563427	1.371694163	-1.915689865	1.284320843	-0.2584894351	-0.904507276	-0.5521234891
0.1342347133	0.6852794575	-0.7643945937000001	1.5133458569999998	-1.880185869	-0.5864565039999999	-1.5973601780000002
0.128808999	-0.8719662574	-0.1044219508	0.6955153159999999	-1.202644815	0.8235537608	0.0326412141
0.123091491	-0.9357781832	-0.516865829	-0.8469809974	-0.3336875393	0.03252745585	1.736675507
0.1170951411	-0.016541358869999998	-0.7063118453	-0.2134664727	-0.5291403695	0.002740639973	1.215736959
0.1108335331	0.1355437869	-0.523479583	1.6843830080000002	-0.4985357708	1.15987096	0.5617460120000001
0.1043208515	0.05984164779	-0.5205433576	1.184520647	-0.7191586841	0.6797461029999999	0.1948912927
0.09757184949999999	-0.5535414793	-0.6523941371	0.6241824859	-0.5071439644	1.006559308	0.2567256761
0.090601816	-0.3331889034	-0.7841687324	-0.3089773451	-0.8198911434	-0.5391820563	0.7881513328
0.0834265402	-0.1150095991	-0.8877000336	0.4189714101	-1.691528006	-0.4763816198	0.224465272
0.0760622765	-0.9948824238	-0.3275064989	0.3988890286	-1.314954688	0.7561399234999999	0.3742711375
0.0685257072	-1.586830091	-0.887651813	-1.2730078459999998	-0.982885342	-0.348639524	1.704553322
0.060833905199999996	-0.9404132344	-0.8854878231000001	-0.3622583538	0.0277689776	1.481312229	0.1941999991
0.053004294800000004	-0.2417250588	-0.6373734704	-0.01097065123	0.35638344240000003	0.8125337573	1.3920677469999998
0.045054612699999996	-0.2385781824	-0.6934259092	0.3505100523	-0.08135018596	0.3187248694	1.208536948
0.0370028673	-0.7438927398999999	-0.8708004869	-0.5956581362	-0.3925664422	0.07831439087	0.9231720763
0.028867298599999997	0.02169271806	-0.9035551152	-0.31130709300000003	-0.6604804041	0.5213939085	0.5684189749
0.020666336100000002	0.2450962947	-0.6241497658	0.8462902072	0.7237145814	1.776399653	0.519988583
0.0124185578	-0.2606571697	-1.082881809	-0.09876139555	0.9287376566	0.002393754513	1.235475249
0.0041426474	-1.165175682	-0.8628919804999999	-0.5922691407	0.5194772331	-1.026179099	0.7199131602
-0.0041426474	-0.8630307985	-0.6182618383	-0.4250390817	0.2835468073	-0.07872426888999999	-0.4384065595
-0.0124185578	0.1650177781	-0.173567447	-0.3393663582	1.315475084	1.35109402	-0.1768519491
-0.020666336100000002	0.4604285906	-0.2419771457	-2.138387249	0.7385170956999999	-0.3483158718	-0.033583983219999995
-0.028867298599999997	1.19407993	0.05107304824	-0.839352801	0.5216337625	1.093276974	-1.024942152
-0.0370028673	1.288462181	1.613777329	-0.1373365597	1.447923524	1.739240836	-0.9546800128
-0.045054612699999996	1.043819191	1.728610465	-0.4310529913	1.528992684	0.3704507701	0.3107352694
-0.053004294800000004	-0.01311419855	0.7787519148000001	0.01598627061	0.9346203046	-0.3759118917	0.08489063764
-0.060833905199999996	0.1716256305	-0.2514391117	-1.541673069	0.6145529579	-1.476565856	-1.200160054
-0.0685257072	1.029466668	-0.2750182028	-0.6895511426	0.3263323067	0.06209356897000001	-2.000739921
-0.0760622765	1.358256647	0.2002557795	-0.8794966329	-0.09402668331	0.3362783132	-0.5686408989
-0.0834265402	0.2657282277	0.1601923036	-1.137903361	-1.707275832	-1.4769294569999998	0.670250274
-0.090601816	-1.027845267	0.4003164338	-0.2636615136	-1.403975431	0.2644464455	0.03601812638
-0.09757184949999999	-1.125686268	0.1146370375	0.6832618122	0.4895888921	1.233369845	-0.0632957163
-0.1043208515	-0.7324837163	0.2845400658	1.106167823	1.5060060830000002	0.5217222539999999	-0.2954995506
-0.1108335331	-0.5965492482	1.012801827	1.097346695	0.5610800110999999	0.08899166155999999	0.2128757489
-0.1170951411	-0.4657854468	0.7862493723999999	0.6975981202	-0.3261212455	-0.2310358911	0.9064556107
-0.123091491	-1.706404359	0.6815880614000001	-0.5445436304	0.1336159213	0.2386306677	-0.4750185242
-0.128808999	-0.34102634299999995	0.2960563366	0.2443244591	0.3470366962	0.3173834133	0.2806090665
-0.1342347133	2.219507244	0.4517804889	0.1976247999	0.1614566365	-0.6519448766	1.404959158
-0.1393563427	1.153583744	-0.2102490235	-0.08714590064	-0.09452868323	-0.7771958253	-0.6525032924
-0.1441622852	0.3938976538	-0.637262557	-1.199279885	-0.4610143477000001	-0.2668524888	-1.274903514
