0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10
0.1753603861	0.0	2.041965929	-0.9982257759	0.30386964510000003	0.1903571107	1.104690057	-1.301202937	0.326051023	-0.7199062053	0.3326625427	1.053640527
0.1749508238	0.0	-0.4139073894	1.293490137	0.6477975871	-0.239023214	0.1066563687	-1.325321926	2.217356496	-0.4464656106	-0.953038849	1.330115226
0.17413265579999998	0.0	0.4902637833	-0.4950215794	-1.497609849	-0.004705503216999999	-0.3612966698	-0.5248201917	-0.2460143552	-1.7326587180000002	-0.6814518776999999	0.055761555029999986
0.17290779280000002	0.0	-0.855560021	1.064408847	0.5480981968	-1.665985293	0.0606533363	-0.34570221840000004	0.04418432702	-0.7540989845999999	0.05510979301	1.878004334
0.1712790957	0.0	2.19664824	-0.07949398798	-0.2098255342	0.63788894	-0.7843478053	-0.4622505437	0.467333972	-0.8495637824	-0.8346949839	1.060227353
0.16925036829999998	0.0	-0.8177602037999999	1.764210631	0.5961178669	-1.0756952709999998	-0.2605940967	-0.1536413077	-0.003828482021	-1.790041786	-0.6736288736	1.335540348
0.1668263489	0.0	1.179486097	-0.6402105968	-1.732795006	0.2677794658	-0.628868391	-0.2946616665	0.4466932264	-0.0008069112437000001	-0.5111189842	1.7586571430000002
0.1640126988	0.0	-0.7245220072	1.047972585	0.5564382435	-0.4536896441	-0.4741906059000001	-0.5253688785	1.625055043	-2.116745817	0.918889083	0.5113697706
0.1608159894	0.0	-0.4652400281	-0.1898072734	-1.611062618	1.012311859	-0.9478729517	-0.928642058	-0.06836260495	-1.18519499	0.0965147281	1.5739686819999998
0.1572436868	0.0	0.6793150298	-1.085902595	0.728046325	-0.5513699278	-1.423311718	-0.6281422993	-0.3158960884	0.02535887102	-0.9489571132	1.3847545630000002
0.1533041343	0.0	-0.9110174304	0.801031332	-0.2152270727	0.8902672106999999	-0.4331937353	-1.017873634	1.086164275	-1.760655315	-0.6974608585	-0.29630326
