0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10
0.1753603861	0.0	2.141795952	2.012284397	2.25060914	0.3114527332	0.6283899968	-0.2457553839	2.545663383	-0.632961572	-0.10596686	-0.0518169563
0.1749508238	0.0	1.961344771	-1.228735562	-1.019635309	-0.7379773516	0.037316066810000006	0.1112877344	1.6493392530000002	-1.613106144	-0.3852609908	1.21135895
0.17413265579999998	0.0	1.366637392	0.14328835	-0.7176216565000001	-0.1006163063	-1.196242234	-1.434787407	2.283310365	-1.06565227	-1.2452198	-0.7503387211
0.17290779280000002	0.0	1.195451538	-0.5673232897	-0.6192699141	0.09771534281	1.690784312	0.4539440232	1.748628684	-1.111601583	1.66574764	-0.2097470415
0.1712790957	0.0	0.9586292594	1.131573913	1.057587222	-0.2083880539	-1.163058758	1.892905781	1.7009195030000002	-0.5585157128	1.823286819	0.3536676489
0.16925036829999998	0.0	0.6152787052	1.784778805	-0.6285012864	-0.1865379888	-0.04692794393	0.2103371431	0.9803441188	-2.277180482	-0.1480151308	-0.2637104203
0.1668263489	0.0	1.269015178	-0.6498117584	-0.04837990351	0.5454523835	-2.444011129	0.7300908135999999	1.394327867	-0.0805231695	-0.03884637525	-0.9776280083
0.1640126988	0.0	0.7621241009	1.280673706	0.03806888401	0.6943394436	0.09969331379	-0.2331069405	1.272666791	-0.3899292974	-0.8528802693	0.1869437352
0.1608159894	0.0	1.03755731	-0.6298151034	0.6003428710000001	-0.239021134	1.609559606	1.750185647	0.6369912604	-0.8281908966	1.79296948	1.059732753
0.1572436868	0.0	0.9759770405	2.1047858230000003	1.4326814019999998	-1.35333121	-0.6124599257	-0.903657078	-0.230706314	-0.7002875754000001	-0.4959511285	2.053455694
0.1533041343	0.0	0.8315792170999999	-0.8934949839	-0.1662324672	-0.8473857109	-0.5469244132	1.295155484	-0.6185959394	-1.537207073	-0.3288874881	0.263533685
0.1490065329	0.0	0.9100871821	1.22376234	0.2404111029	-0.2927563226	-0.471778629	-1.003547462	-0.6494924726	-1.537679396	-1.601276612	-1.1380720990000002
0.1443609199	0.0	0.931505978	-0.1072863327	-0.2481839278	-0.7103084042	-1.482664924	1.406153561	-0.9711251523	-1.297044022	0.5458351539999999	-0.1921854207
0.1393781452	0.0	0.6173534975	0.6013590974	-0.29073770390000003	-0.13708646189999998	-0.6207052754	-0.3838863535	-0.7473218704000001	-1.733562112	-1.952150984	-1.056292098
0.1340698464	0.0	1.274247918	-0.4620590756	0.217897486	-0.4415854719	-2.036859256	0.4017425072	-0.8550903931	-0.5094920645000001	0.4873068349	-0.7299087003
0.1284484213	0.0	0.9616489475	-0.189706035	-1.41808837	0.03863098577	0.2592042606	0.2226183293	-0.6989373144	-0.2681193713	-1.030169007	0.06804128421
0.1225269989	0.0	0.6559503268	0.2709261007	2.109991836	0.3820770243	-0.3015607732	0.474315686	-0.6343814429	-0.5554961468999999	-0.5774712789	-1.454188747
0.116319409	0.0	0.5914698906	0.2804808731	0.04311793036	-0.9511508965	-0.19539497100000006	1.771819189	-0.9281091259	-0.4627569158	-0.5592217302	1.742927394
0.10984014980000001	0.0	0.5780406533	1.003442807	-0.8409312157	-0.3178497662	-0.2361098972	-0.01587155824	-1.281117996	-0.8716107815999999	-1.459019001	-1.270845753
0.1031043538	0.0	0.6715397973999999	-0.3768533062	0.76024049	-0.1012978355	-1.776458713	-1.012783765	-1.112522656	-0.2665119488	-1.024494877	-1.583060705
0.09612775289999999	0.0	0.4507762155	-1.179825134	-0.4004351181	0.3339701115	-1.091056873	1.606819871	-0.985436796	-0.7766366568	-0.9702058849	-0.02997849661
0.0889266411	0.0	0.2493974313	0.991938926	1.660534617	0.8881084088	0.07755029182999999	-0.3998847624	-0.7825264976	-0.7748837243000001	-1.183381664	-1.239924214
0.081517837	0.0	0.6522173012	-1.099259009	-0.2564063802	0.2971659032	-0.2868863939	1.229528239	-0.8298739487000001	-0.1532222548	-0.8832249888	1.076261303
0.0739186442	0.0	0.5677786074	0.8251340414	-1.467097148	0.7479370257	0.1026412272	-0.5577170256	-0.3596303583	0.2815716467	-0.6532875329	-0.9950723391
0.066146811	0.0	0.5229711388	-0.26561941440000003	1.26902966	0.4824071553	-0.24517625	-0.3364133388	-0.0121004501	0.4573402375	1.331977334	-1.135036144
0.0582204889	0.0	0.4658413563	-0.7885497018000001	-0.6162330239	0.06954164407	-0.1967317284	0.852069794	-0.09362463147	0.24015372350000005	-0.9727700194	1.285187161
0.0501581901	0.0	0.2123362839	0.7055024121	-0.4996929845000001	0.918870743	-0.4779999207	-0.5976267293	-0.13140683960000002	-0.917699908	-0.8549841895	-0.3672247189
0.041978744500000005	0.0	0.4558625024	-0.565461188	0.9395798503	0.8846322293000001	-0.4433401198	-0.7136973658	0.1335492043	0.1437131097	1.586767055	-0.6311196226
0.0337012556	0.0	0.4966861173	-0.6268717922	-0.1137162554	0.7554509642	1.04799644	1.3788365319999998	0.08768195754000001	0.7231169781	-0.04694837957	1.654062719
0.0253450559	0.0	0.006351907508	2.096067928	0.7138916426999999	0.5536364327000001	0.259829257	-0.09308676484	-0.5001688261	-0.409691491	-1.060462265	1.092372762
0.016929661699999998	0.0	0.3954394162	-0.8513395467	0.5750491064	0.6122396527	-0.9040480185	-1.796221835	-0.6955533625	-0.3750423332	0.382686557	-0.4549125496
0.0084747274	0.0	0.4446298252000001	-1.0751065990000002	-0.4578449796	1.148580845	-1.3558424669999998	0.4869835611	-0.4846653303	0.2838197524	0.740705031	0.1503641675
0.0	0.0	0.2295630373	-0.07507965861	-0.16386582	1.256880123	1.5453156119999998	0.3938279678	0.2349478035	0.1985164773	-0.8973531320999999	-0.1782941919
-0.0084747274	0.0	0.4362430558	0.5901171216	1.185672468	0.1086461093	-0.0903374144	-0.8657805453	-0.4668883243	0.4644217297	1.1371778890000002	0.9519229627
-0.016929661699999998	0.0	0.6049920492	-0.9264783263	-0.2663516676	0.4517372244	-0.7288396622	-1.4623396219999998	-0.4845340729	-0.05655433785	0.9166379876	-0.1979048921
-0.0253450559	0.0	0.4632079923	-0.9547209929	-0.6478728835	1.531018503	-1.230108932	-0.5101307697999999	0.06439392908	1.014591456	0.4474759478	-0.1328633461
-0.0337012556	0.0	0.1872016008	-0.6685251086999999	-0.7605024387999999	1.564562531	2.195904421	0.5031871902	0.4180224621	0.5658422812	-0.2907259284	-0.2329931113
-0.041978744500000005	0.0	0.06010214701	1.642148369	1.1492599490000002	0.3339388845	0.07542101171	-1.285699626	-0.2606954063	0.4171321889	-0.6795635365	0.8739469515
-0.0501581901	0.0	-0.15253601630000002	-0.3619745402	0.2418386392	0.3114139014	-0.08581066085000001	1.295947889	-0.6703255828	-0.8885094137999999	0.1950342166	1.122353914
-0.0582204889	0.0	-0.2100746583	0.17517633010000006	-1.806250767	1.097686624	-0.058814851729999985	-1.061092398	0.1069628869	-0.896011703	-1.333390623	-1.219261394
-0.066146811	0.0	-0.2216679277	-0.2729748403	-0.04955774678	1.406477501	-1.25732379	0.1930652384	0.7045325954	0.4336252627	1.99316806	-0.6863217068
-0.0739186442	0.0	-0.7897967424	-0.4103095455	-0.501037356	1.927909164	0.9532869085	-0.2609979604	1.806665514	-0.4818652974	-0.7399020243000001	-0.6344454065999999
-0.081517837	0.0	-0.2203318489	-0.1269807423	-0.01914190279	0.9392388504	-0.7574324518000001	0.5034808158	1.533673317	0.9515468152	2.015975074	0.5184597893999999
-0.0889266411	0.0	-0.4453959248	-0.2914617473	-1.158875668	1.023269024	0.5096982605	0.4308309495	1.916239405	0.4254610027	-0.4166863813	0.9047849049
-0.09612775289999999	0.0	-0.3682982497	0.4955527385	1.96737723	1.134269372	0.1820607828	0.2288392559	1.801130718	0.8086841406	0.3721619143	-1.074257416
-0.1031043538	0.0	-0.3252536138	-0.6343626889	-1.231547261	0.140164386	-0.5650143326	0.008923677464	0.9539397985	-0.1763919471	-0.507371524	2.227602122
-0.10984014980000001	0.0	-0.8068708811	-0.1299866127	-0.3265863154	1.214677642	-0.8114050668	-1.691104193	1.456937069	0.08738686471000001	-0.8839957914	-0.08187242914
-0.116319409	0.0	-0.6180631109	-1.105157233	0.07511417853999999	1.33316864	2.28958147	1.049589623	0.9411447092	0.6414520078	2.177244698	1.5284000780000002
-0.1225269989	0.0	-1.059650074	1.957236554	2.102782624	-0.1041570505	0.7283416379000001	-0.5994535896000001	0.1205848955	0.7671706183	1.089722532	2.534430119
-0.1284484213	0.0	-0.8187906709	-0.8572746818000001	-0.1446266483	-0.2158994504	2.000021726	0.6346521855	-0.8268120753	-0.3195874795	0.9049125246	1.448785764
-0.1340698464	0.0	-0.7167119479	1.318178591	-1.039848795	-0.6730390387999999	-0.012909240390000002	-0.8602862537	-0.811899305	-0.5095892181	-0.3514150006	0.499987922
-0.1393781452	0.0	-1.144711337	-0.4857861385	0.3007240883	-0.4908873145	-0.2921337663	-1.121774488	-0.8474768184999999	-0.9760835934	2.151421333	-0.8172658134
-0.1443609199	0.0	-0.8846223715	-1.598012175	-0.9756878163	-0.5928233221	0.1502407133	0.9233271327	-0.5617757731	0.213089415	-0.3541702154	0.4582026663
-0.1490065329	0.0	-0.8543016217	1.442666837	-1.427549542	-0.250658268	0.8932281531	-0.22641773	-0.5385247688	0.9431205599	0.1279714467	-0.4416976504
-0.1533041343	0.0	-1.304104927	-0.3732346348	1.486987641	-0.2146245922	0.6904001831000001	-1.274855356	-0.4343413531000001	0.6282721718	0.02104569234	-0.7353760712
-0.1572436868	0.0	-1.33765513	-0.7818767570999999	-0.05958033667	-0.822062959	0.07612669775	1.41768744	-1.127304529	0.342423341	0.6863737373000001	1.051330989
-0.1608159894	0.0	-1.130720988	1.705076984	-1.187952743	-1.311319438	0.8499459933	-0.4870577341	-1.331687347	1.13538422	0.06188887466	-0.5729419356000001
-0.1640126988	0.0	-1.548902955	-0.6522188356	0.7971072067	-1.143953975	0.1841338097	-1.74191741	-0.7541216681	0.802209583	-0.6300291428	-1.08020039
-0.1668263489	0.0	-1.483886036	-1.2542439159999998	-0.16752630300000002	-1.233101549	0.3125488937	1.420691716	-0.6047359228	1.614573246	0.4290984938	-0.6474929074
-0.16925036829999998	0.0	-1.612962225	1.256431375	-1.631526834	-1.475785453	0.9929830199	-0.6272792414	-0.9648179077	1.261520155	0.2742581763	-0.8237800821
-0.1712790957	0.0	-1.698450973	-0.6353450825	0.6920135966	-1.867275653	0.1187159779	-1.976631271	-0.6442392761	1.271594385	0.352362326	-1.028913914
-0.17290779280000002	0.0	-1.3371433659999998	-1.508974015	-0.7606410348999999	-2.245175592	-0.4638008216	0.02705024769	-0.748846171	2.361087442	0.17778042219999998	-0.430716683
-0.17413265579999998	0.0	-1.7422337209999998	-0.5475640028000001	-1.4408573569999998	-1.426054911	1.47051286	-0.05047624302	-0.1626798161	2.591338881	-0.3987038493	-0.2797756065
-0.1749508238	0.0	-2.136559479	0.17260351699999998	1.6694118830000002	-1.7800631080000002	1.816924024	-0.943374305	0.1263019038	2.297451481	-0.3127859365	-1.034197867
-0.1753603861	0.0	-2.239135843	-1.001527831	-0.0009278679725	-3.065092921	0.6378126763	1.468817281	-0.7748055593000001	1.641586719	0.3371962918	0.5435181266
