0.1240256802	0.1239985182	0.1239532527	1.3769601740000001	-0.5523581946	0.8993097112	1.741982757	-0.4564612053	0.5308321636	0.25476381600000003	-0.2881274594	-0.6400896112	-0.2645048231	-0.10723406529999999	-2.105928706	0.7723670869	0.784312482	0.30340442219999997	-0.5022262775999999	0.3345271883	1.1466564129999999	0.035764613199999996	0.2605137693	0.7206959786	-0.6004506914	-0.988035659
0.1239532527	0.12370891390000001	0.1233020394	-0.6383585090999999	-0.8252533733	0.8101886997	2.173644325	-1.210108335	1.350185674	-0.1672447243	0.636614597	-0.05963033327	1.698944492	0.06915617407	-1.555725824	0.7234000091	-0.08088857802	0.2296304755	0.7167404945999999	0.5458035769	-0.0104653633	0.0001402055413	1.387125467	-0.5270197047	-1.113402375	-1.560679499
0.1238084399	0.1231303817	0.1220030341	1.314254407	-1.593125236	0.7688608206	0.07700383357000001	-0.8622371220999999	0.3898704563	0.7847121457999999	-0.9262583022	-0.243315089	0.635515742	0.5658363344	-0.980616311	1.166382419	0.4661815129	0.7399208625	0.4874808959	-0.08798648258	-0.1135687105	0.5644887756	0.7306058518	0.5784590572999999	-0.12714019869999998	-0.17422165350000002
0.1235913266	0.12226427279999999	0.1200630614	0.9330597108	0.1418990083	0.3468852011	0.6462706979	-1.361419975	0.9898029939	-0.008800927868	-0.2508448219	0.359472676	0.02720660591	0.3969118021	-2.74931526	0.9657164093	-0.6803797623000001	-0.2778537315	0.1984187899	0.7085809211	-0.5955529097	-0.2674283678	0.5918118172	-1.263063189	-0.6738102484999999	-0.4920625499
0.1233020394	0.1211126101	0.1174923133	-0.8889695929000001	-0.8537065356	0.2472354437	1.4036243380000002	-0.8168579215	0.1382345755	-0.2026631221	0.2055778601	0.004509223984	2.01944119	0.1140448821	-1.808408284	1.5589192040000002	-0.9043431421	0.2154902386	0.1193142302	-0.3146654648	-1.998677819	1.092635333	1.650079929	-0.1649942793	-0.380005171	0.3553532244
0.1229407472	0.11967808320000001	0.1143042958	0.9564194091	-1.206168687	0.5956463532	-0.7408539324	-0.9657798021	0.5257417405	0.5396639373	-0.1634628857	-0.2047311402	0.790741233	0.8598047101999999	-1.183626824	1.849216296	-0.3053745116	0.6088318437	-0.7780774325	1.362277451	-0.07787224175	0.5229120573	1.217703937	1.81549758	-1.282571313	1.392272651
0.12250766119999999	0.1179640426	0.1105157577	0.7766410729000001	0.2209358149	0.6106666832	0.3255338443	-0.6311134682	0.002646156617	-0.567137845	-0.314609617	-0.01150179329	0.6947394007	0.5638378887	-1.4292423630000002	1.77284851	-0.8727792322	1.066274084	-0.348660161	-0.5695547063	-1.401703669	1.5743772969999998	0.6854996686	0.3865712801	-0.8765893455	1.378457248
0.1220030341	0.1159744915	0.106146603	-0.5824838103	0.8866443315000001	0.5400260379	1.188654059	-1.81333702	0.1672275263	-0.1244644587	0.5866818970000001	0.639530206	-0.2246989488	0.20952331920000006	-1.186938067	1.456428043	-0.7153564120999999	0.6257197428	1.298227881	0.1724712592	-2.125934362	-0.1856053	0.8603645499	-1.386354572	-1.03179367	1.5469033580000002
0.12142716070000001	0.1137140766	0.10121978570000001	-1.04238176	-0.8201291807	0.7054860787	0.9849341137	-1.218874578	0.1312355076	1.179445343	0.300812849	0.3483470948	0.3426516311	0.09644590392	-0.8050524132	0.8267922195999999	-0.507486323	0.08885746629	-0.5526587295000001	1.126431726	-0.5898138634000001	0.790911081	1.186580877	1.60447907	-0.9366091998	1.099746776
0.12078037720000001	0.11118807720000001	0.09576119	0.6543357290999999	-0.2496949341	1.052285597	-0.04028219713	-1.315285801	0.6188313473	0.9595880196	-0.2153211647	0.5457184901	-0.2808160957	0.7645204254000001	-0.22761379690000005	0.7129579456999999	0.2601648239	0.8258665152	-1.277130336	0.9679486483	0.046017742249999986	0.5384655932	-0.9202719357	1.017964943	-1.273087463	1.293464555
