0.1740283562	-0.5919884279	-0.5615923114	0.2503319235	-0.1201607232	0.04237851455	0.4697176625	-1.737938655	-0.2338279515	-1.052181347	-0.9585643337	-0.3693363257	1.198810554	-2.020253644	1.89159249	0.721655718	-2.604223712	0.06245786841	-0.5313022827	-1.264126506	-0.7835089541	0.9251590804000001
0.17363412600000006	-0.3781564774	-0.3133169155	0.026454976780000004	-0.07734123882	0.3078516585	-0.4092076623	-1.293640647	0.1838241468	-0.7739220308	-0.5991675486	0.05288466328	0.2222591148	-1.503315846	0.9821045349	-1.705222741	-2.199958552	-0.0486767482	-0.6808556478	-0.8939606897	-0.5623285488	0.9626696653
0.1728465587	-0.4658344927000001	0.2121820645	-0.3568952711	-0.7888458167	0.2431114196	0.486004255	-0.8412448820999999	0.1603379702	-1.048754007	-0.8246907964	0.5778003008	-0.8792685382	-0.5908720147	-0.04706229337	-0.2532781933	-1.453251494	0.4748237305	-0.1683679625	0.6024347688	2.475471288	-0.04983289882
0.17166743829999995	-0.4241457812	0.09041014862	-0.08311071683999999	-0.5982805022	0.8672164648999999	-0.09309512707	0.02015739428	0.2447244363	-0.5584311292	-1.197626178	-0.1844929024	-0.5870007213	1.018826242	0.06850164345	-0.6692429834	-0.8662814425	-0.06163904654	0.4618630984000001	-1.263865429	0.8373691143	-1.8242225
0.17009943600000002	-0.2434933922	1.00319341	-1.002351981	-0.4849820199	-0.1579278838	-1.15770857	-1.194899332	-0.7988986315000001	-1.048986822	-0.6622304278	1.251924999	0.9191914039	1.754519552	-0.7799429245	-0.3462475909	-1.700390949	-0.3497294232	0.9242229929	-0.4330655326	-0.9028020916	0.8279494392
0.16814610370000002	0.2536279155	-0.6379563076	-1.326885834	-0.3936165358	1.613513656	0.1199874756	-0.8605993401	-0.1562281144	2.354579529	1.957762961	1.118986931	0.5940963791	0.6740920964	0.4032493787	-1.625030761	-0.2808773954	-0.3865358906	-2.18374808	2.388862071	0.6925460736	-0.3753004216
0.1658118664	-0.2026591148	-1.194214194	-0.7863432415999999	-0.8788906464	0.2316473639	-1.418541417	-0.534912135	0.7669099911	-0.7499635698999999	1.927880895	0.9784490071	0.2172342631	0.6972221719	0.04304167967	-1.200301325	0.7646918224	-1.380712786	-0.9187912069	0.9123001982	0.9616814221	-1.485550213
0.16310201189999998	-0.397003996	-0.6920692729000001	-0.4593196214	-0.5684376485	0.533057995	0.2757917619	0.2054652786	-0.006544055665	0.2549144942	1.263568505	0.7199672362999999	0.1086751947	1.803063373	-0.4459908295	-1.4654552369999998	0.3043842492	-1.158863467	-0.02637813201	0.4530290294	0.1911469724	0.2877066938
0.1600226789	-0.7907970523000001	-0.6891098034	-0.694472885	-0.2827579755	0.7745477566	-0.3996086008	1.4324970419999998	-0.3037190637	0.3103104413	0.8433711072	0.4735665721	-0.3510136842	1.518580457	-0.007956464083	-1.455377383	0.5875704062	0.06295920859	0.289461744	1.076301516	-1.229332634	1.149181172
0.156580843	0.1903065631	-0.3572196456	-0.2008108775	-0.34433322310000003	0.8232229934999999	-0.3025432503	0.6230467088	-0.8082519040999999	-0.4767567874000001	0.6179288318	-0.1699642777	0.6419934191	0.9212529685	1.052691979	-0.8215791515	0.3483443791	-0.4857893182	0.8032389467000001	1.090865988	0.6131649801	0.8507804795
0.1527843012	0.2211819145	-0.927595086	0.0759340052	-0.1275364898	0.87506885	-0.6081752522999999	0.4772036843	-1.116528602	-0.1162856257	0.08657510047	0.1537870878	0.8229449791	0.9250084732	0.3029717169	-1.231752875	0.003204749862	-0.7590272972	0.9313420099	-0.03981593185	0.6485782237	0.2941762259
0.1486416538	0.0524514562	-0.5570768753	0.4388995151	-0.7698001365	-0.375492915	-0.2016208936	-0.06425686930999999	-0.556465839	-0.5682299994	1.01782625	0.6829303906	-0.2780082236	0.106119389	0.4031945545	-0.9624434243	-0.2602626741	-0.4425207784	0.5765452607	0.2527442815	-1.163083699	0.4991432766
0.1441622852	-0.3948981124	-0.4610760642	0.4105233541	-0.965029046	0.2054941321	0.4387735025	-0.007356015440000001	0.2144991852	0.07620976903	0.1747094643	0.3415545794	0.3452325114	0.02491882821	-0.07933349802999999	-0.4940652278	-0.05709316736	-0.2130581385	0.6790312146999999	0.4133133397	-1.976509798	-0.26897609570000003
0.1393563427	0.148992868	-0.03062098959	0.2951842958	-0.7742480926	1.150807732	0.023099060530000003	0.1920455022	0.2009571461	-0.1144767822	-0.03379421551	-0.8829810164	0.7904080592	0.2115844116	0.5810271833	-0.2648130049	0.2109937069	-0.1388141234	1.833127185	-0.7025758059	0.5957865486999999	-0.1208403905
0.1342347133	-0.0314925574	-0.1479782124	0.608868746	-0.7713836591	-0.6018190325	-0.4139692521	0.1097907973	-0.4942436568	-0.7010966674	0.9764069777	-0.5045260103	0.4277397793	0.3123789079	0.07924454163	-1.279340809	-0.5837313955	-0.2010473821	1.207747053	-0.3864395566	0.5757811599	0.5535751182
0.128808999	-0.7945722943000001	-0.6774146154999999	0.5055494343	-0.5562208885000001	-0.0693350695	0.1744571502	0.5643503111	-0.4433873876	-0.03685437547	-0.2709037372	0.28856657420000004	0.04896617596	-0.4520713172	-0.1708160208	-1.260763036	-0.4338588562	-0.3172638631	0.2442711813	-0.07482647577000001	-2.595356094	-0.6141186393
0.123091491	0.2942342847	0.1635431699	0.3815145388	-0.25465430440000003	1.095850079	-0.407830644	-0.0003962778847	-0.12231543	0.1488667286	-0.2957179634	-0.08187123456	0.2803736208	-0.6847869531999999	0.7195972895999999	-0.5483376904	0.35577464340000003	0.2263962424	1.666512366	-0.8424482788	-0.3908019881	-0.1039401849
0.1170951411	-0.3103806901	0.4009428616	0.7261981267000001	-0.8494025271	-0.8058029326999999	-0.5362100136	-0.3339551189	0.6124225520000001	-0.3528920643	0.8278427844	-0.2345678763	0.2032976805	0.1335314559	-0.5604528158	-0.9595613399	-0.02042926497	0.2283631261	1.5004502569999998	-0.2083946687	0.2697848704	-0.1647820084
0.1108335331	-0.2499401652	0.302505732	0.3910543289	-0.3660671535	0.6306329017	0.2911241378	0.6980053009999999	0.1474826082	-0.320443773	-0.6489796289	-0.2734900574	0.2099413155	-0.7592729161	0.4734655386	0.14329984939999998	0.4560642266	0.05480176785	0.668333066	0.7458386821999999	-2.099106182	-0.6967414671
0.1043208515	-0.1803573879	0.34840019450000004	0.8318939628	-0.3137877679	-0.3904650295	-1.113312772	-0.08659733875	0.02076943542	-0.4234678737	-0.054968826860000014	-0.5390909595000001	0.541939273	-0.07810418333	-0.04434043169	-0.5188077256	0.049778469910000005	-0.2039704289	2.07728192	-0.09986799168	1.84934212	0.7757388692
0.09757184949999999	-0.6387870489	0.03596530119	0.7754713778	-0.4728970576	-0.09537342099	0.5118914595	0.6926916006999999	-0.4150547713	-0.2436203916	-1.059575243	-0.4282945947	0.3688064746	-0.799560312	-0.1037954076	0.08739725381	-0.2105832892	-0.17376946440000002	0.7554327838	-0.7333746906	-0.7879026577	-0.354138808
0.090601816	-0.050624896730000014	0.4048953017	0.5702737038	0.2605886651	0.2051974254	-1.081053453	0.3821488597	0.07492355207000001	-0.5481610055	-0.7179619517	-0.6734543534999999	0.1099114196	-0.6286710684000001	-0.2989494958	-1.766372504	0.1093439106	0.4458046113	1.418852454	-0.2710334814	1.108287197	0.3635831766
0.0834265402	-0.6414456704	-0.4022791161	0.7106292973999999	-0.6042084128	-0.04399287857	0.2570305624	0.224695794	-0.4836112625	-0.119099827	-1.125959536	0.1239677863	-0.4466771087	-1.001410178	-0.07369533091	0.2043458075	-0.05284776296	-0.4586337676	0.4932748755	0.06643404475999999	-0.2230495745	-0.4594688131
0.0760622765	0.07278930823	0.0057055769570000005	0.9489881617	0.1835093121	-0.09005641164999999	-0.942146127	-0.06445761116	-0.16478364380000002	0.475128117	-1.8000651369999998	0.1456795259	-0.5454898829	-1.225942699	-0.2252654305	-1.142793848	0.2458270124	0.8137380341	1.3991434530000002	0.577813673	0.7706679978000001	-0.7953006706
0.0685257072	-0.2237109517	1.955294444	0.6339818645	0.2268374831	-1.457817877	0.13015922189999998	-1.151862802	-0.1429623907	0.8715845458	-2.257484871	0.09099964963	0.03943833286	-2.765024841	0.5273746686999999	0.5913226161999999	-0.3797865146	-5.215589893	0.7707776607	-0.1611256583	-0.3775076172	-0.4109902615
