0.1740283562	1.4379068680000002	0.1196471443	1.170687273	0.5392309115	-1.345026759	0.9825647976	1.32427085	0.1044007566	0.5721382054	0.3189347891	0.481016292	-1.3442197359999999	0.5593953913	5.215500238	1.1449666520000001
0.17363412600000006	0.001012670355	-1.5928940719999998	0.6395313034000001	-0.703545237	-2.04790283	2.479999691	0.2046597917	0.5918183225	0.5680496224	-0.1237691571	-0.6825290262	0.07636079393999999	1.84753153	0.295732847	-0.698840637
0.1728465587	0.8620985967	-1.4143317569999998	-1.218938485	0.2660371874	-1.260929605	0.7949548473	0.3125044295	-0.3920143837	0.1179580604	0.2945184893	0.02745434599	1.181089243	0.8249307585	0.8938663643000001	-0.7682389524
0.17166743829999995	1.982603254	-0.2029027313	1.219336053	-0.2143274962	-1.362356931	-0.3993027896	0.3850804817	1.255395931	-0.08776989523	1.056692735	-1.017524398	-0.7478453051999999	1.421078117	1.179924727	0.3138050193
0.17009943600000002	-0.4059539937	-0.55447723	-0.1594243123	-0.476266946	-1.784532796	2.49559094	-1.631529079	-0.9592603944	-1.205772533	0.7067838003	-1.22124915	1.4402924680000002	1.913695902	0.4867960962	-0.1275376059
0.16814610370000002	0.8463922045000001	-0.4884266562	-1.331594784	0.2592536483	-0.907585573	0.8381909034	-0.3493341522	0.6095532688	-0.0394909537	1.479310121	1.933406048	1.425027117	-0.3823830573	0.601919119	-0.9143317687
0.1658118664	1.624271874	-0.041561051630000005	1.204294998	-0.4275667176	0.2241473542	0.6964869387	-0.6013032453	-0.9124113325	-0.7291597037	1.332448355	0.5438170353	0.8284399687999999	1.041926039	-0.3689119607	-0.8032832589
0.16310201189999998	0.05881877703	-1.172450092	0.6114578542	-0.9159087535	0.5258687495000001	0.3597851016	-0.5545646046	0.04677175926	-2.31012399	1.281292642	-0.8968410406999999	0.2703347051	-0.7674066214	0.3784031124	2.004052237
0.1600226789	-1.320888143	-0.8326378581	0.2152284674	1.179260364	-1.207562001	0.5716324598	-0.6717079270999999	0.6067575221	-0.896510776	-0.16928807010000002	1.380012039	1.031621538	0.7673802359	-0.5215587775	0.1174581775
0.156580843	0.1518149211	-1.315254904	-0.3111200448	0.7169809894	0.9223915615	-0.6192137815	-0.03438344318	0.4750095329	0.02842274324	0.9868866221	1.564499646	-1.671389586	-0.05600762809	0.7697997366	0.4229754994
0.1527843012	1.091749945	-1.237787782	1.272452407	-0.4699188094	-0.27092703690000003	-2.180422812	-0.3018401471	-0.09046905752999998	0.2285175006	1.988851312	0.1345367766	-0.4189438827000001	0.04178590428	0.4060098195	2.067052368
0.1486416538	-1.451670086	-0.857828412	-0.4812158031	-1.255516869	-0.574058539	1.280496671	-0.5345674445	1.122740558	0.04643056111	-0.7420355962	0.2378077405	2.239832744	1.288489757	0.2914911935	2.013201163
0.1441622852	0.2408787624	-1.176260994	-0.8205240176999999	0.6986112756	0.0190170145	-0.3293329451	1.560963636	-1.7149880469999998	-0.1749655195	-0.130998334	-0.5633264792	-0.2722696351	0.9598227389	0.4867276358	-0.2123814401
0.1393563427	1.456340493	-0.6460262946	0.6774021103	-0.5761638593	-1.5916210830000002	-1.890107174	0.6010976209000001	1.37273844	1.124141737	0.032630459900000006	-0.03177427294	-1.118207676	-0.6048244706	-0.7864994066	0.4014832655
0.1342347133	-1.11651436	-0.6729716656999999	-0.4800172131	-0.046105930710000013	-1.196910916	2.109931654	-0.7391932913	0.607761564	-0.9097680009	-0.902179074	-1.346643286	-0.341707032	2.119589704	-0.400498493	0.9118529305
0.128808999	0.7482238466	-0.8703322581999999	-1.293512833	0.08303459033	0.4684248523	-0.3335391687	0.1979865236	0.6546577004999999	-0.6457348033	-1.507936035	0.7930600473999999	0.07798325377	0.3260522538	1.343172332	-0.2304826599
0.123091491	1.238058594	0.1052911863	1.695750575	-0.4270841392	-1.038828523	-2.12078237	-0.2864362284	-0.3009106047	-0.7643560387	-1.398256865	-0.9119918776	0.7265389916	0.2658568991	1.913583024	0.1170289295
0.1170951411	0.1701666523	-1.200814833	1.446011305	0.006992894987999999	0.07422394863	0.6083678554999999	-1.3915168219999998	-1.5143322069999998	-1.819188311	-0.03274727921	-1.241075317	-0.7015386165	-0.3476980918	0.1230558561	1.757076293
0.1108335331	-0.4532378814	-2.059046473	-0.1174583467	2.260650426	0.749262932	-0.2698512995	-0.1418707618	0.08964397629000001	-0.320380929	0.7830163342	2.411798255	-0.9584664611	0.2488437965	-0.1527863196	-0.4522024654
