0.17672345350000002	-0.6231433311	-0.131199944	-0.181477725	-0.125729893	-0.3336324911	-0.6162229768999999	0.8163409125	-0.24861596030000002	-0.3066534402	1.098191193	-0.5783929182	0.28827795230000003	0.6956607243	-0.06219543694	1.515314258	1.203898292	-0.619793012	0.8174258809999999
0.1762977112	1.92692757	-0.4032723895000001	-0.5414176662	0.1674456194	0.35673741950000004	-0.9412696701	1.264627897	1.563925719	-0.9014873604	-1.3161111840000002	0.827315538	0.14819316970000002	-0.654118193	-0.5910915466	0.4500872208	1.4766207930000002	0.1251296147	0.9978155396
0.1754472523	-4.57634652	-5.772507709	-0.9541102285	1.753916309	-1.174310951	-0.75032667	-2.558041366	-3.724993153	2.3411460440000003	-0.502532701	-4.212946477	1.197144413	-3.656334199	-1.977361246	0.6657827386	-0.5975596281000001	-2.803843288	-0.1924994995
0.17417412559999998	-0.8570768195	4.36107842	-7.24864614	0.8673138511	-5.037961543	-0.326292791	-0.2130571881	-0.4537409971	1.513674442	-5.4375465310000015	2.340936281	3.539454214	-1.662922016	-0.02481931803	-0.9708994534	1.307692218	2.571384401	-1.013041639
0.1724813981	4.095266038	2.343274075	1.4248682119999998	7.24340579	2.602471602	-3.127314516	0.2097376458	-0.7645194538	-3.532741435	-0.2249808355	0.6414191857	2.062757843	-5.137213506	-4.180271133	-1.347324289	-5.233457745	-1.543712691	-2.02950479
0.1703731479	1.7195822580000002	0.2213540781	0.04045814387	-0.7317928281	0.221688796	0.6738725211	-2.598133633	-1.45080659	-2.753656474	-0.2464914769	-0.8224633848	1.917485683	-0.8092085844	0.4171127441	0.8772887984000001	-1.183326867	-1.018903724	1.267508398
0.1678544539	0.7884406506	0.496482162	0.3440132824	-0.4870023753	-0.1608304414	1.504719511	-2.566141643	-0.6489197086	-2.148206846	-0.2171043571	-0.3629109659000001	0.17171318600000002	-0.8092079972	0.8185895126	0.763492919	-0.2404705991	-0.3260906048	-1.152567135
0.1649313837	0.4432946813000001	0.26601958670000003	0.1737961086	-0.5813623055	0.8242970275	1.675379234	-1.422770638	-0.6311061045	-1.794368247	-1.111087883	-0.376032619	0.2669052659	-0.3252964776	0.8744224156999999	-0.1408420598	-0.632811525	0.5587316774000001	-2.557502338
0.1616109794	0.5865574689	-0.1294452636	-0.166195109	-0.3062257224	0.6677292764	1.920554405	-0.7488090579000001	-0.7250330628	-1.843235764	-1.025128945	-0.2419391347	-0.07554232156	-0.169763528	0.1576990346	-0.07395117619	-1.4274984819999998	0.8363083095	-0.898858411
0.1579012401	0.5437251693999999	-0.1394789243	-0.1928571613	-0.4130645832	-0.013832842019999998	1.644939198	-1.059947245	-1.4862085930000002	-1.613483376	-0.2937111432	0.4415363014	-2.203245119	0.5930919088000001	-0.6445401652	0.162894598	-0.9038617765	0.7511660284999999	0.7138391496
0.1538111029	-0.4641017709	0.3495534386	0.1527222035	-0.4585967869	0.8198931979	1.860270349	-1.217072468	-1.059807195	-1.012914049	0.1003356447	0.02566929864	-2.635346897	0.4230945814	-0.6323850758	-0.5518809047	0.7218423056000001	-0.05579024727999999	0.2397112733
0.1493504213	0.2714762039	0.3480219757	0.1145411277	-0.1400413495	0.034526726	1.7238651109999998	-0.9296835891	-0.2586856788	-0.5373505287	-0.3132393603	0.07230574467	-2.629886012	0.3117949339	1.080528867	0.6697479022999999	0.4884509915	0.4642178929	0.4166293136
0.1445299414	0.5701542678	0.1620458382	0.4429606029	-0.07301748526	-0.4929112747	1.722243591	-0.5830859629999999	0.1426014415	-0.6268253674	-0.09637166514	0.5042703967000001	-0.9881817635	-0.641320636	1.710073556	-1.21227605	0.2371747774	0.32785108620000003	1.158283992
0.1393612762	0.6303435169	0.2291288641	0.593540976	-0.2575233953	-0.7863367684999999	1.376683768	-0.772686698	-0.1632292136	-0.4281247256	-0.3592248694	1.153673879	-0.6174087441	0.2409493562	0.5182108964	-0.9054720356	-0.2710797989	0.1727029822	0.7799137923999999
0.1338568775	-0.1200836781	0.4361654743	0.8039527545999999	-0.2202844281	0.1342261414	1.058779785	-0.6992397237000001	-1.319430128	-0.5992011373	0.07533157818	0.8441772966	-0.6480180089	0.7142692378	0.1787665291	1.483034657	0.2228685659	0.3903034968	0.05394761366
0.1280300059	0.1545469623	0.4164867779	0.6665330063	-0.2522357534	1.158320848	1.227455011	-0.4182666333	-0.2411733825	-0.653300572	-0.2875411269	0.450186057	-0.5061801267	0.06768989482999999	0.2235737842	-2.482826752	0.03093152662	-0.6214471519	-0.6168305640999999
0.1218946988	-0.3112962086	0.1234972697	0.6799670672	0.232142448	0.3777600957	1.235640133	-0.4609468856	-0.7042428614	-0.461389309	-0.03141107143	1.09553674	-0.0176063142	-0.1124853904	0.6138173733	1.2032525	0.3142236651	1.023159971	1.413539642
0.11546573660000001	0.9280646899	-0.03051819962	0.4477807668	0.6771536606999999	0.7353942059	1.255934358	-0.4011517905	0.4365481355	-0.3676421259000001	-0.8437756589000001	0.7076295143000001	1.093277215	-0.1810035792	1.251628945	0.495478395	0.3172265597	0.6488297757	-0.3865082653
0.1087586074	0.3764895907	0.04247107169	0.3651170735	0.291328136	-0.5562622866	0.8876514309	-0.9440885788	-0.9704846869	-0.295529414	0.9900378616	1.392903487	0.5015974366	0.6326785202	0.8432727339	-1.046104833	0.05963831531	-1.562929429	-1.698491348
0.1017894692	-0.3155413012	0.4028388636	0.5379801567	-0.01532376257	0.2315928401	1.027377168	-0.5491957316	-0.2588481868	-0.9257448619	-0.2855965126	0.3946187901	0.7625098684999999	0.060158570489999987	-0.8610128238	1.001335065	0.3336264076	0.01862107177	1.731542039
0.09457511119999999	0.5656571226	0.1712317991	0.4110379831	0.13190869060000002	0.17558163920000006	1.1846780890000002	-0.1831010498	0.7731933993000001	-0.3152830864	-0.2739679291	0.1403152411	1.228790297	-0.2010792862	-0.8721969801	-0.12759284199999998	0.3449955969	0.8579103243	-1.1633508999999995
0.08713291349999999	0.689200479	0.031602918419999994	0.2702579961	0.06886580701	-0.080246928	0.3997124475	-0.4925400996	-0.1478470326	0.2288295426	0.3022418473	1.327388963	1.345796746	0.7005110426000001	0.7493808184999999	-0.5035665889000001	-0.7113926378000001	1.406115873	0.5511810545
0.079480805	-0.5922705649000001	0.2784921086	0.4391227974	-0.05260904802	1.362045289	0.4920687829	-0.5216163168	-0.8226404945	-0.2290491104	0.1203436131	1.309138083	1.05118595	0.2326788931	1.097509963	-0.3468093455	0.8037353411	-0.1839493312	0.357731941
0.0716372203	0.6458313468	0.2359882809	0.09320982948	0.2144102633	0.5365637315999999	0.8574183391	-0.5337216428	0.5598541254	-0.1652361009	-0.5595667824	0.2074120926	0.6669089621000001	0.3725882918	0.2732699104	0.6104290853000001	0.65202323	0.5210427486	-0.06678491817000001
