0.1740283562	1.545727922	1.3948032819999998	-2.8648911669999997	-1.002346362	0.5603259258	-0.3508033135	-0.4220344815	1.640547419	-0.2912156114	0.17404181629999999	-0.01660414	1.67246471	0.6660136944	-0.8542593668999999	-0.7092231473	0.24693855	-1.1756798940000002
0.17363412600000006	2.072658062	0.7048637623999999	-2.527438183	0.5581732934	-0.32496672460000003	-0.3474608069	-1.180538359	0.7431341203	-0.8552529386	2.218608644	1.25046567	1.253847373	-2.0290161230000003	-1.414400638	-0.1397713522	-0.8649844753	0.34430260119999995
0.1728465587	1.321868717	1.671846819	-2.420446535	-0.7109950584	-0.1071437283	-0.2833883786	-1.040984129	0.8147664126999999	0.7469493562999999	0.3262380808	-2.321417887	0.7304317909999999	1.965231526	-0.154758374	0.2259040772	-1.5513892880000002	0.3638884758
0.17166743829999995	1.624515187	1.392399598	-1.955334911	-1.179744747	0.8408699012	-0.06769040544	-0.6822199269	-0.03446790314	-0.2968639317	0.2734857358	0.1414287723	-0.1525323835	0.9228331025	-0.4336277105	1.380172849	1.545105936	-0.5010289509
0.17009943600000002	1.924672694	0.4182876449	-1.768195807	-0.1369638485	-1.543345844	-0.3364313625	-0.6243576344	1.898047103	-0.4943130494	1.059846455	-0.6709500564	1.173019042	0.169560177	0.2514917784	0.6086196352000001	0.9493055923	-1.225210538
0.16814610370000002	1.6323297730000002	2.216765182	-1.09977273	-0.4645663702	1.061835183	0.4467939204	-0.35959162	1.015087205	-0.6286820139	0.463729268	0.388763524	2.068635899	1.644043718	-0.4272167065	2.015346989	0.4086006786	-1.85730571
0.1658118664	1.904951919	0.1990621935	-1.40224143	-0.5032356035	0.29262632	-0.146236733	-0.5837481591	0.5158764861	-1.471284267	0.6286915654999999	-1.332161691	3.036590043	-1.4380630090000002	0.7668100964	0.5658766656	-0.1365317457	0.4141574478
0.16310201189999998	0.5017046829999999	1.136168073	-1.80718938	-0.5323212499000001	-0.04396991801	-0.1162605483	-1.5243421869999998	0.8885903421	0.6889536819	-0.4806291338000001	0.5794840046999999	2.714700585	0.7445951798999999	-0.577991599	-0.05390603959	1.471127954	0.3816421298
0.1600226789	1.412235684	1.035243441	-0.903341055	-1.060413475	1.021677136	0.1368562114	-0.7738628451999999	0.5921695406	-1.488213388	0.07762789009	-2.0732499680000003	0.9444484968	0.487085599	-0.4014390821	-1.162395098	-0.025466512819999995	-0.17622120379999998
0.156580843	1.117653676	0.003733179439	-1.027094779	-0.5075381958	-0.5804864950999999	-0.3647601677	-1.285519702	1.082578715	-0.7343914323999999	0.3857325358	0.501140236	1.602195979	-0.2487978407	-0.5778586917	-1.222130307	0.2583704483	0.4657805188
0.1527843012	0.419263055	0.8722819149	-1.045205649	-0.6625764567	0.09589457304	-0.04465171264	-1.174206147	0.3123688041	2.092836651	-0.2313099053	1.323090217	1.040315041	0.6158307154	-0.01059505821	-0.496924619	0.5369203522	1.54496859
0.1486416538	1.259885894	-0.2916232097	-0.853298241	-0.6727282767	0.2597240173	-0.1959584132	-1.193128204	-0.3452487596	0.4843012896	0.6934632649	0.5036158589	-0.1270791137	0.01063092696	-0.5864123821	-1.110074624	0.06792135386	-1.013551243
0.1441622852	0.5597297567	0.0576850464	-1.040144441	-0.6918496668999999	-0.7390841737	-0.3818610269	-1.255638592	1.310712232	0.490925528	1.148910784	-0.2243383113	-0.6375554979	0.1739828902	-1.055802855	0.009861265845	-0.6126436137	0.6697089191
0.1393563427	0.5403383566	1.127537072	-0.8021565058	-0.6022614589999999	0.2626264846	0.07886037242999999	-0.5648453203	0.8304777489	0.9740066631	0.6031568138000001	-0.872096636	-1.104653698	0.932850916	-0.128047086	0.686676023	-1.547672605	0.203236057
0.1342347133	1.310041585	-0.400985188	-0.8240606531999999	-1.0667659	0.1491954624	-0.1292345458	-0.5907657778000001	-0.2354365312	0.4122665518	0.8095231101	0.9978256213	-1.112857155	-1.325899083	0.4003942187	0.9884522441	0.1483503906	-0.3898545843
0.128808999	-0.008952268606	0.3090986179	-1.034503484	-0.6805743925	-0.7002343879999999	-0.06593752412000001	-1.09371755	1.12666195	1.01573419	0.1626396994	-1.492800608	-0.7978611140999999	-0.423354203	-0.4339618751	-0.18006590179999998	-1.5787734169999998	0.17922762620000002
0.123091491	0.6818205587	1.249978292	-0.6779882828	-1.007696681	0.9388638818	0.1317348122	-0.3958379905	0.6018322893	0.3828258412	-0.4415094549	1.666419768	-1.54459381	-0.643473515	-0.9744858526	1.068976865	1.420410727	-0.353468575
