0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9
0.1753603861	0.0	0.9098077301	1.057631021	0.8632988165000001	2.296691488	-0.6370867839	0.7240097990000001	1.217955962	-2.577579476	1.667940279
0.1749508238	0.0	2.305694411	-0.7322726934	2.351083826	0.2775965778	-0.6278641970000001	1.960822831	0.6389323256	-0.2697925599	1.43956834
0.17413265579999998	0.0	1.165059535	2.044883981	1.370966059	2.654895569	-1.195659918	0.412864023	0.1619532985	-0.1402720524	-0.5793103575
0.17290779280000002	0.0	1.3933764	-0.512931557	-0.4576581101	-0.1804492486	-2.538862614	1.080783398	0.4415926486	-1.123700748	0.7031690869
0.1712790957	0.0	0.2574630852	0.7429687728000001	0.3400991436	1.238742376	-0.4901998691	-1.343777659	0.6006429473	-1.943879035	1.230719945
0.16925036829999998	0.0	0.7696243384999999	-0.3954892557	1.549220524	-0.8188848821	-0.9555526576	0.5835205962	-1.65900933	-0.08743693616	-0.5079073767
0.1668263489	0.0	-0.3698505297	1.481114334	0.740548888	1.403585783	-1.211905796	-0.4610116865	-1.7230901790000002	-0.9800448892	-0.9956328726
0.1640126988	0.0	1.377216759	0.1111061527	-0.1312527092	-0.3499567361	-2.580566327	1.002796363	-0.2877430611	-0.9069060043	0.5158520251
0.1608159894	0.0	-0.1808847357	-0.7861692565	0.04888827041	0.1604578761	-0.6465113468	-1.131082035	-0.4556121944	-1.147862086	1.5394326580000002
0.1572436868	0.0	0.121577015	0.7782326257	1.080209597	-1.739005785	-1.71100945	-1.013545569	-0.7769348111	0.1691006794	-1.546329948
0.1533041343	0.0	-1.511121846	-0.8375601015999999	-0.03603560554	-0.1980754649	-1.817193749	-1.986660641	-2.018945696	-0.1909962611	0.8083069708
0.1490065329	0.0	-0.09798942555	-1.866275234	0.536404674	-1.397355037	-1.294587784	-1.753866596	-0.2347397629	-1.647633989	-0.9206546029
0.1443609199	0.0	-0.4691617025	0.3297825397	2.584230965	0.05273938537	-0.1714583113	-1.4074502759999998	0.8399220787999999	0.6732073134000001	1.610992821
0.1393781452	0.0	-1.772685372	-0.3757419626	0.3924272888000001	-0.7671297782	-0.02923924299	1.949675226	-0.1485271603	-2.098962076	-0.3995745091
0.1340698464	0.0	-0.02507170526	0.5088829924	2.227451448	1.939235779	0.1002950263	-0.3821015564	-2.182298439	0.860863684	-0.2366771061
