0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12
0.040599432000000005	0.0	0.0	0.0	0.0	-1.342218909	-0.4219186717	1.055795872	-1.007959314	0.2068177792	-0.4328028057	-0.3752793011	0.1002743753	-0.0653777076
0.0316859254	0.0	0.0	0.0	0.0	1.971934765	1.4084597909999998	-0.7045717736	0.2530112186	-1.173484051	1.3924075	0.9193123685	-0.5321034579999999	1.732274806
0.022691081499999998	0.0	0.0	0.0	0.0	-0.509273441	-0.4344153818	0.5824322645000001	0.947220368	1.290546262	-0.8740590688	-0.1034496287	0.7432430969	-0.1183868939
0.0136379899	0.0	0.0	0.0	0.0	0.6008539412	0.1309628109	-1.50847483	-1.728200313	0.305841049	0.5000397165	-0.9051080306	-0.4260021799	-0.4060780982
0.0045498898	0.0	0.0	0.0	0.0	-0.9829734618	-0.3838415428	-0.7793733531	0.9273753178	-0.8002352656999999	-0.8492822070999999	-1.624663619	1.930282359	-0.3362299058
-0.0045498898	0.0	0.0	0.0	0.0	0.455162189	-0.8027415837	0.3900489144	0.7503594925	1.078212507	2.252476657	-0.7210267781	0.2899368804	-0.4471183059
-0.0136379899	0.0	0.0	0.0	0.0	-0.2229615704	0.8270478044	-0.1185081987	-0.7720758802	0.1949067567	0.09615283544	-0.2388780887	-0.08767414241	-1.301480669
-0.022691081499999998	0.0	0.0	0.0	0.0	-0.7220115103	-0.7282786323	0.9444936447	-0.3813913129	-1.376747611	-0.9003898088	0.4605067209000001	0.01487124811	0.011033755890000002
-0.0316859254	0.0	0.0	0.0	0.0	1.1936700409999998	-0.8901864051	-0.7159835706000001	1.202002588	0.7713119776	1.198662814	-0.2888618454	-2.139048862	-1.649769751
-0.040599432000000005	0.0	0.0	0.0	0.0	-0.5498121311	0.1414101274	-0.1578281276	-1.4833941330000002	0.1014687752	0.0137642715	-0.4443943636	1.5371004419999998	0.307129794
-0.0494087204	0.0	0.0	0.0	0.0	-0.1649891125	-2.041966447	-0.06934816935	0.2849230832	-1.324329327	-0.3838998082	1.024476897	-0.03418989849	0.2287054207
-0.0580911774	0.0	0.0	0.0	0.0	-0.07037862082	0.4805134459000001	0.05733633921	1.179600779	1.713161167	1.810904862	1.6155750619999998	-0.674702162	0.4640967225
-0.0666245151	0.0	0.0	0.0	0.0	-0.2568287765	1.741225891	1.441621759	-0.8283572214	0.1325869818	-0.6871673316	-0.1485595773	0.3641984277000001	-1.506638109
-0.07498682870000001	0.0	0.0	0.0	0.0	1.884280111	-0.6304345610000001	0.6888746737	-0.07695676414	-1.525784051	-0.1422591632	0.5096764262	-0.1168004529	0.06189250125
-0.0831566521	0.0	0.0	0.0	0.0	0.3756143842	0.959160372	-0.6740221795999999	1.334307768	0.7720456922	-0.6461169763	0.4255047568	0.2679604859	0.7016716527
-0.0911130136	0.0	0.0	0.0	0.0	-1.20453873	-1.1626958859999998	-0.01951598209	-0.6677415243	0.6590046764	-1.011447042	0.4518735664	-0.6387531252	0.4638502338
-0.0988354893	0.0	0.0	0.0	0.0	-0.1091582297	-0.2540891146	-1.440743317	-0.2262374125	-1.243003585	0.8399299898	1.939402143	-0.4178650719	-1.059536997
-0.1063042558	0.0	0.0	0.0	0.0	-0.6560159652	1.067369253	0.4316627045000001	1.4477332669999998	1.129055343	-0.00113669959	1.888924622	1.451261649	-0.5165404073
-0.1135001407	0.0	0.0	0.0	0.0	-0.1281960958	-0.7647942031	0.5538968364	-1.441094588	-0.5900553928	0.1676051354	0.07262704432	-0.4127200687	0.4320389881
-0.1204046724	0.0	0.0	0.0	0.0	0.4346534337	0.07765560738	-1.667061467	1.147483261	0.5039142071	-0.09945335036	-1.141288934	-1.103088801	0.5620333572999999
-0.127000127	0.0	0.0	0.0	0.0	-1.784321536	-0.7900480808	0.1495245194	-0.6778906462000001	0.9079405337	-0.6549508953000001	-0.9717943706	0.1757953177	-0.15084244900000002
-0.1332695741	0.0	0.0	0.0	0.0	0.5652865518	-0.8815235505	-0.7209311037	-0.4191254424000001	-1.587907292	1.463062467	1.4585389130000002	0.3841782175	-0.7727757245
-0.1391969202	0.0	0.0	0.0	0.0	-0.1116097618	1.256727973	-0.08514385508	1.160157844	-0.2490984722	-0.5135524704	1.821124025	1.188154184	0.7930236143000001
-0.1447669497	0.0	0.0	0.0	0.0	-0.07795038002	-1.111760422	0.1107884345	-0.04086053364	0.9622592109	-0.4365225914	1.535912146	-0.2953042721	0.8433025065
-0.1499653646	0.0	0.0	0.0	0.0	-0.5539486393	0.5635673002	-0.9767580813	-1.255137249	-0.7493796212	1.220607793	0.4913565181	-0.5224615833	-0.6061097045
-0.1547788205	0.0	0.0	0.0	0.0	-0.3574822157	1.912144505	0.6978825616	1.693315727	0.4776253724	-0.14413866849999998	-0.004670394998	1.2618245540000002	0.2526750075
-0.1591949614	0.0	0.0	0.0	0.0	0.2389158443	0.4412301331	1.204506946	-1.67248907	-0.2833498286	-0.5648466690999999	0.3416033157	-0.01897946605	-0.5757089417
-0.1632024511	0.0	0.0	0.0	0.0	1.597633251	0.3252822734	-1.179316623	0.9114832747	0.5581987831	-0.3239426698	0.1481275113	-2.045577193	-0.8677816353
-0.1667910025	0.0	0.0	0.0	0.0	-0.6763049144	-0.266873444	-0.5137873167	-1.164218317	1.840707733	-0.7602573587	0.05890973651000001	1.617218436	-1.333749662
-0.1699514037	0.0	0.0	0.0	0.0	-1.094920309	-0.8521608492	0.7642664939	0.6013031168	-1.056272156	-0.817640887	0.5310789265	0.2516893771	0.9452679339
-0.17267554219999998	0.0	0.0	0.0	0.0	1.087818905	0.3854894921	0.8589680962	-0.3461292131	1.490477215	2.348023336	0.31750474030000003	-0.5933029354	1.582588824
-0.174956425	0.0	0.0	0.0	0.0	-0.5480579836	1.138466704	-0.1007210133	0.4958521678	-0.1961285847	-0.6098959202	0.2761839585	0.7964234537	-0.4211180753
-0.17678819710000002	0.0	0.0	0.0	0.0	0.9712334411	-0.5861028107	0.4234737653	-1.899138389	0.2748439951	0.4165797785	0.3395860022	0.8084662795	0.3189162565
-0.17816615649999998	0.0	0.0	0.0	0.0	0.4235475775	0.0729134353	-2.048838287	0.5995287202	0.5911864947	-1.22218414	0.8442407432	0.02351402851	0.1249758287
-0.179086766	0.0	0.0	0.0	0.0	-1.750889965	-0.007395846401	0.6155803501	-0.7340906827	1.298251066	-0.8808118632999999	0.37432254	0.4982889125	-0.6095302767
-0.17954766219999999	0.0	0.0	0.0	0.0	0.5399657954	-1.069253058	0.4808207866	-0.1180523954	-1.727955182	1.225971706	0.7433678256	0.6406578262	-0.6562964041
