0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10
0.1753603861	0.0	2.291018646	-1.561257947	0.5144552611	3.033281443	0.2579260142	-0.4274373306	2.704721242	-1.4809347730000002	0.7637300423000001	1.496532273
0.1749508238	0.0	1.928250735	-1.560855225	0.4005953709	1.404698965	-0.7153363129000001	0.1995519663	2.508180339	-0.04605127209	1.974570398	0.6057691314
0.17413265579999998	0.0	2.028430793	-1.251174623	1.564084932	0.09784358245	-0.07888894184999999	0.1127702701	1.878702332	-0.057627009000000014	1.270680284	-1.676724499
0.17290779280000002	0.0	1.557145637	-0.5960834705	2.015798036	1.478371839	0.9811355451	1.180980893	0.7306790513	-0.5346658073	-0.9246762718	0.09236505929
0.1712790957	0.0	1.1139397359999998	-1.226632797	1.031950755	1.550830301	-1.346315135	1.300198675	0.1279319444	-0.6587976374	-0.5522460521	0.03764220733
0.16925036829999998	0.0	1.337046283	-1.605313754	-0.2446495995	0.5762303447	-1.528094556	0.1570906419	0.8515035851	-0.42104532	0.1161097098	0.07750052852000001
0.1668263489	0.0	1.316971881	-1.35064044	-0.13655011890000002	-0.05557095274	-0.08484412621	-0.6681726266	1.413590651	-0.4301470784000001	0.4424044426	0.947035173
0.1640126988	0.0	0.6750236625	-1.023880242	-0.6049671061999999	1.197894653	1.038453594	-0.9650107099	1.5004630630000002	-0.6639907603	0.9253876958	-0.4312132642
0.1608159894	0.0	0.0931610417	-1.132038497	-1.258125733	1.343008716	0.6946582216	0.4487058828	0.8171555342	-0.3426771234000001	-0.05302610876	-1.857527243
0.1572436868	0.0	-0.4351464897	-1.377939895	-0.4480003014	0.8665818479999999	0.4673110442	0.008133035521	0.2798390288	1.193101145	-1.802527395	-0.3849175674
0.1533041343	0.0	-0.2310051687	-1.625221277	1.183745849	-0.4805979981	0.1935402009	-1.658792882	0.05588285557	0.9009632309	0.1048368567	-0.2214761631
0.1490065329	0.0	0.2409695983	-0.8855512459999999	0.7854398316	0.6219659709	1.26482405	-1.077652349	0.3132869458	-1.7139948319999998	0.008995971332	-2.025304753
0.1443609199	0.0	0.1404418736	-1.307063787	0.4722109243	0.2431350369	0.18386820760000006	-0.08403497153999999	-0.33999883420000004	-1.736918361	-1.175808395	1.829805666
0.1393781452	0.0	-0.2763954182	-1.179351053	-0.2838897058	-0.2704655845	0.6870060792	-0.4898793368	0.546793675	-1.981254018	-0.732979141	1.201037455
0.1340698464	0.0	-0.142529806	-0.9628993184	-1.760883286	1.125989179	1.216851457	-0.2363321791	0.05002273781	-0.6115992370000001	0.494728336	-0.6169939685
0.1284484213	0.0	0.0662461574	-1.287066837	-1.41692897	0.5201723816	0.3766669795000001	-0.7059421009	0.3756788099	0.03132613142	-2.383390823	-0.8861975487
0.1225269989	0.0	0.5363173478000001	-1.1698612309999998	-0.07345316963	-1.20361968	1.226713712	-1.054886269	0.8470240349	0.7424720883	-1.155735201	0.2078697898
0.116319409	0.0	0.8916834375	-0.4729390965	0.4894109483	0.334422647	2.181701727	-0.3799937835	0.2900570036	0.2280464515	-1.247997719	0.1002108
0.10984014980000001	0.0	0.7989330458	-0.5795066899	0.05986512613	0.3691576366	1.4685919930000002	-0.08056373551	-0.5241159264999999	0.2955986843	-2.216478784	0.207175252
0.1031043538	0.0	0.1405329873	-0.7568884364	1.18785863	-0.2183315852	1.074213876	-0.6109664659	-0.624221858	1.398701261	0.560832507	-0.2261050756
0.09612775289999999	0.0	-0.04542215495	-0.31336738940000003	1.627844052	0.4904011876	1.874445283	0.2190600706	-0.7687844864	-0.495610529	0.3254335344	-1.079751483
0.0889266411	0.0	-0.2707773063	-0.9755864988	0.8141090869	-0.9754863366	0.6244594782	1.288129033	-0.7927779628	-1.202596751	-1.166463734	1.064828917
0.081517837	0.0	-0.4007074301	-0.6866816549	-0.2743082164	-0.1534230426	1.26150154	-0.3737051313000001	-0.8563584442000001	-0.3077167431	1.252258072	0.6979231154000001
0.0739186442	0.0	-0.02339461423	-0.6638080788	-1.7940079830000002	0.5123611697	1.166618942	-0.1724662756	-0.2257909302	-0.509563202	-0.1410762287	-1.255527563
0.066146811	0.0	0.2399295213	-0.5369091567000001	-0.7805288193000001	-0.3353902253	0.4706948796	-1.77037037	-0.6706176961	0.4230148868	-1.185730807	-0.2565607838
0.0582204889	0.0	0.02968583604	-0.4437471432	0.5844510143	-0.07387294738	1.594594984	-1.334334169	0.2039105413	-1.022113549	0.5016450933	-1.828204283
0.0501581901	0.0	0.3451594264	-0.3856667678	0.6747147325	2.194672432	1.56937385	-0.05615887033	-0.7704274645999999	-1.476725389	-1.018413438	1.127938764
0.041978744500000005	0.0	1.13607845	-0.9318700561	-0.4536757263	0.2974873723	-0.1871798807	0.5344170972	-0.2913480017	-1.10973707	1.27409398	1.051016339
0.0337012556	0.0	1.7431652640000002	-0.7455569573999999	-1.459206471	0.2643004879	0.1739330586	1.102971498	-1.169167096	0.403865497	1.66191505	-0.32479526010000004
0.0253450559	0.0	2.0212545	-0.2711732247	-0.4789108002	1.444342816	-0.8074778914	-0.7053302539	-1.193087222	1.400421879	-0.9198164464	-0.8526054451999999
