0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14	0.0.15	0.0.16
0.12450533039999999	0.124477639	0.1244314912	0.0	1.728594006	1.575893376	0.4671275301	-1.768356497	1.618749694	-0.4863866961	2.4797091	1.383196451	1.009645269	-1.448319591	1.4199863519999998	0.9732221907	0.8371187184000001	-0.3575503204
0.1244314912	0.1241823917	0.12376759529999999	0.0	2.375019671	1.292953275	0.7795926676999999	-1.017435241	1.460630157	-1.6144926430000002	-0.3611367997	-0.5258042848	2.8894361710000003	0.7977221137	0.8585946687999999	-0.02126387969	3.470772415	0.06511014655
0.1242838566	0.12359259759999999	0.1224433458	0.0	1.021515095	1.320673854	-0.9395285242	0.8071747506	1.311999025	-2.250729335	2.403849099	1.893723866	0.8477476901000001	-0.9958058546	1.591836957	-0.8899734323	1.640260818	-2.298949108
0.1240625143	0.1227096555	0.1204658081	0.0	0.6262172403	0.613795623	-1.588722534	-2.340306996	0.93158252	-1.82029409	0.4343478697	0.3779255787	1.68626094	1.409639236	0.155093616	0.15580245269999998	1.647559969	-1.362369805
0.12376759529999999	0.1215356597	0.11784553310000001	0.0	1.434272871	0.5995277508	0.1860155854	-1.602331014	0.8557079617	-1.129083286	0.3727934748	0.6133638843	-1.080887106	-1.4668691230000002	1.048675122	0.1123695219	1.415465906	-0.4647178456
0.1233992748	0.1200733947	0.11459650130000001	0.0	1.78311109	0.2268799734	-0.2706723474	-0.359598799	-1.207063339	-2.198016631	-0.4690439698	0.1249245346	0.5590918020000001	1.507826794	-0.4514368929	0.3837042554	0.2071993082	-0.2253751277
0.122957771	0.1183263288	0.1107360475	0.0	1.17863291	0.4529099391	-1.033704143	0.09693438743	-2.07235157	-0.1203341189	0.7184821385	0.5460375336	-0.2696503894	-1.419751684	0.125880699	-0.8456416098	-1.323422554	-2.228774757
0.1224433458	0.116298606	0.106284769	0.0	0.9559742664	1.108876213	-0.7318044673	-2.8258832810000003	-0.6930843725	-1.188477695	0.8293307262999999	0.9639132655	0.8083622570000001	0.3545092358	-1.7385954630000002	-0.0002338755355	-0.0609916355	-0.3326669093
0.12185630439999999	0.1139950357	0.1012664153	0.0	0.4416962349	-0.2660160974	-0.4227595389	-1.5025724930000002	-0.3878322162	-0.6618698131	-1.361885988	-1.092489566	-1.457807576	-0.7285513901999999	1.3882555419999998	0.3947859986	0.4351821137	-0.17505445109999998
0.1211969948	0.1114210819	0.09570776140000001	0.0	0.9510270335	-0.06190850819	0.006608659715	-0.8277861664	-0.9981175765	-2.235929568	-1.409432906	1.248199098	-1.7476718880000002	0.32130022140000003	-1.225745668	0.9370919209	-0.9012210473	0.9472271238
0.1204658081	0.1085828495	0.08963846519999999	0.0	-0.17750144329999998	-1.486597501	-2.024205702	-0.4341288154	-2.294527382	-1.38931432	-0.9816819999	-1.462559577	-1.060964816	-1.254460553	-0.5894137468999999	1.374378076	-0.9663588301	-0.8535413631000001
0.11966317789999999	0.10548707060000001	0.083090909	0.0	2.088952026	0.9639901649	1.0956332640000002	-2.323964749	-0.8478823592	-1.320218	-1.550428645	-1.929584763	-2.223183887	-0.2703184624	-1.073359447	-1.248659522	-0.6539228552	-0.021907277090000003
0.1187895802	0.102141088	0.0761000269	0.0	1.835893945	-2.20160868	0.1608866984	-0.2459617959	0.947053103	-1.302769576	-0.3068254424	0.3357812219	-0.8751045609999999	-0.169866028	-0.7175057109	-0.2835506804	-0.9537829615	-1.937802836
0.11784553310000001	0.098552838	0.0687031182	0.0	2.358267993	-0.3303112854	0.03767901352	-0.8749782873	-0.2523212015	-0.3979854721	0.519578634	-0.6661405078	0.2274213831	1.388323797	-0.2504039938	0.874499093	1.282837158	-0.01928041017
0.11683159650000001	0.0947308316	0.0609396486	0.0	2.031211945	-0.6805797898	0.7492015129999999	0.02475807237	-2.027964789	-1.595132983	0.8569728282	-0.04753646091	0.6259740312	-0.054196985720000014	1.7252776980000002	-1.054013151	-1.570869649	-0.7263299267000001
0.1157483718	0.09068413410000001	0.0528510396	0.0	0.4134692276	-0.0717996066	-1.78915639	0.03114283702	-0.5255843472	-0.4331934247	0.3630045665	-1.23047134	-1.742787291	2.520465228	-0.2005768346	-0.07285480036	-0.06018383175	-1.441143843
0.11459650130000001	0.0864223439	0.0444804475	0.0	2.144813313	-0.9212003068	1.352242633	-1.380702267	0.4063145075	-0.4968004408	-0.1286683399	1.216197347	-0.654780248	0.4845853908	1.013120041	0.314661152	0.79962185	1.032602679
0.11337666810000001	0.0819555694	0.035872533	0.0	1.564697913	0.1896290282	-0.06474543729	0.9440737677	-0.4302378884000001	-1.346460169	1.070948016	-0.6889851754	-0.35818774130000003	0.9370100324	1.393863569	1.38921432	0.7412999581	0.8848885784
0.1120895957	0.0772944054	0.0270732229	0.0	0.4103582461	0.2103090512	-1.552670536	-0.7654071368	-0.807575666	-1.38305403	0.3216997565	1.5769662219999998	0.6706917582999999	1.079169034	2.92698139	-1.01103936	-0.667488953	-0.7922636193000001
0.1107360475	0.0724499076	0.0181294655	0.0	1.140724767	-0.05643056719	0.4275177785	-1.260743776	-1.57854072	-0.0005890614562999999	1.203567969	-0.9935871951	0.1489944014	1.371610301	0.5981776238000001	-0.3198483778	0.4622843762	0.4726774025
0.1093168261	0.06743356660000001	0.0090889796	0.0	0.6888948208	-0.4178266713	-0.25880496070000003	0.7201657723999999	-1.293712465	-1.016435717	-1.66590072	0.9787441475	-0.5086572447	-0.06665872337999999	0.04907929205	-2.435044886	0.9290349766	0.2327042323
0.10783277320000001	0.0622572806	0.0	0.0	0.07231613477999999	-1.164977886	-1.749772383	-0.5337774424	-0.6859312119	-0.1630912329	0.7925641833	-1.380279016	-0.4428126558	-0.1139512627	-0.4648104537	0.6044738388	-0.5017181339	0.3172213608
0.106284769	0.0569333273	-0.0090889796	0.0	1.6843773080000002	1.478837355	0.5878769228	-1.000646869	-1.093204219	-0.08133953274	-1.2354925	-0.2737617612	-0.3812659101	0.31811982850000003	0.004964134595	-1.85961079	-0.6970047198	2.204105279
0.1046737315	0.0514743344	-0.0181294655	0.0	0.87639355	-0.8434040297	-0.3064474768	1.0008378690000002	0.3303650861	-1.161034117	0.3717991326	-0.34148030659999995	-0.02518996117	-0.2734899333	0.3261045527	1.237361219	-1.265233687	1.66900905
0.10300061619999999	0.04589325	-0.0270732229	0.0	0.2622101038	0.7342556872	-1.921448999	-0.2912872101	1.553842273	-0.2734767648	-1.509562209	-0.6681970691	-1.5989240080000002	1.021235745	0.3341138047	0.15112357769999998	-1.2349283640000002	-1.159790544
0.1012664153	0.0402033119	-0.035872533	0.0	1.488827008	-1.936818806	0.6651653323	-1.135174654	0.9570027276	0.4591523026	0.3678156918	0.1471187064	0.2011588998	-0.8790920387000001	-0.7124453679	0.4205847785	-0.1807648745	-0.04506917737
0.0994721573	0.0344180161	-0.0444804475	0.0	1.4065692980000002	1.024292204	-0.3699225698	0.9688676188	-0.1190607594	-0.4799206141	0.5941220008	-0.6252829543999999	-0.7158496245	0.6192748765	0.4140961081	-0.6165911433	2.603919032	-0.21588232850000005
0.0976189063	0.0285510844	-0.0528510396	0.0	-0.06974746005	-1.917478631	-1.540568975	0.08220705482000001	-0.7776153645999999	-0.7352292348999999	-0.2310693581	1.978114051	0.8720033398999999	0.4167926695000001	0.6967760209999999	-0.3320582616	-0.1270469419	-0.9797683595
0.09570776140000001	0.0226164328	-0.0609396486	0.0	1.008246806	0.5104962440999999	-0.4560883743	-0.9652976802	0.2347019083	1.202804689	0.8119462928	-1.026059928	0.2778485497	-0.08843544296	1.396543794	-0.2522005396	1.727915982	1.044892593
0.093739856	0.0166281375	-0.0687031182	0.0	1.074697796	0.2299790267	-0.2729611329	0.4683882059	1.14826117	-0.2508212599	-0.5173141728	2.647109595	-0.3458558776	0.11200558	0.6290623208	-0.9168616091	0.8201778662	1.284068584
0.09171635730000001	0.0106004021	-0.0761000269	0.0	0.4328535352	-0.6783231062	-1.817880444	0.1560814928	-0.05938243003	-1.104639284	0.8175715012	-0.4665746482	-1.066044923	-0.4538673515	-0.7343965722	2.191503074	-0.8102083903	0.7555317187
0.08963846519999999	0.0045475237	-0.083090909	0.0	1.746378961	1.072981813	0.5396326609000001	-1.07520095	-1.15303366	0.1784157523	-1.814308986	-1.646411798	-0.06705140348	0.7103109178	-0.8996985934999999	-1.3680712309999998	-1.057270888	0.4104719433
0.08750741210000001	-0.0015161409	-0.08963846519999999	0.0	1.036054581	-0.8491352185	-0.04118726326	1.513305647	-0.7419280116	-0.4646598291	1.429216884	0.2401248721	0.4673023831	-0.4619384474	0.06448123592	-0.9291353962	-1.39112818	-0.3886557853
0.0853244618	-0.007576209499999998	-0.09570776140000001	0.0	0.3010871023	-0.02500759655	-1.676033652	-0.7268643473999999	0.186912706	0.6104504476	0.9566664372	-0.04001205028	1.649518999	1.756390309	-0.1363458622	-0.34562666229999994	0.9697896374	0.5470494863
0.083090909	-0.013618308	-0.1012664153	0.0	0.6076857482	1.317865151	0.217200882	-0.4941761706	0.2730568679	-0.05799420147000001	1.016478307	0.9274601355	0.2752818183	-0.7620311015000001	2.019187717	-0.1873987301	1.18816922	1.656259943
0.0808080783	-0.0196281055	-0.106284769	0.0	-0.006795852929	0.7882326702	-1.367478481	0.5510360606	-0.3640713193	-0.4101534328	0.3026514408	0.8807653178	0.9565001573	1.348100092	-0.9881202971	0.2685611233	-0.8007652425	1.340326369
0.0784773235	-0.025591347200000003	-0.1107360475	0.0	-0.8613341397	-0.11390209	-1.6792922119999998	-0.004812210571	-1.455006595	-0.05150735074	-0.359310689	-0.5349602046999999	-0.08704123267000001	-1.841169149	0.33894650200000004	-0.8341708551000001	-0.6321104606	0.5752335177000001
0.0761000269	-0.0314938891	-0.11459650130000001	0.0	0.04844907443	0.6952043606999999	-0.9223852518	-1.407977416	-0.05994411378	0.3223168571	0.1294344219	0.08573101781999999	-0.811389977	0.8944710975	-1.845187595	-0.6874052479	-0.9907411951	1.6554351719999998
0.0736775984	-0.037321731000000004	-0.11784553310000001	0.0	0.468372836	-0.3969222186	0.1964424662	-0.388742566	0.3325427982	0.09615653947999997	-0.9339546501	-0.4729351339	-0.4533202122	-1.894839087	0.5497181690999999	-0.5828717461	0.4894588558	1.194146786
0.0712114746	-0.0430610499	-0.1204658081	0.0	-0.14453933130000002	0.1570195651	-1.0207392240000002	1.303319894	0.16991724309999998	0.2705228492	-0.7750205120999999	-0.2183181544	-1.696127613	0.4100980183	-1.77835241	0.2574252866	-2.056843974	0.9317850677
0.0687031182	-0.048698232699999996	-0.1224433458	0.0	0.1070581263	-1.771648088	-1.108265941	-0.3572975857	-0.3147705332	0.3313874197	-0.3667325185	-0.9305868966	0.2210700325	-2.069840537	-0.4627496628	-1.395605461	-1.107788713	0.423400407
0.0661540166	-0.0542199087	-0.12376759529999999	0.0	0.5534611221	0.2154197375	-0.7564309362999999	-0.05787097995	0.8918616429999999	1.171517368	0.8288769690000001	-0.4049302137	-2.002191332	0.7129584393	-1.254919392	-0.5757878364	0.7158717749	0.9667913389
0.0635656818	-0.059612980999999995	-0.1244314912	0.0	1.01868399	-1.233783066	0.8470830128	-0.1521090994	0.4450332703	-0.01495227032	-1.655375166	1.416321885	-0.2305690239	-0.4978666337	-0.08966113069000001	-0.8217849608	0.8443383597	0.8925085688
0.0609396486	-0.0648646579	-0.1244314912	0.0	0.3186084847	-0.2870133483	-0.5226737926	1.878518179	0.8948483012999999	-0.2690024745	1.091936738	-0.1971905844	-0.6988277967000001	-0.5991765138	-0.2598381471	2.72512939	-0.5317734668	0.045461007189999986
0.0582774746	-0.0699624831	-0.12376759529999999	0.0	-0.03886490354	1.038625169	-1.4756383869999998	-0.4573380634000001	1.71019582	0.2414674319	-0.8454064878	0.454532878	0.6205911078999999	0.4645389702	0.3054418353	-0.3179929359	-0.6559181443	-1.806178858
0.0555807385	-0.0748943649	-0.1224433458	0.0	0.4187171737	-0.3575405691	0.9277396866	-0.9110798564	0.2293025262	-0.104905872	1.193546568	0.8717153964	0.256835282	-1.519123986	-0.3675513375	0.03831849206	0.0565980175	0.89600862
0.0528510396	-0.07964860559999999	-0.1204658081	0.0	-0.6096524335	1.313142314	-1.046876262	0.9357034695	-1.563399955	-0.8952159312000001	0.02182264067	0.3429920164	-0.3813256384000001	1.318993438	0.1211489515	0.17167123329999998	1.000094517	0.3752172339
0.050089997000000004	-0.08421392859999999	-0.11784553310000001	0.0	-0.2689135234	-1.221392132	-0.1323478914	-1.557043636	-1.295088682	0.6660188801	-0.8810648673999999	1.371544977	-0.586371611	0.3836407144	0.8783859390000001	-0.1139478764	-0.8395768903	0.4046345324
0.0472992479	-0.0885795055	-0.11459650130000001	0.0	0.440554485	0.042022173960000006	1.013734704	0.6781993709999999	0.9153229608	0.3704428052000001	0.01428601291	-0.9972977585	-0.7440620722	0.01094022262	1.073105148	2.116114751	0.1156115483	1.165494841
0.0444804475	-0.0927349816	-0.1107360475	0.0	-0.01236305537	0.3131548556	-1.204138098	1.47070015	1.790917459	-0.1242206383	-0.7495930171999999	1.660177992	0.7157251254000001	-0.02180398996	0.02603167164	0.9859114	0.01361279054	0.1386460598
0.0416352676	-0.0966705005	-0.106284769	0.0	0.4885140326	0.8094416354999999	-0.3223973194	-0.6652078236	-0.4001389944	1.6764971380000002	0.6226999272	0.4117777476	1.315583176	-1.859162632	0.8609031677	0.5035576640999999	0.3124519773	0.5529065606
0.0387653954	-0.1003767277	-0.1012664153	0.0	0.9786938499	2.10767518	0.4576738466	0.6884489925	-1.4330524619999998	0.4789613227	-0.6575606834000001	0.1626824758	1.143165458	0.1435063138	-0.7260989804000001	-0.7038387894	0.01020884545	0.8036652804000001
0.035872533	-0.1038448724	-0.09570776140000001	0.0	-1.001131969	-0.04181103893	-1.27811172	1.034659712	-1.159938794	-0.5402339361999999	0.3729911717	0.1399863835	1.091027305	-1.987416659	-0.6061330065999999	-0.8548439492000001	-0.4387701844	0.1844950262
0.032958396	-0.1070667085	-0.08963846519999999	0.0	0.1716053457	1.5198698780000002	0.3078094129	-1.043861579	0.2783310223	0.9607294659	-0.09741147819	-0.6025067414	-0.4421604883	0.5305736426	-1.321026123	-0.6313880999	0.1050794031	1.113797001
0.0300247127	-0.1100345942	-0.083090909	0.0	0.1094086307	-1.105181048	0.2865441778	0.6631569503	0.6641492932999999	0.09180032898	0.1856476258	0.3341276126	0.5211612282	-1.573141194	-0.730180756	-1.213668052	0.3660527571	0.6479782318
0.0270732229	-0.11274149	-0.0761000269	0.0	-1.003630844	0.6847293486	-1.212918837	0.8989755489	-0.5682250305	0.04712572272	0.9583546161	0.165196054	-0.9339766414	0.8416880940000001	-0.8734858637999999	-0.3842760504	0.4587657566	1.036617831
0.0241056771	-0.1151809755	-0.0687031182	0.0	-0.8761714234	-1.456247017	-0.8392331792000001	-0.3725950982	-2.0041957530000003	0.6878147554	-0.32687691480000003	-0.4883549354	0.6443768582	-1.190745681	0.3429945265	-2.3708216	-0.662657834	1.071031259
0.0211238352	-0.1173472644	-0.0609396486	0.0	-0.4490227914	0.7505139637	0.6797583018000001	-0.2092881007	-0.6526115667	0.9273285901	1.181944325	-0.7038686643000001	-1.836226571	0.7143318751000001	-1.108787667	-1.408872399	0.5621853478	2.72577327
