0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14	0.0.15	0.0.16
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.1254815624	0.12545276789999998	0.125404782	0.0	0.0	0.0	0.9894177875	-1.4271233630000002	-0.35768060490000003	-1.285314028	-2.20509627	-2.4648733330000003	0.5261535631	-2.034676929	-0.5230167251	-1.346936579	-0.1604055025	-1.099494254
0.125404782	0.125145764	0.1247144634	0.0	0.0	0.0	0.9550995353	-1.37894521	-0.1518167527	-1.152486992	-0.6784025039	-0.2183143177	0.9228086157	-2.519391894	-1.477221939	1.141794512	-0.210103269	0.9279073991
0.1252512683	0.1245325074	0.1233376262	0.0	0.0	0.0	0.8318880128	-1.637242965	-0.2218184679	-1.240681664	0.09465294385	0.3151479657	0.313369765	-2.202658752	-1.029040746	0.4219140025	-0.7252886979000001	2.13720326
0.1250211152	0.12361449890000001	0.1212818495	0.0	0.0	0.0	1.098067872	-1.376803173	-0.2614205179	-1.482083085	0.3230021424	0.3804180333	0.4334420988	-2.116255454	-0.7117433916	-0.1129241956	-0.5276479544	2.177921716
0.1247144634	0.1223939849	0.11855844970000001	0.0	0.0	0.0	0.9454702725	-1.429108996	0.01024370152	-1.5777406369999998	-0.6862246267000001	0.435372063	-0.118781499	-1.342637121	-0.4775700943	-1.514101804	-0.5256400164	2.222780571
0.1243315007	0.1208739525	0.1151824185	0.0	0.0	0.0	1.161858443	-1.7154745999999998	0.005473614768	-1.141290646	-1.576056175	0.9029812896	-0.910482695	-1.252091274	-1.09475641	-0.9314256756	-0.3882929308	0.5927630202
0.12387246130000001	0.1190581211	0.11117234	0.0	0.0	0.0	1.109024819	-1.680934385	0.07383725202000001	-1.244810386	-1.210321588	0.9847409058	0.186909441	-0.2915197038	-0.6066246217	0.014018903909999998	-0.5942156751	1.127771741
0.1233376262	0.11695093460000001	0.10655028849999999	0.0	0.0	0.0	0.9072698174	-1.6486200030000002	-0.4435581806	-0.8338206319	-0.7860981488	0.8114881703	-0.5074672494	-1.200576514	-0.5911052263000001	0.6120238311	-1.335832733	1.4931960130000002
0.1227273226	0.1145575496	0.10134170710000001	0.0	0.0	0.0	0.7906556453	-1.617144043	-0.728034706	-1.061488099	-1.090560493	0.5800123156	-0.6268085328999999	-0.8945449236	-0.643864361	0.05263494325	-0.8504792126999999	1.40614845
0.1220419239	0.1118838231	0.0955752677	0.0	0.0	0.0	0.8880146145000001	-1.483802151	-0.7459699195999999	-1.122936075	-1.477290645	0.7095191306	-0.4767054054	-0.6582912499	-0.8328978508	-0.5509684023	-0.9513043271	0.34615786159999995
