0.1740283562	2.464068638	3.275864173	0.9162362417000001	-2.10885402
0.17363412600000006	1.279721362	1.173435507	-0.2334420955	-0.6584192772999999
0.1728465587	0.7178359096	-0.5447003006000001	-0.8651034062999999	-1.4692487580000002
0.17166743829999995	0.2484008321	-0.7501800075	-0.8005197702	-1.656107045
0.17009943600000002	-0.1988341848	-0.9469882817	-0.7635773648999999	-0.7525689834
0.16814610370000002	0.002385752089	-1.398899239	-0.6933484045999999	-0.7668742332999999
0.1658118664	-0.5026140989	-0.4756428943	-0.7976871848	-1.672529538
0.16310201189999998	-0.9118846699	0.2030014013	-0.7710016762999999	-1.327170793
0.1600226789	-0.8604149048	0.016805977	-0.6076882097999999	-0.1559727572
0.156580843	-0.6239888736	-0.1224418836	-0.5763937765	-0.4122172277
0.1527843012	-0.6537542424	0.01856192854	0.35529778310000004	-1.6983790559999998
0.1486416538	-0.8071445295	0.466294793	1.07555765	-1.60700567
0.1441622852	-0.7188933298000001	-1.069534623	1.545194582	-1.222875678
0.1393563427	0.6652578576	-1.361145996	0.9537161744	-1.01460132
0.1342347133	1.139523548	0.7047384241	0.5000673622	-0.7917276914
0.128808999	0.6851481067	2.27232321	0.09346896996	-1.368711121
0.123091491	0.9405548321	0.8796847121	0.09722800557	0.6281713834
0.1170951411	0.695691573	-0.6902575501	-0.1116013642	0.1597016464
0.1108335331	1.163182302	-0.3584742191	0.1599949312	-0.6450453619
0.1043208515	0.7393764129000001	0.08419345971	0.051416946500000005	-0.1026502996
0.09757184949999999	0.07146379539	-0.08711449934	-0.457204285	0.8114272556000001
0.090601816	-0.3732075211	-0.5588632331000001	-0.598556251	0.3848204511
0.0834265402	-0.6625654809	-0.4085627115	-0.8086397276999999	-1.007489528
0.0760622765	-0.8599023218999999	-0.3431127233	-0.9869471196	-0.8045401165999999
0.0685257072	-0.8159310432	-0.1426143332	-0.8730395658	0.5067387125
0.060833905199999996	-0.3569535669	-0.2933537019	-0.6009937002	0.592783436
0.053004294800000004	-0.3820666066	0.1203250369	0.51849018	-1.092240183
0.045054612699999996	-0.1164403799	0.1401351891	1.944551986	-1.21404795
0.0370028673	1.7318004530000002	0.1335961666	0.9820561841	-0.6866111787000001
0.028867298599999997	1.149203281	1.934638065	-0.1162650628	0.2104767421
0.020666336100000002	0.5090524713	-0.02126780942	-1.105353317	-0.02163437656
0.0124185578	-0.02982031963	-0.7858572266	-1.3961419659999998	-1.054570449
0.0041426474	-0.6782205595999999	-0.6473216559	-1.34871218	-0.7898999216
-0.0041426474	-1.000216933	-0.8070939769	-1.301580022	-0.3478065258
-0.0124185578	-1.435781744	-0.9086142837	-1.138369567	0.6951377798999999
-0.020666336100000002	-1.879840295	-1.536517821	-1.009247027	0.9438191716
-0.028867298599999997	-1.476417153	-1.068862863	-0.146181429	0.8403715222
-0.0370028673	-0.9258506595	0.35289289189999995	2.076561255	0.1391554279
-0.045054612699999996	-0.6608172181	1.3967851669999998	2.251161022	1.056884034
-0.053004294800000004	1.067727858	0.8764787967000001	1.851687946	1.121629133
-0.060833905199999996	1.316497845	2.067344812	0.9855553798	0.6682923446
-0.0685257072	0.8989349828000001	1.790467835	0.2685927949	0.6583074263
-0.0760622765	0.4714208113	0.3362528775	-0.1697101732	1.227876515
-0.0834265402	-0.5991509949	-0.4397490909	-0.5767686913000001	0.8228071656
-0.090601816	-0.8396656492	-0.4178922603	-0.8078201643999999	1.814400297
-0.09757184949999999	-0.6881642126999999	-1.004654289	-0.6555615056	1.568336243
-0.1043208515	-0.618088714	-0.1550303734	-0.05480283536	0.400883274
-0.1108335331	-0.8456115322	0.684557523	-0.1570089166	0.637516044
-0.1170951411	-0.9405666826	-0.03560292447	0.27375240370000004	0.651639241
-0.123091491	-0.9442542904	0.3769421021	1.014654756	1.542075375
-0.128808999	-0.5320925844	-0.3102607885	1.548998179	1.181503709
-0.1342347133	-0.2965235045	-0.07282162903	2.564703818	-0.1358973946
-0.1393563427	1.022338754	0.2422574164	2.129235514	-0.7239546078
-0.1441622852	2.137909786	0.12540597039999998	1.217204414	-0.17055911350000005
-0.1486416538	2.10937717	0.1801557062	0.9648045948	1.124204405
-0.1527843012	2.087690861	2.785781553	0.4791879188	1.066655732
-0.156580843	1.411616445	1.50987238	-0.1523034033	-0.2812080407
-0.1600226789	0.4510261942	-0.3292102301	-0.6855252594	-0.16985481370000002
-0.16310201189999998	0.2286231553	-1.010741456	-0.6867976148999999	0.9712860972
-0.1658118664	0.3602465087	-0.7775935304	-0.5113183824	1.774340012
-0.16814610370000002	0.0179493144	-0.8552887938	-0.2262022654	0.1392781836
-0.17009943600000002	-0.5422206444	-0.4729654293	-0.6709325757	1.383204198
-0.17166743829999995	-0.7060112583	-1.178967314	-1.112832216	1.380776556
-0.1728465587	-1.008125248	-0.8490396292	-1.145302459	0.03281650161
-0.17363412600000006	-0.9485430104	-0.1414526839	-0.5137494483	-0.08749888819
-0.1740283562	-1.343447853	-0.7701008187999999	-0.5851466101	0.8814559017
