0.1240256802	0.1239985182	0.1239532527	-0.3087337397	-0.17847169	1.20312884	0.2955363579	-1.477443394	-1.550432073	0.20619519050000001	-0.7309823363	-0.2695170628	-0.34312497369999995
0.1239532527	0.12370891390000001	0.1233020394	-0.4982223602000001	-0.515863423	0.7695566962999999	0.4437475542	-1.453247545	-0.4500843256	-0.2315439445	-0.9024063324	-0.5344726695	0.7126436811
0.1238084399	0.1231303817	0.1220030341	-0.6620350848	-0.5282201731	0.1677293982	0.2875953868	-1.364613765	0.02232332911	0.888417082	-0.7784109852	-1.209330241	-1.065456584
0.1235913266	0.12226427279999999	0.1200630614	-1.006871106	-0.04889302989	0.2336798209	0.06221872602000001	-1.741210261	-1.6187583019999998	1.432947199	0.008208921197	-0.1748637055	0.1100181033
0.1233020394	0.1211126101	0.1174923133	-1.193650257	-0.2805092037	0.4104712348	0.3056821766	-1.4475302490000002	-0.7700405895999999	1.685905509	-2.00813926	0.1605109159	1.719795028
0.1229407472	0.11967808320000001	0.1143042958	-0.9347637987	0.2350280596	0.7896198651999999	0.5423813048	-0.7799591542000001	0.1581453935	2.525904191	-2.23108707	-0.1635055866	0.4276550962
0.12250766119999999	0.1179640426	0.1105157577	-0.5272792738000001	0.4761736761	0.7414636977	1.156840997	0.02473720134	-0.1999825192	2.642184485	-1.070556707	0.9489515376	-1.039333417
0.1220030341	0.1159744915	0.106146603	-0.01901952622	0.5796133013	0.6513143674	0.9555330771	0.7775062634000001	-1.631708379	1.425416927	-0.12827978210000002	2.269748956	0.6978300887000001
0.12142716070000001	0.1137140766	0.10121978570000001	-0.55156776	-0.4094238303	-0.2850222195	0.21063292170000006	0.170134355	-0.3216636626	1.045991841	-3.0655739060000005	0.3888998102	0.33655443630000004
0.12078037720000001	0.11118807720000001	0.09576119	-0.3552235908	-0.4503970297	-0.6904365498	0.1294110852	1.070193576	-1.265651605	1.478225336	-1.803839512	-0.2588435259	-1.479282224
0.1200630614	0.10840239300000001	0.0897994937	0.6852836351999999	-1.011707162	-0.7001611676	0.35460390490000004	1.085853081	-1.953943727	0.03396771001	-0.5990186572999999	1.585879723	-0.0318172148
0.11927563210000001	0.1053635299	0.0833660178	2.245772506	-1.100899114	-0.7665981901000001	0.1763960703	0.3159069264	-1.197106535	-0.1891120319	-1.232330687	3.395124228	-0.02345136013
0.1184185493	0.10207858539999999	0.0764945617	0.8067107043999999	-1.745511555	-1.5669901309999998	-0.3463140189	0.1560853237	-1.125393603	0.8544510973999999	-1.935714193	-0.8046175199	-2.053383673
0.1174923133	0.0985552316	0.0692212261	0.2752639379	-1.900809943	-1.678900411	-0.0568498976	0.6334694258	-2.300766539	0.5531196662	-1.123236636	-1.354038256	0.28739990190000003
0.1164974652	0.0948016975	0.0615842229	0.7732455614	-2.178888572	-0.9853181274	0.6445153196	1.004808587	-0.6914658463	0.122059987	-0.9632748241	1.3432548219999998	-0.105061507
0.1154345858	0.0908267497	0.0536236746	1.887672648	-1.168672252	-0.6035024753	0.2196472576	0.5980756725	-1.981221944	1.024621682	-0.3928587434	0.7955778484999999	-1.377953006
0.1143042958	0.0866396718	0.0453814036	1.410055491	-1.060640621	-1.201257605	0.1253367797	-0.4357515558	-1.27288849	-0.2836344338	-1.717650671	-0.3778446928	-0.146949035
0.1131072554	0.0822502429	0.0369007123	0.310097351	-1.425679586	-1.652660235	0.6616326667	-1.466868605	-0.374776828	0.3175594309	-0.501441045	-1.054532526	-1.831013624
0.1118441635	0.07766871480000001	0.028226155699999998	-0.2441244084	-1.233965031	-1.176293134	1.424138349	-1.3573256969999998	-0.6191169462	-0.2811935371	0.1813911303	-0.9294060286	0.7373612034
0.1105157577	0.0729057878	0.0194033074	-0.8658757105	-1.184236073	0.4049101466	1.468330914	-1.103217297	0.4585583549	-0.1255392493	-0.3371201783	-0.3368695086	-1.094206548
0.1091228139	0.0679725859	0.0104785198	-0.7802907909000001	-1.143452715	1.625404518	0.1176617387	-1.081034271	-1.184593785	-0.04000826104	0.08354198739	-0.6261839439	-0.02571181051
0.1076661454	0.0628806309	0.0014986813	-0.9009899301	-1.685581369	0.728558356	-0.0613375696	-1.245496259	-0.2901925824	-0.2856300936	-1.259789548	-1.345209529	0.138120809
