0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12
0.1781187815	0.0	-2.930712724	0.7512878523000001	-0.2590059934	-2.554909567	-0.3008084666	0.5386995515	-2.381793846	1.558443721	-0.968877155	1.547629125	-2.287340848	3.798923196
0.1776759502	0.0	-2.625550372	-0.06794478424	-0.9614129465	-2.6271314930000003	-1.419768485	-0.7488438840999999	-1.582062664	0.9304571317	-0.6074393181000001	1.4079888980000002	-0.8172527342	1.831482191
0.1767913884	0.0	-2.508204819	-0.6791815002	-1.189414246	-1.657620011	-1.59389295	-0.35528382740000003	0.1228773502	-0.7744777662000001	-1.206479368	0.7913143485999999	-0.16850665210000002	-0.1730946852
0.1754672954	0.0	-1.647327074	-0.8242267518999999	-1.3114959659999998	-1.049484817	-0.1707794148	1.007641925	-0.03353061179	0.008822436021	-1.7028119119999998	1.4886599530000002	0.2271938542	-0.2491853145
0.1737069631	0.0	-1.316469894	-1.1981492	-0.9180201264	-0.8270026733	0.306530091	0.9426796018	-0.7501901498000001	1.928643506	-0.6913126674	2.170209604	-0.5869590761	0.5276694082
0.17151476780000002	0.0	-1.239162026	-0.923632217	0.9518107823	-0.6658434119	-0.6018864248	0.3094597727	-0.670666349	1.649380253	1.106468448	-0.0044827427590000005	-0.8004652273	0.007303847647000002
0.16889615989999998	0.0	-1.412817269	-1.17216501	1.666062264	0.3483053908	-1.348365516	0.8149956945	-0.2837547263	0.1214498371	-0.2327283221	-0.5436493186	-1.030036995	-0.7205690456999999
0.1658576494	0.0	-1.360902386	-1.909641483	0.6311490763000001	1.09572296	-0.9276899367	1.14262156	0.1698214017	-0.934688543	-1.7417626080000002	0.03824184832	-1.65972504	1.16894006
0.1624067907	0.0	-0.6037967625	-1.532196956	-0.742825118	1.000896518	-0.0717650356	0.5955930175999999	-0.3746231229	1.250451508	-0.4319137663	0.7729106034000001	-2.056515954	0.7974879590999999
0.1585521632	0.0	-0.70538228	-0.3343671985	0.2102131395	0.4570095073	-0.6110074226	-0.2521798589	-0.8009943011	1.828814147	1.34420666	-0.8149035376	-1.917340368	-0.8345802512999999
0.15430335	0.0	-1.453318727	-0.1230180863	1.4361701999999998	0.6450020401	-0.8009584908	1.777856536	0.008107342004	-0.0430887828	-1.011603472	-0.9979489342	-1.3653127390000002	-1.6031801069999998
0.14967091429999999	0.0	-1.234914926	-1.505534134	0.022821679530000003	-0.2632786873	0.007298241237999999	1.425281796	-0.7113974958	-0.813775072	-2.315105328	0.5478542559	-1.183867922	-0.1945607736
