0.1740283562	1.7695207659999999	-1.5305389530000002	-1.76433488	-0.4415977265	0.1695613663	0.5158867516	-1.048983171	0.07239774541	2.26170965
0.17363412600000006	1.862470555	-1.14480455	-1.334580471	0.7890655244	-1.29068406	-1.787110356	-0.1298855361	0.556454414	1.054807447
0.1728465587	0.1518412783	0.7031824535	-0.050363526910000005	1.844337504	-0.9919660957	-0.9807415717	0.958242278	1.420286493	-1.730547769
0.17166743829999995	0.313226263	1.38913713	1.103422759	0.7304026656	0.1430507897	0.1132399496	1.944950818	1.530887135	-0.6488301136
0.17009943600000002	-0.08435494975999999	1.738857616	1.42165434	-0.3477639115	1.153614774	0.2378767127	-0.3916670869	-0.2693413936	0.06678057423
0.16814610370000002	0.1582785014	0.5366492167	2.221697261	-0.34782757509999995	0.8429350414	-0.4188962824	-1.4303392380000002	-0.7777408303	0.6074517581000001
0.1658118664	0.032945725360000004	-0.7527525107999999	1.514992131	0.6670349638	-0.6154097163000001	-0.6660817893	-0.6526264461	-0.4788571985	1.779094966
0.16310201189999998	-0.3519895679	-2.305021725	0.1857401374	1.050243067	-1.19118457	0.2385999785	-0.2317455309	0.2776700535	0.2350934899
0.1600226789	0.09127300365	-2.497391806	-0.8175258174	0.2350772229	0.25216773010000004	1.431958415	0.9595340082	0.026418748590000003	-1.558716662
0.156580843	0.6530459992000001	-1.589584727	-1.605850195	0.8629380917	1.08767416	2.501114713	-1.247317645	-0.9495288527	-0.8370480379
0.1527843012	1.129817806	-1.372315563	-1.7962033730000002	1.7584778580000002	0.879668948	2.365918066	-1.328022493	-0.6064327939	0.7974766314
0.1486416538	1.572024769	-1.708970661	-1.566075628	1.281359943	0.3238634609	0.6341310244	-0.7995440470999999	-1.116354023	1.596729114
0.1441622852	1.965281564	-0.9409622832	-0.7624622997	0.8111172628	0.1659743507	-1.307949032	0.03028161338	-0.2179769297	0.6719934967
0.1393563427	2.330036438	-0.6529652501	-0.6879339756999999	1.5943535780000002	0.5552278674000001	-1.131382453	1.198543727	0.7269265251	-0.6314793795
0.1342347133	1.868538506	-0.5273032018	-0.8112820262	2.1536873990000003	0.9838515451	-0.3387290501	-1.3425947130000002	-0.1475695532	-1.382693536
0.128808999	1.59992061	-1.213236849	-1.022016078	1.5447605880000002	-0.7624395169	-0.7835497548	-2.280855894	-1.508845904	-0.7226725447
0.123091491	0.8450085095000001	-0.4326672586	-1.240691729	0.2052170182	-2.169132222	-1.211025924	-1.585521133	-1.914941019	-0.9246486835
0.1170951411	-0.06986742419	0.4862762993	-1.10487088	-0.2382175767	-1.626831712	-0.8746457514	-0.791390061	-0.3579938007	-1.144425906
0.1108335331	-0.492649908	0.8060369595999999	-1.051659442	0.7623790414	0.05748649204	-0.17896549809999998	0.8378125184999999	1.015929845	-0.5257480467
0.1043208515	-0.7668331079999999	0.9597166907	-0.3220016727	1.7791203969999998	1.427226556	0.2237778362	-0.5087338683	0.5093126291	0.5592015949
0.09757184949999999	-0.5245807748	0.4700361002	-0.1046052453	0.5200613391	-0.1423845982	0.07752284397999999	0.6804499501000001	-0.5367270949	1.261382405
0.090601816	-0.6714559641	0.3669826695	-0.4992882632	-0.4308500185	-1.530859269	-0.3968346594	0.8387996284999999	-0.2678702818	-0.3924555813
0.0834265402	-0.7390431485	1.042853782	-0.4839073266	-0.8559363973	0.9124793441	0.08614213427000003	-0.06164474484	-0.4025374622	-1.238273396
0.0760622765	-0.5093287857	1.145531976	-0.4794559598	-0.9013188453	-0.1852875522	-0.4338622619	0.1152059011	-1.178762785	0.4533583393
0.0685257072	-1.033113931	0.8261832773000001	-0.225396672	-0.7531698490000001	-1.212786082	-0.3239202431	-1.400925557	-0.6905783456	0.6997696748000001
0.060833905199999996	-0.9943552123	0.5626481497	0.4070935918	-0.3779984728	-1.570644032	-0.002942483288	-0.8547413997	0.3820207731	0.2643949358
0.053004294800000004	-0.5599377788000001	1.002734431	0.7942711337999999	0.2821758585	-0.6232445917	0.7181073912	0.2582546368	1.4911977319999998	-0.9409286268
0.045054612699999996	-0.371090293	0.9095384167	0.7558589158	0.9742377685	0.9433183706	0.8105822898999999	0.3971400383	0.1630185286	-0.9878198837
0.0370028673	-0.5974352088	0.7670824765	-0.02693155751	0.3803860964	0.4935179543	0.0457411683	1.551607709	-2.190271301	0.1333462622
0.028867298599999997	-1.098417658	0.245984305	0.04043829188	0.6346871704	-0.7645923265000001	-0.2131749823	-0.3128489563	-1.865585699	0.4938513176
0.020666336100000002	-0.8466962876	0.2142950342	0.817742255	0.966974101	-0.9406322444	0.2793375269	-0.3017463215	-0.04909587375	0.7214679541
0.0124185578	0.0566449733	0.6176912815	2.050061408	1.188164028	-0.5594796367	1.427182839	0.7525201585	1.400025604	-0.601809736
0.0041426474	0.06602654724	0.9136231332	1.754245805	0.6453355268	-0.09161579709	0.884679489	1.73194807	0.4613696789	-1.097002459
-0.0041426474	-0.3835703705	0.5402462085999999	1.103867702	0.2037907405	1.058567522	0.2761804988	0.8754318845	-0.7018297490000001	-0.484610366
-0.0124185578	-0.4406378445	0.4421214885	0.7717737286	-0.3190831532	0.1191805162	0.05483356615	0.6410639269	-1.970206095	0.5142456807
-0.020666336100000002	-0.6923290142	0.6177649682999999	-0.0004347916211000001	-0.1086697638	-0.7121512712000001	-0.4754534431	0.9022451596	-1.6463475669999998	1.27017258
-0.028867298599999997	-0.9322427714	0.5754683446	-0.2495946868	0.34794420600000003	-1.403922506	-0.1886031095	-0.05305505157	-0.2046446048	1.004957767
-0.0370028673	-0.4982031424	1.013505462	0.3002432577	0.1222965475	0.5864330518	0.33985332189999995	1.090571903	-0.1074311233	-0.4828915473
-0.045054612699999996	-0.08076355734	1.07966001	0.2885839502	-0.7109585187	0.07288916674	0.08089619395	0.5732824514	-1.058876365	0.02359874176
-0.053004294800000004	-0.253897784	0.4078280837	-0.2639669513	-0.7847105043000001	-1.2366877	-0.6459296004	1.502036371	-0.5369559750999999	0.6505991278000001
-0.060833905199999996	-1.084350728	-0.1379223681	-1.005152592	-0.8317514274	-0.4799058154	-0.8078463778	1.080405226	0.4325418549	0.06327113901
-0.0685257072	-0.8046930245999999	0.2941052615	-0.5576611020000001	-1.0076721240000002	1.897821516	-0.9434023063	1.791741849	0.09716445756	-0.1999095534
-0.0760622765	-1.404735965	-0.1443332184	-0.2568237281	-1.061156285	-0.2784392298	-0.1326139219	-0.8457059125	-1.492749313	-0.4162043273
-0.0834265402	-0.960061288	0.8497935315999999	-0.2493548463	-1.34425364	-1.007286459	-0.014766161630000003	-0.04380817079	0.1894808438	0.4756878882
-0.090601816	-0.622884517	0.951825242	0.2085260504	-1.010917787	-0.5512918976	-0.04891703245	0.6349438925	1.961868945	0.0075576446160000015
-0.09757184949999999	-0.6738762127	1.154048842	0.5002884227000001	-0.5372527220000001	1.686844244	0.3383352496	-0.8086485501999999	1.138997719	-0.3581482975
-0.1043208515	-0.3085190841	0.8792579005	0.017368702969999997	-0.182079448	0.6728261484	-0.41507931	0.7428942891	-0.1043736767	1.7526563819999998
-0.1108335331	-0.8087267628	-0.02826844668	0.2261192851	0.635223144	-0.7919099909999999	-0.3995937042	-0.4192976888	0.7191788013	1.687247006
-0.1170951411	-0.31857695420000004	-0.1858065499	1.264370144	0.1283595697	0.4732702635	0.5005187292000001	0.2968793554	0.7832710812	-0.7381320845999999
-0.123091491	-0.1311544473	0.1041177906	1.184106549	-0.05643207404	0.9477464789	0.351268921	0.4221991103	-1.122870036	0.07328662141
-0.128808999	-0.6160002828	-1.235876159	1.198627208	-0.3725720317	-0.3812604659	0.18616194170000006	-0.8284453106	-0.7453236347	0.9820435728
-0.1342347133	-0.3143336764	-1.271326348	1.730762697	-0.1160344613	-0.3239950233	-0.043837991339999986	-0.1821953722	-0.1278862519	0.7279369784
-0.1393563427	-0.1159531715	-1.094325387	1.676823021	0.6753979026000001	0.1418315847	0.0433048068	1.808251489	0.7439889544	-0.8318762995000001
-0.1441622852	-0.7922114171	-0.9548721946	0.5048092586999999	0.02933491612	1.7195716559999998	0.0695272695	0.6713042449	0.4714762219	-1.13159664
-0.1486416538	-0.9458935886	-1.155675271	0.8849800179999999	-0.7647708667	1.417179761	-0.2624076122	-0.7174071912000001	-0.5249776521	-0.4817311732
-0.1527843012	-0.6992528314	-1.08439881	1.585937141	-0.5214056965	0.4936961889	-0.7129749147	-0.6757410615999999	0.3422495957	0.2476001415
-0.156580843	-0.2094309534	-2.217964973	-0.2551884619	0.9073620485	0.2492984175	0.6469909504	-0.1905815398	2.214955592	0.3714331218
-0.1600226789	2.470236863	-0.5614972957	-0.08189403234	-1.040101119	0.5558265064	4.36067766	0.7155671884999999	0.8542534723	0.3136546288
-0.16310201189999998	2.868110424	-0.5291924587	0.07567887558	-2.733174937	-1.428970317	2.310963644	0.1184350515	0.2135075199	2.034378942
-0.1658118664	2.054899406	-0.6162500425	-0.9796097232	-2.05449356	-1.2221481	-0.5306707368	0.8411031426000001	0.620129959	-2.267569836
-0.16814610370000002	0.6169739934	0.1081428006	-1.326775207	-1.4436068869999998	1.696808281	-0.8388661734	-0.7000851892000001	0.4757519054	-2.115098967
-0.17009943600000002	-0.1058256645	0.8497276463	-0.7768331906	-0.3223509293	1.228939694	-0.7891939161	-2.013425857	0.3684862582	-0.8935545877
-0.17166743829999995	0.5460943218	0.6083071969	-0.5948180600999999	-0.3667598609	-0.4448746867	-1.488980681	-1.993708982	-0.07984765102000001	0.8287702895
-0.1728465587	-0.1551704159	0.3310100558	-1.10249611	-0.9529922689	-1.252491124	-1.373214409	-0.8372672777	1.7515662090000002	-0.4277021797
-0.17363412600000006	-0.5576524118	0.2823222888	-1.080183314	-1.696106321	0.7124385317	-0.6579393241	0.01171032801	1.818639396	-0.8770156981999999
-0.1740283562	-0.4001189411	1.091930339	-0.05186022661	-1.677316328	1.661720331	-0.3312090639	0.03514907993	0.7199061445	0.3841340548
