0.1740283562	-1.2266117970000001	-0.04230645215	0.1692787532	0.03562633248	0.9378977395999999	0.1918645255	-0.03507313064
0.17363412600000006	-0.9135805883	-0.06838260296	0.8262857251000001	0.1089149683	-0.7474205091	2.050930117	0.06467219972999999
0.1728465587	-0.4627914512	-0.1910751167	1.577647257	-1.126687201	-0.6679938086	0.5639384539	0.2654022275
0.17166743829999995	-1.134878278	-0.6208009501	1.356914708	-0.8798391231	1.6307917580000002	-1.274150203	0.07111034973
0.17009943600000002	-1.388095602	-0.5746681722	2.00673424	0.361360162	0.5134750201	0.602308786	-1.411095168
0.16814610370000002	-1.076582395	-0.2283709064	2.209737396	0.2800368482	-0.6771853554999999	2.1757175	0.1052026295
0.1658118664	-0.878699951	0.02573208399	1.303233793	-0.8732261786	-0.7027764849	0.7181280629000001	0.6928012906000001
0.16310201189999998	-0.9901529613	0.3172895868	0.2596977029	-0.6358027734	1.6693712719999998	-1.945527117	1.132659233
0.1600226789	-0.9944156021	0.7029524151000001	0.9348507846	1.034069277	-0.4218387466	-0.8860835764	-1.569549454
0.156580843	-0.7953151773999999	0.6393865528	1.371614001	-0.8388915094	-0.8985937593000001	0.2958532828	0.5088803118999999
0.1527843012	-1.4718271369999998	0.2297046277	-0.5769833005	-0.2563468363	1.76186728	-0.6162191924	0.983252788
0.1486416538	-1.550440809	0.6082453119	0.1161230786	0.7795443586	0.4031686363000001	0.1060317293	-1.084772424
0.1441622852	-1.174790617	1.057243564	0.3661871525	0.140747259	-0.9558124768	0.049958521500000005	-0.26434075960000003
0.1393563427	-0.5079804675	1.278463473	0.8171836371	-1.28104409	-0.7432385746	0.2443199961	0.5034571833
0.1342347133	-0.5880735354	1.536089483	-0.1618801809	-0.8603276031999999	1.383194803	0.3957203303	0.7852029232
0.128808999	-0.5665860313000001	1.52169015	-0.7378715024	0.8967001676999999	-0.4450476656	0.3293000941	-1.871226121
0.123091491	-0.5109840899	1.424810776	-0.317530963	-0.4997954555	-1.351605231	-0.7212223853	1.328086287
0.1170951411	-0.2618889642	1.221518514	0.3297695164	-1.623505487	0.8771216706999999	-0.623164453	1.539501918
0.1108335331	0.6432714153	0.9940169069	1.091986958	0.759169047	1.414900994	0.6965309675	-1.051375821
0.1043208515	1.460873014	1.547488631	1.074243777	1.4514975819999998	-0.7543726738	-0.8465849812	-1.492381465
0.09757184949999999	0.5148997614	1.855950083	-0.7238619933	-0.0293579016	0.2251605898	-3.190016656	1.114659467
