0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9
0.0177404176	0.0	-0.5967239961	-0.9271077094	-0.7109876559999999	0.8649612098	-1.247807528	-1.264839653	-0.93577505	2.109561244	-0.9083345193
0.0088812489	0.0	0.2795142889	1.531505413	-0.2808545079	0.9193409606	-0.6356069938000001	-1.84039698	0.6313802079999999	-1.7341541180000002	-0.01727725971
0.0	0.0	-1.7209791680000002	-0.4774956036	-0.752656702	0.6082936119	1.278208419	-0.4642247776	0.29132104670000003	0.1077082348	-0.990092213
-0.0088812489	0.0	-0.1931050704	0.9516245649	-0.6708747246	0.2228614789	-0.1228181973	1.204845967	-0.9908960665	-0.5736972649000001	-2.249185195
-0.0177404176	0.0	-0.6155681429	-1.091848663	-1.100047811	0.0005264145673999999	0.5196846575	-0.05781424740000001	0.07107666859	0.08148092658	-1.121704422
-0.0265554808	0.0	0.3022026547	1.035779928	-1.182036007	-0.5601446645	-0.7429606944	0.6064471040999999	-0.5338375248	-0.6825784627	-0.8427982870999999
-0.0353045229	0.0	-0.6058209779	-1.182493809	-1.147925989	-0.208496913	1.5143563880000002	-0.09703513886	-1.311025368	-0.9283307575	-0.2286948078
-0.0439657924	0.0	0.3004683476	0.4744217509000001	-0.3553948298	1.332358641	-1.273491762	0.8087577354000001	-1.940181568	0.3948477624	-1.689485867
-0.052517756	0.0	0.6760015594	-1.152136635	0.002011463333	1.121937377	1.182791005	-0.9744219056	0.7287130720999999	-0.5822260636	-0.9824173126
-0.0609391522	0.0	-0.3401875077000001	0.2102815617	-0.7277482601999999	0.1016226664	-1.082469799	1.374099384	0.9080770174	1.085409859	-1.932261908
-0.069209044	0.0	1.411287206	-0.08351272807999999	-1.329427599	-0.8694432389	0.3704639023	-0.3549874558	0.1376474877	-1.942062846	-1.589692383
-0.0773068713	0.0	-1.469862632	-1.321835343	-1.003257619	-0.4187658856	-0.01985489419	0.0680467403	-1.046705752	1.034846747	-0.8391558038
-0.08521250150000001	0.0	0.4032595453	0.8971356958	-0.1567447836	0.3150382168	-1.019417801	-0.6414615924	-2.2378087680000003	-0.2353604061	-0.8265631259
-0.09290628	0.0	-0.6365085424	-1.839749027	0.1981990147	0.9474459228	0.2797779816	-0.962996415	-0.1585510426	-1.052017909	-0.1155536399
-0.1003690789	0.0	-0.5917925258	0.5709067156000001	0.5104186281	1.216884274	-1.458372575	0.7974625304	0.9685050107	-0.297893466	-0.3889796267
-0.10758234439999999	0.0	1.4130628930000002	0.3310194393	-1.039268151	-0.8391693748000001	0.1452427119	-0.9045918761	1.4169937680000002	0.02502621818	-1.030791644
-0.1145281432	0.0	-1.584693591	-0.6977453574	-0.30741002100000003	-1.118237352	-0.08829593845	-0.4221828753	0.17853108690000002	1.552671511	0.5324905463
-0.12118920710000004	0.0	0.4722203672	1.6861528280000002	0.2799081086	-0.7261768412	-0.6755292903	-0.962386943	-1.208031451	-0.8447653135	0.4516390835
-0.1275489755	0.0	-0.6354950792	-0.4866600413	0.8818650277	0.3395386354	1.611534728	-0.9922004446	-0.09622266977	0.6279304086999999	0.5087139925
-0.13359163699999999	0.0	-0.1905746484	0.915128953	1.327418323	0.8974799041	-0.5645027793999999	1.588541639	0.1532184649	-0.7103295513	-0.2625101473
-0.1393021686	0.0	2.053457907	0.1328326852	0.05362694669	-0.9053734463	0.5151984883	-0.5380457092	-0.20989016	-0.2532633301	-1.108266031
-0.1446663732	0.0	-1.772536661	-1.2364054759999998	-0.451326256	-1.715915557	-0.04782888279	-0.4027211872	-0.5627773845	0.2793040622	-0.3678932625
-0.14967091429999999	0.0	0.4490190033	0.4368105019	0.2007887739	-0.2066384513	-1.54224417	0.2638368707	-1.882649881	0.2189745419	0.1273116276
-0.15430335	0.0	0.6900509815000001	-0.7564509993	1.07955162	-0.2427731162	0.8172151617	-1.058471507	0.14125931630000002	-1.176612565	0.3717440318
-0.1585521632	0.0	-0.8579692493000001	-0.3044593545	1.320777407	-0.2884423013	0.1970413216	-0.05808046565	0.7655392286	1.4146255090000002	0.3605887741
-0.1624067907	0.0	-0.1351078156	1.512978535	1.262908139	-0.5413767058	-0.04608095679	1.326375451	-0.036310018900000005	0.03913428866	0.3632070731
-0.1658576494	0.0	1.175285986	-0.4408481166	0.6236426676	-1.775012407	1.457190428	0.034901094380000004	0.6132189086	-0.001034991802	-0.002113202029
-0.16889615989999998	0.0	-0.9145384054	-0.3328694804	0.7579665739	-1.714629912	-1.431441683	0.6576310356	0.372404379	1.553418004	0.07388696874
-0.17151476780000002	0.0	1.320683418	1.429910856	1.251217102	-1.140773679	-0.9680421923	-0.8933964187000001	-1.972999702	-0.2315236223	0.1255225568
-0.1737069631	0.0	1.032321747	-0.5009634517	2.0429159880000003	-0.9473829928	1.035278634	-1.120545175	-0.3089754999	-0.5864646369	0.6267723542
-0.1754672954	0.0	-1.206476556	-0.8619901342	2.125888074	-1.166628642	-0.6757380835	-0.6914382653	0.2735517311	1.307586395	-0.2179927306
-0.1767913884	0.0	-0.29756908670000004	1.26581114	2.136185628	-1.721524984	-0.5497969846999999	-0.3616101428	-0.3728107796	-1.201515639	-1.602118823
-0.1776759502	0.0	-0.9045311433	-0.5505966729	2.032312381	-2.263951357	1.852508096	0.01328140336	-0.28833663870000004	-0.8647230054999999	-0.4109688618
-0.1781187815	0.0	-0.1912870008	-0.767397707	2.245368839	-1.61416963	-1.958682615	0.8370529197	-0.5043926014	1.893476243	0.5345391282
