0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8
-0.0439657924	0.0	0.5186438067	-0.5486695199	-0.8415023923	-0.21061930260000006	1.578944347	0.3174800999	1.639580136	-1.701252464
-0.052517756	0.0	0.1907991962	1.254519682	0.059687971860000015	0.8570288757	-0.6676612349000001	1.653998738	0.297607093	-1.915893025
-0.0609391522	0.0	0.4298755319	0.3248646636	1.150666138	1.28548928	-0.1104251369	-1.084206003	0.7764894069	-0.8484871088
-0.069209044	0.0	0.6442020667	-0.6579052267000001	1.425852074	-1.037842844	0.5591904259	-0.1461688581	-0.2637432592	0.6643355039
-0.0773068713	0.0	0.5334184225999999	-0.3389722922	-1.195673824	-0.4339806934000001	1.491622142	0.3899884785	0.9140772952	0.7163766327
-0.08521250150000001	0.0	0.2180294448	0.6531539751	-0.2471087849	0.4021453196	-0.8529901874	1.652884194	1.722618063	-1.307218976
-0.09290628	0.0	0.372880422	1.7729848330000002	0.1017268042	1.565183241	-0.3753403784000001	-0.3619627065	-0.8958251813	-1.5389079280000002
-0.1003690789	0.0	0.5522226985	-0.642048986	0.9843220103	-0.02283823135	-0.5233355332	-1.196615006	-0.1830350856	-0.17367198890000002
-0.10758234439999999	0.0	0.3830389509	-0.5503414362	1.030351997	-1.13443745	1.11889606	0.3377483212	0.3368487916	1.340947309
-0.1145281432	0.0	0.4949522881	-0.5613620232	-1.764544466	0.17739262100000006	1.227208057	0.2787328629	2.13951468	1.330801132
-0.12118920710000004	0.0	0.4620818167	0.2800806992	-1.080522239	0.2593779891	-0.9134851945	0.8633605273999999	2.558458266	0.2780512007
-0.1275489755	0.0	0.490700065	1.200673362	-0.5343868003	-0.1721734529	-1.215579131	1.061199518	0.4118296079	-0.1817384191
-0.13359163699999999	0.0	0.4124513281	1.214048274	-0.5271233613	0.4856675119	-1.062405402	0.8969688897	-1.360602192	-0.01925557159
-0.1393021686	0.0	0.4711652567	0.005204872576	-0.2803526211	0.7143563037999999	-1.17004027	-1.914952576	-0.9328011861	-0.5544413223
-0.1446663732	0.0	0.6045662931	-1.728040931	-1.215905699	-1.587727045	-0.3007762786	-0.5834206837	-1.335074749	-1.138061877
-0.14967091429999999	0.0	0.8013773676	-0.5181134365	-1.529986955	-0.629772173	-1.956636325	0.5233333795	1.284852757	-0.5270779965
-0.15430335	0.0	1.291189471	1.396981868	-0.2594110074	1.056429899	-0.8438712719	-0.1508544922	-1.201912699	-0.4224312598
-0.1585521632	0.0	1.25613573	-1.437311534	1.060489802	-0.8310073798000001	-0.9523469122	-1.051625928	-0.6260755437	0.8809843131
-0.1624067907	0.0	1.657806656	-0.7276853255	-1.235033285	-0.5980114256	-0.334509884	0.08147328022999999	0.6798845049	1.612665582
-0.1658576494	0.0	1.321631227	0.8828538772	0.2479229243	1.898580071	-0.9024815056	0.5811248016	-0.5241079219	0.7468567253
-0.16889615989999998	0.0	1.656656958	-1.647038366	1.622278631	0.8378086756	-0.3709172225	-0.0003865403166	0.1384580661	0.07768838117
-0.17151476780000002	0.0	2.160467138	-0.2977379752	-0.8708830776	-0.1570588688	0.03115733987	0.6122310695000001	1.513090594	-0.6583867407
-0.1737069631	0.0	1.817556215	2.375332487	0.900736432	0.5102275065999999	-0.9531655243	-0.2590178587	-0.8448786674	-0.8620022964
-0.1754672954	0.0	1.525538873	-0.5887305287	1.7237564280000002	-1.622013415	-0.1021835113	0.1893608359	-0.7341487206	-0.6023059634000001
-0.1767913884	0.0	1.342627079	-0.2432332723	-1.572382902	-0.2876600421	-0.2361671744	0.4919551063	0.7674227553	0.08783619244999999
-0.1776759502	0.0	1.089913743	1.068164729	-0.3901723127	2.1488532780000003	-1.241827705	1.5008214009999998	-1.241770134	0.01604629207
-0.1781187815	0.0	1.617129526	-1.507685172	0.6404384705	1.409960325	-1.071561615	-0.5949215154999999	-1.302509361	-0.5578797811999999
