0.1740283562	-0.02434019652	1.0854418890000002	-1.6052769009999999	-0.44577049259999996	-0.5554696267	-0.9697509798	-0.3754903207	1.118982802
0.17363412600000006	-2.046503069	-0.5798550612	-1.02995287	0.7242898792	-1.029754678	-0.3885288023	1.382006483	-0.2111460871
0.1728465587	0.9962501034	1.524705125	-1.299326918	0.535443323	-1.353795444	-0.1115472544	0.5362310092	-0.488525234
0.17166743829999995	-1.377529684	-0.5985513543	0.1671320496	1.128449243	-1.1079859090000002	-0.5068536208	1.3650044069999998	0.4265167519
0.17009943600000002	0.9537166433	1.460945684	0.111608983	0.3685112571	-1.52347745	-0.9037591386	-0.8115056661	0.5388482078
0.16814610370000002	-0.5135310044	-0.5910443667999999	0.7300150362000001	1.458451563	-1.87079808	0.4808005748	0.09528154793	0.773586454
0.1658118664	0.08105536557	0.7913010640000001	-0.007914071105	-1.807616227	-0.8520347544	0.2168495158	-0.5728514774	1.539983711
0.16310201189999998	-1.584496698	-0.8366797909999999	-0.656431663	0.01309526839	-0.4535406348	-0.1420741045	-0.364739938	1.6492720790000002
0.1600226789	-0.08877900108999999	1.449165564	-0.552133242	-0.7308604324	0.07130556561000001	-1.514367056	-1.13107088	0.9976722359
0.156580843	-0.5435974768	-0.7596000190000001	-0.8914938898999999	1.314075245	-0.2327294317	-1.306253762	0.7983510310999999	0.4589221637
0.1527843012	0.05883096184	0.1675743995	0.2692219915	-1.7865669730000002	-1.191828314	-2.269483121	0.04206436185	1.10963217
0.1486416538	0.05701604726	-1.6053586919999998	-0.7875843821999999	0.3102530924	-0.471035242	-1.329244202	-0.26813311300000003	1.942705781
0.1441622852	0.1703843943	0.4922828431	1.622711021	-0.3598032422	-0.1234468363	0.06696214465	1.933531812	1.817133513
0.1393563427	1.309448479	1.663041363	-0.5764113045	0.3709773746	-0.9050458191	0.7489623509000001	-0.7306387021999999	0.844173774
0.1342347133	-1.39507032	-1.039897864	-0.8141273021	0.5101325787	-0.6334110475	0.2567991116	-0.5800289279	0.4991632439
0.128808999	-0.6256376559000001	1.044254326	-0.5380200838	-1.1820945859999998	0.2617290937	-1.827586441	-1.422662735	1.215674613
