0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11	0.0.12	0.0.13	0.0.14	0.0.15	0.0.16	0.0.17	0.0.18	0.0.19
0.12450533039999999	0.124477639	0.1244314912	0.0	1.280791447	1.097783792	0.1142685226	0.8683193891	0.8309134329000001	0.6382741171999999	-0.4737333112	-0.5235619618999999	0.2310057877	-0.3166831362	0.1136452899	0.6956615872	1.504697346	0.13496277	1.911588611	0.327921321	1.742611811
0.1244314912	0.1241823917	0.12376759529999999	0.0	1.222802851	1.226879631	0.4582168375	0.6572492755	-0.108304468	-1.602538241	0.09176621559	-0.3394645083	-0.47205928	-0.5335175474	-1.177344603	0.9264913425	0.762665545	0.9185573132	1.415802358	0.9982529376	0.1783001615
0.1242838566	0.12359259759999999	0.1224433458	0.0	1.500392181	0.5495928754	0.1586597312	0.2147552437	-0.3390691789	0.05650294936000001	1.560775588	0.6977708404999999	0.2514115134	-0.1234763482	0.3584978542	0.3573313115	0.8909831090000001	0.8840231807	1.073469083	0.3545595382	1.142049992
0.1240625143	0.1227096555	0.1204658081	0.0	1.457702143	1.008813302	0.7352984669	0.494567841	0.5561077597999999	0.4897606933	2.061456478	-0.6501147599	0.5661722885	0.7215043662999999	0.1292966226	1.0942576000000002	1.546053744	-0.6359717489	0.931839222	1.218080534	0.7331317246
0.12376759529999999	0.1215356597	0.11784553310000001	0.0	0.9285284933	0.2442570872	1.7735075930000002	-0.005674619994	0.7418701802	-0.5169934391	2.31165332	1.027555003	1.169835169	-0.6803811253000001	-0.5521939390999999	0.9952578031	1.48541279	0.03034963112	1.340901084	1.404301695	0.7026149236
0.1233992748	0.1200733947	0.11459650130000001	0.0	1.044877277	0.2986350996	1.225693108	-0.1888548254	0.9034753432	1.945530565	1.748241829	1.064011895	1.63435141	-0.2514353796	1.04295145	2.022990881	1.291223688	-0.3388214489	1.294907817	0.5777001988	0.8924556620999999
0.122957771	0.1183263288	0.1107360475	0.0	1.386751164	1.515947811	1.371367358	0.1914917403	1.169518849	-1.962197877	0.9153115366	-0.1840033966	1.328217413	-0.9588289572	-0.09158287752	0.9825278072	1.074791495	-0.1436561711	0.5591479031000001	0.7445644204	0.3238227274
0.1224433458	0.116298606	0.106284769	0.0	1.289761575	1.46671232	0.3961529936	0.4383441091	-0.04035572299	0.9670698873	0.4364159169	0.535571048	0.7378485788	-0.4283028715	-0.2097905659	0.2957499099	0.3494046976	-1.581552095	1.214305484	0.6109738468	0.8786943322
0.12185630439999999	0.1139950357	0.1012664153	0.0	1.0591733	0.3365936057	-0.03722429145	0.07977472231	1.32103202	0.09619659597	0.4206066547	-0.8915054295999999	0.6523330787	-0.6891916262000001	-0.3432712405	1.071159171	0.9784461147	-0.07524685925999999	1.5355784890000002	0.2531087655	0.5997655084
0.1211969948	0.1114210819	0.09570776140000001	0.0	0.7606615445999999	0.6350469433	0.53875158	0.5834567838	-0.2886984293	0.3555347849	1.289133107	-0.09403567411	-0.3153771123	-0.6406511331	-0.2875919374	0.3269949734	0.4034794734	-1.664655503	1.17577382	0.2366214472	0.5970659386
0.1204658081	0.1085828495	0.08963846519999999	0.0	1.158939831	0.9034528712	-0.5320513282	0.2397193291	0.8314733433	0.4466688927	1.084267332	-0.2951491221	-0.07584568797999999	-0.7465933667	0.3352350883	0.8321783253	0.7828288503	0.307991713	1.47164848	0.4671248804	0.4212349070000001
0.11966317789999999	0.10548707060000001	0.083090909	0.0	0.8763303634	0.7344330782999999	0.7994688831	0.7279760223	-0.7126180521	-0.07435076753	1.122239668	-1.143337172	-0.3992044215	-0.4329980472	-0.15932950529999998	0.621061897	0.6774767355	-1.801682357	1.047712874	0.5927234754999999	1.3802460090000002
0.1187895802	0.102141088	0.0761000269	0.0	1.052990842	1.095997342	-0.28802160600000004	0.3157912485	1.587286135	0.7364532522	1.252129248	0.8387466105	-0.07657776553	-0.1084095184	-0.8000054364	1.132192984	0.8601740988	0.3155533423	1.235405511	0.9150915664	0.3789701087
0.11784553310000001	0.098552838	0.0687031182	0.0	1.12403377	0.5505102077	0.5967668477	0.7260017048	-0.607813856	-1.694710811	0.6803993615999999	-0.3827155019	-0.029283557850000006	-0.6971236497	0.7780606954000001	0.09174822907	0.8914352076000001	-0.8698623459	1.959343739	0.4513493479	0.6130208658
