0.0	0.0.1	0.0.2	1.0	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10
0.0300247127	-0.1100345942	-0.083090909	0.0	-0.4354256612	1.340486669	-1.19661859	0.5929393281	0.3439981231	0.2295999592	-1.939446481	1.748036118
0.0270732229	-0.11274149	-0.0761000269	0.0	0.5554281422999999	-1.015813822	-0.472041634	-0.5363973542	0.2125530659	0.6993128099	-1.5673166530000002	0.7599574353
0.0241056771	-0.1151809755	-0.0687031182	0.0	-0.03598655252	0.802857817	0.30972860420000004	-0.9654624068	0.04059415086	2.598478816	0.7564713476	0.5217300914
0.0211238352	-0.1173472644	-0.0609396486	0.0	1.45577046	1.462153704	1.91860184	-1.486002462	-0.2584492149	2.066843256	0.915211191	0.5969344114
0.0181294655	-0.1192352186	-0.0528510396	0.0	-0.07122121209	0.8220793866	-0.9293615652	-0.5545962672	-0.6925952873000001	1.472733583	0.029147254360000006	0.702291477
0.015124344	-0.12084036	-0.0444804475	0.0	-0.1582291939	-1.058912324	-1.158407874	0.1878329071	-0.3785719677	-0.043429238550000006	-0.5697829125	0.7325504640999999
0.0121102529	-0.1221588814	-0.035872533	0.0	1.913879197	0.13304693480000002	1.1139605890000002	-0.5951923813000001	0.3741362165	1.452243266	0.9162076407	1.62831445
0.0090889796	-0.12318765539999996	-0.0270732229	0.0	2.640133307	0.2338527394	1.817223125	-1.418308386	0.593324748	-1.094712974	-0.3863050105	1.07548944
0.006062316	-0.12392424199999999	-0.0181294655	0.0	-0.7261882234999999	0.6831824208	-0.03682415823	-0.648998807	0.2298886674	1.479754774	0.06120347212000001	1.239747811
0.0030320571000000004	-0.12436689390000001	-0.0090889796	0.0	0.5189928047	-0.1699484146	-1.544157811	0.6108204006	-0.5719507689	-2.655031477	-1.3164352	-2.280043838
0.0	-0.1245145613	-0.0	0.0	-0.5977848766	0.20968856440000005	0.7269515011	0.08631904867999997	-2.008690758	-2.673276048	0.1584370451	-5.480873344
-0.0030320571000000004	-0.12436689390000001	0.0090889796	0.0	0.6294060496	1.555246399	1.939348539	-1.259781677	-1.264996942	2.157070181	1.681813663	-0.1375384898
-0.006062316	-0.12392424199999999	0.0181294655	0.0	-0.4392557193	0.1759367743	-0.8622558151	-0.3986143584	-0.9749088597	-0.8171977970000001	-0.2166753698	0.04517913873
-0.0090889796	-0.12318765539999996	0.0270732229	0.0	0.03978269708	-0.1584809359	-0.29407163420000004	-0.2096568178	-0.7600221835	0.7422052047	0.1694341712	0.8310397281
-0.0121102529	-0.1221588814	0.035872533	0.0	0.5249446201	1.155511188	1.194048336	-0.599930588	-0.7755629465	-0.611043387	0.6125120710999999	0.2789703791
-0.015124344	-0.12084036	0.0444804475	0.0	0.4978047583	1.496192454	-0.6093331629	1.340297766	-0.9364534309	-0.1994637475	0.2253748581	0.8080209293999999
-0.0181294655	-0.1192352186	0.0528510396	0.0	0.2788460588	-1.180452489	1.619339831	0.9335190138	-1.377565179	-1.408647715	-0.08326625342	0.2133167136
-0.0211238352	-0.1173472644	0.0609396486	0.0	-1.904364811	-2.667928955	-1.472182385	-1.3426048030000002	-1.072811359	-1.323227504	0.1142849537	-1.410367595
-0.0241056771	-0.1151809755	0.0687031182	0.0	-2.153312336	-1.564397681	-0.2621912174	0.5413610964	-0.3712488957	-0.2066797048	-2.083466638	-1.250026452
-0.0270732229	-0.11274149	0.0761000269	0.0	0.7867948695999999	-0.9849073499	-0.590457836	1.122829383	-0.4583766405	0.8930100296	0.2261454757	0.0417882632
-0.0300247127	-0.1100345942	0.083090909	0.0	-0.3765156203	-0.7154400653	1.522683052	-1.6219997030000002	-0.3740648224	-0.1285851785	0.629825219	-1.146236034
-0.032958396	-0.1070667085	0.08963846519999999	0.0	-1.7951854040000002	-0.6421058567	-0.5125511208	0.01106627705	-0.6488987095000001	0.3307009313	-0.9416959029	-0.2329844919
-0.035872533	-0.1038448724	0.09570776140000001	0.0	-0.4763981017	-1.531416831	-0.27635818	0.1473196001	-0.3591834786	-0.6560434115	-0.5276983076	-0.8220072868000001
-0.0387653954	-0.1003767277	0.1012664153	0.0	-0.8823567997	0.3720795475	0.3128632338	-0.6778988576999999	-0.2258461223	-0.4865607108	0.3508107039	-1.476828469
-0.0416352676	-0.0966705005	0.106284769	0.0	0.01012501323	1.0319461090000002	-1.302143748	1.59759983	0.3518983263	-0.3497210989	-1.065537251	0.31278126230000003
-0.0444804475	-0.0927349816	0.1107360475	0.0	1.343219081	-0.9141235157	1.604972869	0.07657060998	0.4260712282	0.16648893439999998	-0.254502729	0.9661579689
-0.0472992479	-0.0885795055	0.11459650130000001	0.0	-0.3350156432	-0.1415295391	-0.6875698091	-1.140948188	0.5983056157	-0.167155198	0.2801126192	0.1462537348
-0.050089997000000004	-0.08421392859999999	0.11784553310000001	0.0	0.09931254695	-0.9582634285	-0.8153368018000001	0.255016299	0.9601991174	0.7780990616	-0.8313216771999999	0.3825968707
-0.0528510396	-0.07964860559999999	0.1204658081	0.0	0.289352659	0.4407004738000001	0.4968262391	-0.6282288564999999	1.112857594	0.6676638857	1.086770524	-1.4770576030000002
-0.0555807385	-0.0748943649	0.1224433458	0.0	-0.2794208971	1.338039166	-0.3465818536	1.212764314	0.8826097731999999	1.61582812	-0.3370266854	-0.8555702568000001
-0.0582774746	-0.0699624831	0.12376759529999999	0.0	0.865359043	-0.4603297246	0.4990337006	1.957895013	0.4331570652	-0.1412884173	0.3754002464	-0.009838681601
-0.0609396486	-0.0648646579	0.1244314912	0.0	-0.04301642951	-0.5979470812	1.012559246	-0.8526779712	-0.1952151156	-0.6723472082999999	1.273789829	-0.5751726322
-0.0635656818	-0.059612980999999995	0.1244314912	0.0	-1.637080721	0.2026177048	-0.1911109915	0.3020079382	0.04683538307	-0.910330044	-2.058956547	-0.7982747232999999
-0.0661540166	-0.0542199087	0.12376759529999999	0.0	0.9405404919	-0.3993675584	-0.9053202721	0.8974056864	0.7104538686	-0.1747676971	-0.959317017	-0.407995858
-0.0687031182	-0.048698232699999996	0.1224433458	0.0	1.246488713	0.4167087692	0.2856837059	-0.6842794507	0.8469974181000001	0.8128244054000001	-0.5952836189999999	-0.5560222703000001
-0.0712114746	-0.0430610499	0.1204658081	0.0	-0.2811613063	-0.7047679134	0.8868655237999999	-1.016485707	0.0003003309215	0.8466543551000001	-2.189395523	-0.7791041186
-0.0736775984	-0.037321731000000004	0.11784553310000001	0.0	0.17335386760000002	1.09032896	-0.2217331693	0.4826125513	0.8266423827	1.332540055	1.001736605	-1.276302338
-0.0761000269	-0.0314938891	0.11459650130000001	0.0	0.9179304942	3.44740052	-0.01628536421	0.6629185013000001	1.118586913	0.2181360194	3.40784514	0.2813025874
-0.0784773235	-0.025591347200000003	0.1107360475	0.0	0.1863415959	1.2481086609999998	-0.4480857108	0.7304313837	0.1126437559	-1.4082987319999998	0.1404041978	0.763322198
-0.0808080783	-0.0196281055	0.106284769	0.0	-1.131530035	-1.086675818	-0.1452362921	-0.7915444383	0.05818146073	-1.440225934	-1.080809801	-0.5140182994
-0.083090909	-0.013618308	0.1012664153	0.0	-1.729414793	-0.01548763366	-0.4028757916	0.14283739369999998	0.9861076234	-0.06177699619	-2.159526376	-0.8997500256000001
-0.0853244618	-0.007576209499999998	0.09570776140000001	0.0	0.4083279502	1.6214379769999998	-0.1984705316	1.908648035	1.461989205	0.4461224423	-0.8704002104999999	-0.3202287439
-0.08750741210000001	-0.0015161409	0.08963846519999999	0.0	1.229583839	1.5857276809999998	1.502148242	1.977427799	0.9296335591	0.4124509547	0.1604554044	0.1628499109
-0.08963846519999999	0.0045475237	0.083090909	0.0	0.7938572197	-0.5312852839	0.03178716659	-0.2646813397	0.08591395639	1.428936644	-0.07589125053	-0.4048004101
-0.09171635730000001	0.0106004021	0.0761000269	0.0	-1.295322552	-0.2700024887	1.466157126	-1.280153723	0.2922245393	1.103107387	0.4133337337	-1.039479833
-0.093739856	0.0166281375	0.0687031182	0.0	-0.3294169651	1.577116302	-0.7488022005	0.08660189909	1.4095151609999998	-0.007625739991	0.1938550052	0.04636690832
-0.09570776140000001	0.0226164328	0.0609396486	0.0	0.1235817067	0.4935792986	-0.6074357494	1.160226959	1.421136873	0.2617074567	0.3711599711	0.2335824001
-0.0976189063	0.0285510844	0.0528510396	0.0	1.226677558	-0.5010060196	1.055590675	0.8901048859999999	1.38359641	0.4484484617	1.319266003	0.7913681578
-0.0994721573	0.0344180161	0.0444804475	0.0	0.652464781	-0.7057326170999999	0.9316187778	-1.669387028	0.8704232248	-0.3686994673	0.307757336	0.2911175794
-0.1012664153	0.0402033119	0.035872533	0.0	-0.9616341262	-0.08087378144	1.312029934	-1.401217432	1.306989196	-0.5981541828	0.1361505483	-0.4224364893
-0.10300061619999999	0.04589325	0.0270732229	0.0	-1.038253878	-0.4648981195	-1.647018075	0.3797875097	1.283420061	-0.4232554723	-2.159319317	-0.6096273954
-0.1046737315	0.0514743344	0.0181294655	0.0	0.3084046609	-0.9773435289	-0.6173974899	0.01477971635	1.290535581	1.450750212	-0.9230370952	-0.5656957863000001
-0.106284769	0.0569333273	0.0090889796	0.0	2.215814489	0.05560254126	0.3119877122	-0.2746241248	1.4228258880000002	1.38068436	0.3165378958	-0.2640387494
-0.10783277320000001	0.0622572806	0.0	0.0	1.5515406230000002	-0.6040506062	0.7276410354	-0.189986818	0.711076432	1.246243267	0.6453523066	-0.4950879399
-0.1093168261	0.06743356660000001	-0.0090889796	0.0	-1.424109155	-0.7114615834	-0.2370335888	-1.057263173	0.2046680966	0.7165347844	-0.03498580297	-1.132727582
-0.1107360475	0.0724499076	-0.0181294655	0.0	-0.3252115895	-0.8184940293	-1.883534616	1.49737743	1.042001342	0.4115170264	-0.05315088347	0.4134332226
-0.1120895957	0.0772944054	-0.0270732229	0.0	1.947160917	-0.4660156824	1.795849492	0.247987377	1.06091148	-0.35271121130000005	1.094527605	0.4704012355
-0.11337666810000001	0.0819555694	-0.035872533	0.0	0.007802468202	0.4586609989	-0.4313576891	-0.8643918264	1.520551006	-1.262818577	1.024694205	-0.5529266234
-0.11459650130000001	0.0864223439	-0.0444804475	0.0	-0.4001089654	0.2118586148	-0.8673939942	0.905965747	1.697423277	0.07783666036	-0.9350579884	0.1216368329
-0.1157483718	0.09068413410000001	-0.0528510396	0.0	1.131771614	-0.6815116843000001	0.5833677163000001	1.314796956	2.119954007	-0.07015199575	0.04029448924	0.4587363631
-0.11683159650000001	0.0947308316	-0.0609396486	0.0	0.08365397056	-0.34151390340000004	-0.138505582	-0.8190648484999999	1.603555796	0.07184317966	0.9920148506	-1.085953826
-0.11784553310000001	0.098552838	-0.0687031182	0.0	-1.040374034	0.8457118772	-0.6694362626	0.7181812442000001	1.019576503	1.423417814	-1.65734917	-1.084983458
-0.1187895802	0.102141088	-0.0761000269	0.0	0.12628388529999998	0.5210392451	-0.5409105935	1.325822572	0.9426595231	0.8625655955	-0.830125969	-1.245985538
-0.11966317789999999	0.10548707060000001	-0.083090909	0.0	-0.2330832824	-0.8383430906	-0.4757618436	-0.563435776	0.8951399951000001	0.29907402850000003	-0.3134979875	-1.998004436
-0.1204658081	0.1085828495	-0.08963846519999999	0.0	-0.7531016443999999	0.6909230570999999	0.5603535913000001	0.7220208627	1.312207812	-0.9926742521	-1.351674111	-1.622723149
-0.1211969948	0.1114210819	-0.09570776140000001	0.0	2.231992081	0.1924803797	0.9428028316	0.2047615307	1.943319292	-0.5087249729	0.6733167813	-0.5738985226
-0.12185630439999999	0.1139950357	-0.1012664153	0.0	1.3463102569999998	1.304742993	2.034807437	-1.28989578	1.590441223	0.6259888175	1.619701	-0.7750043556
-0.1224433458	0.116298606	-0.106284769	0.0	0.05868602105	-0.2372301807	-0.07131601533	0.758826184	0.8954249609	-0.0383270917	-1.410246458	-0.7216332551000001
-0.122957771	0.1183263288	-0.1107360475	0.0	-0.6278403177	-0.7228323533	-1.583577421	-0.7751588218000001	0.6398609381	0.7266976195999999	-0.24191332420000006	-2.1643484980000003
-0.1233992748	0.1200733947	-0.11459650130000001	0.0	-0.5504119969	-0.280593484	-1.083724769	0.4030012226	1.0926549559999998	0.8044161591	-0.7430542055	-1.674553865
-0.12376759529999999	0.1215356597	-0.11784553310000001	0.0	0.6910731447	1.087166759	2.511738158	-1.039993961	1.083468128	0.6051695881	1.176678046	-0.7966976242
-0.1240625143	0.1227096555	-0.1204658081	0.0	0.4950674132	2.0745167490000003	-0.2074012571	-0.04780285822	1.130114562	-0.8603237673	-0.5315157207	0.1057646919
-0.1242838566	0.12359259759999999	-0.1224433458	0.0	0.5359603551	-0.9107163661	-0.124589913	-0.7615083431	1.357501331	-1.047761417	-1.121967975	0.1247634384
-0.1244314912	0.1241823917	-0.12376759529999999	0.0	-1.4656600919999998	-0.5907242539	-0.3554281223	-0.220724533	2.145754969	-0.721152679	-1.338581704	-0.5726699812
-0.12450533039999999	0.124477639	-0.1244314912	0.0	0.2114993381	-0.3226592182	-0.933622187	0.4639061439	2.654924967	1.143002441	-0.4046709575	0.2252447172
