0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9
0.1753603861	0.0	2.155163552	4.05803726	-0.04994428983	-0.3825334342	0.3534834144	1.210370387	2.4393814430000003	-0.03344316915	3.538350631
0.1749508238	0.0	0.6624193628	3.2950093010000003	-0.07116871154	-1.36273391	-1.463247928	1.558381877	0.1633241093	-1.815619926	0.6269735294
0.17413265579999998	0.0	0.5353264907999999	2.29207017	1.370959167	-1.231983592	-0.03622156286	-0.9013777618	2.445018816	-1.091422319	0.03979320035
0.17290779280000002	0.0	0.4408531884	2.151395257	-1.3912780809999998	-1.4331037780000002	-0.2162000074	-2.349068043	1.318700429	0.4978295355	1.141008039
0.1712790957	0.0	1.344608905	1.639602761	0.4590083598	-1.311668813	-1.603782438	-0.1708408024	1.690704351	0.2784035502	-0.6006629343
0.16925036829999998	0.0	0.478412001	1.701320394	2.284854734	-0.8845759868999999	1.44317858	-0.08529839202	0.7032189798	0.9364995997	-1.546793729
0.1668263489	0.0	0.9507772453	0.3509596378	-0.665317865	-1.274317243	0.3147935574	-1.874446172	0.09950183121	1.738327524	0.002329297284
0.1640126988	0.0	-0.8068899184	0.02038821601	0.3350253554	-0.8289332589	-1.6865291530000002	-1.686751556	-0.3626017432	0.15323604470000002	0.6177785588
0.1608159894	0.0	-1.92723453	-0.5397370184	-1.5954230180000002	-1.868329804	0.9645505352	-0.9805854737	-0.636327144	0.6712240078	-0.0966229559
0.1572436868	0.0	-1.339968283	-0.2622873489	-0.5469859056	-1.286244257	-0.8295416697	0.5826365692000001	1.281737056	0.1159429163	-0.4090468569
0.1533041343	0.0	0.769870285	-0.3633352246	-1.634119871	-1.731266836	0.1020696684	-0.2696451382	0.58805953	1.187368684	-0.01408377882
0.1490065329	0.0	0.0333002705	-0.1050751284	0.8460121623000001	-0.8028141455	0.2003696478	-0.6850465263	1.6211786380000002	0.7566070681	0.1561724478
0.1443609199	0.0	0.4240629464	-0.332842788	-0.5022946916	-1.171991379	-0.8232722759000001	-0.044051626039999986	0.1443953886	2.271983918	0.30932252920000003
0.1393781452	0.0	-0.01935625154	-0.6448982647	1.710886406	-1.73534812	0.04134204521	0.361179674	0.7329574117000001	1.216109141	-0.1590929988
0.1340698464	0.0	-0.4892954668	-0.5799883275	-0.9588477944	-1.233210933	-0.8822525682	-0.5318616665	-0.5285561295000001	-0.3759324945000001	-1.913738841
0.1284484213	0.0	-0.9407628919	-1.124154927	0.22152278670000006	-1.5468223280000002	1.229582268	-0.8853551719	1.055045922	-0.7350609995999999	-0.03236961186
0.1225269989	0.0	-0.1716819958	-0.6285031374	-0.02970846512	-0.9900100816	-1.449546663	0.2607889987	0.05100987434	0.1633825246	0.125035199
0.116319409	0.0	-0.2351647373	-0.6328588379	1.068762983	-1.561174822	1.025641688	0.8091915734999999	-0.4916068437	1.253709238	-1.086806282
0.10984014980000001	0.0	-0.5186953498	-0.6344608	-0.6864252161	-0.3662083654	-1.256263275	-0.9583663977	-0.5632362018	0.6804931109000001	-2.403465787
0.1031043538	0.0	-1.122495875	-1.659631659	0.6087591066	-1.024982557	-0.2379042075	-1.072553721	-0.4687032289	-0.9325618977	0.1174103276
0.09612775289999999	0.0	-0.803996332	-1.011132005	-1.389449559	-0.1884366472	0.2610611544	-0.8604559745	0.3314623903	0.5733686427	-0.1502808618
0.0889266411	0.0	-0.2194035221	-1.128867589	0.01044127449	-1.42580193	-0.6050487606	0.2695832961	-0.1418966181	-0.9582694406	0.4896479671
0.081517837	0.0	0.14357761130000002	-0.2823171648	-0.7549523320999999	-0.4190446451	0.9185423695	-1.414284635	0.8440227217	-0.758120186	-0.4716372898
0.0739186442	0.0	0.1102424321	-0.14894881880000002	-0.1570279543	-1.025133748	-1.298340631	-1.111866953	-0.30133715780000003	-2.385911031	-0.2934477522
0.066146811	0.0	-0.3559638007	-0.1633814911	1.267941697	-0.1581271434	1.3445016280000002	-0.3428319815	1.457938155	-0.2889599333	-0.113560052
0.0582204889	0.0	0.2512816028	0.1754038157	-0.7215951370999999	0.2032527619	0.1856665953	-0.3010993739	0.1609952952	2.3990714630000003	0.2086799213
0.0501581901	0.0	0.2958634837	-0.2653394246	0.3229555494	-0.0132334722	-1.297233071	0.1086964773	-0.5339355056	0.2949390757	-1.912115212
0.041978744500000005	0.0	-1.851624324	-0.2631595068	0.1434990591	-0.07597339318	1.016671918	-0.8045189275	-0.8270171232	-0.6394071316	-1.17510647
