0.0	1.0	0.0.1	0.0.2	0.0.3	0.0.4	0.0.5	0.0.6	0.0.7	0.0.8	0.0.9	0.0.10	0.0.11
0.10984014980000001	0.0	-0.05827406991	-0.6068510146	-0.8211233301	0.2337322162	-1.043098263	-0.5523882182000001	-0.07704806526	-1.000309615	-0.7194572915	-1.816203442	-0.3685758723
0.1031043538	0.0	0.9976837273	-1.11969676	2.586186726	-1.55745837	-0.3290174574	-1.11690022	0.683125148	-1.6139982430000002	0.5671496136	1.123694195	-0.4213461512
0.09612775289999999	0.0	-0.1908159261	-2.845872356	-0.5898354735	-1.117462874	-1.765866582	-0.9027488941	-1.971485429	0.5821267458	-0.1079079425	0.3756967606	-0.7149302545
0.0889266411	0.0	-1.145251029	-2.4954062180000003	0.9543494608	-0.3381478499	-1.7133787180000002	-0.2552659242	0.7419101746	-1.00247417	-0.2222815399	-1.006100846	-1.182014186
0.081517837	0.0	-1.7657963840000002	-2.350445819	-1.563167988	-0.3001506263	-1.171719692	-0.383742147	-0.245111218	-1.295918326	-0.3982295307	0.03362716707	-0.9971727917
0.0739186442	0.0	-1.7941448880000002	-1.198961972	0.1429819474	0.4853642609	0.1323840681	0.6350214041	1.447508096	-1.942682836	-0.6457031236999999	-0.6186523823	-0.7666584665
0.066146811	0.0	-0.01752715069	0.4413956325	-0.2486736208	1.3834321980000002	0.9365594963	1.996832756	-0.3840547837	-0.6111865986	1.401037799	-1.792034118	-0.1791212705
0.0582204889	0.0	1.565491208	1.595620227	-0.7341861742	1.470371345	0.6038654014	1.469521892	1.009749641	0.7511666984	1.038216927	1.440573142	-0.260813878
0.0501581901	0.0	1.037557558	1.707400205	1.040673652	0.4571952746	1.201885024	-1.009646921	0.9358002525	1.823904218	1.110499123	-1.222469831	0.1909239956
0.041978744500000005	0.0	1.149592265	-0.5862814697	-0.4216233374	-1.098694991	1.035977511	-0.8065972784000001	-1.557304625	0.8627830978000001	-0.04476361352	-0.7734780145	-0.8897564456
0.0337012556	0.0	-0.8966542170999999	-0.7812288195	1.729643809	-0.8840721287000001	0.2316430772	-0.1768439875	0.4457453422	0.4354503466	0.475576271	0.9420702129	-1.007335839
0.0253450559	0.0	-0.6312816703999999	-0.5808168653	-0.5309980616	0.33673372960000003	-0.9952363825	0.9114781787	-1.740109123	-0.2958603533	-0.03403054534	-0.4563541911	-0.3430824291
0.016929661699999998	0.0	-1.649958686	0.4503653409	-0.09992560377	0.7736107108	-0.6169277703	-0.4751566644	0.665224545	-0.3419397014	0.8237607095999999	0.5156665003	-0.5288276086
0.0084747274	0.0	0.1163650568	-0.2817765523	0.1625811944	-0.166905284	-0.3569666007	-0.6567068054999999	-0.9638601638	-0.9046349787	0.6218668735	-0.9593207021	-1.229141978
0.0	0.0	-0.35957867920000003	-0.693272812	0.02108783434	-1.996607587	-0.1039435702	-1.808820723	-0.06865973801	-0.1419723565	2.093253032	1.648268633	-0.15486482810000002
-0.0084747274	0.0	-1.134162979	-1.449424821	0.1629957853	-0.7986472176	-0.003085568512	0.7376522239	0.4582683037	0.2247555541	0.4024522677	-1.341928194	0.573054537
-0.016929661699999998	0.0	-0.5912433626	0.1670855175	-1.437614964	0.7076871854000001	0.5506570497	1.010219834	-1.105814184	-0.180558775	0.5613774590999999	-0.004853365957	1.747096934
-0.0253450559	0.0	-0.2234811827	0.5498414992	1.417827086	1.570347339	-0.4982353768	0.1368404037	0.7529066515	0.05017072595	-0.6443727291	1.013772827	0.568283891
-0.0337012556	0.0	0.4770298482	0.66609979	-0.4467585238	-0.5326294569	-0.2574708588	-1.493563796	-0.7579819816	-0.2829659819	0.9417515526	0.03041993307	-0.3932065613
-0.041978744500000005	0.0	-1.528887834	-0.4244950041	-0.17253175710000002	-1.511149791	-0.1395288619	-0.5922696732	1.078105458	0.1992237906	-0.3714020204	0.8853726996	-0.817495752
-0.0501581901	0.0	-0.4414440647	-0.1725840749	-0.2135994197	-0.0262868925	0.468990312	1.32060652	-0.9393043894	-0.8122952021	0.7041461276000001	-0.5720835434	1.151051164
-0.0582204889	0.0	-0.1035926121	0.4081035291	-0.4806083901	1.196092634	0.1061406708	0.13514246300000002	1.202408127	-0.3213515215	-0.110062263	0.9139699968	0.1202992789
-0.066146811	0.0	0.4901220967	0.5534096351	0.1625123385	0.0271130705	-0.7868422548999999	-0.6122971608	-1.380444851	-0.7405874887999999	0.5771305436	-0.3214705203	-1.239929597
-0.0739186442	0.0	-1.935430238	0.5426379635999999	-0.380659256	-0.06159195716	-1.434109249	0.1137068462	0.4394738019	0.3766407467	0.032891397989999994	0.4121292793	-1.496358606
-0.081517837	0.0	-0.7847230912000001	0.8122186853	-0.22486418	0.8526594312000001	-0.2492755821	0.717469373	-0.3404622247	-1.162149257	0.6248257550999999	-1.704073893	0.1899174849
-0.0889266411	0.0	0.7253494569	0.7735558593	-1.6079247840000002	1.4306617430000002	0.6250568895	0.05037494406	0.1495322179	0.03073227369	0.22129515440000005	1.117342996	-0.3325791101
-0.09612775289999999	0.0	2.391388971	1.070390238	1.202251666	0.3844918643	-0.0497075543	1.406559928	-0.05772241222	0.7020047772	-0.3411022509	-0.8381272729000001	1.092355488
-0.1031043538	0.0	0.8200497156000001	1.588286911	-0.5065293755	-0.342627185	-1.548381229	-0.490279151	0.4044817847	1.24459216	-0.5834330589	1.299304292	1.069382964
-0.10984014980000001	0.0	0.30778662	-0.050698780660000005	0.3134258513	-0.7299936305	-0.9143890857	-0.826759879	0.2191538108	-0.2467081965	-2.311797374	-1.6471144640000002	0.5817988797
-0.116319409	0.0	-0.6319648894	-0.8338695537	-1.019899545	-2.037491327	-0.1052387638	-1.627339859	0.3369713796	-1.329389373	-0.08570785042000001	0.9208144691	1.118358912
-0.1225269989	0.0	-1.145139626	-1.136647169	0.2668770554	-0.6200085511	-0.16462405759999998	0.7460030759999999	0.6519149715	-1.146329892	-1.981163545	-0.04542696738	1.206949598
-0.1284484213	0.0	0.2061746071	0.5085103865	-0.8953005615	0.2932428518	0.6564093399	1.224770818	-1.243405752	-1.669053376	-0.2190795028	0.1087093265	1.4292017680000002
-0.1340698464	0.0	0.2389082687	0.6230643549	1.492263953	1.790692139	0.06909634811000001	0.3813466986	0.5660812859000001	-0.6423358768999999	-1.803986928	1.037628284	-0.3188539133
-0.1393781452	0.0	1.393703752	0.8030247411	-0.3632675249	-0.5469007072	0.1090690648	-1.657974175	0.1817478632	-1.4316975980000002	-1.036155024	0.283834872	-1.649335906
-0.1443609199	0.0	-0.23881055760000006	-1.094714894	1.209598082	-2.333541706	-0.9501794049	-1.609997722	-0.1370391167	0.2557897754	-1.346617926	-1.9724928	-0.3902771935
-0.1490065329	0.0	-1.68171003	-1.23258369	-1.323552346	-2.220214565	-1.010567532	0.2141836652	1.4275873609999998	-1.382529401	-1.945066013	0.3308882701	-0.5731374038
-0.1533041343	0.0	-1.107894882	-0.0251398173	-0.7407174348000001	0.0114909447	-0.7498258808	0.7783500319	-1.762690319	-1.390972043	-0.4719493579	-0.1322060031	1.403822876
-0.1572436868	0.0	-0.07279796419	1.018912092	0.9742553607	1.97460401	-0.3879735484	0.2913974851	0.4471535868	-0.6132822797999999	-1.543573403	0.7525105634	0.9101641575
-0.1608159894	0.0	0.9359323644	1.825334995	-0.4233683698	-0.026928888110000004	-0.3264335721	-1.049197234	1.158626296	-0.7790202475	0.26299523690000004	0.4482435413000001	-1.493398346
-0.1640126988	0.0	0.06072163105	0.5818321282	-0.016575482409999998	-1.315171656	-1.266521607	0.4313571763	-1.7898594490000002	1.3721792030000002	-0.7463420609999999	-0.4473468197	-0.9344250128
-0.1668263489	0.0	-0.1377595508	0.32803098	1.037196866	0.5456051492	0.17218279739999998	1.852647413	0.5217859917000001	0.02419565542	-1.938210741	0.4610829115	1.479535518
-0.16925036829999998	0.0	0.4390226272	1.707261304	-0.9150947246	1.182169702	1.077649073	-0.2622957561	0.7054932631	-0.8844727642	-1.088714105	0.7305297295000001	0.9208124372
-0.1712790957	0.0	0.7648244272	0.8503448290000001	-0.08283161733	0.7766077841	0.01870126614	-0.9026163342	-2.245040339	-0.2225281119	-1.60523466	-0.119514613	-1.325226677
-0.17290779280000002	0.0	-0.2623916041	1.116228395	1.7024731519999998	-0.7097145834	-0.6186221555	0.2128046882	-0.1420165016	-0.5910263813000001	-0.1158355907	-1.33627919	0.2661732406
-0.17413265579999998	0.0	-1.22685093	0.9522902641	-1.463006691	-0.4224603625	-0.5325990685	0.6296535759	1.020639042	-0.02102658488	-0.9791347665	0.9703155629	0.6718647794
-0.1749508238	0.0	0.2636498056	0.9207016997	-0.2966257235	-0.1074471959	0.5129423249	-0.4089486418	-1.49616966	-1.018646537	-0.03301351255	0.1510647748	2.192105984
-0.1753603861	0.0	-0.3383310103	0.4830970392	1.241082895	0.3567495962	1.09858426	-0.08493520695000001	0.05873411637	0.681689243	-1.616356249	0.7440226592	1.132487256
